,pv panels,st panels,electricity grid,biomethane,dec ground heat pump
1532,0.0,0.0,18.227309859712683,13.993307673492907,19.366270036940747
1533,0.0,0.0,18.227309859712683,8.02973477529257,17.182477437503646
1534,0.0,0.0,18.227309859712683,1.046807212732638,14.68915972865209
1535,0.0,0.0,18.227309859712683,0.0,13.931507020172965
1536,0.0,0.0,18.227309859712683,2.586698949419701,15.24446328127101
1537,0.0,0.0,18.227309859712683,2.989749804787859,15.267436718505815
1538,0.0,0.0,18.227309859712683,6.562134534730733,16.362215242821282
1539,0.0,0.0,18.227309859712683,10.901962671759616,17.722251995585495
1540,0.0,0.0,18.227309859712683,23.93146451300342,22.0247790337707
1541,0.0,0.0,18.227309859712683,24.817681106217908,22.223395566784482
1542,0.0,0.0,18.227309859712683,29.92879334193044,23.795630619417818
1543,0.8354657524164646,0.0,17.74439792735637,27.119038216480583,22.90581613376672
1544,3.954027790913486,0.0,14.62583588885935,23.016438519571963,21.867852948490906
1545,6.938210425542321,2.9762976589081345,11.641653254230514,16.86241496802018,21.1187219407014
1546,8.529570045288951,4.805515076661958,10.050293634483884,13.659650765705758,21.03197261743403
1547,6.811149461502909,2.827453267147444,11.768714218269926,11.143490109504087,19.938519671364748
1548,6.164827147056961,2.1711893163384812,12.415036532715874,10.222088441988172,19.619143887574733
1549,5.682716631093715,1.7047801250213155,12.89714704867912,9.235139132708813,19.270140233766963
1550,4.922875497522901,0.9646168354141365,14.354637481380571,11.17783587302385,19.734953279969517
1551,3.436790382544865,0.0,18.227309859712683,12.46652070084237,19.914893858434873
1552,1.2789464787218592,0.0,18.227309859712683,15.278662100076787,20.804684169615193
1553,0.41835245354031225,0.0,18.227309859712683,15.372857460243003,20.695839078323633
1554,0.0,0.0,18.227309859712683,16.505703656000286,20.56203757446829
1555,0.0,0.0,18.227309859712683,16.040315480777377,20.292592525472436
1556,0.0,0.0,18.227309859712683,14.878844904666762,19.848832852203522
1557,0.0,0.0,18.227309859712683,9.532027038605325,17.889272580079655
1558,0.0,0.0,18.227309859712683,3.346961313763149,15.649828052488042
1559,0.0,0.0,18.227309859712683,0.7708711208831431,14.911461733624515
1560,0.0,0.0,18.227309859712683,3.323361804026301,15.731033485639607
1561,0.0,0.0,18.227309859712683,4.941978202470684,16.059446237601186
1562,0.0,0.0,18.227309859712683,7.522168499846167,16.90394740613552
1563,0.0,0.0,18.227309859712683,10.507147213790748,17.91963422031852
1564,0.0,0.0,18.227309859712683,22.081662108016925,21.727309185151988
1565,0.0,0.0,18.227309859712683,34.15927508842156,25.744813926512776
1566,0.0,0.0,18.227309859712683,36.0195749918148,28.265701113449815
1567,1.2683378039420905,0.0,17.311525875830746,36.0195749918148,27.39189956586565
1568,4.061728232951079,0.0,14.518135446821756,36.0195749918148,26.468514071082165
1569,6.811611922657028,2.734166038832823,11.768251757115806,29.32478035302732,25.099632717588452
1570,5.429042087364055,1.2425663686030122,13.15082159240878,26.791049456439893,23.976955693852933
1571,6.259582803062682,2.0524155511702586,12.320280876710154,23.190018139142477,23.1155774279766
1572,6.133236479578176,1.9816460909009384,12.446627200194659,20.90124268468627,22.531640481914213
1573,7.528579860139367,3.5494957747191225,11.051283819633468,17.37728587839682,21.913821271541984
1574,7.226856491234707,3.346418323922823,11.353007188538129,16.497148244301584,21.81039718949852
1575,5.844767050558589,2.0717897109349637,13.595932789237645,17.472215719504813,21.851890057068225
