,biomethane boiler,biomethane CHP,large scale heat pump,TTES charge,TTES discharge,selling
1312,-0.0,-5.245559097119174,-13.629276870809514,-16.730607757328276,-0.0,-0.0
1313,-0.0,-6.759654547677156,-13.629276870809514,-16.8258039931535,-0.0,-0.0
1314,-0.0,-6.878934593644227,-13.629276870809514,-15.185555444851456,-0.0,-0.0
1315,-0.0,-6.878934593644227,-13.629276870809514,-14.759218484392111,-0.0,-0.0
1316,-0.0,-6.878934593644227,-13.629276870809514,-16.230193688134715,-0.0,-0.0
1317,-0.0,-6.878934593644227,-13.629276870809514,-21.10017008413086,-0.0,-0.0
1318,-0.0,-6.878934593644227,-13.629276870809514,-25.48391897972415,-0.0,-0.0
1319,-0.0,-6.878934593644227,-13.629276870809514,-26.692622708290163,-0.0,-0.0
1320,-0.0,-6.878934593644227,-13.629276870809514,-20.260021602301656,-0.0,-0.0
1321,-0.0,-1.298838623490796,-9.527667867106992,-0.04171024965609149,-0.0,-0.0
1322,-0.0,-1.9449877019845445,-10.00261505300838,-0.042633780617904904,-0.0,-0.0
1323,-0.0,-9.150034189351484,-8.46692915502808,-0.0,-0.0,-0.0
1324,-0.0,-9.150034189351484,-11.070549109870436,-0.0,-0.0,-0.0
1325,-0.0,-9.150034189351484,-8.29545758792741,-0.0,-17.118021987299812,-0.0
1326,-0.0,-6.878934593644227,-13.629276870809514,-0.0,-9.96485103417194,-0.0
1327,-0.0,-5.9988017941257095,-13.629276870809514,-0.0,-9.044311006735223,-0.0
1328,-0.0,-3.317616750974293,-13.629276870809514,-0.0,-9.421210987356597,-0.0
1329,-0.0,-0.3799470332571148,-13.629276870809514,-0.0,-7.138262521331941,-0.0
1330,-0.0,-0.0,-13.629276870809514,-3.2057016967116425,-0.0,-0.0
1331,-0.0,-0.0,-13.629276870809514,-9.368778667267122,-0.0,-0.0
1332,-0.0,-0.0,-13.629276870809514,-12.59719661020565,-0.0,-0.0
1333,-0.0,-0.0,-13.629276870809514,-11.007241797839356,-0.0,-0.0
1334,-0.0,-0.0,-13.629276870809514,-7.843440667130093,-0.0,-0.0
1335,-0.0,-0.641218290876477,-13.629276870809514,-2.1172548628028416,-0.0,-0.0
1336,-0.0,-3.324779039212992,-13.629276870809514,-0.6987003449618077,-0.0,-0.0
1337,-0.0,-6.286513979805123,-13.629276870809514,-3.0950100089110615,-0.0,-0.0
1338,-0.0,-6.878934593644227,-13.629276870809514,-3.403988784146253,-0.0,-0.0
1339,-0.0,-5.678358746295772,-12.746802316348257,-0.04331227025170392,-0.0,-0.0
1340,-0.0,-5.134976899269914,-12.347393437337796,-0.043425258429863334,-0.0,-0.0
1341,-0.0,-3.7140733546904543,-11.302968609698194,-0.04403060610877674,-0.0,-0.0
1342,-0.0,-2.1208517993564397,-10.131882680136439,-0.044233262099339754,-0.0,-1.7763568394002505e-15
1343,-0.0,-1.5235443348367668,-9.692836167754457,-0.04428676987123481,-0.0,-0.0
1344,-0.0,-2.390390929646733,-10.330005459666056,-0.0,-0.0,-0.0
1345,-0.0,-2.8635054927708077,-10.677764882133326,-0.0,-0.0,1.7763568394002505e-15
1346,-0.0,-3.4190295505370707,-11.086098804935878,-0.0,-0.0,-0.0
1347,-0.0,-9.150034189351484,-10.018259252493033,-0.0,-0.0,-0.0
1348,-0.0,-9.150034189351484,-12.861827971224036,-0.22157250550094432,-0.0,-0.0
1349,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-8.389952100877458,-0.0
1350,-0.0,-6.878934593644227,-13.629276870809514,-0.0,-13.817072335373691,-0.0
1351,-0.0,-6.686199040916023,-13.629276870809514,-0.0,-11.827367780925897,-0.0
1352,-0.0,-4.8105211153920795,-13.629276870809514,-0.0,-10.489326609634444,-0.0
1353,-0.0,-2.4655215006516578,-13.629276870809514,-0.0,-10.420457953030759,-0.0
1354,-0.0,-0.0,-13.629276870809514,-0.0,-7.066892374229049,-0.0
1355,-0.0,-0.0,-13.629276870809514,-1.0446474216776362,-0.0,-0.0
1356,-0.0,-0.0,-13.629276870809514,-3.8601595018053647,-0.0,-0.0
1357,-0.0,-0.0,-13.629276870809514,-1.3080251408690495,-0.0,-0.0
1358,-0.0,-0.0,-13.629276870809514,-1.4066724982030125,-0.0,-0.0
1359,-0.0,-9.150034189351484,-13.629276870809514,-4.3374290011191,-0.0,-0.0
1360,-0.0,-9.150034189351484,-13.629276870809514,-2.3496663923500307,-0.0,-0.0
1361,-0.0,-9.150034189351484,-13.629276870809514,-2.0058947275119507,-0.0,-0.0
1362,-0.0,-9.150034189351484,-13.629276870809514,-1.8333847836819643,-0.0,-0.0
1363,-0.0,-9.150034189351484,-13.629276870809514,-2.0150048502137636,-0.0,-0.0
1364,-0.0,-9.150034189351484,-13.629276870809514,-2.1662794539788592,-0.0,-0.0
1365,-0.0,-9.150034189351484,-13.629276870809514,-6.878291426890367,-0.0,-0.0
1366,-0.0,-9.150034189351484,-13.629276870809514,-11.917339552285956,-0.0,-0.0
1367,-0.0,-9.150034189351484,-9.586592050911932,-1.931160732806859,-0.0,-0.0
1368,-0.0,-9.150034189351484,-13.629276870809514,-7.6859458738092705,-0.0,-0.0
1369,-0.0,-9.150034189351484,-13.629276870809514,-7.937809967440156,-0.0,-0.0
1370,-0.0,-9.150034189351484,-13.629276870809514,-4.2360485754385415,-0.0,-0.0
1371,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-2.873170547147975,-0.0
1372,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-11.03766958528676,-0.0
1373,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-10.208080121145247,-0.0
1374,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-13.141181789747261,-0.0
1375,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-11.173232733551455,-0.0
1376,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-8.319034316687596,-0.0
1377,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-0.31598915246395975,-0.0
1378,-0.0,-9.150034189351484,-13.629276870809514,-5.1088881176436125,-0.0,-0.0
1379,-0.0,-8.984956393735258,-13.629276870809514,-9.741673754465737,-0.0,-0.0
1380,-0.0,-9.148769066200595,-13.629276870809514,-11.281685351236092,-0.0,-0.0
1381,-0.0,-9.150034189351484,-13.629276870809514,-7.129440016448594,-0.0,8.881784197001252e-16
1382,-0.0,-9.150034189351484,-13.629276870809514,-6.192972723798409,-0.0,-0.0
1383,-0.0,-9.150034189351484,-13.629276870809514,-4.411003083783132,-0.0,-0.0
1384,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-1.548006568064178,-0.0
1385,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-2.9706104948845145,-8.881784197001252e-16
1386,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-3.2699954986429525,-0.0
1387,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-4.508214125563892,-0.0
1388,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-4.058344876293059,-0.0
1389,-0.0,-9.150034189351484,-13.629276870809514,-1.0310841387749115,-0.0,-0.0
1390,-0.0,-9.150034189351484,-13.629276870809514,-5.239474650029212,-0.0,-0.0
1391,-0.0,-9.150034189351484,-13.629276870809514,-9.09810991599586,-0.0,-0.0
1392,-0.0,-9.150034189351484,-13.629276870809514,-6.913606054389188,-0.0,-0.0
1393,-0.0,-9.150034189351484,-13.629276870809514,-5.633347962745628,-0.0,-0.0
1394,-0.0,-9.150034189351484,-13.629276870809514,-2.655891479469961,-0.0,-0.0
1395,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-1.249243619788011,-0.0
1396,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-10.642618764574216,-0.0
1397,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-21.577491328345218,-0.0
1398,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-27.17527377229758,-0.0
1399,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-24.938182130194512,-0.0
1400,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-20.978052743227828,-0.0
1401,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-9.599437636464927,8.881784197001252e-16
1402,-0.0,-7.300983807575651,-13.629276870809514,-0.0,-0.47240241471071087,-0.0
1403,-0.0,-5.82771181447387,-13.629276870809514,-6.703613692988339,-0.0,-0.0
1404,-0.0,-5.413994857349459,-13.629276870809514,-9.803274516484386,-0.0,-0.0
1405,-0.0,-6.202803151249497,-13.629276870809514,-10.302882634412803,-0.0,-0.0
1406,-0.0,-7.886047863328917,-13.629276870809514,-8.247389473310156,-0.0,-0.0
1407,-0.0,-9.150034189351484,-13.629276870809514,-2.8787630132250595,-0.0,-0.0
1408,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-5.173700313311549,-0.0
1409,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-7.273430667567062,8.881784197001252e-16
1410,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-8.464538849133405,-0.0
1411,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-7.687790585114925,-0.0
1412,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-6.114853824236441,-0.0
1413,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-0.6639264477945019,-0.0
1414,-0.0,-9.150034189351484,-13.629276870809514,-5.221080681118952,-0.0,-0.0
1415,-0.0,-9.150034189351484,-13.629276870809514,-7.319464012836473,-0.0,-0.0
1416,-0.0,-9.150034189351484,-13.629276870809514,-4.847830039735417,-0.0,-0.0
1417,-0.0,-9.150034189351484,-13.629276870809514,-3.377032002614964,-0.0,-0.0
1418,-0.0,-9.150034189351484,-13.629276870809514,-0.8271597446832715,-0.0,-0.0
1419,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-3.0167341803077576,-0.0
1420,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-12.499475411548502,-0.0
1421,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-23.5734669777084,-0.0
1422,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-29.893666447294564,-0.0
1423,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-27.699576992246662,-0.0
1424,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-23.93967612462636,-0.0
1425,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-11.518543342022621,-0.0
1426,-0.0,-6.773085203399362,-13.629276870809514,-0.0,-2.7228469224750347,-0.0
1427,-0.0,-5.320306674510148,-13.629276870809514,-3.9875510276653667,-0.0,-0.0
1428,-0.0,-4.952304000252538,-13.629276870809514,-7.75245985591762,-0.0,-0.0
1429,-0.0,-5.6387397388688285,-13.629276870809514,-8.853402375978355,-0.0,-0.0
1430,-0.0,-7.3776917852203745,-13.629276870809514,-6.862427246091695,-0.0,-0.0
1431,-0.0,-9.150034189351484,-13.629276870809514,-2.147105455250367,-0.0,-8.881784197001252e-16
1432,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-5.841660575994742,-0.0
1433,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-7.9138860584040245,-0.0
1434,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-9.570886757730364,-0.0
1435,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-10.968504331476844,-0.0
1436,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-8.948685991454226,-0.0
1437,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-2.69930039853579,-0.0
1438,-0.0,-9.150034189351484,-13.629276870809514,-3.5646583909509637,-0.0,-0.0
1439,-0.0,-9.150034189351484,-13.629276870809514,-5.235177483278523,-0.0,-0.0
1440,-0.0,-9.150034189351484,-13.629276870809514,-3.827527854289034,-0.0,-0.0
1441,-0.0,-9.150034189351484,-13.629276870809514,-2.0435448508337295,-0.0,-0.0
1442,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-0.30569499416746737,-0.0
1443,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-3.8207546358760993,-0.0
1444,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-13.737464899565076,-0.0
1445,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-25.32234822118938,-0.0
1446,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-31.552148203961956,-0.0
1447,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-28.835578777276453,-0.0
1448,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-24.51848692541447,-0.0
1449,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-17.832576542024892,-0.0
1450,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-9.550202431530412,-8.881784197001252e-16
1451,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-4.444083285840312,-8.881784197001252e-16
1452,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-2.248829942437615,-8.881784197001252e-16
1453,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-3.8685138214196235,-0.0
1454,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-6.7122503369154245,-0.0
1455,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-7.458611799711129,-0.0
1456,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-8.13519676033009,-0.0
1457,-0.0,-9.150034189351484,-13.629276870809514,-0.0,-8.448500682831686,-0.0
1458,-3.863554511920999,-9.150034189351484,-13.629276870809514,-0.0,-5.785870810065717,-0.0
1459,-10.3060822362212,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1460,-8.577617796501531,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1461,-2.753245491082254,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1462,-0.0,-9.150034189351484,-13.629276870809514,-3.4156799388695127,-0.0,-0.0
1463,-0.0,-9.150034189351484,-13.629276870809514,-5.824945350163684,-0.0,-0.0
1464,-0.0,-9.150034189351484,-13.629276870809514,-4.8038658685075255,-0.0,-0.0
1465,-0.0,-9.150034189351484,-13.629276870809514,-3.5600504379426035,-0.0,-0.0
1466,-0.0,-9.150034189351484,-13.629276870809514,-0.7813790754974974,-0.0,-0.0
1467,-3.217507129743042,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1468,-11.951450571161406,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1469,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-1.977066006634736,-0.0
1470,-20.07357689528706,-6.878934593644227,-13.629276870809514,-0.0,-10.10119721401782,-0.0
1471,-20.07357689528706,-5.190392838997287,-13.629276870809514,-0.0,-9.280813894299282,-0.0
1472,-20.07357689528706,-1.3738366739985421,-13.629276870809514,-0.0,-9.73589211591263,-0.0
1473,-17.726780133424743,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1474,-6.590593981433568,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1475,-0.0,-0.0,-13.629276870809514,-1.681819802838099,-0.0,-0.0
1476,-0.0,-0.0,-13.629276870809514,-6.285163509288044,-0.0,-0.0
1477,-0.0,-0.0,-13.629276870809514,-6.843542187078228,-0.0,-0.0
1478,-0.0,-0.0,-13.629276870809514,-3.041356260169815,-0.0,-0.0
1479,-0.0,-9.150034189351484,-13.629276870809514,-5.320943842831404,-0.0,-0.0
1480,-4.18371859352703,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1481,-5.143247623141876,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1482,-6.771639318998569,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1483,-8.520757014067811,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1484,-6.7603261344925984,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1485,-2.013146587188638,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1486,-0.0,-9.150034189351484,-13.629276870809514,-3.827112735354074,-0.0,-0.0
1487,-0.0,-9.150034189351484,-13.629276870809514,-6.3462230341663535,-0.0,-0.0
1488,-0.0,-9.150034189351484,-13.629276870809514,-4.986373151807204,-0.0,-0.0
1489,-0.0,-9.150034189351484,-13.629276870809514,-3.1815829806856932,-0.0,-0.0
1490,-0.0,-9.150034189351484,-13.629276870809514,-1.3112365551784784,-0.0,-0.0
1491,-2.2580971381043224,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1492,-11.260303518230074,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1493,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-4.223357787930546,-0.0
1494,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-10.737125821573322,-0.0
1495,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-8.193401155310713,-0.0
1496,-20.07357689528706,-9.150034189351484,-13.629276870809512,-0.0,-3.2104126504449297,-0.0
1497,-19.571460734029927,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1498,-8.77923421666768,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1499,-0.45961159099950427,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1500,-0.0,-0.0,-13.629276870809514,-1.3026002064246853,-0.0,-0.0
1501,-1.8676577352115251,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1502,-8.040558732526032,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1503,-3.28327420308335,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1504,-7.907256761696173,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1505,-8.558865494160836,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-8.881784197001252e-16
1506,-10.341082647202908,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1507,-10.28371032038989,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1508,-8.291307198727022,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1509,-3.3243639401901395,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1510,-0.0,-9.150034189351484,-13.629276870809514,-2.9303894754934667,-0.0,-0.0
1511,-0.0,-9.150034189351484,-13.629276870809514,-5.63552334175866,-0.0,-0.0
1512,-0.0,-6.878934593644227,-13.629276870809514,-4.376341527449543,-0.0,-0.0
1513,-0.0,-6.878934593644227,-13.629276870809514,-2.587668027724791,-0.0,-0.0
1514,-0.0,-6.878934593644227,-13.629276870809514,-0.25936556303870173,-0.0,-0.0
1515,-1.2168062032253588,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1516,-10.003094774352105,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1517,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-2.4776078709378027,-0.0
1518,-20.07357689528706,-6.878934593644227,-13.629276870809514,-0.0,-8.28649281443268,-0.0
1519,-20.07357689528706,-5.020985887453469,-13.629276870809514,-0.0,-7.556975034208237,-0.0
1520,-20.07357689528706,-1.0463625898306501,-13.629276870809514,-0.0,-6.679992696583547,-0.0
1521,-16.175174126472033,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1522,-7.347823469903093,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1523,-3.4020485525203377,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1524,-0.0,-8.254929854671376,-13.629276870809514,-5.70971892447672,-0.0,-0.0
1525,-0.0,-9.150034189351484,-13.629276870809514,-2.2600774512703694,-0.0,-0.0
1526,-0.06547763994093835,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1527,-4.853386851728665,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1528,-7.2524609662532304,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1529,-7.85997973658959,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1530,-8.177083131589226,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1531,-8.006070329407194,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1532,-7.855890980336878,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1533,-2.79119992505832,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1534,-0.0,-9.150034189351484,-13.629276870809514,-3.306121004140234,-0.0,-0.0
1535,-0.0,-9.150034189351484,-13.629276870809514,-5.582190393363529,-0.0,-0.0
1536,-0.0,-9.150034189351484,-13.629276870809514,-1.9227703962774143,-0.0,-0.0
1537,-0.0,-9.150034189351484,-13.629276870809514,-1.6016780025297166,-0.0,-0.0
1538,-1.4554405473912086,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1539,-5.068696633835609,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1540,-15.986210714865773,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1541,-16.6990668049556,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1542,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-0.9239487049494528,-0.0
1543,-18.602904296701446,-9.150034189351484,-13.629276870809514,-0.0,-0.0,8.881784197001252e-16
1544,-15.265397525344754,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1545,-7.83843877121923,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1546,-2.9905672587296537,-8.747489935340225,-13.629276870809514,-0.0,-0.0,-0.0
1547,-3.441825425517846,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-8.881784197001252e-16
1548,-3.6615132385344085,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1549,-3.5397677557536817,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1550,-6.243508229568034,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1551,-6.909293830217637,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1552,-9.253343683431265,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1553,-9.288042123418697,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-8.881784197001252e-16
1554,-10.076756938090304,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1555,-9.650218020556206,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1556,-8.657979509356402,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1557,-4.1165589324548355,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1558,-0.0,-9.150034189351484,-13.629276870809514,-1.195846544424704,-0.0,-0.0
1559,-0.0,-9.150034189351484,-13.629276870809514,-3.446224727609991,-0.0,-0.0
1560,-0.0,-9.150034189351484,-13.629276870809514,-1.1869977276109935,-0.0,-0.0
1561,-0.1713016901478305,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1562,-2.330858786980882,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1563,-4.841453838214523,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1564,-14.5352739925831,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1565,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-4.866428268612104,-0.0
1566,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-11.770486615835296,-0.0
1567,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-9.896394831149749,8.881784197001252e-16
1568,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-7.036507992083827,-0.0
1569,-18.64391574514772,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1570,-18.715533664047115,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1571,-14.535305948821474,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1572,-20.07357689528706,-1.4123974730072675,-13.629276870809514,-0.0,-0.0,-0.0
1573,-16.18803906136325,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1574,-15.809391977402363,-0.0,-13.629276870809514,-0.0,-0.0,-0.0
1575,-9.857500970168681,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1576,-14.53985928023526,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1577,-14.82688272383004,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1578,-15.974982560011503,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1579,-14.087570168995288,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1580,-12.269173933237198,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1581,-7.9683833671681175,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1582,-2.182702659890536,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1583,-0.0,-9.150034189351484,-13.629276870809514,-0.47368213346411636,-0.0,-0.0
1584,-0.0,-9.150034189351484,-13.629276870809514,-0.49276182385055023,-0.0,-0.0
1585,-0.36829875453224864,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1586,-2.6665840810725894,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1587,-4.949244652832102,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1588,-14.97904759621054,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1589,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-5.655086747392058,-0.0
1590,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-12.018221787984103,-0.0
1591,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-11.300988440640033,-0.0
1592,-20.07357689528706,-9.150034189351484,-13.629276870809514,-0.0,-5.896507524755187,-0.0
1593,-16.539201738513654,-9.150034189351484,-13.629276870809514,-0.0,-0.0,8.881784197001252e-16
1594,-5.658277372564062,-6.404873315460216,-13.629276870809514,-0.0,-0.0,-0.0
1595,-0.0,-4.9682479781011235,-13.629276870809514,-1.4168883798171503,-0.0,-0.0
1596,-0.0,-4.585763634863084,-13.629276870809514,-5.5334969125432485,-0.0,-0.0
1597,-0.0,-5.287761007857695,-13.629276870809514,-6.277453947582826,-0.0,4.440892098500626e-16
1598,-0.0,-6.991123583629089,-13.629276870809514,-4.064265730585119,-0.0,-0.0
1599,-0.0,-9.150034189351484,-13.629276870809514,-0.6103329704195737,-0.0,-8.881784197001252e-16
1600,-6.702997286105697,-9.150034189351484,-13.629276870809514,-0.0,-1.4847205748326253,-0.0
1601,-9.485619653656538,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1602,-10.852268467921927,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1603,-10.948252494136593,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1604,-8.45028815394838,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1605,-4.240144636464615,-9.150034189351484,-13.629276870809514,-0.0,-0.0,-0.0
1606,-0.0,-9.150034189351484,-13.629276870809514,-0.33547736016133456,-0.0,-0.0
1607,-0.0,-9.150034189351484,-13.629276870809514,-2.5547908213238735,-0.0,-0.0
1608,-0.0,-9.150034189351484,-13.629276870809514,-5.56418190219998,-0.0,-0.0
1609,-0.0,-9.150034189351484,-13.629276870809514,-4.074241997235955,-0.0,-0.0
1610,-0.0,-9.150034189351484,-13.629276870809514,-1.4407782699391838,-0.0,-0.0
1611,-4.503499437051522,-6.878934593644227,-13.629276870809514,-0.0,-0.0,-0.0
1612,-13.128942752149772,-6.878934593644227,-13.629276870809514,-0.0,-0.0,-0.0
1613,-20.07357689528706,-6.878934593644227,-13.629276870809514,-0.0,-3.47537553145951,-0.0
1614,-20.07357689528706,-6.878934593644227,-13.629276870809514,-0.0,-9.875674092583687,-0.0
1615,-20.07357689528706,-4.761350250732874,-13.629276870809514,-0.0,-9.677248192467289,-0.0
1616,-20.07357689528706,-0.8658339629008868,-13.629276870809514,-0.0,-7.321253234589861,-0.0
