,dec air heat pump,dec ground heat pump
0,0.1591568703951158,0.1591568703951158
1,0.16174494535018522,0.16174494535018522
2,0.17892826459529612,0.17892826459529612
3,0.2070688884485337,0.2070688884485337
4,0.2492177206250374,0.2492177206250374
5,0.31426509215274806,0.31426509215274806
6,0.34153428764647625,0.34153428764647625
7,0.3301037006904188,0.3301037006904188
8,0.304640717014728,0.304640717014728
9,0.282218715499761,0.282218715499761
10,0.2684217787007511,0.2684217787007511
11,0.25330556587032016,0.25330556587032016
12,0.22794129839236255,0.22794129839236255
13,0.2237986133650571,0.2237986133650571
14,0.22799981789851337,0.22799981789851337
15,0.23471902753911522,0.23471902753911522
16,0.24444698924116404,0.24444698924116404
17,0.2557949858288893,0.2557949858288893
18,0.25176215771011085,0.25176215771011085
19,0.2559981015933929,0.2559981015933929
20,0.24677858930226235,0.24677858930226235
21,0.22405480589879462,0.22405480589879462
22,0.1801551274605043,0.1801551274605043
23,0.16233441337049984,0.16233441337049984
24,0.2095332228562987,0.2095332228562987
25,0.19732882698455273,0.19732882698455273
26,0.2228652243209833,0.2228652243209833
27,0.2668870277331231,0.2668870277331231
28,0.3295419317917406,0.3295419317917406
29,0.3181411317539238,0.3181411317539238
30,0.3376237187269785,0.3376237187269785
31,0.31725647488701647,0.31725647488701647
32,0.3022203723840481,0.3022203723840481
33,0.2814547363366387,0.2814547363366387
34,0.27119354150622066,0.27119354150622066
35,0.25670199714158254,0.25670199714158254
36,0.24707784038068895,0.24707784038068895
37,0.2520375006659981,0.2520375006659981
38,0.24667924926923468,0.24667924926923468
39,0.26185155024774576,0.26185155024774576
40,0.27668318360440114,0.27668318360440114
41,0.28375330094587276,0.28375330094587276
42,0.28692263669683093,0.28692263669683093
43,0.29707529879085215,0.29707529879085215
44,0.28548333948394133,0.28548333948394133
45,0.26355207031843625,0.26355207031843625
46,0.213728477656261,0.213728477656261
47,0.18925892977974312,0.18925892977974312
48,0.16173180725369948,0.16173180725369948
49,0.16876935719364475,0.16876935719364475
50,0.18257725457709245,0.18257725457709245
51,0.2093428689397922,0.2093428689397922
52,0.24693264880125249,0.24693264880125249
53,0.3021435787461277,0.3021435787461277
54,0.3342075750949734,0.3342075750949734
55,0.32336541712920835,0.32336541712920835
56,0.30123676911931563,0.30123676911931563
57,0.281719284925073,0.281719284925073
58,0.2600518313241444,0.2600518313241444
59,0.25033777690680387,0.25033777690680387
60,0.23985704977662492,0.23985704977662492
61,0.23609751854524283,0.23609751854524283
62,0.23568065399748753,0.23568065399748753
63,0.2431842582806642,0.2431842582806642
64,0.24855068491029986,0.24855068491029986
65,0.25764185195681866,0.25764185195681866
66,0.259140235482732,0.259140235482732
67,0.2587591673970072,0.2587591673970072
68,0.24491979519313417,0.24491979519313417
69,0.21364248436028577,0.21364248436028577
70,0.17593078260179418,0.17593078260179418
71,0.15614702922991056,0.15614702922991056
72,0.1485116433919885,0.1485116433919885
73,0.15547569551949877,0.15547569551949877
74,0.16794612132770262,0.16794612132770262
75,0.19290725976188006,0.19290725976188006
76,0.229564623539776,0.229564623539776
77,0.28429853994791904,0.28429853994791904
78,0.31428603757924006,0.31428603757924006
79,0.31196074889528475,0.31196074889528475
80,0.28584142094296316,0.28584142094296316
81,0.2652796524615661,0.2652796524615661
82,0.24780005665704136,0.24780005665704136
83,0.23560230946468794,0.23560230946468794
84,0.22856849975463522,0.22856849975463522
85,0.2254511092455708,0.2254511092455708
86,0.2239008764524244,0.2239008764524244
87,0.22583257722571515,0.22583257722571515
88,0.2328165663503117,0.2328165663503117
89,0.23390400237494166,0.23390400237494166
90,0.23649051600310356,0.23649051600310356
91,0.23653796295437912,0.23653796295437912
92,0.22441518379498734,0.22441518379498734
93,0.19327075335720234,0.19327075335720234
94,0.160734762668191,0.160734762668191
95,0.14569978682428283,0.14569978682428283
96,0.24435636342913933,0.24435636342913933
97,0.2557183597988908,0.2557183597988908
98,0.27643955818746513,0.27643955818746513
99,0.31756592083900104,0.31756592083900104
100,0.3775404584833335,0.3775404584833335
101,0.46643421302478666,0.46643421302478666
102,0.5149578838499774,0.5149578838499774
103,0.5114742561221384,0.5114742561221384
104,0.4685308907624549,0.4685308907624549
105,0.43480703978030766,0.43480703978030766
106,0.40610534666975895,0.40610534666975895
107,0.3861275408795896,0.3861275408795896
108,0.37449911328802354,0.37449911328802354
109,0.3693880620165724,0.3693880620165724
110,0.3667138477171311,0.3667138477171311
111,0.3697236290720406,0.3697236290720406
112,0.3809643885812882,0.3809643885812882
113,0.3823585985677117,0.3823585985677117
114,0.3864390488958418,0.3864390488958418
115,0.3863852384072816,0.3863852384072816
116,0.3663880366945623,0.3663880366945623
117,0.3152996030202892,0.3152996030202892
118,0.26279768862138264,0.26279768862138264
119,0.23915693827284684,0.23915693827284684
120,0.34727143587613357,0.34727143587613357
121,0.357805708521353,0.357805708521353
122,0.37928130947103755,0.37928130947103755
123,0.4129829228461164,0.4129829228461164
124,0.49629806608346394,0.49629806608346394
125,0.5978598394818236,0.5978598394818236
126,0.6544332479648001,0.6544332479648001
127,0.6324100642840365,0.6324100642840365
128,0.6034861515832276,0.6034861515832276
129,0.5745604842152527,0.5745604842152527
130,0.5432170384955686,0.5432170384955686
131,0.5193212174040756,0.5193212174040756
132,0.506416352557714,0.506416352557714
133,0.4992229279458482,0.4992229279458482
134,0.5039169303703768,0.5039169303703768
135,0.5102348769093333,0.5102348769093333
136,0.5136990711593203,0.5136990711593203
137,0.5110637502433879,0.5110637502433879
138,0.5050337116907145,0.5050337116907145
139,0.5004743561513808,0.5004743561513808
140,0.4729184189721375,0.4729184189721375
141,0.4173476501192002,0.4173476501192002
142,0.3588546531432992,0.3588546531432992
143,0.3391839245392137,0.3391839245392137
144,0.3959862172876194,0.3959862172876194
145,0.41015112928132447,0.41015112928132447
146,0.42587384424340474,0.42587384424340474
147,0.46276228788096035,0.46276228788096035
148,0.5589306442105063,0.5589306442105063
149,0.6974184617538857,0.6974184617538857
150,0.7651282440887103,0.7651282440887103
151,0.7365847193053788,0.7365847193053788
152,0.701129356782762,0.701129356782762
153,0.6697293145274835,0.6697293145274835
154,0.6335237180822791,0.6335237180822791
155,0.6019004137293755,0.6019004137293755
156,0.5849797131474568,0.5849797131474568
157,0.575668019976611,0.575668019976611
158,0.5801001311980566,0.5801001311980566
159,0.5874168123111121,0.5874168123111121
160,0.59248372358427,0.59248372358427
161,0.5935186788562183,0.5935186788562183
162,0.589585178947502,0.589585178947502
163,0.5792923917624726,0.5792923917624726
164,0.5504851286115744,0.5504851286115744
165,0.48726954128069405,0.48726954128069405
166,0.4134598584903702,0.4134598584903702
167,0.3876672588836424,0.3876672588836424
168,0.3864860479653675,0.3864860479653675
169,0.40418087111929335,0.40418087111929335
170,0.4261537070494355,0.4261537070494355
171,0.46400969349636684,0.46400969349636684
172,0.5624302002546765,0.5624302002546765
173,0.7030589273358666,0.7030589273358666
174,0.7414053595992149,0.7414053595992149
175,0.7119638388620778,0.7119638388620778
176,0.6694717665255309,0.6694717665255309
177,0.6427034620904577,0.6427034620904577
178,0.6209157216390723,0.6209157216390723
179,0.5784736840922967,0.5784736840922967
180,0.5504263260497213,0.5504263260497213
181,0.5423564636183394,0.5423564636183394
182,0.5477709561662653,0.5477709561662653
183,0.5637457214513653,0.5637457214513653
184,0.5828542868261016,0.5828542868261016
185,0.588277977641145,0.588277977641145
186,0.5779124785231486,0.5779124785231486
187,0.5660878835934191,0.5660878835934191
188,0.5592310483757983,0.5592310483757983
189,0.4961723281504676,0.4961723281504676
190,0.4241724569234253,0.4241724569234253
191,0.40228447580723264,0.40228447580723264
192,0.3917207667599246,0.3917207667599246
193,0.39017677162425424,0.39017677162425424
194,0.4339049308254636,0.4339049308254636
195,0.5146485616913957,0.5146485616913957
196,0.6106585528761231,0.6106585528761231
197,0.6018145059760327,0.6018145059760327
198,0.6359941900000482,0.6359941900000482
199,0.6164176473115242,0.6164176473115242
200,0.5862567610236443,0.5862567610236443
201,0.5609114492366408,0.5609114492366408
202,0.5485383222612538,0.5485383222612538
203,0.5220565425255064,0.5220565425255064
204,0.5092087728656935,0.5092087728656935
205,0.5171308927389766,0.5171308927389766
206,0.5277412009613908,0.5277412009613908
207,0.5254688457801469,0.5254688457801469
208,0.5590973368958108,0.5590973368958108
209,0.5706012797887179,0.5706012797887179
210,0.5644209483947519,0.5644209483947519
211,0.5641952931898266,0.5641952931898266
212,0.5476599301750961,0.5476599301750961
213,0.48339245778121626,0.48339245778121626
214,0.43187214300213317,0.43187214300213317
215,0.3892731750621696,0.3892731750621696
216,0.3899952028665434,0.3899952028665434
217,0.40195707494354554,0.40195707494354554
218,0.43139372809626136,0.43139372809626136
219,0.4697311985518008,0.4697311985518008
220,0.5664941999695899,0.5664941999695899
221,0.6796787398454723,0.6796787398454723
222,0.7349271534590941,0.7349271534590941
223,0.7099374521313341,0.7099374521313341
224,0.6790358354986805,0.6790358354986805
225,0.650098217894513,0.650098217894513
226,0.6154294908141574,0.6154294908141574
227,0.5842830922003599,0.5842830922003599
228,0.5745703084040705,0.5745703084040705
229,0.5663828964864671,0.5663828964864671
230,0.5707201624881606,0.5707201624881606
231,0.5749099251729385,0.5749099251729385
232,0.5916946512201896,0.5916946512201896
233,0.5945838529323804,0.5945838529323804
234,0.5876780553375011,0.5876780553375011
235,0.5685576405695129,0.5685576405695129
236,0.5441612900630138,0.5441612900630138
237,0.48000043160778577,0.48000043160778577
238,0.4117015665422263,0.4117015665422263
239,0.3856260322448572,0.3856260322448572
240,0.40397927425811536,0.40397927425811536
241,0.4162107419388605,0.4162107419388605
242,0.4412380249964335,0.4412380249964335
243,0.4804507551477557,0.4804507551477557
244,0.5773880472448204,0.5773880472448204
245,0.6951399245526502,0.6951399245526502
246,0.7607930617108097,0.7607930617108097
247,0.7352393632031191,0.7352393632031191
248,0.7015978174471961,0.7015978174471961
249,0.6679280134129179,0.6679280134129179
250,0.6314484419984754,0.6314484419984754
251,0.6036618074672779,0.6036618074672779
252,0.5886396936188388,0.5886396936188388
253,0.5802645900383602,0.5802645900383602
254,0.5857175426928848,0.5857175426928848
255,0.5930533978740209,0.5930533978740209
256,0.5969855889109152,0.5969855889109152
257,0.5938263485815116,0.5938263485815116
258,0.5867560267722847,0.5867560267722847
259,0.5814393692634321,0.5814393692634321
260,0.5493627751971684,0.5493627751971684
261,0.48475950415679125,0.48475950415679125
262,0.416963467725283,0.416963467725283
263,0.3944025150702299,0.3944025150702299
264,0.4588306879923383,0.4588306879923383
265,0.4684284496351374,0.4684284496351374
266,0.49421335110042214,0.49421335110042214
267,0.5182841917222369,0.5182841917222369
268,0.6340237982245982,0.6340237982245982
269,0.75611421354611,0.75611421354611
270,0.8278506544981554,0.8278506544981554
271,0.8201808255800124,0.8201808255800124
272,0.7729480925290035,0.7729480925290035
273,0.7340831536839529,0.7340831536839529
274,0.7091518647601862,0.7091518647601862
275,0.6771943175239444,0.6771943175239444
276,0.6556373363212147,0.6556373363212147
277,0.646582679982933,0.646582679982933
278,0.6514714268169601,0.6514714268169601
279,0.6459601925065308,0.6459601925065308
280,0.6620297758881094,0.6620297758881094
281,0.6547252230511968,0.6547252230511968
282,0.6513397774012404,0.6513397774012404
283,0.6291358400519133,0.6291358400519133
284,0.5903144750937515,0.5903144750937515
285,0.5329830691727004,0.5329830691727004
286,0.4732138129819541,0.4732138129819541
287,0.4496278043543746,0.4496278043543746
288,0.4805822007911887,0.4805822007911887
289,0.49063695551740705,0.49063695551740705
290,0.5176820633923345,0.5176820633923345
291,0.5428831336099487,0.5428831336099487
292,0.6642091629192329,0.6642091629192329
293,0.7918963071961947,0.7918963071961947
294,0.8668101979308379,0.8668101979308379
295,0.8589243147511809,0.8589243147511809
296,0.8093873831001684,0.8093873831001684
297,0.7686416121383967,0.7686416121383967
298,0.7425225672417772,0.7425225672417772
299,0.7090575383599765,0.7090575383599765
300,0.6864541016172615,0.6864541016172615
301,0.6769754500921229,0.6769754500921229
302,0.6820751895675154,0.6820751895675154
303,0.676266270373847,0.676266270373847
304,0.6930305392135321,0.6930305392135321
305,0.685317640623203,0.685317640623203
306,0.6817496782918943,0.6817496782918943
307,0.6584588814613698,0.6584588814613698
308,0.6177703260022069,0.6177703260022069
309,0.5577813525170638,0.5577813525170638
310,0.4953641589153161,0.4953641589153161
311,0.47085935356489855,0.47085935356489855
312,0.45403915723036964,0.45403915723036964
313,0.4671500191674612,0.4671500191674612
314,0.4875301722947541,0.4875301722947541
315,0.5107557925941126,0.5107557925941126
316,0.624356145469294,0.624356145469294
317,0.7695668217767869,0.7695668217767869
318,0.8390474965590476,0.8390474965590476
319,0.8322717898348551,0.8322717898348551
320,0.7879269204145357,0.7879269204145357
321,0.7497714568618973,0.7497714568618973
322,0.7234206331597196,0.7234206331597196
323,0.6910710287391044,0.6910710287391044
324,0.667012595971792,0.667012595971792
325,0.6601191033020687,0.6601191033020687
326,0.662825304982261,0.662825304982261
327,0.658419447698793,0.658419447698793
328,0.6679384607415616,0.6679384607415616
329,0.670814598772402,0.670814598772402
330,0.6617314087502172,0.6617314087502172
331,0.6370228735365612,0.6370228735365612
332,0.5989009440867415,0.5989009440867415
333,0.5430975423928596,0.5430975423928596
334,0.4812885346521346,0.4812885346521346
335,0.4527422940640932,0.4527422940640932
336,0.4425704891980763,0.4425704891980763
337,0.4443220580516923,0.4443220580516923
338,0.4631534646021423,0.4631534646021423
339,0.49425440878207655,0.49425440878207655
340,0.6057416270471561,0.6057416270471561
341,0.7295137027230647,0.7295137027230647
342,0.7872649595338492,0.7872649595338492
343,0.7402447408094057,0.7402447408094057
344,0.7147831571119175,0.7147831571119175
345,0.6877535839181187,0.6877535839181187
346,0.6694875327976886,0.6694875327976886
347,0.6392037732117933,0.6392037732117933
348,0.6180225418467429,0.6180225418467429
349,0.6094483896018744,0.6094483896018744
350,0.5966430567378619,0.5966430567378619
351,0.6052664912755243,0.6052664912755243
352,0.6189750305437619,0.6189750305437619
353,0.6188076173530338,0.6188076173530338
354,0.6136990572499492,0.6136990572499492
355,0.603389846574977,0.603389846574977
356,0.5794210158899752,0.5794210158899752
357,0.5278418303931206,0.5278418303931206
358,0.4644728310444757,0.4644728310444757
359,0.44285742213744433,0.44285742213744433
360,0.4207790245125752,0.4207790245125752
361,0.4190973405122473,0.4190973405122473
362,0.4661019077168448,0.4661019077168448
363,0.5528749832053037,0.5528749832053037
364,0.6560096665400057,0.6560096665400057
365,0.6462511862867956,0.6462511862867956
366,0.6829296477987972,0.6829296477987972
367,0.6619182783692595,0.6619182783692595
368,0.629518312288652,0.629518312288652
369,0.602289930367115,0.602289930367115
370,0.5890113262826685,0.5890113262826685
371,0.5605693496450291,0.5605693496450291
372,0.5467652648202037,0.5467652648202037
373,0.5552870698423532,0.5552870698423532
374,0.5666888950008212,0.5666888950008212
375,0.5642368759502405,0.5642368759502405
376,0.60035721560067,0.60035721560067
377,0.6126983503270264,0.6126983503270264
378,0.6060396742695128,0.6060396742695128
379,0.6057971935938194,0.6057971935938194
380,0.5880395633700968,0.5880395633700968
381,0.5190126164463862,0.5190126164463862
382,0.46374970718165803,0.46374970718165803
383,0.4180911832022534,0.4180911832022534
384,0.37641687756692666,0.37641687756692666
385,0.3879671984759391,0.3879671984759391
386,0.41636718480859103,0.41636718480859103
387,0.4533683152162268,0.4533683152162268
388,0.5467578705985194,0.5467578705985194
389,0.6560822984940888,0.6560822984940888
390,0.7094372920101312,0.7094372920101312
391,0.6853060082161404,0.6853060082161404
392,0.6554791040108903,0.6554791040108903
393,0.6275515209539148,0.6275515209539148
394,0.5940934613625107,0.5940934613625107
395,0.5640315979739973,0.5640315979739973
396,0.554656533708356,0.554656533708356
397,0.5467556777861634,0.5467556777861634
398,0.55094366424425,0.55094366424425
399,0.5549915993309955,0.5549915993309955
400,0.5712038866009866,0.5712038866009866
401,0.5740076110548705,0.5740076110548705
402,0.5673536106324568,0.5673536106324568
403,0.548909163481867,0.548909163481867
404,0.5253630323258027,0.5253630323258027
405,0.4634292985588299,0.4634292985588299
406,0.39746276727369506,0.39746276727369506
407,0.372231837113642,0.372231837113642
408,0.3728346212703926,0.3728346212703926
409,0.38413417708227615,0.38413417708227615
410,0.40721239003937976,0.40721239003937976
411,0.44339919214233475,0.44339919214233475
412,0.5328571441586626,0.5328571441586626
413,0.6417082737105243,0.6417082737105243
414,0.7023561494056461,0.7023561494056461
415,0.6787465233613835,0.6787465233613835
416,0.6476979270996369,0.6476979270996369
417,0.6166337919839502,0.6166337919839502
418,0.5829752726224567,0.5829752726224567
419,0.5573258804233759,0.5573258804233759
420,0.5434667137934707,0.5434667137934707
421,0.5357404677706206,0.5357404677706206
422,0.5407757018420034,0.5407757018420034
423,0.5475514043933848,0.5475514043933848
424,0.5512224908021328,0.5512224908021328
425,0.5483473187771162,0.5483473187771162
426,0.541847057938157,0.541847057938157
427,0.5369459915741343,0.5369459915741343
428,0.5073521124540942,0.5073521124540942
429,0.44771241231871495,0.44771241231871495
430,0.38503921882801967,0.38503921882801967
431,0.3640727627578091,0.3640727627578091
432,0.3762361190300832,0.3762361190300832
433,0.3876419848608597,0.3876419848608597
434,0.4109041346461063,0.4109041346461063
435,0.44741047603619477,0.44741047603619477
436,0.5376591417223945,0.5376591417223945
437,0.6476895738268144,0.6476895738268144
438,0.7091203739439841,0.7091203739439841
439,0.6852274091418493,0.6852274091418493
440,0.6538738902556045,0.6538738902556045
441,0.6225296266648987,0.6225296266648987
442,0.5885656978509181,0.5885656978509181
443,0.562675986492415,0.562675986492415
444,0.5486913420347531,0.5486913420347531
445,0.5408978629802179,0.5408978629802179
446,0.5459901178230141,0.5459901178230141
447,0.5528425145603123,0.5528425145603123
448,0.5566121314766892,0.5566121314766892
449,0.5537709504773325,0.5537709504773325
450,0.5472377515521069,0.5472377515521069
451,0.5422983523522309,0.5422983523522309
452,0.5124400560873136,0.5124400560873136
453,0.45221700110022434,0.45221700110022434
454,0.38877295791254507,0.38877295791254507
455,0.3674651783936308,0.3674651783936308
456,0.38150502079962156,0.38150502079962156
457,0.3930640545386998,0.3930640545386998
458,0.41668531855377344,0.41668531855377344
459,0.45371474479506646,0.45371474479506646
460,0.5452554589187316,0.5452554589187316
461,0.656581827129843,0.656581827129843
462,0.718618026365533,0.718618026365533
463,0.6944685964059869,0.6944685964059869
464,0.6626986782404504,0.6626986782404504
465,0.6309091694211685,0.6309091694211685
466,0.5964653450487609,0.5964653450487609
467,0.570221066433848,0.570221066433848
468,0.5560381737961039,0.5560381737961039
469,0.5481312506062314,0.5481312506062314
470,0.5532825284744127,0.5532825284744127
471,0.5602138664565314,0.5602138664565314
472,0.563956485283576,0.563956485283576
473,0.5610011834579772,0.5610011834579772
474,0.5543418446189299,0.5543418446189299
475,0.5493249855222573,0.5493249855222573
476,0.5190399038506377,0.5190399038506377
477,0.4580191707715598,0.4580191707715598
478,0.3939236105544948,0.3939236105544948
479,0.3725153845120808,0.3725153845120808
480,0.40695830407989747,0.40695830407989747
481,0.4215123717631616,0.4215123717631616
482,0.4376732958984401,0.4376732958984401
483,0.4755835984395717,0.4755835984395717
484,0.5744172990625995,0.5744172990625995
485,0.7166955843651241,0.7166955843651241
486,0.7862787642578096,0.7862787642578096
487,0.7569479482053688,0.7569479482053688
488,0.720507871754736,0.720507871754736
489,0.6882347417519742,0.6882347417519742
490,0.6510225575017402,0.6510225575017402
491,0.618522972505214,0.618522972505214
492,0.6011308784679619,0.6011308784679619
493,0.5915597998672393,0.5915597998672393
494,0.5961142321846672,0.5961142321846672
495,0.6036327375771182,0.6036327375771182
496,0.6088291743050268,0.6088291743050268
497,0.6098831269960426,0.6098831269960426
498,0.6058339727529191,0.6058339727529191
499,0.5952525410804062,0.5952525410804062
500,0.5656446107136668,0.5656446107136668
501,0.500681032019421,0.500681032019421
502,0.42484864152701307,0.42484864152701307
503,0.3983848813815439,0.3983848813815439
504,0.37747232621080573,0.37747232621080573
505,0.3947562922743605,0.3947562922743605
506,0.4162129257101254,0.4162129257101254
507,0.4531858979868779,0.4531858979868779
508,0.5493097165101168,0.5493097165101168
509,0.6866946447175585,0.6866946447175585
510,0.7241523843099706,0.7241523843099706
511,0.6953960030295445,0.6953960030295445
512,0.653899368050674,0.653899368050674
513,0.6277569206371553,0.6277569206371553
514,0.6064765474476155,0.6064765474476155
515,0.5650274999046687,0.5650274999046687
516,0.5376394766535136,0.5376394766535136
517,0.5297586390982283,0.5297586390982283
518,0.5350467448409951,0.5350467448409951
519,0.5506470802877346,0.5506470802877346
520,0.5693143513907595,0.5693143513907595
521,0.5746176885903648,0.5746176885903648
522,0.5645010176895696,0.5645010176895696
523,0.5529553724156572,0.5529553724156572
524,0.5462548305420274,0.5462548305420274
525,0.4846647785576306,0.4846647785576306
526,0.41432828451212467,0.41432828451212467
527,0.39291517906232387,0.39291517906232387
528,0.3887049049234326,0.3887049049234326
529,0.3871754256074569,0.3871754256074569
530,0.4305628935408796,0.4305628935408796
531,0.510679839777676,0.510679839777676
532,0.605949984558164,0.605949984558164
533,0.5972048750148075,0.5972048750148075
534,0.631128934007427,0.631128934007427
535,0.6117003209580429,0.6117003209580429
536,0.5817714513259675,0.5817714513259675
537,0.5566214444961186,0.5566214444961186
538,0.5443418636052215,0.5443418636052215
539,0.5180634486117206,0.5180634486117206
540,0.5053148896277841,0.5053148896277841
541,0.5131745133057148,0.5131745133057148
542,0.5237027305062198,0.5237027305062198
543,0.5214493838715404,0.5214493838715404
