,battery storage
582,0.3616087285698829
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.521744100910079
591,4.050039547518872
592,5.040703039728487
593,4.678899349675488
594,4.317110734715941
595,3.955337194221719
596,3.5935787275647213
597,3.231835334116875
598,2.8701070132501316
599,2.869987425936264
600,2.531577541520468
601,2.1698783979450402
602,1.808194325106978
603,1.446525322378337
604,1.084871389131198
605,0.723232524737669
606,0.3616087285698829
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0275573857903855
615,3.3645016574924362
616,4.340570666580788
617,3.9787961485933154
618,3.617036704483796
619,3.2552923336241544
620,2.8935630353863413
621,2.5318488091423332
622,2.170149654264133
623,2.1700592317235636
624,2.169968812950585
625,2.1698783979450402
626,1.808194325106978
627,1.446525322378337
628,1.084871389131198
629,0.723232524737669
630,0.3616087285698829
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.4889241520199732
639,4.346962517862104
640,5.275799437099475
641,4.913985951402435
642,4.552187541206997
643,4.1904042058850175
644,3.8286359448083793
645,3.4668827573489907
646,3.105144642878787
647,2.7434216007697305
648,2.531577541520468
649,2.1698783979450402
650,1.808194325106978
651,1.446525322378337
652,1.084871389131198
653,0.723232524737669
654,0.3616087285698829
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,1.496726936322059
664,2.464574286279675
665,2.1028779344953814
666,1.74119665333213
667,1.3795304421619798
668,1.0178793003570175
669,0.6562432272893551
670,0.2946222223311313
671,0.0
672,0.18807464631169257
673,1.3703963890618895
674,1.8216531530133646
675,1.4599835895024706
676,1.0983290954964446
677,0.7366896703673932
678,0.37506531348744887
679,0.01345602422877045
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.19762062036946154
699,0.2101226444968889
700,0.21011388942172196
701,0.21010513471134837
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,2.575806165322048
721,5.9013109674594
722,8.053111995342963
723,8.856460540624017
724,8.494497861311107
725,8.132550263716174
726,7.7706177472108156
727,7.408700311166657
728,7.502960383486405
729,8.434013613397942
730,8.585568709985813
731,9.525804245484771
732,13.705321305932701
733,16.46756693152292
734,18.61334393926769
735,19.393559966403274
736,19.157767106393404
737,18.79537520769047
738,18.432998408589583
739,18.070636708461596
740,17.70829010667739
741,17.707552264207656
742,17.70681445248124
743,17.706076671496856
744,17.705338921253222
745,17.70460120174906
746,17.703863512983087
747,17.703125854954024
748,17.340794566060794
749,16.97847837424421
750,16.616177278875234
751,16.25389127932485
752,16.25321403656386
753,16.252536822021206
754,16.25185963569571
755,16.251182477586198
756,16.250505347691494
757,16.249828246010424
758,16.24915117254181
759,16.24847412728448
760,15.946280345340519
761,15.584022258050714
762,15.221779264787504
763,14.859551364921971
764,14.49733855782523
765,14.496734504468211
766,14.49613047627998
767,14.49552647325949
768,14.494922495405692
769,14.494318542717537
770,14.493714615193976
771,14.493110712833962
772,14.130913174036651
773,13.76873072674309
774,13.40656337032447
775,13.044411104152005
776,13.043867589196733
777,13.043324096887828
778,13.042780627224344
779,13.042237180205339
780,13.041693755829868
781,13.04115035409699
782,13.04060697500576
783,13.040063618555235
784,13.039520284744473
785,12.677383311972733
786,12.31526142818117
787,11.953154632741077
788,11.952656586623572
789,11.952158561257905
790,11.951660556643212
791,11.951162572778628
792,11.950664609663288
793,11.95016666729633
794,11.949668745676886
795,11.949170844804094
796,11.948672964677089
797,11.586581443695211
798,11.224505009799692
799,10.862443662361907
800,10.602746972805807
801,10.602305193449064
802,10.601863432499721
803,10.60142168995701
804,10.600979965820166
805,10.60053826008842
806,10.600096572761005
807,10.599654903837155
808,10.599213253316105
809,10.598771621197086
810,10.598330007479332
811,10.597888412162074
812,10.597446835244549
813,10.597005276725987
814,10.596563736605624
815,10.596122214882692
816,10.595680711556426
817,10.595239226626058
818,10.59479776009082
819,10.59435631194995
820,10.593914882202677
821,10.231879809248444
822,9.869859821028577
823,9.50785491691455
824,9.507458757877654
825,9.507062615347317
826,9.506666489322855
827,9.506270379803578
828,9.505874286788798
829,9.505478210277827
830,9.505082150269978
831,9.504686106764563
832,9.504290079760896
833,9.503894069258287
834,9.50349807525605
835,9.503102097753498
836,9.502706136749941
837,9.502310192244694
838,9.501914264237069
839,9.501518352726377
840,9.501122457711933
841,9.500726579193048
842,9.500330717169035
843,9.499934871639208
844,9.49953904260288
845,9.137549568459566
846,8.775575177150676
847,8.413615868047762
848,8.413265302122195
849,8.412914750803484
850,8.41256421409102
851,8.412213691984194
852,8.411863184482396
853,8.411512691585019
854,8.411162213291455
855,8.410811749601095
856,8.41046130051333
857,8.410110866027551
858,8.409760446143151
859,8.409410040859521
860,8.409059650176054
861,8.40870927409214
862,8.40835891260717
863,8.408008565720538
864,8.407658233431635
865,8.407307915739851
866,8.40695761264458
867,8.406607324145213
868,8.044663388641347
869,7.682734534074469
870,7.320820759816211
871,6.958922065238228
872,6.958632111311997
873,6.95834216946713
874,6.958052239703126
875,6.95776232201948
876,6.95747241641569
877,6.957182522891251
878,6.95689264144566
879,6.956602772078415
880,6.956312914789011
881,6.956023069576947
882,6.955733236441718
883,6.955443415382821
884,6.955153606399754
885,6.9548638094920125
886,6.954574024659094
887,6.9542842519004955
888,6.953994491215713
889,6.953704742604245
890,6.953415006065587
891,6.953125281599236
892,6.591241907604896
893,6.229373612024159
894,5.86752039422876
895,5.50568225359046
896,5.5054528510808405
897,5.50522345812962
898,5.504994074736402
899,5.504764700900787
900,5.504535336622377
901,5.504305981900774
902,5.5040766367355785
903,5.5038473011263935
904,5.503617975072821
905,5.141794996974669
906,4.779987094773634
907,4.418194267841556
908,4.056416515550301
909,4.056247498871556
910,4.056078489235143
911,4.055909486640772
912,4.055740491088146
913,4.055571502576974
914,4.055402521106962
915,4.055233546677816
916,3.693470917689449
917,3.331723362083663
918,2.969990879232402
919,2.6082734685076385
920,2.6081647908811627
921,2.6080561177829034
922,2.6079474492126717
923,2.607838785170279
924,2.6077301256555367
925,2.607621470668256
926,2.6075128202082483
927,2.607404174275325
928,2.6072955328692977
929,2.6071868959899773
930,2.6070782636371757
931,2.6069696358107035
932,2.606861012510373
933,2.606752393735995
934,2.6066437794873814
935,2.606535169764343
936,2.606426564566692
937,2.6063179638942393
938,2.606209367746797
939,2.6061007761241757
940,2.3683393929888106
941,2.0066470509756984
942,1.6449697794165548
943,1.2833075776834468
944,1.2832541067482612
945,1.2832006380410224
946,1.2831471715616374
947,1.2830937073100135
948,1.2830402452860579
949,1.2829867854896777
950,1.28293332792078
951,1.282879872579272
952,1.2828264194650612
953,0.9211793069782606
954,0.9211409246606663
955,0.9211025439423289
956,0.9210641648231818
957,0.9210257873031581
958,0.9209874113821914
959,0.920949037060215
960,0.9209106643371623
961,0.9208722932129666
962,0.9208339236875615
963,1.446525322378337
964,1.084871389131198
965,0.723232524737669
966,0.3616087285698829
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.19932394943036122
987,1.3677560216190712
988,1.3676990320127964
989,1.0060483831812852
990,0.6444128030665335
991,0.2827922910406806
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.14124823125284866
1001,0.14124234593342117
1002,0.02749417613431178
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,1.1139135106880447
1011,1.446525322378337
1012,1.084871389131198
1013,0.723232524737669
1014,0.3616087285698829
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,1.808194325106978
1025,1.446525322378337
1026,1.084871389131198
1027,0.723232524737669
1028,0.3616087285698829
1029,0.0
1030,0.0
1031,0.0
1032,0.2361390049129252
1033,1.9715513939856024
1034,1.808194325106978
1035,1.446525322378337
1036,1.084871389131198
1037,0.723232524737669
1038,0.3616087285698829
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,1.808194325106978
1049,1.446525322378337
1050,1.084871389131198
1051,0.723232524737669
1052,0.3616087285698829
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,1.3410372690442964
1059,1.446525322378337
1060,1.084871389131198
1061,0.723232524737669
1062,0.3616087285698829
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,1.446525322378337
1073,1.084871389131198
1074,0.723232524737669
1075,0.3616087285698829
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,1.327922474857111
1084,1.3672744505135717
1085,1.0056238193728855
1086,0.6439882569482215
1087,0.2823677626117194
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.2988674923024517
1097,0.21054213549407466
1098,0.1371412781231038
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,1.084871389131198
1109,0.723232524737669
1110,0.3616087285698829
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.8422645542970071
1188,3.8479512631827637
1189,6.142109347088008
1190,6.141853426888897
1191,6.141597517353085
1192,6.141341618480128
1193,6.141085730269581
1194,6.140829852721001
1195,6.140573985833942
1196,6.140318129607961
1197,6.140062284042614
1198,6.139806449137455
1199,6.139550624892042
1200,6.13929481130593
1201,6.139039008378674
1202,6.1387832161098315
1203,6.1385274344989575
1204,6.138271663545607
1205,6.138015903249338
1206,6.137760153609705
1207,6.137504414626264
1208,6.137248686298571
1209,6.136992968626183
1210,6.136737261608656
1211,6.1364815652455444
1212,7.765789899331251
1213,7.76546632604641
1214,7.765142766243736
1215,7.764819219922666
1216,7.764495687082639
1217,7.764172167723093
1218,7.763848661843466
1219,7.763525169443197
1220,7.763201690521724
1221,7.762878225078485
1222,7.76255477311292
1223,7.762231334624466
1224,7.761907909612561
1225,7.761584498076645
1226,7.7612611000161555
1227,7.760937715430531
1228,7.760614344319211
1229,7.760290986681633
1230,7.7599676425172355
1231,7.7596443118254586
1232,7.75932099460574
1233,7.758997690857518
1234,7.758674400580231
1235,7.758351123773319
1236,7.75802786043622
1237,7.757704610568373
1238,7.757381374169217
1239,7.75705815123819
1240,7.756734941774731
1241,7.756411745778279
1242,7.756088563248273
1243,7.755765394184152
1244,7.755442238585355
1245,7.755119096451321
1246,7.754795967781488
1247,7.754472852575296
1248,7.754149750832184
1249,7.753826662551591
1250,7.753503587732955
1251,7.753180526375717
1252,7.7528574784793145
1253,7.390940782443393
1254,7.029039166209488
1255,7.028746290749069
1256,7.028453427491746
1257,7.028160576437009
1258,7.027867737584351
1259,7.027574910933263
1260,7.027282096483236
1261,7.026989294233763
1262,7.026696504184335
1263,7.0264037263344425
1264,7.026110960683579
1265,7.025818207231236
1266,7.025525465976904
1267,7.025232736920076
1268,7.024940020060243
1269,7.024647315396897
1270,7.02435462292953
1271,7.024061942657633
1272,7.023769274580699
1273,7.023476618698219
1274,7.023183975009686
1275,7.0228913435145905
1276,7.0225987242124255
1277,7.022306117102683
1278,6.66041986058506
1279,6.538376578787671
1280,6.538104147519951
1281,6.537831727603487
1282,6.537559319037809
1283,6.537286921822442
1284,6.537014535956914
1285,6.536742161440751
1286,6.5364697982734805
1287,6.53619744645463
1288,6.535925105983727
1289,6.5356527768602986
1290,6.535380459083871
1291,6.535108152653972
1292,6.53483585757013
1293,6.53456357383187
1294,6.534291301438721
1295,6.534019040390209
1296,6.533746790685862
1297,6.533474552325208
1298,6.533202325307773
1299,6.532930109633085
1300,6.532657905300672
1301,6.170792050710267
1302,5.808941273803492
1303,5.808699235551907
1304,5.808457207385208
1305,5.8082151893029765
1306,5.807973181304791
1307,5.807731183390232
1308,5.80748919555888
1309,5.807247217810312
1310,5.807005250144111
1311,5.806763292559856
1312,5.806521345057126
1313,5.806279407635502
1314,5.806037480294564
1315,5.805795563033891
1316,5.805553655853064
1317,5.805311758751662
1318,5.805069871729266
1319,5.804827994785455
1320,5.80458612791981
1321,5.804344271131911
1322,5.8041024244213375
1323,5.80386058778767
1324,5.8036187612304895
1325,5.441783283149581
1326,5.07996288148662
1327,5.079751217213218
1328,5.079539561759126
1329,5.079327915123976
1330,5.0791162773074
1331,5.078904648309032
1332,5.0786930281285025
1333,5.078481416765446
1334,5.078269814219494
1335,5.07805822049028
1336,5.077846635577435
1337,5.077635059480594
1338,5.0774234921993875
1339,5.07721193373345
1340,5.077000384082413
1341,5.076788843245909
1342,5.076577311223572
1343,5.076365788015034
1344,5.076154273619927
1345,5.075942768037885
1346,5.07573127126854
1347,5.075519783311526
1348,4.71371464256668
1349,4.3519245769757315
1350,3.9901495859105505
1351,3.800534796537751
1352,3.800376441554651
1353,3.800218093169649
1354,3.8000597513824697
1355,3.7999014161928386
1356,3.7997430876004805
1357,3.799584765605121
1358,3.7994264502064845
1359,3.799268141404297
1360,3.799109839198283
1361,3.778779271857469
1362,3.4170281617511438
1363,3.055292124547448
1364,2.6935711596183465
1365,2.693458927935624
1366,2.693346700929203
1367,2.693234478598889
1368,2.6931222609444863
1369,2.6930100479658003
1370,2.3313041780628425
1371,1.9696133791775134
1372,1.607937650681856
1373,1.2462769919479397
1374,0.8846314023478608
1375,0.8845945428535348
1376,0.884557684895015
1377,0.8845208284722372
1378,0.8844839735851376
1379,0.8844471202336522
1380,0.884410268417717
1381,0.8843734181372679
1382,0.884336569392241
1383,0.8842997221825725
1384,0.9285784334281697
1385,1.446525322378337
1386,1.084871389131198
1387,0.723232524737669
1388,0.3616087285698829
1389,0.0
1390,0.0
1391,0.5486456465314092
1392,1.479117824601648
1393,1.808194325106978
1394,1.446525322378337
1395,1.084871389131198
1396,0.723232524737669
1397,0.3616087285698829
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,2.018659331912472
1409,2.546297358003978
1410,2.1845976011053168
1411,1.8229129149695764
1412,1.4612432989688109
1413,1.0995887524751005
1414,1.0995429364603455
1415,2.2180787023856383
1416,2.1698783979450402
1417,1.808194325106978
1418,1.446525322378337
1419,1.084871389131198
1420,0.723232524737669
1421,0.3616087285698829
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.041731649324115765
1432,3.7174299778929267
1433,4.340404850787865
1434,3.978630339709356
1435,3.6168709025085124
1436,3.255126538557259
1437,2.8933972472275458
1438,2.53168302789135
1439,2.531577541520468
1440,2.1698783979450402
1441,1.808194325106978
1442,1.446525322378337
1443,1.084871389131198
1444,0.723232524737669
1445,0.3616087285698829
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.8329340177345962
1455,2.9203483162005073
1456,4.109753892369845
1457,4.080209664708111
1458,3.718445995052322
1459,3.3566973988224746
1460,2.9949638753905123
1461,2.633245424128404
1462,2.2715420444081453
1463,2.271447397201552
1464,2.1698783979450402
1465,1.808194325106978
1466,1.446525322378337
1467,1.084871389131198
1468,0.723232524737669
1469,0.3616087285698829
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.4197415053400558
1480,3.6173324819898207
1481,3.978705707212437
1482,3.6169462668712935
1483,3.2552018997798706
1484,2.8934726053101194
1485,2.531758382834016
1486,2.1700592317235636
1487,2.169968812950585
1488,2.1698783979450402
1489,1.808194325106978
1490,1.446525322378337
1491,1.084871389131198
1492,0.723232524737669
1493,0.3616087285698829
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.0
1504,2.9777567038288777
1505,3.6917661029195004
1506,3.330018618347379
1507,2.968286206526823
1508,2.6065688668298046
1509,2.2448665986283207
1510,1.883179401294395
1511,1.883100935799871
