,battery storage
412,0.30633868765774963
413,0.30633868765774963
414,0.30633868765774963
415,0.30633868765774963
416,0.13144850493522756
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.23274632711537407
425,0.30633868765774963
426,0.30633868765774963
427,0.30633868765774963
428,0.30633868765774963
429,0.30633868765774963
430,0.30633868765774963
431,0.30633868765774963
432,0.30633868765774963
433,0.0
434,0.0
435,0.30633868765774963
436,0.30633868765774963
437,0.30633868765774963
438,0.30633868765774963
439,0.30633868765774963
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.30633868765774963
450,0.30633868765774963
451,0.30633868765774963
452,0.30633868765774963
453,0.30633868765774963
454,0.30633868765774963
455,0.30633868765774963
456,0.30633868765774963
457,0.30633868765774963
458,0.30633868765774963
459,0.30633868765774963
460,0.30633868765774963
461,0.30633868765774963
462,0.30633868765774963
463,0.30633868765774963
464,0.20159446492086533
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.30633868765774963
474,0.30633868765774963
475,0.30633868765774963
476,0.30633868765774963
477,0.30633868765774963
478,0.0
479,0.0
480,0.0
481,0.3063073359273183
482,0.30633868765774963
483,0.30633868765774963
484,0.30633868765774963
485,0.30633868765774963
486,0.30633868765774963
487,0.30633868765774963
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.021577957550397875
497,0.30633868765774963
498,0.30633868765774963
499,0.30633868765774963
500,0.30633868765774963
501,0.30633868765774963
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.30633868765774963
508,0.30633868765774963
509,0.30633868765774963
510,0.30633868765774963
511,0.30633868765774963
512,0.3010462508228187
513,0.19019690019587307
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.07060902295777693
520,0.3042211845968963
521,0.30633868765774963
522,0.30633868765774963
523,0.30633868765774963
524,0.30633868765774963
525,0.30633868765774963
526,0.30633868765774963
527,0.30633868765774963
528,0.30633868765774963
529,0.30633868765774963
530,0.30633868765774963
531,0.30633868765774963
532,0.30633868765774963
533,0.30633868765774963
534,0.30633868765774963
535,0.30633868765774963
536,0.16174851772931081
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.30633868765774963
546,0.30633868765774963
547,0.30633868765774963
548,0.30633868765774963
549,0.30633868765774963
550,0.30633868765774963
551,0.0
552,0.0
553,0.0
554,0.30633868765774963
555,0.30633868765774963
556,0.30633868765774963
557,0.30633868765774963
558,0.30633868765774963
559,0.30633868765774963
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.30633868765774963
570,0.30633868765774963
571,0.30633868765774963
572,0.30633868765774963
573,0.30633868765774963
574,0.0
575,0.0
576,0.30633868765774963
577,0.30633868765774963
578,0.30633868765774963
579,0.30633868765774963
580,0.30633868765774963
581,0.30633868765774963
582,0.30633868765774963
583,0.30633868765774963
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.30633868765774963
594,0.30633868765774963
595,0.30633868765774963
596,0.30633868765774963
597,0.30633868765774963
598,0.30633868765774963
599,0.0
