snapshot,15 MW,31 MW,47 MW,62 MW,78 MW,94 MW,110 MW,126 MW,142 MW,159 MW
2022-03-30 14:00:00,0.9768937057516167,0.9816817179522869,0.9775746637288734,0.9749246482540084,0.9736306910074535,0.9719968096218685,0.9672443670472923,0.9587719155624771,0.9418723267572232,0.9045811775489561
2022-03-30 15:00:00,0.9766672106786488,0.9815021564620522,0.9773548436175021,0.9746788518678656,0.9733722108504809,0.9717223136520757,0.9669232861592892,0.958367785073502,0.9413025412498177,0.903645852614493
2022-03-30 16:00:00,0.977073180052838,0.981824002164318,0.9777488488021547,0.9751194168821629,0.973835510233516,0.9722143197501071,0.9674987909835607,0.9590921478578672,0.9423238238006143,0.9053223273975072
2022-03-30 17:00:00,0.9778926067634253,0.9824736298995407,0.9785441264584039,0.9760086729773704,0.9747706543936286,0.9732074068254656,0.9686604156160141,0.9605542340431851,0.9443852260993731,0.908706198950802
2022-03-30 18:00:00,0.9794603863820905,0.983716539252925,0.9800657025609868,0.9777100546431466,0.9765598320416063,0.9751074445667192,0.9708829101963958,0.9633515908933551,0.9483292328886418,0.9151804385440355
2022-03-30 19:00:00,0.9798263382844246,0.9840066597755319,0.9804208696154993,0.9781071920021059,0.976977462782621,0.9755509523261261,0.9714016859923907,0.9640045513277421,0.9492498449250323,0.9166916587864105
2022-03-30 20:00:00,0.9795348021526837,0.9837755348261602,0.9801379252489475,0.9777908119295818,0.9766447566265526,0.9751976312045528,0.970988402476605,0.9634843694185709,0.9485164379657802,0.9154877429142415
2022-03-30 21:00:00,0.976926417669257,0.981707651411249,0.9776064116043774,0.9749601477950555,0.9736680224226395,0.9720364541467529,0.9672907396744166,0.9588302827626906,0.941954618951692,0.9047162633670367
2022-03-30 22:00:00,0.9698350340342371,0.9760857215535904,0.9707240157977018,0.9672644551364918,0.9655752108170047,0.9634421999647036,0.9572379481285891,0.9461772731480517,0.9241150802379299,0.8754319710123877
2022-03-30 23:00:00,0.9648335187394667,0.9721206042201622,0.9658698985106662,0.9618367238901411,0.9598673936819409,0.9573807180380467,0.950147767529235,0.9372531725254352,0.9115329481293375,0.8547779148159349
2022-03-31 00:00:00,0.9744989116292484,0.9797831653887222,0.9752504457942738,0.9723257760881776,0.9708977098765358,0.9690944889379794,0.963849491329604,0.9544989337841726,0.9358478293310084,0.8946917321574671
2022-03-31 01:00:00,0.975638491251813,0.9806866049761163,0.9763564412416191,0.9735624676827361,0.9721982181651427,0.9704755786436101,0.9654649668115594,0.9565322622096366,0.9387146287936351,0.8993976942864625
2022-03-31 02:00:00,0.977452341510367,0.9821245950004506,0.9781168361174175,0.975530889479796,0.9742682159510216,0.9726738365538444,0.9680362927308822,0.9597686778292428,0.943277666639824,0.9068880972871882
2022-03-31 03:00:00,0.9803705781433566,0.9844381239960753,0.9809490703610411,0.9786978105474343,0.977598558872369,0.9762105324482007,0.972173203954803,0.964975627287267,0.9506189695603212,0.9189391297963432
2022-03-31 04:00:00,0.9835002975113017,0.9869193129524664,0.9839865548016861,0.9820942363513236,0.9811702496067705,0.9800035304230632,0.9766099144787577,0.9705599210290654,0.958492291989522,0.9318634928933143
2022-03-31 05:00:00,0.9866673686461394,0.989430113762388,0.9870602902276201,0.9855311969412368,0.9847845668338504,0.9838417960911354,0.9810995751103024,0.9762108607584364,0.9664595789150467,0.9449421023430333
2022-03-31 06:00:00,0.9879344858147546,0.9904346629745066,0.9882900646040589,0.9869062944953864,0.9862306232109483,0.9853774522600866,0.9828958486467281,0.9784717517978362,0.9696472199943917,0.9501747383874405
