,district elec,district heat,heat,district biomethane
965,0.0,3.1304736580750614e-11,-1.1723955140041653e-12,0.0
966,0.0,4.68070027181966e-12,4.689582056016661e-13,0.0
967,0.0,1.6253665080512292e-12,-2.3106849766918458e-11,0.0
968,0.0,-6.991207612827566e-11,-2.5373481093993178e-11,0.0
969,0.0,6.917844075360335e-11,6.863842827442568e-12,0.0
970,6.531233887052679e-16,5.74473801862041e-11,1.433164698028122e-11,0.0
971,0.0,-1.3457679415296298e-11,-1.9106494164589094e-11,0.0
972,0.0,1.7053025658242404e-11,-6.757261417078553e-12,0.0
973,0.0,5.1372239795455243e-11,1.1262102361797588e-11,0.0
974,0.0,7.073586161254752e-11,8.178346888598753e-12,0.0
975,-4.440892098500626e-16,3.5425884448159195e-11,-1.0480505352461478e-11,0.0
976,0.0,1.3391066033818788e-11,1.014655026665423e-11,0.0
977,0.0,6.03268546228719e-11,1.0665246463759104e-11,0.0
978,0.0,-7.068123863973597e-12,-3.33244543071487e-12,0.0
979,0.0,3.5436542589195597e-11,1.2114753644709708e-11,0.0
980,-8.881784197001252e-16,-2.589217729109805e-11,-1.8566481685411418e-11,0.0
981,0.0,1.4951595517231908e-11,-9.521272659185342e-13,0.0
982,0.0,-1.836752971939859e-12,1.1404210908949608e-11,0.0
983,-1.5543122344752192e-15,3.126010561516068e-11,-2.2879476091475226e-12,0.0
984,-1.1102230246251565e-15,6.9111383282915995e-12,9.592326932761353e-12,0.0
985,0.0,-2.8598456935924332e-11,8.029132914089132e-13,0.0
986,-1.7763568394002505e-15,6.34874375293748e-11,-9.052314453583676e-12,0.0
987,-8.881784197001252e-16,5.083933274363517e-11,-2.4087398742267396e-12,0.0
988,0.0,1.829647544582258e-12,9.450218385609332e-12,0.0
989,0.0,-6.483169556759094e-11,-2.2076562800066313e-11,0.0
990,0.0,7.0912165028858e-12,4.988010005035903e-12,0.0
991,0.0,5.303313344029448e-11,1.7074341940315207e-11,0.0
992,0.0,-3.8747671737837663e-11,-2.737721160883666e-11,0.0
993,0.0,4.098055228496378e-12,-3.268496584496461e-13,0.0
994,0.0,7.115907862953463e-11,2.5828228444879642e-11,0.0
995,8.881784197001252e-16,-5.1585402616183273e-11,-2.447109181957785e-11,0.0
996,-8.881784197001252e-16,-2.7689850412571104e-11,2.4797941478027496e-12,0.0
997,0.0,2.5401902803423582e-11,-3.815614491031738e-12,0.0
998,-2.220446049250313e-15,9.691802915767767e-12,1.6548540315852733e-11,0.0
999,-8.881784197001252e-16,6.394884621840902e-11,-2.3710811092314543e-11,0.0
1000,-1.7763568394002505e-15,2.5281110538344365e-11,1.3180567748349858e-11,0.0
1001,0.0,6.217426573584817e-11,-7.169376203819411e-12,0.0
1002,0.0,7.071321306284517e-11,-1.5049295143398922e-11,0.0
1003,0.0,9.833911462919787e-12,-2.2239987629291136e-11,0.0
1004,0.0,-9.043432669386675e-12,1.4914292023604503e-11,0.0
1005,0.0,-8.610001600573014e-12,9.890754881780595e-12,0.0
1006,0.0,4.910027939786232e-11,7.034373084024992e-13,0.0
1007,0.0,-5.17559328727657e-11,5.7411853049416095e-12,0.0
1008,0.0,-4.695177580060772e-11,1.2583711850311374e-11,0.0
1009,-8.881784197001252e-16,-4.2227554786222754e-11,4.703792910731863e-12,0.0
1010,0.0,9.50617362605044e-12,-6.80699940858176e-12,0.0
1011,-8.881784197001252e-16,-1.8973267401634075e-11,-2.7640112421067897e-12,0.0
1012,0.0,-4.0175862636715465e-11,-2.2531310150952777e-11,0.0
1013,0.0,-5.480593756601593e-11,-1.935518412210513e-11,0.0
1014,0.0,4.82280881897168e-12,-1.7422507880837657e-11,0.0
1015,0.0,4.808597964256478e-12,1.0047074283647817e-11,0.0
1016,0.0,3.3784530728553364e-11,8.817835350782843e-12,0.0
1017,0.0,-4.730260627638927e-11,6.394884621840902e-14,0.0
1018,0.0,3.232969447708456e-12,-2.3710811092314543e-11,0.0
1019,-4.440892098500626e-16,-7.037215254968032e-11,1.4516388091578847e-11,0.0
1020,-8.881784197001252e-16,-4.0117242861015256e-11,1.4495071809506044e-11,0.0
1021,0.0,3.162625716868206e-11,-2.1032064978498966e-11,0.0
1022,1.1102230246251565e-16,-1.7954970843447882e-11,2.5508484213787597e-11,0.0
1023,-1.7763568394002505e-15,-3.431388506669464e-11,-2.532374310248997e-11,0.0
1024,0.0,7.096545573404001e-12,2.6439295197633328e-11,0.0
1025,-1.7763568394002505e-15,-6.115818962371122e-11,9.15179043659009e-12,0.0
1026,0.0,-3.012168292571005e-11,1.2221335055073723e-12,0.0
1027,0.0,-1.2347456390671141e-11,1.305267005591304e-11,0.0
1028,0.0,-1.2152057138337113e-11,1.0196288258157438e-11,0.0
1029,0.0,-2.530953224777477e-11,-2.1316282072803006e-11,0.0
1030,0.0,-3.1301183867071813e-11,-1.6264323221548693e-11,0.0
1031,0.0,2.0126122990404838e-11,-8.810729923425242e-13,0.0
1032,-8.881784197001252e-16,3.0662583583307423e-11,-6.266986929404084e-12,0.0
1033,0.0,-4.303490896973017e-11,-9.457323812966933e-12,0.0
1034,-8.881784197001252e-16,-4.623146310223092e-11,-1.9042545318370685e-11,0.0
1035,0.0,-5.219114029841876e-11,-2.5856650154310046e-11,0.0
1036,0.0,-1.6500578681188927e-11,-8.803624496067641e-12,0.0
1037,0.0,-9.196199357575097e-12,1.2505552149377763e-12,0.0
1038,0.0,-7.243450284022401e-11,2.1387336346379016e-11,0.0
1039,0.0,-1.6500578681188927e-11,-7.347011887759436e-12,0.0
1040,0.0,-6.605382907309831e-11,-2.3725021947029745e-11,0.0
1041,0.0,2.327027459614328e-13,1.1006306976923952e-11,0.0
1042,0.0,-3.446132268436486e-11,-1.786304437700892e-11,0.0
1043,-1.7763568394002505e-15,7.30437932361383e-11,1.48858703141741e-11,0.0
1044,0.0,3.82840426027542e-11,-2.1955770534987096e-12,0.0
1045,0.0,6.035349997546291e-11,5.4143356464919634e-12,0.0
1046,0.0,-8.270717444247566e-12,-1.1034728686354356e-11,0.0
1047,0.0,-4.7059245389391435e-11,-1.7642776128923288e-11,0.0
1048,0.0,1.5999646052478056e-11,-1.5575096767861396e-11,0.0
1049,0.0,2.7133850721838826e-11,-2.2360779894370353e-11,0.0
1050,0.0,6.518519057863159e-11,1.9667822925839573e-11,0.0
1051,0.0,4.629718830528873e-11,2.2353674467012752e-11,0.0
1052,0.0,9.832135106080386e-12,-2.3277380023500882e-11,0.0
1053,-8.881784197001252e-16,-5.6850524288165616e-11,-1.3315570868144277e-11,0.0
1054,0.0,5.115019519053021e-11,-5.6914473134384025e-12,0.0
1055,0.0,-3.4502178891671065e-11,1.3287149158713873e-11,0.0
1056,0.0,1.3722356584366935e-11,-1.894306933536427e-11,0.0
1057,0.0,-3.1178615245153196e-11,-1.2065015653206501e-11,0.0
1058,-8.881784197001252e-16,3.0038194154258235e-12,-9.187317573378095e-12,0.0
1059,0.0,3.1464608696296636e-11,1.6541434888495132e-11,0.0
1060,0.0,-7.09494685224854e-11,-2.4797941478027496e-12,0.0
1061,0.0,-2.5993429630943865e-11,-2.219735506514553e-11,0.0
1062,0.0,-3.964295558489539e-11,-1.8204104890173767e-11,0.0
1063,0.0,2.4725110847612086e-11,-2.0108359422010835e-11,0.0
1064,0.0,6.716938116824167e-11,3.0595970201829914e-11,3.552713678800501e-15
1065,0.0,6.366995819462318e-11,-2.0826007585128536e-11,0.0
1066,0.0,-5.4788173997621925e-11,-2.4989788016682724e-11,0.0
1067,-1.1102230246251565e-16,-6.083666903577978e-11,1.7756462966644904e-11,0.0
1068,0.0,6.227907078937278e-11,-7.851497230149107e-12,0.0
1069,0.0,6.676259545201901e-11,-5.4143356464919634e-12,0.0
1070,0.0,7.353406772381277e-11,-1.3535839116229909e-11,0.0
1071,2.220446049250313e-16,-2.0029311542657524e-11,4.973799150320701e-12,0.0
1072,0.0,-1.432631790976302e-12,9.99733629214461e-12,0.0
1073,0.0,6.73949784868455e-11,6.0325078266032506e-12,0.0
1074,0.0,5.1036508352808596e-11,-2.261657527924399e-11,0.0
1075,-1.7763568394002505e-15,-3.8960834558565693e-11,2.2083668227423914e-11,0.0
1076,0.0,3.835154416265141e-12,-2.3426593998010503e-11,0.0
1077,0.0,4.066080805387173e-12,1.8047785488306545e-11,0.0
1078,-8.881784197001252e-16,-2.6995294888365606e-11,-7.0912165028858e-12,0.0
1079,-4.440892098500626e-16,6.054534651411814e-11,-3.709033080667723e-12,0.0
1080,-2.220446049250313e-15,3.035438567167148e-11,-1.1155520951433573e-12,0.0
1081,-4.440892098500626e-16,-2.8421709430404007e-11,9.379164112033322e-13,0.0
1082,8.881784197001252e-16,-1.0395240224170266e-11,-7.254641332110623e-12,0.0
1083,0.0,-4.639488793145574e-11,-1.7834622667578515e-12,0.0
1084,0.0,-3.814903948295978e-11,-9.734435479913373e-12,0.0
1085,0.0,-4.7061021746230836e-11,7.034373084024992e-13,0.0
1086,0.0,-3.878319887462567e-11,-2.6190605240117293e-11,0.0
1087,0.0,-4.2883030459961446e-11,2.6290081223123707e-11,0.0
1088,0.0,6.835954025063984e-11,2.112443553414778e-11,0.0
1089,0.0,-2.973798984839959e-11,1.9888091173925204e-11,0.0
1090,0.0,7.192291207047674e-11,1.5013768006610917e-11,0.0
1091,0.0,-6.913047911893955e-11,1.6626700016786344e-12,0.0
1092,0.0,-5.616840326183592e-11,1.4665602066088468e-11,0.0
1093,-8.881784197001252e-16,-6.201972269082034e-11,-9.812595180846984e-12,0.0
1094,8.881784197001252e-16,-7.466027795999253e-12,-2.7498003873915877e-12,0.0
1095,0.0,6.754596881819452e-11,-1.9461765532469144e-11,0.0
1096,-8.881784197001252e-16,5.240252676230739e-11,2.0094148567295633e-11,0.0
1097,-8.881784197001252e-16,4.235545247865957e-11,-1.4033219031261979e-11,0.0
1098,0.0,1.7784884676075308e-11,1.0373923942097463e-12,0.0
1099,0.0,-4.517808349646657e-11,2.0968116132280556e-11,0.0
1100,0.0,-1.979572061827639e-11,-1.9461765532469144e-11,0.0
1101,-8.881784197001252e-16,-1.2255085835022328e-11,6.0182969718880486e-12,0.0
1102,-8.881784197001252e-16,2.5902835432134452e-11,-1.2292389328649733e-11,0.0
1103,-4.440892098500626e-16,-5.275069270282984e-11,1.4843237750028493e-11,0.0
1104,2.220446049250313e-16,-8.916867244579407e-12,-6.80699940858176e-12,0.0
1105,4.440892098500626e-16,-3.063638231992627e-11,-1.1866063687193673e-12,0.0
1106,4.440892098500626e-16,-4.9980908300995e-11,7.752021247142693e-12,0.0
1107,0.0,3.5571545708990016e-11,5.4853899200679734e-12,0.0
1108,0.0,-1.439737218333903e-11,9.308109838457312e-13,0.0
1109,0.0,-2.4771296125436493e-11,8.149925179168349e-12,0.0
1110,0.0,6.142464314962126e-11,2.717115421546623e-11,0.0
1111,0.0,-7.291767190054088e-11,-6.920686246303376e-12,0.0
1112,0.0,2.346745020531671e-11,1.4843237750028493e-11,0.0
1113,-8.881784197001252e-16,-2.701838752727781e-12,4.462208380573429e-12,0.0
1114,-4.440892098500626e-16,5.083222731627757e-11,1.9028334463655483e-11,0.0
1115,0.0,-3.908473544811386e-11,1.5070611425471725e-11,0.0
1116,-4.440892098500626e-16,2.4301449741415126e-11,1.6058265828178264e-12,0.0
1117,-4.440892098500626e-16,-4.359623773098065e-11,9.954703727999004e-12,0.0
1118,0.0,-1.1108447495189466e-11,-1.2221335055073723e-11,0.0
1119,0.0,-3.481748223066461e-11,-1.0253131677018246e-11,0.0
1120,0.0,1.4025225425484678e-11,-1.3713474800169934e-12,0.0
1121,0.0,-2.3648638602935534e-11,1.9845458609779598e-11,0.0
1122,0.0,-2.6413538023462024e-11,1.1006306976923952e-11,0.0
1123,8.881784197001252e-16,-1.1007195155343652e-11,1.1617373729677638e-11,0.0
1124,0.0,5.164135785662438e-11,-1.6044054973463062e-11,0.0
1125,-2.220446049250313e-16,-9.481304630298837e-14,-1.617905809325748e-11,0.0
1126,0.0,-1.212896449942491e-11,-4.622080496119452e-12,0.0
1127,0.0,-2.3735680088066147e-11,7.570832849523867e-12,0.0
1128,0.0,2.2094326368460315e-11,-1.858069254012662e-12,0.0
1129,0.0,-8.480327551296796e-12,9.588774219082552e-12,0.0
1130,0.0,1.6754597709223162e-11,-7.844391802791506e-12,0.0
1131,0.0,-1.673328142715036e-11,-8.562039965909207e-13,0.0
1132,0.0,-3.146993776681484e-11,-1.2114753644709708e-11,0.0
1133,0.0,4.739320047519868e-12,2.7853275241795927e-12,0.0
1134,-1.7763568394002505e-15,3.249311930630938e-11,-5.6914473134384025e-12,0.0
1135,0.0,-8.405720564041985e-12,-2.3234747459355276e-12,0.0
1136,-1.7763568394002505e-15,5.281464154904825e-11,-7.979394922585925e-12,0.0
1137,0.0,-4.1943337691918714e-11,1.6434853478131117e-11,0.0
1138,0.0,5.836398031533463e-11,-2.3874235921539366e-12,0.0
1139,0.0,3.54489770870714e-11,-1.7124079931818414e-12,0.0
1140,-1.7763568394002505e-15,4.078515303262975e-12,3.858247055177344e-12,0.0
1141,-1.7763568394002505e-15,-4.526157226791838e-11,-1.4409806681214832e-11,0.0
1142,-1.7763568394002505e-15,4.0898839870351367e-11,-1.49036338825681e-11,0.0
1143,0.0,-3.221245492568414e-11,9.013234603116871e-12,0.0
1144,0.0,-7.247535904753022e-12,-1.446309738639684e-11,0.0
1145,0.0,1.1731060567399254e-11,1.2246204050825327e-11,0.0
1146,0.0,-1.9021229036297882e-11,8.814282637104043e-12,0.0
1147,0.0,1.2796874671039404e-11,1.1450396186774014e-11,0.0
1148,0.0,2.3923973913042573e-11,-1.1052492254748358e-11,0.0
1149,0.0,-1.8204104890173767e-11,-1.4708234630234074e-12,0.0
1150,0.0,-5.5138116294983774e-12,1.5170087408478139e-12,0.0
1151,0.0,-6.615152869926533e-12,-7.339906460401835e-12,0.0
1152,0.0,1.3248069308247068e-11,-7.37188088351104e-12,0.0
1153,0.0,1.4782841617488884e-11,7.290168468898628e-12,0.0
1154,0.0,-1.7259083051612834e-11,5.986322548778844e-12,0.0
1155,0.0,-2.0175860981908045e-11,1.042366193360067e-11,0.0
1156,0.0,1.2034429008878078e-11,-2.3518964553659316e-12,0.0
1157,8.604228440844963e-16,-7.21941950665439e-12,-8.760991931922035e-12,0.0
1158,0.0,-2.3068658094871353e-11,9.890754881780595e-12,0.0
1159,-4.440892098500626e-16,-3.82982534574694e-12,1.8687273950490635e-12,0.0
1160,-2.220446049250313e-16,-4.760769556355626e-11,-7.489120434911456e-12,0.0
1161,0.0,1.524469439573295e-11,5.510258915819577e-12,0.0
1162,0.0,-4.6487258487104555e-11,8.139267038131948e-12,0.0
1163,0.0,-1.0487610779819079e-11,-1.4566126083082054e-13,0.0
1164,-1.7763568394002505e-15,-3.105071755271638e-11,-1.0118128557223827e-11,0.0
1165,-1.7763568394002505e-15,-4.384403951007698e-11,2.8421709430404007e-12,0.0
1166,-1.7763568394002505e-15,4.880007509200368e-11,-8.146372465489549e-12,0.0
1167,0.0,4.6625814320577774e-11,8.355982572538778e-12,0.0
1168,0.0,-3.1384672638523625e-11,-6.107114813858061e-12,0.0
1169,0.0,-2.4666491071911878e-11,-1.3315570868144277e-11,0.0
1170,0.0,-3.432987227824924e-11,-7.069900220812997e-12,0.0
1171,0.0,4.0326852968064486e-11,-4.1175951537297806e-12,0.0
1172,0.0,1.837463514675619e-11,-4.867217739956686e-13,0.0
1173,0.0,-1.6058265828178264e-11,-4.579447931973846e-12,0.0
1174,0.0,1.6129320101754274e-11,-3.126388037344441e-13,0.0
1175,0.0,-8.455458555545192e-12,6.135536523288465e-12,0.0
1176,0.0,-6.217248937900877e-12,-3.097966327914037e-12,0.0
1177,0.0,-4.387601393318619e-12,1.2718714970105793e-12,0.0
1178,0.0,-7.485567721232655e-12,4.348521542851813e-12,0.0
1179,0.0,-3.9605652091267984e-11,3.1370461783808423e-12,0.0
1180,0.0,3.966067784266522e-11,-1.4921397450962104e-11,0.0
1181,-4.440892098500626e-16,5.6287863259285587e-11,-1.1191048088221578e-11,0.0
1182,-8.881784197001252e-16,-4.977884771051322e-11,-1.170263885796885e-11,0.0
1183,0.0,-2.7531754653864482e-11,-2.155076117560384e-11,0.0
1184,6.661338147750939e-16,-6.005995700775202e-11,1.2192913345643319e-11,0.0
1185,0.0,2.581401759016444e-11,-1.8474111129762605e-13,0.0
1186,-8.881784197001252e-16,-4.416733645484783e-11,-1.1411316336307209e-11,0.0
1187,0.0,-6.188827228470473e-12,1.1404210908949608e-11,0.0
1188,0.0,-1.2612133559741778e-12,3.218758592993254e-12,0.0
1189,-4.440892098500626e-16,-1.9667822925839573e-11,1.071498445526231e-11,0.0
1190,0.0,-1.6679990721968352e-11,9.553247082294547e-12,0.0
1191,0.0,-3.6280312087910715e-11,-5.801581437481218e-12,0.0
1192,-1.7763568394002505e-15,-4.376943252282217e-11,-7.116085498637403e-12,0.0
1193,0.0,-3.998223974122084e-11,1.4090062450122787e-11,0.0
1194,0.0,7.915446076367516e-12,1.531219595563016e-11,0.0
1195,0.0,-1.4978684959032762e-11,1.4026113603904378e-11,0.0
1196,-4.440892098500626e-16,4.8466120006196434e-11,-4.689582056016661e-12,0.0
1197,8.881784197001252e-16,3.921885038948858e-11,-1.3322676295501878e-12,0.0
1198,-2.220446049250313e-16,2.639310991980892e-11,-6.341593916658894e-12,0.0
1199,0.0,-1.496047730142891e-11,-5.186961971048731e-12,0.0
1200,-5.551115123125783e-16,-2.1689094964472133e-11,-3.524291969370097e-12,0.0
1201,-4.440892098500626e-16,2.8907987115189826e-12,-3.5136338283336954e-12,0.0
1202,3.3306690738754696e-16,-2.5561774918969604e-12,-1.2605028132384177e-11,0.0
1203,4.440892098500626e-16,-1.922551007282891e-11,-8.881784197001252e-12,0.0
1204,-4.440892098500626e-16,-3.2734703836467816e-11,-3.311129148642067e-12,0.0
1205,4.440892098500626e-16,2.4764190698078892e-11,1.2505552149377763e-12,0.0
1206,0.0,2.5552004956352903e-11,-6.892264536872972e-13,0.0
1207,4.440892098500626e-16,-3.0399682771076186e-11,-1.099209612220875e-11,0.0
1208,-4.440892098500626e-16,4.8403947516817425e-11,4.419575816427823e-12,0.0
1209,0.0,2.0812407353076878e-11,3.254285729781259e-12,0.0
1210,1.7763568394002505e-15,3.298339379398385e-11,5.595524044110789e-12,0.0
1211,-1.7763568394002505e-15,-2.362554596402333e-12,8.558487252230407e-12,0.0
1212,0.0,2.9121594025127706e-11,9.283240842705709e-12,0.0
1213,-8.881784197001252e-16,3.4710012641880894e-12,3.75877107217093e-12,0.0
1214,0.0,-1.91420213013771e-11,-1.0043521569969016e-11,0.0
1215,0.0,-2.5508484213787597e-11,-1.3908874052503961e-11,0.0
1216,-1.7763568394002505e-15,-4.298783551348606e-11,8.881784197001252e-13,0.0
1217,0.0,-5.049116680311272e-11,-9.592326932761353e-13,0.0
1218,0.0,-2.709299451453262e-11,2.7782220968219917e-12,0.0
1219,6.661338147750939e-16,-2.6265656316581953e-11,-9.85522774499259e-12,0.0
1220,-8.881784197001252e-16,-1.5587531265737198e-12,-3.069544618483633e-12,0.0
1221,-1.7763568394002505e-15,-1.6569856597925536e-11,-6.775024985472555e-12,0.0
1222,6.106226635438361e-16,-4.0222020158964256e-11,-1.0590639476504293e-11,0.0
1223,0.0,-2.1515234038815834e-11,-9.094947017729282e-12,0.0
1224,0.0,5.6772364587232005e-12,-5.137223979545524e-12,0.0
1225,0.0,-3.342393029015511e-11,-4.689582056016661e-12,0.0
1226,-1.7763568394002505e-15,-2.0900614572383347e-11,-1.1748824135793257e-11,0.0
1227,-1.7763568394002505e-15,2.3923973913042573e-11,-1.4569678796760854e-11,0.0
1228,-1.7763568394002505e-15,-4.629185923477053e-11,4.902744876744691e-13,0.0
1229,-1.6653345369377348e-15,2.7986057915541096e-11,-1.2313705610722536e-11,0.0
1230,0.0,3.4154012951148616e-11,1.2299494756007334e-11,0.0
1231,0.0,3.491429367841192e-11,1.8054890915664146e-11,0.0
1232,0.0,5.905853583954013e-11,-7.403855306620244e-12,0.0
1233,0.0,4.32809343919871e-12,1.1361578344804002e-11,0.0
1234,2.220446049250313e-16,-4.15023571065376e-11,1.9824142327706795e-11,0.0
1235,1.7763568394002505e-15,-2.7426949600339867e-11,-9.528378086542943e-12,0.0
1236,8.881784197001252e-16,2.063416104647331e-11,-1.2150280781497713e-12,0.0
1237,0.0,3.4848568475354114e-11,4.213518423057394e-12,0.0
1238,0.0,-4.3023362650274066e-11,1.7756462966644904e-11,0.0
1239,-8.881784197001252e-16,3.9818814911996014e-11,-2.6076918402395677e-12,0.0
1240,0.0,1.9503287873590125e-11,-1.729461018840084e-11,0.0
1241,-8.881784197001252e-16,4.270273024076232e-11,1.5283774246199755e-11,0.0
1242,-8.881784197001252e-16,-2.912958763090501e-11,-1.0160761121369433e-11,0.0
1243,-8.881784197001252e-16,7.920775146885717e-12,1.0395240224170266e-11,0.0
1244,-4.440892098500626e-16,-3.063505005229672e-11,-5.5422333389287814e-12,0.0
1245,4.440892098500626e-16,-2.9882762930810713e-12,-9.265477274311706e-12,0.0
1246,4.440892098500626e-16,3.863243058788157e-11,3.0873081868776353e-12,0.0
1247,-3.885780586188048e-16,1.4598766640006033e-11,6.220801651579677e-12,0.0
1248,4.440892098500626e-16,-2.3937518633943e-11,4.853006885241484e-12,0.0
1249,-8.881784197001252e-16,-2.4712232260526434e-11,-6.323830348264892e-13,0.0
1250,-8.881784197001252e-16,-8.312905919183322e-12,5.336175945558352e-12,0.0
1251,-4.440892098500626e-16,2.7256419343757443e-11,3.240074875066057e-12,0.0
1252,-8.881784197001252e-16,6.66400268301004e-12,6.643574579356937e-12,0.0
1253,0.0,5.1105786269545206e-12,-1.49000811688893e-11,0.0
1254,0.0,3.26050297871916e-11,-4.426681243785424e-12,0.0
1255,0.0,-1.4168222151056398e-11,-5.258016244624741e-12,0.0
1256,0.0,2.254374464882858e-11,1.0906830993917538e-11,0.0
1257,0.0,-5.0385473571168404e-11,1.8282264591107378e-11,0.0
1258,0.0,-3.271338755439501e-11,-1.978150976356119e-11,0.0
1259,0.0,-5.349676257537794e-11,8.697043085703626e-12,0.0
1260,0.0,-5.10880227011512e-12,1.8474111129762605e-13,0.0
1261,0.0,-1.751487843648647e-11,1.482902689531329e-11,0.0
1262,0.0,-1.0047074283647817e-11,5.151434834260726e-12,0.0
1263,0.0,-5.596945129582309e-11,-2.0676793610618915e-12,0.0
1264,0.0,-5.6132876125047915e-11,1.9170443010807503e-11,0.0
1265,2.3314683517128287e-15,-4.7490011922945996e-11,1.4090062450122787e-11,0.0
1266,-2.6645352591003757e-15,-2.5343727116933223e-11,4.476419235288631e-12,0.0
1267,-8.881784197001252e-16,5.579448014714217e-11,-1.3493206552084303e-11,0.0
1268,0.0,5.647393663821276e-11,1.248423586730496e-11,0.0
1269,-8.881784197001252e-16,-4.2507775077638144e-11,1.5589307622576598e-11,0.0
1270,-2.220446049250313e-16,2.4243052010319843e-11,7.897682507973514e-12,0.0
1271,1.1102230246251565e-16,3.157629713257393e-11,-1.1695533430611249e-11,0.0
1272,1.1102230246251565e-16,3.16616732831676e-11,-7.428724302371847e-12,0.0
1273,-6.661338147750939e-16,-1.0149436846518256e-11,3.161915174132446e-13,0.0
1274,-6.661338147750939e-16,3.3642866270611194e-11,-7.034373084024992e-12,0.0
1275,-4.440892098500626e-16,2.0459189897792385e-11,-8.448353128187591e-12,0.0
1276,-8.881784197001252e-16,1.8538059975981014e-11,1.2157386208855314e-11,0.0
1277,-8.881784197001252e-16,3.100275591805257e-11,-9.130474154517287e-12,0.0
1278,0.0,5.3148596634855494e-11,-2.2780000108468812e-11,0.0
1279,0.0,6.862421741971048e-11,1.4921397450962104e-11,0.0
1280,8.881784197001252e-16,-6.443201527872588e-11,-8.107292615022743e-12,0.0
1281,-2.220446049250313e-16,-9.601652806168204e-12,-3.659295089164516e-12,0.0
1282,-1.7763568394002505e-15,3.128519665551721e-11,-3.957723038183758e-12,0.0
1283,0.0,1.6903811683732783e-11,-1.4942713733034907e-11,0.0
1284,0.0,-4.1737280298548285e-11,1.2065015653206501e-11,0.0
1285,0.0,-1.0857093002414331e-11,1.716671249596402e-11,0.0
1286,0.0,6.211564596014796e-11,-1.0871303857129533e-11,0.0
1287,0.0,-3.9385383843182353e-11,-8.668621376273222e-12,0.0
1288,0.0,4.871480996371247e-11,2.007993771258043e-11,0.0
1289,0.0,-9.308109838457312e-12,-8.881784197001252e-13,0.0
1290,-5.551115123125783e-16,-5.982470074883395e-11,1.3784529073745944e-11,0.0
1291,0.0,-2.0321522242738865e-12,1.2562395568238571e-11,0.0
1292,-8.881784197001252e-16,-2.6332713787269313e-11,-1.1745271422114456e-11,0.0
1293,0.0,1.482103328953599e-11,6.437517185986508e-12,0.0
1294,-2.220446049250313e-16,1.3608225657435469e-11,7.098321930243401e-12,0.0
1295,-6.661338147750939e-16,1.0274003869881199e-12,-1.2949641359227826e-11,0.0
1296,2.220446049250313e-16,3.874367493494901e-11,-2.7959856652159942e-12,0.0
1297,6.661338147750939e-16,-2.255839959275363e-11,-1.98596694644948e-12,0.0
1298,-4.440892098500626e-16,3.242739410325157e-11,-1.4811263326919288e-11,0.0
1299,0.0,-3.90301124753023e-11,2.1458390619955026e-12,0.0
1300,0.0,1.4408030324375432e-11,1.028865881380625e-11,0.0
1301,0.0,-3.0675906259602925e-11,-1.708144736767281e-11,0.0
1302,0.0,3.1304736580750614e-11,4.725109192804666e-12,0.0
1303,0.0,-3.9394265627379355e-11,-8.888889624358853e-12,0.0
1304,0.0,-1.48858703141741e-11,-1.0942358130705543e-12,0.0
1305,4.440892098500626e-16,-4.241496043277948e-12,-5.471179065352771e-13,0.0
1306,0.0,1.0842882147699129e-11,-1.0516032489249483e-12,0.0
1307,-1.7763568394002505e-15,3.290523409305024e-11,1.717381792332162e-11,0.0
1308,0.0,-6.109246442065341e-11,6.764366844436154e-12,0.0
1309,0.0,5.806555236631539e-11,6.792788553866558e-12,0.0
1310,0.0,-1.0530243343964685e-11,1.9340973267389927e-11,0.0
1311,0.0,-9.237055564881302e-12,-1.1922907106054481e-11,0.0
1312,-1.7763568394002505e-15,-4.548184051600401e-11,3.858247055177344e-12,0.0
1313,0.0,-1.325872744928347e-11,-1.7550405573274475e-12,0.0
1314,0.0,3.065991904804832e-11,-1.1226575225009583e-11,0.0
1315,0.0,-2.5337953957205173e-11,-3.943512183468556e-12,0.0
1316,-8.881784197001252e-16,5.2662318950069675e-11,-1.1823431123048067e-11,0.0
1317,0.0,1.4857448604743695e-11,1.5774048733874224e-12,0.0
1318,6.661338147750939e-16,-2.6200375202733994e-11,1.0235368108624243e-11,0.0
1319,0.0,-2.937650123158164e-13,-1.1180389947185176e-11,0.0
1320,-6.661338147750939e-16,1.0889511514733385e-11,9.684697488410166e-12,0.0
1321,4.440892098500626e-16,5.263389724063927e-11,-2.1813661987835076e-12,0.0
1322,4.440892098500626e-16,-3.439026841078885e-12,5.6417093219351955e-12,0.0
1323,0.0,-3.7626790572176105e-11,-2.2026824808563106e-13,0.0
1324,0.0,2.3369750579149695e-11,-2.3661073100811336e-12,0.0
1325,0.0,-3.143618698686623e-11,9.585221505403752e-12,0.0
1326,0.0,-5.928235680130456e-11,-7.780442956573097e-12,0.0
1327,0.0,-1.518607462003274e-11,1.9056756173085887e-11,0.0
1328,0.0,-7.113776234746183e-11,-9.976020010071807e-12,0.0
1329,0.0,-3.2244429348793346e-11,2.213340621892712e-11,0.0
1330,4.440892098500626e-16,6.020073328727449e-11,-2.0328627670096466e-11,0.0
1331,0.0,4.099831585335778e-12,-1.517008740847814e-11,0.0
1332,0.0,-6.674838459730381e-11,5.130118552187923e-12,0.0
1333,0.0,-6.936318186490098e-11,7.553069281129865e-12,0.0
