,battery storage,TTES storage,PTES storage
127,4.16665e-05,9.34364349188923e-05,7.245231e-06
128,4.16665e-05,9.32170291861428e-05,7.2282173e-06
129,4.16665e-05,9.271446403095196e-05,7.1892478e-06
130,4.16665e-05,9.171889148764856e-05,7.1120485e-06
131,4.16665e-05,9.13620399893948e-05,7.084377e-06
132,4.16665e-05,9.040554433449942e-05,7.01021e-06
133,4.16665e-05,8.983053468813671e-05,6.9656207e-06
134,4.16665e-05,9.011678135392606e-05,6.9878174e-06
135,4.16665e-05,9.05726149488454e-05,7.0231654e-06
136,4.16665e-05,9.473151235798068e-05,7.345653e-06
137,4.16665e-05,9.609848450517897e-05,7.451649e-06
138,4.16665e-05,9.732669986572514e-05,7.546888e-06
139,4.16665e-05,9.72315028139866e-05,7.5395074e-06
140,4.16665e-05,9.628574907430298e-05,7.4661707e-06
141,4.16665e-05,9.569244856837704e-05,7.4201653e-06
142,4.16665e-05,9.693013711399172e-05,7.516139e-06
143,4.16665e-05,9.726558936383166e-05,7.5421494e-06
144,4.16665e-05,9.878193333987956e-05,7.65973e-06
145,4.16665e-05,9.92554657202954e-05,7.696447e-06
146,4.16665e-05,9.91898935173986e-05,7.691364e-06
147,4.16665e-05,9.97592573146245e-05,7.7355135e-06
148,4.16665e-05,0.0001012208132939,7.848845e-06
149,4.16665e-05,0.0001027655556797,7.968627e-06
150,4.16665e-05,0.0001014811990103,7.8690355e-06
151,4.16665e-05,0.0001008613820444,7.820973e-06
152,4.16665e-05,9.959341313941675e-05,7.722652e-06
153,4.16665e-05,9.80404874442424e-05,7.6022347e-06
154,4.16665e-05,9.595346864982075e-05,7.440406e-06
155,4.16665e-05,9.552091625302772e-05,7.4068657e-06
156,4.16665e-05,9.446097680046355e-05,7.324677e-06
157,4.16665e-05,9.336204504150098e-05,7.239461e-06
158,4.16665e-05,9.319683523136476e-05,7.226651e-06
159,4.16665e-05,9.476299801103244e-05,7.348095e-06
160,4.16665e-05,9.482920457900064e-05,7.3532283e-06
161,4.16665e-05,9.33008711031004e-05,7.2347175e-06
162,4.16665e-05,9.23349022631364e-05,7.159815e-06
163,4.16665e-05,9.23594944824104e-05,7.1617214e-06
164,4.16665e-05,9.26962154623935e-05,7.187832e-06
165,4.16665e-05,9.274408887979382e-05,7.1915442e-06
166,4.16665e-05,9.326492374904544e-05,7.2319303e-06
167,4.16665e-05,9.294082663398632e-05,7.2068015e-06
168,4.16665e-05,9.333113031701364e-05,7.2370644e-06
169,4.16665e-05,9.400702515525644e-05,7.2894745e-06
170,4.16665e-05,9.668802111168044e-05,7.4973645e-06
171,4.16665e-05,9.812494258076916e-05,7.6087854e-06
172,4.16665e-05,9.918737720261472e-05,7.691168e-06
173,4.16665e-05,9.818042837902816e-05,7.6130887e-06
174,4.16665e-05,9.559970439491524e-05,7.412975e-06
175,4.16665e-05,9.446351426074975e-05,7.324872e-06
176,4.16665e-05,9.318548009658392e-05,7.2257703e-06
177,4.16665e-05,9.21022594458936e-05,7.1417758e-06
178,4.16665e-05,9.24332499947302e-05,7.1674403e-06
179,4.16665e-05,9.22239941031256e-05,7.151213e-06
180,4.16665e-05,9.146542035055632e-05,7.092393e-06
181,4.16665e-05,9.187022984821998e-05,7.1237823e-06
182,4.16665e-05,9.185447644894294e-05,7.122562e-06
183,4.16665e-05,9.25770182654477e-05,7.17859e-06
184,4.16665e-05,9.53739761569524e-05,7.3954716e-06
185,4.16665e-05,9.966847967288448e-05,7.728472e-06
186,4.16665e-05,9.968865248216008e-05,7.730038e-06
187,4.16665e-05,9.711993914340196e-05,7.5308553e-06
188,4.16665e-05,9.436899386508766e-05,7.317542e-06
189,4.16665e-05,9.350012517207676e-05,7.2501693e-06
190,4.16665e-05,9.303731356137036e-05,7.214282e-06
191,4.16665e-05,9.281978977833308e-05,7.1974137e-06
192,4.16665e-05,9.265959145226224e-05,7.184994e-06
193,4.16665e-05,9.248499303906696e-05,7.171454e-06
194,4.16665e-05,9.17573551564874e-05,7.115031e-06
195,4.16665e-05,9.298749475775058e-05,7.2104185e-06
196,4.16665e-05,9.22882764303768e-05,7.156197e-06
197,4.16665e-05,9.040992145349316e-05,7.01055e-06
198,4.16665e-05,8.754677813952245e-05,6.7885344e-06
199,4.16665e-05,8.68841203857728e-05,6.73715e-06
200,4.16665e-05,8.729709204735725e-05,6.769175e-06
201,4.16665e-05,8.823654442733008e-05,6.8420204e-06
202,4.16665e-05,9.005057478595774e-05,6.982684e-06
203,4.16665e-05,8.914449000874885e-05,6.912425e-06
204,4.16665e-05,8.788098280472168e-05,6.814449e-06
205,4.16665e-05,8.698625316229376e-05,6.745071e-06
206,4.16665e-05,8.830277214080076e-05,6.847154e-06
207,4.16665e-05,8.899317279367991e-05,6.900691e-06
208,4.16665e-05,9.012496466334918e-05,6.988453e-06
209,4.16665e-05,9.067413450579704e-05,7.0310357e-06
210,4.16665e-05,9.178953861111775e-05,7.1175273e-06
211,4.16665e-05,9.261799824907036e-05,7.181767e-06
212,4.16665e-05,9.232354712835544e-05,7.1589343e-06
213,4.16665e-05,9.26552354787708e-05,7.184654e-06
214,4.16665e-05,9.402658474496286e-05,7.290991e-06
215,4.16665e-05,9.441686728248784e-05,7.321254e-06
216,4.16665e-05,9.293078252035332e-05,7.2060207e-06
217,4.16665e-05,9.396604517163388e-05,7.286297e-06
218,4.16665e-05,9.29401922689148e-05,7.206751e-06
219,4.16665e-05,9.40915648737928e-05,7.29603e-06
220,4.16665e-05,9.369931580454602e-05,7.265616e-06
221,4.16665e-05,9.418862272974124e-05,7.3035553e-06
222,4.16665e-05,9.373970371410183e-05,7.268744e-06
223,4.16665e-05,9.413821185205474e-05,7.299647e-06
224,4.16665e-05,9.366152879178352e-05,7.262684e-06
225,4.16665e-05,9.282101621747132e-05,7.197509e-06
226,4.16665e-05,9.204298860270768e-05,7.1371774e-06
227,4.16665e-05,9.12460146178068e-05,7.0753804e-06
228,4.16665e-05,9.044085732348274e-05,7.012947e-06
229,4.16665e-05,9.03739740994381e-05,7.007763e-06
230,4.16665e-05,8.986394458190535e-05,6.9682133e-06
231,4.16665e-05,8.954109505148707e-05,6.943179e-06
232,4.16665e-05,9.06381871517421e-05,7.028249e-06
233,4.16665e-05,9.142507473200528e-05,7.089266e-06
234,4.16665e-05,9.154110010359324e-05,7.098263e-06
235,4.16665e-05,9.162621075069402e-05,7.104862e-06
236,4.16665e-05,9.193267251676374e-05,7.128626e-06
237,4.16665e-05,9.210794758603516e-05,7.1422164e-06
238,4.16665e-05,9.16993318979423e-05,7.1105324e-06
239,4.16665e-05,9.209722681632586e-05,7.141386e-06
240,4.16665e-05,9.197807191038484e-05,7.1321438e-06
241,4.16665e-05,9.26388688599246e-05,7.1833833e-06
242,4.16665e-05,9.286392044181112e-05,7.2008365e-06
243,4.16665e-05,9.31231008645474e-05,7.220932e-06
244,4.16665e-05,9.394591465336308e-05,7.284736e-06
245,4.16665e-05,9.492632587145618e-05,7.3607594e-06
246,4.16665e-05,9.527182223492913e-05,7.38755e-06
247,4.16665e-05,9.516025856434449e-05,7.3788983e-06
248,4.16665e-05,9.486832375841344e-05,7.356261e-06
249,4.16665e-05,9.380085650700012e-05,7.2734874e-06
250,4.16665e-05,9.297613962296976e-05,7.2095386e-06
251,4.16665e-05,9.168106218388138e-05,7.1091163e-06
252,4.16665e-05,9.086831365420104e-05,7.0460924e-06
253,4.16665e-05,9.009536096000978e-05,6.9861567e-06
254,4.16665e-05,9.015962214175864e-05,6.9911403e-06
255,4.16665e-05,9.087463615941426e-05,7.0465835e-06
256,4.16665e-05,9.173024662242951e-05,7.112929e-06
257,4.16665e-05,9.348877003729591e-05,7.249289e-06
258,4.16665e-05,9.428071139262906e-05,7.310696e-06
259,4.16665e-05,9.598180362301712e-05,7.4426025e-06
260,4.16665e-05,9.632924537270954e-05,7.4695436e-06
261,4.16665e-05,9.861486272553356e-05,7.646774e-06
262,4.16665e-05,9.912368694943036e-05,7.68623e-06
263,4.16665e-05,9.980402234317409e-05,7.738985e-06
264,4.16665e-05,9.93828462266642e-05,7.706325e-06
265,4.16665e-05,0.0001007371733634,7.811341e-06
266,4.16665e-05,0.0001011022716076,7.839653e-06
267,4.16665e-05,0.000100999462175,7.831682e-06
268,4.16665e-05,0.0001016218166012,7.8799385e-06
269,4.16665e-05,0.0001011936413234,7.846738e-06
270,4.16665e-05,0.0001009389437471,7.826988e-06
271,4.16665e-05,0.0001014534561112,7.866883e-06
272,4.16665e-05,9.988720874955772e-05,7.745435e-06
273,4.16665e-05,9.942949320492612e-05,7.709943e-06
274,4.16665e-05,9.876806189031488e-05,7.658654e-06
275,4.16665e-05,9.849761091480722e-05,7.637683e-06
276,4.16665e-05,9.802976667453308e-05,7.6014044e-06
277,4.16665e-05,9.744020892252924e-05,7.5556895e-06
278,4.16665e-05,9.771387401439954e-05,7.5769112e-06
279,4.16665e-05,9.866216521436936e-05,7.650443e-06
280,4.16665e-05,0.0001020095828239,7.910007e-06
281,4.16665e-05,0.0001028657642155,7.976398e-06
282,4.16665e-05,0.0001023500465578,7.936407e-06
283,4.16665e-05,0.0001021286954389,7.919243e-06
284,4.16665e-05,0.0001023891445917,7.9394395e-06
285,4.16665e-05,0.0001025133955637,7.949072e-06
286,4.16665e-05,0.0001021589546528,7.921591e-06
287,4.16665e-05,0.0001006344062218,7.8033745e-06
288,4.16665e-05,0.0001021394162086,7.9200745e-06
289,4.16665e-05,0.0001018726868415,7.8993935e-06
290,4.16665e-05,0.0001007914327225,7.815549e-06
291,4.16665e-05,0.0001018500611539,7.897637e-06
292,4.16665e-05,0.0001030694376945,7.99219e-06
293,4.16665e-05,0.0001034660427372,8.022944e-06
294,4.16665e-05,0.0001025619033462,7.9528345e-06
295,4.16665e-05,0.0001010284526587,7.833929e-06
296,4.16665e-05,0.0001011842315748,7.846007e-06
297,4.16665e-05,9.979074296767612e-05,7.7379555e-06
298,4.16665e-05,9.929830650812796e-05,7.69977e-06
299,4.16665e-05,9.8156491670328e-05,7.6112324e-06
300,4.16665e-05,9.656315692009538e-05,7.4876825e-06
301,4.16665e-05,9.526746626143782e-05,7.38721e-06
302,4.16665e-05,9.498813417492842e-05,7.365553e-06
303,4.16665e-05,9.67440989840062e-05,7.501713e-06
304,4.16665e-05,9.770440082933092e-05,7.576176e-06
305,4.16665e-05,9.827943162119596e-05,7.620764e-06
306,4.16665e-05,9.981410874781188e-05,7.739765e-06
307,4.16665e-05,9.999253449693882e-05,7.7536015e-06
308,4.16665e-05,0.0001002523069937,7.773747e-06
309,4.16665e-05,0.0001006797844699,7.8068915e-06
310,4.16665e-05,9.91243213145019e-05,7.68628e-06
311,4.16665e-05,9.9706266685647e-05,7.731404e-06
312,4.16665e-05,0.0001011079386022,7.840093e-06
313,4.16665e-05,0.0001015347817134,7.873188e-06
314,4.16665e-05,0.000102453426919,7.944423e-06
315,4.16665e-05,0.0001030707275701,7.99229e-06
316,4.16665e-05,0.0001029717243279,7.984615e-06
317,4.16665e-05,0.0001028758929111,7.9771835e-06
318,4.16665e-05,0.0001033159942523,8.0113105e-06
319,4.16665e-05,0.000102958508389,7.983588e-06
320,4.16665e-05,0.0001004868106151,7.791931e-06
321,4.16665e-05,9.735636700557168e-05,7.5491894e-06
322,4.16665e-05,9.449254703552476e-05,7.3271235e-06
323,4.16665e-05,9.11678608409908e-05,7.0693204e-06
324,4.16665e-05,8.752850842546166e-05,6.787118e-06
325,4.16665e-05,8.482232817569683e-05,6.577277e-06
326,4.16665e-05,8.432424586701177e-05,6.5386525e-06
327,4.16665e-05,8.590368802217727e-05,6.6611265e-06
328,4.16665e-05,9.073084674319443e-05,7.0354345e-06
329,4.16665e-05,9.34068312155529e-05,7.2429334e-06
330,4.16665e-05,9.427436774191353e-05,7.310206e-06
331,4.16665e-05,9.619871418648524e-05,7.4594204e-06
332,4.16665e-05,9.875863099625104e-05,7.657923e-06
333,4.16665e-05,9.988094968085173e-05,7.7449495e-06
334,4.16665e-05,9.98411961363674e-05,7.741867e-06
335,4.16665e-05,0.000100303373382,7.777705e-06
336,4.16665e-05,0.0001003002227021,7.777459e-06
337,4.16665e-05,9.98411961363674e-05,7.741867e-06
338,4.16665e-05,0.0001011432515912,7.84283e-06
339,4.16665e-05,0.0001009395781122,7.827039e-06
340,4.16665e-05,0.0001009710849108,7.82948e-06
341,4.16665e-05,0.0001006287392272,7.802935e-06
342,4.16665e-05,9.993013411939986e-05,7.748763e-06
343,4.16665e-05,9.96987177412954e-05,7.73082e-06
344,4.16665e-05,9.719805062921318e-05,7.5369153e-06
345,4.16665e-05,9.59030154811296e-05,7.436492e-06
346,4.16665e-05,9.428071139262906e-05,7.310696e-06
347,4.16665e-05,9.367098083134978e-05,7.263415e-06
348,4.16665e-05,9.236645135269514e-05,7.162262e-06
349,4.16665e-05,9.205624683270333e-05,7.1382083e-06
350,4.16665e-05,9.191622131590796e-05,7.12735e-06
351,4.16665e-05,9.283298457182146e-05,7.1984405e-06
352,4.16665e-05,9.500261884406232e-05,7.366674e-06
353,4.16665e-05,9.67151296457383e-05,7.499467e-06
354,4.16665e-05,9.61293569386615e-05,7.454046e-06
355,4.16665e-05,9.61930049008412e-05,7.45898e-06
356,4.16665e-05,9.790553684801954e-05,7.591772e-06
357,4.16665e-05,9.839044550871865e-05,7.6293713e-06
358,4.16665e-05,9.84194148469864e-05,7.631617e-06
359,4.16665e-05,9.810857596192296e-05,7.607514e-06
360,4.16665e-05,9.809345692771752e-05,7.6063434e-06
361,4.16665e-05,9.746606987194654e-05,7.557696e-06
362,4.16665e-05,9.804738087802e-05,7.6027704e-06
363,4.16665e-05,9.9235906130589e-05,7.694931e-06
364,4.16665e-05,9.919873233739568e-05,7.69205e-06
365,4.16665e-05,9.888286082276446e-05,7.667555e-06
366,4.16665e-05,9.788726713395876e-05,7.5903563e-06
367,4.16665e-05,9.731413943730828e-05,7.545912e-06
368,4.16665e-05,9.648559521734622e-05,7.481667e-06
369,4.16665e-05,9.41552128359725e-05,7.3009637e-06
370,4.16665e-05,9.239924802689473e-05,7.1648033e-06
371,4.16665e-05,9.064321978130984e-05,7.028639e-06
372,4.16665e-05,8.806826851934806e-05,6.828971e-06
373,4.16665e-05,8.684817303171785e-05,6.7343626e-06
374,4.16665e-05,8.66974690362181e-05,6.7226783e-06
375,4.16665e-05,8.787466029950858e-05,6.813959e-06
376,4.16665e-05,8.95265680913484e-05,6.9420526e-06
377,4.16665e-05,9.106627784753191e-05,7.061444e-06
378,4.16665e-05,9.0766223168685e-05,7.0381766e-06
379,4.16665e-05,9.058014274769455e-05,7.02375e-06
380,4.16665e-05,9.070942634927816e-05,7.033773e-06
381,4.16665e-05,9.062934833174512e-05,7.0275632e-06
382,4.16665e-05,9.008774857915108e-05,6.9855655e-06
383,4.16665e-05,8.979959881814703e-05,6.963224e-06
384,4.16665e-05,9.005875809538085e-05,6.9833195e-06
385,4.16665e-05,9.01218139834938e-05,6.9882085e-06
386,4.16665e-05,9.040674962813534e-05,7.010305e-06
387,4.16665e-05,9.035509116580812e-05,7.006297e-06
388,4.16665e-05,9.046356759304452e-05,7.014708e-06
389,4.16665e-05,9.02214515907332e-05,6.995934e-06
390,4.16665e-05,9.00599633890169e-05,6.9834146e-06
391,4.16665e-05,8.996984125785088e-05,6.9764233e-06
392,4.16665e-05,8.950199701757673e-05,6.9401462e-06
393,4.16665e-05,8.90209156928094e-05,6.9028424e-06
394,4.16665e-05,8.732352392533881e-05,6.771226e-06
395,4.16665e-05,8.633243422854108e-05,6.694372e-06
396,4.16665e-05,8.569434754856311e-05,6.6448943e-06
397,4.16665e-05,8.50392175936626e-05,6.594095e-06
398,4.16665e-05,8.51262101904757e-05,6.6008397e-06
399,4.16665e-05,8.550141598479994e-05,6.6299326e-06
400,4.16665e-05,8.602597246247135e-05,6.6706084e-06
401,4.16665e-05,8.650011806245627e-05,6.707377e-06
402,4.16665e-05,8.720880957489865e-05,6.76233e-06
403,4.16665e-05,8.794460962139903e-05,6.8193835e-06
404,4.16665e-05,8.872580906152053e-05,6.87996e-06
405,4.16665e-05,8.924850473498204e-05,6.9204907e-06
406,4.16665e-05,8.954993387148415e-05,6.943864e-06
407,4.16665e-05,8.961802238916471e-05,6.949143e-06
408,4.16665e-05,8.975483378959732e-05,6.9597513e-06
409,4.16665e-05,9.009089925900644e-05,6.985811e-06
410,4.16665e-05,9.01621384565425e-05,6.9913353e-06
411,4.16665e-05,9.036392998580508e-05,7.0069823e-06
412,4.16665e-05,9.05833145730524e-05,7.0239957e-06
413,4.16665e-05,9.110036439737698e-05,7.0640863e-06
414,4.16665e-05,9.125168161244608e-05,7.0758206e-06
415,4.16665e-05,9.116720533041684e-05,7.069271e-06
416,4.16665e-05,9.099755496477986e-05,7.0561155e-06
417,4.16665e-05,9.013122373205528e-05,6.9889384e-06
418,4.16665e-05,8.933805593758366e-05,6.927436e-06
419,4.16665e-05,8.848749924963848e-05,6.861481e-06
420,4.16665e-05,8.774664542806815e-05,6.8040317e-06
421,4.16665e-05,8.779204482168924e-05,6.8075547e-06
422,4.16665e-05,8.836521480934452e-05,6.851998e-06
423,4.16665e-05,8.841437810239019e-05,6.855811e-06
424,4.16665e-05,8.889611493773146e-05,6.8931654e-06
425,4.16665e-05,8.933805593758366e-05,6.927436e-06
426,4.16665e-05,9.048562235203244e-05,7.0164197e-06
427,4.16665e-05,9.236012884748204e-05,7.161772e-06
428,4.16665e-05,9.35215667114954e-05,7.251831e-06
429,4.16665e-05,9.32693643045463e-05,7.2322755e-06
430,4.16665e-05,9.35480197349794e-05,7.2538824e-06
431,4.16665e-05,9.39407974417858e-05,7.2843413e-06
432,4.16665e-05,9.439606010814072e-05,7.3196425e-06
433,4.16665e-05,9.556441255143416e-05,7.410238e-06
434,4.16665e-05,9.608579720374784e-05,7.450669e-06
435,4.16665e-05,9.659529808372096e-05,7.490174e-06
436,4.16665e-05,9.91022665555141e-05,7.684569e-06
437,4.16665e-05,0.0001007876053866,7.815254e-06
438,4.16665e-05,9.950390422781993e-05,7.715712e-06
439,4.16665e-05,9.79112038426589e-05,7.5922126e-06
440,4.16665e-05,9.873843704147314e-05,7.656357e-06
441,4.16665e-05,9.557957387664446e-05,7.411413e-06
442,4.16665e-05,9.23430855725595e-05,7.1604504e-06
443,4.16665e-05,8.92920644698957e-05,6.9238686e-06
444,4.16665e-05,8.643456700506191e-05,6.702293e-06
445,4.16665e-05,8.428322359238443e-05,6.5354748e-06
446,4.16665e-05,8.341625799458822e-05,6.4682486e-06
447,4.16665e-05,8.421767253499008e-05,6.530391e-06
448,4.16665e-05,8.779959376604086e-05,6.8081395e-06
449,4.16665e-05,8.991247350987962e-05,6.971976e-06
450,4.16665e-05,9.034940302566644e-05,7.005857e-06
451,4.16665e-05,8.990492456552803e-05,6.9713897e-06
452,4.16665e-05,8.985760093118978e-05,6.9677226e-06
453,4.16665e-05,8.93437652232277e-05,6.9278767e-06
454,4.16665e-05,8.822208090369855e-05,6.8409e-06
455,4.16665e-05,8.766466431532045e-05,6.7976766e-06
456,4.16665e-05,8.790614595256021e-05,6.816401e-06
457,4.16665e-05,8.819746753892208e-05,6.838993e-06
458,4.16665e-05,8.879201562948886e-05,6.885094e-06
459,4.16665e-05,8.976618892437828e-05,6.960632e-06
460,4.16665e-05,9.010162002871588e-05,6.9866423e-06
461,4.16665e-05,9.09212831376762e-05,7.050201e-06
462,4.16665e-05,9.11817322905555e-05,7.0703964e-06
463,4.16665e-05,9.100833917099628e-05,7.056951e-06
464,4.16665e-05,9.053417242550891e-05,7.0201827e-06
465,4.16665e-05,9.05467328539258e-05,7.021158e-06
466,4.16665e-05,9.037084456508516e-05,7.0075184e-06
467,4.16665e-05,8.948624361829969e-05,6.938925e-06
468,4.16665e-05,8.887145928195024e-05,6.891253e-06
469,4.16665e-05,9.01439110334864e-05,6.9899197e-06
470,4.16665e-05,8.977314579466301e-05,6.9611724e-06
471,4.16665e-05,9.218233746342662e-05,7.1479853e-06
472,4.16665e-05,9.250009092777005e-05,7.172625e-06
473,4.16665e-05,9.3937075833366e-05,7.2840503e-06
474,4.16665e-05,9.41715794548187e-05,7.3022347e-06
475,4.16665e-05,9.519620591839944e-05,7.3816855e-06
