,st panels,electricity grid,biomethane,dec air heat pump,dec ground heat pump
43,0.24457573,186.94276755664,120.0,69.02869189412294,64.38168315389665
44,0.24457573,186.94276755664,120.0,69.02869189412294,64.38168315389665
45,0.24457573,185.711981754762,120.0,69.02869189412294,64.38168315389665
46,0.24457573,185.711981754762,120.0,69.02869189412294,64.38168315389665
47,0.24457573,185.711981754762,120.0,69.02869189412294,64.38168315389665
48,0.24457573,184.71157673874302,120.0,69.02869189412294,64.38168315389665
49,0.24457573,184.71157673874302,120.0,69.02869189412294,64.38168315389665
50,0.24457573,184.71157673874302,120.0,69.02869189412294,64.38168315389665
51,0.24457573,186.082635522511,120.0,69.02869189412294,64.38168315389665
52,0.24457573,186.082635522511,120.0,69.02869189412294,64.38168315389665
53,0.24457573,186.082635522511,120.0,69.02869189412294,64.38168315389665
54,0.24457573,189.109604819224,120.0,69.02869189412294,64.38168315389665
55,0.24457573,189.109604819224,120.0,69.02869189412294,64.38168315389665
56,0.24457573,189.109604819224,120.0,69.02869189412294,64.38168315389665
57,0.24457573,179.910894472958,120.0,69.02869189412294,64.38168315389665
58,0.24457573,179.910894472958,120.0,69.02869189412294,64.38168315389665
59,0.24457573,179.910894472958,120.0,69.02869189412294,64.38168315389665
60,0.24457573,187.48691436838402,120.0,69.02869189412294,64.38168315389665
61,0.24457573,187.48691436838402,120.0,69.02869189412294,64.38168315389665
62,0.24457573,187.48691436838402,120.0,69.02869189412294,64.38168315389665
63,0.24457573,196.448609790691,120.0,69.02869189412294,64.38168315389665
64,0.24457573,196.448609790691,120.0,69.02869189412294,64.38168315389665
65,0.24457573,196.448609790691,120.0,69.02869189412294,64.38168315389665
66,0.24457573,195.757998480115,120.0,69.02869189412294,64.38168315389665
67,0.24457573,195.757998480115,120.0,69.02869189412294,64.38168315389665
68,0.24457573,195.757998480115,120.0,69.02869189412294,64.38168315389665
69,0.24457573,191.417410115742,120.0,69.02869189412294,64.38168315389665
70,0.24457573,191.417410115742,120.0,69.02869189412294,64.38168315389665
71,0.24457573,191.417410115742,120.0,69.02869189412294,64.38168315389665
72,0.24457573,187.279493918799,120.0,69.02869189412294,64.38168315389665
73,0.24457573,187.279493918799,120.0,69.02869189412294,64.38168315389665
74,0.24457573,187.279493918799,120.0,69.02869189412294,64.38168315389665
75,0.24457573,188.16333842395,120.0,69.02869189412294,64.38168315389665
76,0.24457573,188.16333842395,120.0,69.02869189412294,64.38168315389665
77,0.24457573,188.16333842395,120.0,69.02869189412294,64.38168315389665
78,0.24457573,191.267281536973,120.0,69.02869189412294,64.38168315389665
79,0.24457573,191.267281536973,120.0,69.02869189412294,64.38168315389665
80,0.24457573,191.267281536973,120.0,69.02869189412294,64.38168315389665
81,0.24457573,179.674444497899,120.0,69.02869189412294,64.38168315389665
82,0.24457573,179.674444497899,120.0,69.02869189412294,64.38168315389665
83,0.24457573,179.674444497899,120.0,69.02869189412294,64.38168315389665
84,0.24457573,182.50253373750002,120.0,69.02869189412294,64.38168315389665
85,0.24457573,182.50253373750002,120.0,69.02869189412294,64.38168315389665
86,0.24457573,182.50253373750002,120.0,69.02869189412294,64.38168315389665
87,0.24457573,189.182355848694,120.0,69.02869189412294,64.38168315389665
88,0.24457573,189.182355848694,120.0,69.02869189412294,64.38168315389665
89,0.24457573,189.182355848694,120.0,69.02869189412294,64.38168315389665
90,0.24457573,182.37679187792202,120.0,69.02869189412294,64.38168315389665
91,0.24457573,182.37679187792202,120.0,69.02869189412294,64.38168315389665
92,0.24457573,182.37679187792202,120.0,69.02869189412294,64.38168315389665
93,0.24457573,179.758014999211,120.0,69.02869189412294,64.38168315389665
94,0.24457573,179.758014999211,120.0,69.02869189412294,64.38168315389665
95,0.24457573,179.758014999211,120.0,69.02869189412294,64.38168315389665
96,0.24457573,178.26949801573602,120.0,69.02869189412294,64.38168315389665
97,0.24457573,178.26949801573602,120.0,69.02869189412294,64.38168315389665
98,0.24457573,178.26949801573602,120.0,69.02869189412294,64.38168315389665
99,0.24457573,173.400890812566,120.0,69.02869189412294,64.38168315389665
100,0.24457573,173.400890812566,120.0,69.02869189412294,64.38168315389665
101,0.24457573,173.400890812566,120.0,69.02869189412294,64.38168315389665
102,0.24457573,177.937907172804,120.0,69.02869189412294,64.38168315389665
103,0.24457573,177.937907172804,120.0,69.02869189412294,64.38168315389665
104,0.24457573,177.937907172804,120.0,69.02869189412294,64.38168315389665
105,0.24457573,180.24415778598,120.0,69.02869189412294,64.38168315389665
106,0.24457573,180.24415778598,120.0,69.02869189412294,64.38168315389665
107,0.24457573,180.24415778598,120.0,69.02869189412294,64.38168315389665
108,0.24457573,179.69834876426302,120.0,69.02869189412294,64.38168315389665
109,0.24457573,179.69834876426302,120.0,69.02869189412294,64.38168315389665
110,0.24457573,179.69834876426302,120.0,69.02869189412294,64.38168315389665
111,0.24457573,186.140826189488,120.0,69.02869189412294,64.38168315389665
112,0.24457573,186.140826189488,120.0,69.02869189412294,64.38168315389665
113,0.24457573,186.140826189488,120.0,69.02869189412294,64.38168315389665
114,0.24457573,186.626059103224,120.0,69.02869189412294,64.38168315389665
115,0.24457573,186.626059103224,120.0,69.02869189412294,64.38168315389665
116,0.24457573,186.626059103224,120.0,69.02869189412294,64.38168315389665
117,0.24457573,182.66829607395698,120.0,69.02869189412294,64.38168315389665
118,0.24457573,182.66829607395698,120.0,69.02869189412294,64.38168315389665
119,0.24457573,182.66829607395698,120.0,69.02869189412294,64.38168315389665
120,0.24457573,181.979713269034,120.0,69.02869189412294,64.38168315389665
121,0.24457573,181.979713269034,120.0,69.02869189412294,64.38168315389665
122,0.24457573,181.979713269034,120.0,69.02869189412294,64.38168315389665
123,0.24457573,181.98971630782398,120.0,69.02869189412294,64.38168315389665
124,0.24457573,181.98971630782398,120.0,69.02869189412294,64.38168315389665
125,0.24457573,181.98971630782398,120.0,69.02869189412294,64.38168315389665
126,0.24457573,185.390266607739,120.0,69.02869189412294,64.38168315389665
127,0.24457573,185.390266607739,120.0,69.02869189412294,64.38168315389665
128,0.24457573,185.390266607739,120.0,69.02869189412294,64.38168315389665
129,0.24457573,189.259143497601,120.0,69.02869189412294,64.38168315389665
130,0.24457573,189.259143497601,120.0,69.02869189412294,64.38168315389665
131,0.24457573,189.259143497601,120.0,69.02869189412294,64.38168315389665
132,0.24457573,191.689361832836,120.0,69.02869189412294,64.38168315389665
133,0.24457573,191.689361832836,120.0,69.02869189412294,64.38168315389665
134,0.24457573,191.689361832836,120.0,69.02869189412294,64.38168315389665
135,0.24457573,196.258700833198,120.0,69.02869189412294,64.38168315389665
136,0.24457573,196.258700833198,120.0,69.02869189412294,64.38168315389665
137,0.24457573,196.258700833198,120.0,69.02869189412294,64.38168315389665
138,0.24457573,194.407430736268,120.0,69.02869189412294,64.38168315389665
139,0.24457573,194.407430736268,120.0,69.02869189412294,64.38168315389665
140,0.24457573,194.407430736268,120.0,69.02869189412294,64.38168315389665
141,0.24457573,188.053443850542,120.0,69.02869189412294,64.38168315389665
142,0.24457573,188.053443850542,120.0,69.02869189412294,64.38168315389665
143,0.24457573,188.053443850542,120.0,69.02869189412294,64.38168315389665
144,0.24457573,185.45301371732302,120.0,69.02869189412294,64.38168315389665
145,0.24457573,185.45301371732302,120.0,69.02869189412294,64.38168315389665
146,0.24457573,185.45301371732302,120.0,69.02869189412294,64.38168315389665
147,0.24457573,189.40531237918,120.0,69.02869189412294,64.38168315389665
148,0.24457573,189.40531237918,120.0,69.02869189412294,64.38168315389665
149,0.24457573,189.40531237918,120.0,69.02869189412294,64.38168315389665
150,0.24457573,194.22977369792,120.0,69.02869189412294,64.38168315389665
151,0.24457573,194.22977369792,120.0,69.02869189412294,64.38168315389665
152,0.24457573,194.22977369792,120.0,69.02869189412294,64.38168315389665
153,0.24457573,189.033024473171,120.0,69.02869189412294,64.38168315389665
154,0.24457573,189.033024473171,120.0,69.02869189412294,64.38168315389665
155,0.24457573,189.033024473171,120.0,69.02869189412294,64.38168315389665
156,0.24457573,188.877354777432,120.0,69.02869189412294,64.38168315389665
157,0.24457573,188.877354777432,120.0,69.02869189412294,64.38168315389665
158,0.24457573,188.877354777432,120.0,69.02869189412294,64.38168315389665
159,0.24457573,190.69447233716,120.0,69.02869189412294,64.38168315389665
160,0.24457573,190.69447233716,120.0,69.02869189412294,64.38168315389665
161,0.24457573,190.69447233716,120.0,69.02869189412294,64.38168315389665
162,0.24457573,184.19976355984699,120.0,69.02869189412294,64.38168315389665
163,0.24457573,184.19976355984699,120.0,69.02869189412294,64.38168315389665
164,0.24457573,184.19976355984699,120.0,69.02869189412294,64.38168315389665
165,0.24457573,175.901135267578,120.0,69.02869189412294,64.38168315389665
166,0.24457573,175.901135267578,120.0,69.02869189412294,64.38168315389665
167,0.24457573,175.901135267578,120.0,69.02869189412294,64.38168315389665
168,0.24457573,173.78712121518902,120.0,69.02869189412294,64.38168315389665
169,0.24457573,173.78712121518902,120.0,69.02869189412294,64.38168315389665
170,0.24457573,173.78712121518902,120.0,69.02869189412294,64.38168315389665
171,0.24457573,173.838293585891,120.0,69.02869189412294,64.38168315389665
172,0.24457573,173.838293585891,120.0,69.02869189412294,64.38168315389665
173,0.24457573,173.838293585891,120.0,69.02869189412294,64.38168315389665
174,0.24457573,173.94977576459502,120.0,69.02869189412294,64.38168315389665
175,0.24457573,173.94977576459502,120.0,69.02869189412294,64.38168315389665
176,0.24457573,173.94977576459502,120.0,69.02869189412294,64.38168315389665
177,0.24457573,173.872302931209,120.0,69.02869189412294,64.38168315389665
178,0.24457573,173.872302931209,120.0,69.02869189412294,64.38168315389665
179,0.24457573,173.872302931209,120.0,69.02869189412294,64.38168315389665
180,0.24457573,174.477953281702,120.0,69.02869189412294,64.38168315389665
181,0.24457573,174.477953281702,120.0,69.02869189412294,64.38168315389665
182,0.24457573,174.477953281702,120.0,69.02869189412294,64.38168315389665
183,0.24457573,179.135836710727,120.0,69.02869189412294,64.38168315389665
184,0.24457573,179.135836710727,120.0,69.02869189412294,64.38168315389665
185,0.24457573,179.135836710727,120.0,69.02869189412294,64.38168315389665
186,0.24457573,174.371944445546,120.0,69.02869189412294,64.38168315389665
187,0.24457573,174.371944445546,120.0,69.02869189412294,64.38168315389665
188,0.24457573,174.371944445546,120.0,69.02869189412294,64.38168315389665
189,0.24457573,173.655313871165,120.0,69.02869189412294,64.38168315389665
190,0.24457573,173.655313871165,120.0,69.02869189412294,64.38168315389665
191,0.24457573,173.655313871165,120.0,69.02869189412294,64.38168315389665
192,0.24457573,173.56667813436502,120.0,69.02869189412294,64.38168315389665
193,0.24457573,173.56667813436502,120.0,69.02869189412294,64.38168315389665
194,0.24457573,173.56667813436502,120.0,69.02869189412294,64.38168315389665
195,0.24457573,173.78852256671502,120.0,69.02869189412294,64.38168315389665
196,0.24457573,173.78852256671502,120.0,69.02869189412294,64.38168315389665
197,0.24457573,173.78852256671502,120.0,69.02869189412294,64.38168315389665
198,0.24457573,177.61582358235898,120.0,69.02869189412294,64.38168315389665
199,0.24457573,177.61582358235898,120.0,69.02869189412294,64.38168315389665
200,0.24457573,177.61582358235898,120.0,69.02869189412294,64.38168315389665
201,0.24457573,178.49801429404602,120.0,69.02869189412294,64.38168315389665
202,0.24457573,178.49801429404602,120.0,69.02869189412294,64.38168315389665
203,0.24457573,178.49801429404602,120.0,69.02869189412294,64.38168315389665
204,0.24457573,181.242875215936,120.0,69.02869189412294,64.38168315389665
205,0.24457573,181.242875215936,120.0,69.02869189412294,64.38168315389665
206,0.24457573,181.242875215936,120.0,69.02869189412294,64.38168315389665
207,0.24457573,187.646632602486,120.0,69.02869189412294,64.38168315389665
208,0.24457573,187.646632602486,120.0,69.02869189412294,64.38168315389665
209,0.24457573,187.646632602486,120.0,69.02869189412294,64.38168315389665
210,0.24457573,188.586295033884,120.0,69.02869189412294,64.38168315389665
211,0.24457573,188.586295033884,120.0,69.02869189412294,64.38168315389665
212,0.24457573,188.586295033884,120.0,69.02869189412294,64.38168315389665
213,0.24457573,182.313473395655,120.0,69.02869189412294,64.38168315389665
214,0.24457573,182.313473395655,120.0,69.02869189412294,64.38168315389665
215,0.24457573,182.313473395655,120.0,69.02869189412294,64.38168315389665
216,0.24457573,185.061261482319,120.0,69.02869189412294,64.38168315389665
217,0.24457573,185.061261482319,120.0,69.02869189412294,64.38168315389665
218,0.24457573,185.061261482319,120.0,69.02869189412294,64.38168315389665
219,0.24457573,193.38094200827402,120.0,69.02869189412294,64.38168315389665
220,0.24457573,193.38094200827402,120.0,69.02869189412294,64.38168315389665
221,0.24457573,193.38094200827402,120.0,69.02869189412294,64.38168315389665
222,0.24457573,198.555861953918,120.0,69.02869189412294,64.38168315389665
223,0.24457573,198.555861953918,120.0,69.02869189412294,64.38168315389665
224,0.24457573,198.555861953918,120.0,69.02869189412294,64.38168315389665
225,0.24457573,194.550569688426,120.0,69.02869189412294,64.38168315389665
226,0.24457573,194.550569688426,120.0,69.02869189412294,64.38168315389665
227,0.24457573,194.550569688426,120.0,69.02869189412294,64.38168315389665
228,0.24457573,196.417129159625,120.0,69.02869189412294,64.38168315389665
229,0.24457573,196.417129159625,120.0,69.02869189412294,64.38168315389665
230,0.24457573,196.417129159625,120.0,69.02869189412294,64.38168315389665
231,0.24457573,201.512140979889,120.0,69.02869189412294,64.38168315389665
232,0.24457573,201.512140979889,120.0,69.02869189412294,64.38168315389665
233,0.24457573,201.512140979889,120.0,69.02869189412294,64.38168315389665
234,0.24457573,200.238034341701,120.0,69.02869189412294,64.38168315389665
235,0.24457573,200.238034341701,120.0,69.02869189412294,64.38168315389665
236,0.24457573,200.238034341701,120.0,69.02869189412294,64.38168315389665
237,0.24457573,193.246750635306,120.0,69.02869189412294,64.38168315389665
238,0.24457573,193.246750635306,120.0,69.02869189412294,64.38168315389665
239,0.24457573,193.246750635306,120.0,69.02869189412294,64.38168315389665
240,0.24457573,192.422970029481,120.0,69.02869189412294,64.38168315389665
241,0.24457573,192.422970029481,120.0,69.02869189412294,64.38168315389665
242,0.24457573,192.422970029481,120.0,69.02869189412294,64.38168315389665
243,0.24457573,194.872946614342,120.0,69.02869189412294,64.38168315389665
244,0.24457573,194.872946614342,120.0,69.02869189412294,64.38168315389665
245,0.24457573,194.872946614342,120.0,69.02869189412294,64.38168315389665
246,0.24457573,194.15276143435102,120.0,69.02869189412294,64.38168315389665
247,0.24457573,194.15276143435102,120.0,69.02869189412294,64.38168315389665
248,0.24457573,194.15276143435102,120.0,69.02869189412294,64.38168315389665
249,0.24457573,185.0866928722,120.0,69.02869189412294,64.38168315389665
250,0.24457573,185.0866928722,120.0,69.02869189412294,64.38168315389665
251,0.24457573,185.0866928722,120.0,69.02869189412294,64.38168315389665
252,0.24457573,185.71176713487898,120.0,69.02869189412294,64.38168315389665
253,0.24457573,185.71176713487898,120.0,69.02869189412294,64.38168315389665
254,0.24457573,185.71176713487898,120.0,69.02869189412294,64.38168315389665
255,0.24457573,188.873589898819,120.0,69.02869189412294,64.38168315389665
256,0.24457573,188.873589898819,120.0,69.02869189412294,64.38168315389665
257,0.24457573,188.873589898819,120.0,69.02869189412294,64.38168315389665
258,0.24457573,185.128544530961,120.0,69.02869189412294,64.38168315389665
259,0.24457573,185.128544530961,120.0,69.02869189412294,64.38168315389665
260,0.24457573,185.128544530961,120.0,69.02869189412294,64.38168315389665
261,0.24457573,182.269020096149,120.0,69.02869189412294,64.38168315389665
262,0.24457573,182.269020096149,120.0,69.02869189412294,64.38168315389665
263,0.24457573,182.269020096149,120.0,69.02869189412294,64.38168315389665
264,0.24457573,177.887014773848,120.0,69.02869189412294,64.38168315389665
265,0.24457573,177.887014773848,120.0,69.02869189412294,64.38168315389665
266,0.24457573,177.887014773848,120.0,69.02869189412294,64.38168315389665
267,0.24457573,179.305958152205,120.0,69.02869189412294,64.38168315389665
268,0.24457573,179.305958152205,120.0,69.02869189412294,64.38168315389665
269,0.24457573,179.305958152205,120.0,69.02869189412294,64.38168315389665
270,0.24457573,180.722191684302,120.0,69.02869189412294,64.38168315389665
271,0.24457573,180.722191684302,120.0,69.02869189412294,64.38168315389665
272,0.24457573,180.722191684302,120.0,69.02869189412294,64.38168315389665
273,0.24457573,177.20221711736,120.0,69.02869189412294,64.38168315389665
274,0.24457573,177.20221711736,120.0,69.02869189412294,64.38168315389665
275,0.24457573,177.20221711736,120.0,69.02869189412294,64.38168315389665
276,0.24457573,176.174021852443,120.0,69.02869189412294,64.38168315389665
277,0.24457573,176.174021852443,120.0,69.02869189412294,64.38168315389665
278,0.24457573,176.174021852443,120.0,69.02869189412294,64.38168315389665
279,0.24457573,180.859864953825,120.0,69.02869189412294,64.38168315389665
280,0.24457573,180.859864953825,120.0,69.02869189412294,64.38168315389665
281,0.24457573,180.859864953825,120.0,69.02869189412294,64.38168315389665
282,0.24457573,175.5350198619,120.0,69.02869189412294,64.38168315389665
283,0.24457573,175.5350198619,120.0,69.02869189412294,64.38168315389665
284,0.24457573,175.5350198619,120.0,69.02869189412294,64.38168315389665
285,0.24457573,173.327841916797,120.0,69.02869189412294,64.38168315389665
286,0.24457573,173.327841916797,120.0,69.02869189412294,64.38168315389665
287,0.24457573,173.327841916797,120.0,69.02869189412294,64.38168315389665
288,0.24457573,173.244852463926,120.0,69.02869189412294,64.38168315389665
289,0.24457573,173.244852463926,120.0,69.02869189412294,64.38168315389665
290,0.24457573,173.244852463926,120.0,69.02869189412294,64.38168315389665
291,0.24457573,173.331512959621,120.0,69.02869189412294,64.38168315389665
292,0.24457573,173.331512959621,120.0,69.02869189412294,64.38168315389665
293,0.24457573,173.331512959621,120.0,69.02869189412294,64.38168315389665
294,0.24457573,173.378693028875,120.0,69.02869189412294,64.38168315389665
295,0.24457573,173.378693028875,120.0,69.02869189412294,64.38168315389665
296,0.24457573,173.378693028875,120.0,69.02869189412294,64.38168315389665
297,0.24457573,170.379695382953,120.0,69.02869189412294,64.38168315389665
298,0.24457573,170.379695382953,120.0,69.02869189412294,64.38168315389665
299,0.24457573,170.379695382953,120.0,69.02869189412294,64.38168315389665
300,0.24457573,171.24269279656,120.0,69.02869189412294,64.38168315389665
301,0.24457573,171.24269279656,120.0,69.02869189412294,64.38168315389665
302,0.24457573,171.24269279656,120.0,69.02869189412294,64.38168315389665
303,0.24457573,174.097942414491,120.0,69.02869189412294,64.38168315389665
304,0.24457573,174.097942414491,120.0,69.02869189412294,64.38168315389665
305,0.24457573,174.097942414491,120.0,69.02869189412294,64.38168315389665
306,0.24457573,174.105452918585,120.0,69.02869189412294,64.38168315389665
307,0.24457573,174.105452918585,120.0,69.02869189412294,64.38168315389665
308,0.24457573,174.105452918585,120.0,69.02869189412294,64.38168315389665
309,0.24457573,170.558300648254,120.0,69.02869189412294,64.38168315389665
310,0.24457573,170.558300648254,120.0,69.02869189412294,64.38168315389665
311,0.24457573,170.558300648254,120.0,69.02869189412294,64.38168315389665
312,0.24457573,171.648380665383,120.0,69.02869189412294,64.38168315389665
313,0.24457573,171.648380665383,120.0,69.02869189412294,64.38168315389665
314,0.24457573,171.648380665383,120.0,69.02869189412294,64.38168315389665
315,0.24457573,174.102735982402,120.0,69.02869189412294,64.38168315389665
316,0.24457573,174.102735982402,120.0,69.02869189412294,64.38168315389665
317,0.24457573,174.102735982402,120.0,69.02869189412294,64.38168315389665
318,0.24457573,175.83365943850498,120.0,69.02869189412294,64.38168315389665
319,0.24457573,175.83365943850498,120.0,69.02869189412294,64.38168315389665
320,0.24457573,175.83365943850498,120.0,69.02869189412294,64.38168315389665
321,0.24457573,173.883163733032,120.0,69.02869189412294,64.38168315389665
322,0.24457573,173.883163733032,120.0,69.02869189412294,64.38168315389665
323,0.24457573,173.883163733032,120.0,69.02869189412294,64.38168315389665
324,0.24457573,173.40414264147398,120.0,69.02869189412294,64.38168315389665
325,0.24457573,173.40414264147398,120.0,69.02869189412294,64.38168315389665
326,0.24457573,173.40414264147398,120.0,69.02869189412294,64.38168315389665
327,0.24457573,176.433119127209,120.0,69.02869189412294,64.38168315389665
328,0.24457573,176.433119127209,120.0,69.02869189412294,64.38168315389665
329,0.24457573,176.433119127209,120.0,69.02869189412294,64.38168315389665
330,0.24457573,177.19312641778902,120.0,69.02869189412294,64.38168315389665
331,0.24457573,177.19312641778902,120.0,69.02869189412294,64.38168315389665
332,0.24457573,177.19312641778902,120.0,69.02869189412294,64.38168315389665
333,0.24457573,177.991348247568,120.0,69.02869189412294,64.38168315389665
334,0.24457573,177.991348247568,120.0,69.02869189412294,64.38168315389665
335,0.24457573,177.991348247568,120.0,69.02869189412294,64.38168315389665
336,0.24457573,176.74063592965,120.0,69.02869189412294,64.38168315389665
337,0.24457573,176.74063592965,120.0,69.02869189412294,64.38168315389665
338,0.24457573,176.74063592965,120.0,69.02869189412294,64.38168315389665
339,0.24457573,179.18141506939298,120.0,69.02869189412294,64.38168315389665
340,0.24457573,179.18141506939298,120.0,69.02869189412294,64.38168315389665
341,0.24457573,179.18141506939298,120.0,69.02869189412294,64.38168315389665
342,0.24457573,180.16172661909002,120.0,69.02869189412294,64.38168315389665
343,0.24457573,180.16172661909002,120.0,69.02869189412294,64.38168315389665
344,0.24457573,180.16172661909002,120.0,69.02869189412294,64.38168315389665
345,0.24457573,173.72931777750398,120.0,69.02869189412294,64.38168315389665
346,0.24457573,173.72931777750398,120.0,69.02869189412294,64.38168315389665
347,0.24457573,173.72931777750398,120.0,69.02869189412294,64.38168315389665
348,0.24457573,173.629882957034,120.0,69.02869189412294,64.38168315389665
349,0.24457573,173.629882957034,120.0,69.02869189412294,64.38168315389665
350,0.24457573,173.629882957034,120.0,69.02869189412294,64.38168315389665
351,0.24457573,182.155198885781,120.0,69.02869189412294,64.38168315389665
352,0.24457573,182.155198885781,120.0,69.02869189412294,64.38168315389665
353,0.24457573,182.155198885781,120.0,69.02869189412294,64.38168315389665
354,0.24457573,179.62807851324402,120.0,69.02869189412294,64.38168315389665
355,0.24457573,179.62807851324402,120.0,69.02869189412294,64.38168315389665
356,0.24457573,179.62807851324402,120.0,69.02869189412294,64.38168315389665
357,0.24457573,175.635380583263,120.0,69.02869189412294,64.38168315389665
358,0.24457573,175.635380583263,120.0,69.02869189412294,64.38168315389665
359,0.24457573,175.635380583263,120.0,69.02869189412294,64.38168315389665
360,0.24457573,176.24712890040598,120.0,69.02869189412294,64.38168315389665
361,0.24457573,176.24712890040598,120.0,69.02869189412294,64.38168315389665
362,0.24457573,176.24712890040598,120.0,69.02869189412294,64.38168315389665
363,0.24457573,180.905568500817,120.0,69.02869189412294,64.38168315389665
364,0.24457573,180.905568500817,120.0,69.02869189412294,64.38168315389665
365,0.24457573,180.905568500817,120.0,69.02869189412294,64.38168315389665
366,0.24457573,184.156591059568,120.0,69.02869189412294,64.38168315389665
367,0.24457573,184.156591059568,120.0,69.02869189412294,64.38168315389665
368,0.24457573,184.156591059568,120.0,69.02869189412294,64.38168315389665
369,0.24457573,173.579647583454,120.0,69.02869189412294,64.38168315389665
370,0.24457573,173.579647583454,120.0,69.02869189412294,64.38168315389665
371,0.24457573,173.579647583454,120.0,69.02869189412294,64.38168315389665
372,0.24457573,173.757353744532,120.0,69.02869189412294,64.38168315389665
373,0.24457573,173.757353744532,120.0,69.02869189412294,64.38168315389665
374,0.24457573,173.757353744532,120.0,69.02869189412294,64.38168315389665
375,0.24457573,187.119249714047,120.0,69.02869189412294,64.38168315389665
376,0.24457573,187.119249714047,120.0,69.02869189412294,64.38168315389665
377,0.24457573,187.119249714047,120.0,69.02869189412294,64.38168315389665
378,0.24457573,183.792644660748,120.0,69.02869189412294,64.38168315389665
379,0.24457573,183.792644660748,120.0,69.02869189412294,64.38168315389665
380,0.24457573,183.792644660748,120.0,69.02869189412294,64.38168315389665
381,0.24457573,178.21056806901902,120.0,69.02869189412294,64.38168315389665
382,0.24457573,178.21056806901902,120.0,69.02869189412294,64.38168315389665
383,0.24457573,178.21056806901902,120.0,69.02869189412294,64.38168315389665
384,0.24457573,173.438936095511,120.0,69.02869189412294,64.38168315389665
385,0.24457573,173.438936095511,120.0,69.02869189412294,64.38168315389665
386,0.24457573,173.438936095511,120.0,69.02869189412294,64.38168315389665
387,0.24457573,176.66167664092302,120.0,69.02869189412294,64.38168315389665
388,0.24457573,176.66167664092302,120.0,69.02869189412294,64.38168315389665
389,0.24457573,176.66167664092302,120.0,69.02869189412294,64.38168315389665
390,0.24457573,177.297815414688,120.0,69.02869189412294,64.38168315389665
391,0.24457573,177.297815414688,120.0,69.02869189412294,64.38168315389665
392,0.24457573,177.297815414688,120.0,69.02869189412294,64.38168315389665
393,0.24457573,175.05157167559202,120.0,69.02869189412294,64.38168315389665
394,0.24457573,175.05157167559202,120.0,69.02869189412294,64.38168315389665
