,TTES,elec market,curtailment
108,480.3469834487296,1.7763568394002505e-15,0.0
109,480.3469834487296,0.0,7.105427357601002e-15
110,480.3469834487296,0.0,7.105427357601002e-15
111,480.3469834487296,1.7763568394002505e-15,-7.105427357601002e-15
112,480.3469834487296,0.0,1.4210854715202004e-14
113,480.3469834487296,-1.7763568394002505e-15,7.105427357601002e-15
114,480.3469834487296,0.0,0.0
115,480.3020685079728,0.0,0.0
116,480.2570172858461,0.0,7.105427357601002e-15
117,480.212098977169,0.0,0.0
118,480.3469834487296,0.0,3.552713678800501e-15
119,480.3469834487296,0.0,-3.552713678800501e-15
120,480.3469834487296,0.0,-7.105427357601002e-15
121,480.3469834487296,0.0,7.105427357601002e-15
122,480.3469834487296,0.0,0.0
123,480.3469834487296,0.0,-7.105427357601002e-15
124,478.82372805570924,0.0,0.0
125,468.01833862673936,0.0,-7.105427357601002e-15
126,452.08210409150416,0.0,1.4210854715202004e-14
127,438.2502623102255,0.0,0.0
128,427.05908539251857,-8.881784197001252e-16,0.0
129,418.5981662163732,8.881784197001252e-16,0.0
130,413.37520618891295,0.0,0.0
131,414.96493524345505,0.0,-7.105427357601002e-15
132,419.30218825904797,0.0,7.105427357601002e-15
133,420.4812673771925,0.0,7.105427357601002e-15
134,422.1320231288983,0.0,0.0
135,420.7180499525626,0.0,7.105427357601002e-15
136,418.8605931149615,0.0,0.0
137,415.7656089404423,0.0,0.0
138,412.8143705643753,0.0,0.0
139,409.8924790891448,0.0,7.105427357601002e-15
140,409.53557440790075,0.0,-7.105427357601002e-15
141,414.55160928482496,0.0,-7.105427357601002e-15
142,425.10753530985374,0.0,7.105427357601002e-15
143,437.0188941119577,0.0,0.0
144,443.4814464559254,0.0,0.0
145,448.1779759163308,0.0,-1.4210854715202004e-14
146,451.36858340939654,0.0,0.0
147,451.22982315702444,0.0,7.105427357601002e-15
148,442.0500504724312,0.0,7.105427357601002e-15
149,419.65327825353523,0.0,-1.4210854715202004e-14
150,390.51265701971,0.0,7.105427357601002e-15
151,364.4596765508258,0.0,-7.105427357601002e-15
152,341.8270627927119,-8.881784197001252e-16,-7.105427357601002e-15
153,322.4920601756631,8.881784197001252e-16,-7.105427357601002e-15
154,307.00747968312254,0.0,0.0
155,296.7029951080834,0.0,7.105427357601002e-15
156,288.20216349784226,0.0,0.0
157,280.40994535140914,0.0,-7.105427357601002e-15
158,271.43172970828596,0.0,0.0
159,261.8498376281713,0.0,-1.4210854715202004e-14
160,251.240182820296,0.0,-7.105427357601002e-15
161,240.5516434035075,0.0,1.4210854715202004e-14
162,230.72191421162862,0.0,0.0
163,222.1607529540466,0.0,0.0
164,216.2286307815924,0.0,-7.105427357601002e-15
165,215.97713343749223,0.0,7.105427357601002e-15
166,222.51302060619707,0.0,-7.105427357601002e-15
167,231.24973186679995,0.0,-7.105427357601002e-15
168,240.17635583921057,0.0,0.0
169,247.32877233014565,0.0,7.105427357601002e-15
170,252.22580798494732,0.0,0.0
171,252.71540216459033,0.0,0.0
172,243.6899030710387,0.0,0.0
173,221.46602501286478,0.0,-7.105427357601002e-15
174,196.09834186550955,0.0,1.4210854715202004e-14
175,174.34041932209027,0.0,-2.1316282072803006e-14
176,156.8957567640129,0.0,0.0
177,142.35679313623254,0.0,0.0
178,130.18896617793715,0.0,-7.105427357601002e-15
179,121.68957511960556,0.0,-7.105427357601002e-15
180,120.53658918449558,0.0,-7.105427357601002e-15
181,122.92858804267142,0.0,7.105427357601002e-15
182,119.62467522487354,0.0,7.105427357601002e-15
183,113.64012272465231,0.0,-7.105427357601002e-15
184,104.69465248918507,0.0,0.0
185,94.26575821769248,0.0,0.0
186,83.28343677287842,0.0,0.0
187,75.28214737351935,0.0,0.0
188,75.27504307300556,0.0,0.0
189,75.26800484706885,0.0,-7.105427357601002e-15
190,80.61667344987777,0.0,0.0
191,88.13793877999521,0.0,0.0
192,96.70295621232201,0.0,0.0
193,105.4767166929363,0.0,0.0
194,110.3207721931944,0.0,-7.105427357601002e-15
195,110.31051374094169,0.0,0.0
196,110.30033337380385,0.0,-7.105427357601002e-15
197,110.29036112937726,0.0,0.0
198,110.28070556361592,0.0,0.0
199,110.27112392156005,0.0,0.0
200,110.26149757311013,8.881784197001252e-16,7.105427357601002e-15
201,110.25176847962801,0.0,7.105427357601002e-15
202,110.24184024448165,0.0,7.105427357601002e-15
203,110.23201279185639,0.0,0.0
204,110.22232549421418,0.0,7.105427357601002e-15
205,110.85143723688313,0.0,-7.105427357601002e-15
206,110.84164874769493,0.0,7.105427357601002e-15
207,110.83178459767232,-8.881784197001252e-16,7.105427357601002e-15
208,110.82179588696457,0.0,7.105427357601002e-15
209,110.81174721648337,0.0,0.0
210,110.80157585729059,0.0,-7.105427357601002e-15
211,110.79131363715945,0.0,-7.105427357601002e-15
212,110.78108499010769,0.0,7.105427357601002e-15
213,111.04595064111317,0.0,-7.105427357601002e-15
214,115.9096905023101,0.0,7.105427357601002e-15
215,124.30740672359487,0.0,0.0
216,132.46039771787267,0.0,1.4210854715202004e-14
217,140.05937240963095,0.0,-7.105427357601002e-15
218,144.54583574146358,0.0,7.105427357601002e-15
219,145.9100693496537,0.0,0.0
220,145.89639767595813,0.0,7.105427357601002e-15
221,145.88265589516035,0.0,7.105427357601002e-15
222,143.70450169864043,0.0,1.4210854715202004e-14
223,143.69097361379417,0.0,0.0
224,143.677515297502,0.0,0.0
225,143.66417900455573,0.0,0.0
226,143.65095572410792,0.0,7.105427357601002e-15
227,143.63784814684715,0.0,7.105427357601002e-15
228,143.6248574167631,0.0,-7.105427357601002e-15
229,143.61187746763315,0.0,7.105427357601002e-15
230,143.59897193777505,0.0,-7.105427357601002e-15
231,143.58611392858685,-8.881784197001252e-16,7.105427357601002e-15
232,143.57309954354199,0.0,7.105427357601002e-15
233,143.55997336214824,0.0,-7.105427357601002e-15
234,143.5468317242707,0.0,-7.105427357601002e-15
235,143.53367907197875,0.0,-7.105427357601002e-15
236,143.52048363719615,0.0,7.105427357601002e-15
237,144.21484312985476,0.0,-7.105427357601002e-15
238,151.11528724490225,0.0,-7.105427357601002e-15
239,160.5441266179201,0.0,-7.105427357601002e-15
240,168.14398206505834,0.0,-7.105427357601002e-15
241,174.65866560619375,0.0,-7.105427357601002e-15
242,178.6723284286225,0.0,0.0
243,179.01985226191715,0.0,1.4210854715202004e-14
244,179.00303407809324,0.0,7.105427357601002e-15
245,178.98604197772534,0.0,-1.4210854715202004e-14
246,174.22436591140033,0.0,-2.842170943040401e-14
247,171.67620422653948,0.0,-2.842170943040401e-14
248,171.65991759277384,-8.881784197001252e-16,0.0
249,171.6438157453911,0.0,1.4210854715202004e-14
250,171.6278569659482,0.0,-7.105427357601002e-15
251,171.6121219417528,0.0,7.105427357601002e-15
252,171.59652783757,0.0,0.0
253,171.58106778644813,0.0,7.105427357601002e-15
254,171.56559810223416,8.881784197001252e-16,7.105427357601002e-15
255,171.5500071409565,8.881784197001252e-16,7.105427357601002e-15
256,171.5342708164286,0.0,0.0
257,171.51823428843713,0.0,0.0
258,171.50206342735893,0.0,7.105427357601002e-15
259,171.48560234992146,0.0,7.105427357601002e-15
260,171.4690832713187,0.0,0.0
261,171.45217387116318,0.0,7.105427357601002e-15
262,175.7824966020379,0.0,0.0
263,181.98544084646227,0.0,7.105427357601002e-15
264,182.03921536168525,0.0,0.0
265,182.02087724575458,0.0,0.0
266,182.0024745215136,0.0,-7.105427357601002e-15
267,181.98409236950425,0.0,7.105427357601002e-15
268,181.96559881537257,0.0,7.105427357601002e-15
269,175.43299795086494,0.0,-7.105427357601002e-15
270,162.46112094553885,0.0,-1.4210854715202004e-14
271,150.21484175553476,0.0,-7.105427357601002e-15
272,142.09326648329338,0.0,7.105427357601002e-15
273,138.06691122241747,0.0,0.0
274,136.46071933389007,0.0,0.0
275,136.44727827904035,0.0,0.0
276,136.43390238414287,0.0,-7.105427357601002e-15
277,136.42060823617987,-8.881784197001252e-16,7.105427357601002e-15
278,136.40727805005568,0.0,7.105427357601002e-15
279,136.3938198126815,0.0,7.105427357601002e-15
280,136.37990633599864,0.0,1.4210854715202004e-14
281,136.36587751273913,0.0,1.4210854715202004e-14
282,136.3519204587665,0.0,7.105427357601002e-15
283,136.3379950150693,0.0,7.105427357601002e-15
284,136.3240354843287,0.0,0.0
285,136.31006044449478,0.0,7.105427357601002e-15
286,136.29613515116378,0.0,7.105427357601002e-15
287,136.31687505879083,0.0,7.105427357601002e-15
288,136.30295173278137,0.0,0.0
289,136.2890661848423,0.0,-7.105427357601002e-15
290,136.2753294145593,0.0,0.0
291,136.26144976394562,0.0,0.0
292,136.2474053728974,0.0,0.0
293,125.88338628889751,0.0,0.0
294,108.47964521081833,0.0,0.0
295,92.07448845073563,0.0,0.0
296,80.71663486701631,0.0,-7.105427357601002e-15
297,73.07879943866403,0.0,-7.105427357601002e-15
298,68.73435146418828,0.0,1.4210854715202004e-14
299,68.72760474136867,8.881784197001252e-16,0.0
300,68.72096818688179,-8.881784197001252e-16,0.0
301,68.71442131438157,0.0,0.0
302,68.70789425972202,0.0,-7.105427357601002e-15
303,68.70124717639769,0.0,7.105427357601002e-15
304,68.69453476219437,8.881784197001252e-16,-1.4210854715202004e-14
305,68.68778350233643,0.0,1.4210854715202004e-14
306,68.68092749242696,0.0,7.105427357601002e-15
307,68.67405991244952,0.0,-7.105427357601002e-15
308,68.66717517951224,0.0,7.105427357601002e-15
309,68.66026178314728,0.0,0.0
310,68.65345588131834,0.0,0.0
311,68.64661070151577,0.0,7.105427357601002e-15
312,69.1720267839205,0.0,0.0
313,69.1650034172605,0.0,-7.105427357601002e-15
314,69.15791722563193,0.0,0.0
315,69.15078906875652,0.0,0.0
316,69.14366849279016,0.0,7.105427357601002e-15
317,60.86245254557991,0.0,0.0
318,46.21923036087204,0.0,-7.105427357601002e-15
319,32.039627160073564,0.0,-7.105427357601002e-15
320,22.037425695865394,0.0,-2.1316282072803006e-14
321,16.38341304051986,0.0,0.0
322,16.38186493009311,8.881784197001252e-16,-1.4210854715202004e-14
323,16.38037143050824,-8.881784197001252e-16,1.4210854715202004e-14
324,16.378937681036444,0.0,0.0
325,16.377548381412172,8.881784197001252e-16,1.4210854715202004e-14
326,16.37616735699358,0.0,1.4210854715202004e-14
327,16.374760583822308,0.0,7.105427357601002e-15
328,16.373274887925117,0.0,7.105427357601002e-15
329,16.371745512204743,0.0,1.4210854715202004e-14
330,16.370202076243523,0.0,7.105427357601002e-15
331,16.36862728385587,0.0,-7.105427357601002e-15
332,16.367010740633965,0.0,7.105427357601002e-15
333,16.36537598805253,0.0,7.105427357601002e-15
334,16.363742049340892,0.0,7.105427357601002e-15
335,16.99955381836489,0.0,7.105427357601002e-15
336,18.436927636452968,0.0,7.105427357601002e-15
337,19.699624990052733,0.0,1.4210854715202004e-14
338,19.697632505918058,0.0,0.0
339,19.695644235205314,0.0,7.105427357601002e-15
340,19.693655544637114,0.0,7.105427357601002e-15
341,15.78911223010999,0.0,-7.105427357601002e-15
342,6.701816310575475,0.0,-1.4210854715202004e-14
343,2.1373283680716075,0.0,-7.105427357601002e-15
344,0.0,-8.881784197001252e-16,0.0
345,0.0,0.0,0.0
346,0.0,0.0,0.0
347,0.0,0.0,1.4210854715202004e-14
348,0.0,8.881784197001252e-16,-7.105427357601002e-15
349,0.0,0.0,1.4210854715202004e-14
350,0.0,0.0,0.0
351,0.0,0.0,7.105427357601002e-15
352,0.0,0.0,-7.105427357601002e-15
353,0.0,0.0,7.105427357601002e-15
354,0.0,0.0,7.105427357601002e-15
355,0.0,0.0,0.0
356,0.0,0.0,0.0
357,0.0,0.0,1.4210854715202004e-14
358,0.0,0.0,0.0
359,1.9996873662500647,0.0,0.0
360,6.095644609181862,0.0,0.0
361,10.373829068097415,0.0,0.0
362,10.573480167153042,0.0,0.0
363,2.6185985124331506,0.0,-7.105427357601002e-15
364,0.0,0.0,-7.105427357601002e-15
365,0.0,0.0,0.0
366,0.0,0.0,0.0
367,0.0,0.0,7.105427357601002e-15
368,0.0,8.881784197001252e-16,-7.105427357601002e-15
369,0.0,0.0,0.0
370,0.0,0.0,0.0
371,3.1044011182018423,0.0,-7.105427357601002e-15
372,9.624018896559736,0.0,0.0
373,11.65072376616616,0.0,0.0
374,10.006932199042604,0.0,7.105427357601002e-15
375,4.959124225805402,0.0,7.105427357601002e-15
376,0.0,0.0,7.105427357601002e-15
377,0.0,0.0,7.105427357601002e-15
378,0.0,0.0,0.0
379,0.0,0.0,7.105427357601002e-15
380,0.0,0.0,-7.105427357601002e-15
381,0.0,0.0,1.4210854715202004e-14
382,2.7115836086680787,0.0,7.105427357601002e-15
383,9.860335749786838,0.0,0.0
384,20.902165858480316,0.0,-7.105427357601002e-15
385,30.782048658023424,0.0,0.0
386,38.02424377584766,0.0,7.105427357601002e-15
387,41.75450594463841,0.0,1.4210854715202004e-14
388,36.93056981839868,0.0,0.0
389,22.036340115460604,0.0,-7.105427357601002e-15
390,2.324661971460909,0.0,-7.105427357601002e-15
391,0.0,0.0,-7.105427357601002e-15
392,0.0,0.0,0.0
393,0.0,8.881784197001252e-16,0.0
394,0.0,8.881784197001252e-16,-7.105427357601002e-15
395,0.0,0.0,0.0
396,0.0,-8.881784197001252e-16,0.0
397,0.0,0.0,7.105427357601002e-15
398,0.0,0.0,7.105427357601002e-15
399,0.0,0.0,0.0
400,0.0,0.0,7.105427357601002e-15
401,0.0,0.0,1.4210854715202004e-14
402,0.0,0.0,7.105427357601002e-15
403,0.0,0.0,0.0
404,0.0,0.0,0.0
405,3.420060905784382,0.0,7.105427357601002e-15
406,12.703637178842584,0.0,7.105427357601002e-15
407,24.207281464436896,0.0,0.0
408,35.62332370249243,0.0,-7.105427357601002e-15
409,45.939194699021,0.0,7.105427357601002e-15
410,54.01223034417963,0.0,0.0
411,58.740997186153585,0.0,0.0
412,55.19106860827697,0.0,7.105427357601002e-15
413,41.56783153118522,0.0,0.0
414,22.195675846674803,0.0,0.0
415,4.915235421558972,0.0,1.4210854715202004e-14
416,0.0,0.0,0.0
417,0.0,8.881784197001252e-16,0.0
418,0.0,0.0,7.105427357601002e-15
419,0.0,-8.881784197001252e-16,7.105427357601002e-15
420,0.0,0.0,0.0
421,0.0,0.0,7.105427357601002e-15
422,0.0,8.881784197001252e-16,0.0
423,0.0,0.0,0.0
424,0.0,0.0,7.105427357601002e-15
425,0.0,0.0,0.0
426,0.0,0.0,7.105427357601002e-15
427,0.0,0.0,0.0
428,0.0,0.0,1.4210854715202004e-14
429,3.2705910016590565,0.0,7.105427357601002e-15
430,12.351235574407792,0.0,-1.4210854715202004e-14
431,23.227308936856367,0.0,-7.105427357601002e-15
432,32.815031532384495,0.0,0.0
433,41.20712454600475,0.0,7.105427357601002e-15
434,47.045703947552624,0.0,-7.105427357601002e-15
435,49.33800988136723,0.0,7.105427357601002e-15
436,43.13971647652989,0.0,0.0
437,26.05138923920866,0.0,7.105427357601002e-15
438,2.7533789708882708,0.0,-7.105427357601002e-15
439,0.0,0.0,0.0
440,0.0,0.0,7.105427357601002e-15
441,0.0,0.0,7.105427357601002e-15
442,0.0,0.0,0.0
443,3.9012642273459246,0.0,0.0
444,11.039269633453477,0.0,-7.105427357601002e-15
445,19.46519959461807,0.0,0.0
446,24.105574360946036,0.0,-1.4210854715202004e-14
447,24.503691002262812,0.0,7.105427357601002e-15
448,21.123510539614152,0.0,-7.105427357601002e-15
449,16.64906363778825,0.0,-7.105427357601002e-15
450,11.985305290921836,0.0,7.105427357601002e-15
451,7.635275824405516,0.0,-1.4210854715202004e-14
452,6.212195202027236,0.0,0.0
453,10.315186324804934,0.0,1.4210854715202004e-14
454,20.395440811444438,0.0,7.105427357601002e-15
455,32.848275191458555,0.0,7.105427357601002e-15
456,44.19529323772257,0.0,7.105427357601002e-15
457,54.40091420754905,0.0,-7.105427357601002e-15
458,62.310974690816536,0.0,-7.105427357601002e-15
459,66.56949686519297,0.0,0.0
460,62.0753519995543,0.0,7.105427357601002e-15
461,47.24140497966563,0.0,7.105427357601002e-15
462,26.42250016304498,0.0,-7.105427357601002e-15
463,7.73720841034412,0.0,-7.105427357601002e-15
464,0.0,8.881784197001252e-16,0.0
465,0.0,0.0,7.105427357601002e-15
466,0.0,0.0,1.4210854715202004e-14
467,0.0,0.0,0.0
468,0.36127099396745876,0.0,-7.105427357601002e-15
469,0.0,0.0,0.0
470,0.0,0.0,-7.105427357601002e-15
471,0.0,0.0,7.105427357601002e-15
472,0.0,8.881784197001252e-16,0.0
473,0.0,0.0,0.0
474,0.0,0.0,1.4210854715202004e-14
475,0.0,0.0,7.105427357601002e-15
476,0.0,0.0,0.0
477,1.446766061421222,0.0,-7.105427357601002e-15
478,8.78888925486595,0.0,-7.105427357601002e-15
479,18.072650440637034,0.0,1.4210854715202004e-14
480,24.108339212519464,0.0,-7.105427357601002e-15
481,28.641901700411598,0.0,-7.105427357601002e-15
482,31.69220560607197,0.0,-7.105427357601002e-15
483,31.22049793458045,0.0,-7.105427357601002e-15
484,21.379206914586465,0.0,7.105427357601002e-15
485,18.049198400188622,0.0,-7.105427357601002e-15
486,9.474549064253516,0.0,1.4210854715202004e-14
487,3.23193822210517,0.0,0.0
488,0.09397533861825745,0.0,-1.4210854715202004e-14
489,0.0,0.0,-7.105427357601002e-15
490,0.0,0.0,7.105427357601002e-15
491,0.0,0.0,-7.105427357601002e-15
492,0.0,0.0,0.0
493,0.0,0.0,0.0
494,0.0,0.0,0.0
495,0.0,0.0,7.105427357601002e-15
496,0.0,8.881784197001252e-16,0.0
497,0.0,0.0,-7.105427357601002e-15
498,0.0,0.0,7.105427357601002e-15
499,0.0,0.0,7.105427357601002e-15
500,0.0,0.0,0.0
501,0.0,0.0,1.4210854715202004e-14
502,4.8487220129164506,0.0,0.0
503,11.948971984477735,0.0,0.0
504,20.959928402530682,0.0,0.0
505,28.523554779363316,0.0,7.105427357601002e-15
506,34.24300153454026,0.0,-7.105427357601002e-15
507,36.658199531283316,0.0,0.0
508,30.386474677360965,0.0,-7.105427357601002e-15
509,11.51569655727247,0.0,-1.4210854715202004e-14
510,0.0,0.0,-7.105427357601002e-15
511,0.0,0.0,0.0
512,0.0,8.881784197001252e-16,7.105427357601002e-15
513,0.0,0.0,7.105427357601002e-15
514,0.0,0.0,-7.105427357601002e-15
515,0.0,0.0,0.0
516,0.0,0.0,0.0
517,0.0,0.0,-7.105427357601002e-15
518,0.0,0.0,0.0
519,0.0,0.0,-7.105427357601002e-15
520,0.0,8.881784197001252e-16,0.0
521,0.0,0.0,-7.105427357601002e-15
522,0.0,0.0,7.105427357601002e-15
523,0.0,0.0,0.0
524,0.0,0.0,0.0
525,0.2719983555460672,0.0,7.105427357601002e-15
526,7.005299182734882,0.0,0.0
527,15.755826616308331,0.0,0.0
528,25.07488824663972,0.0,1.4210854715202004e-14
529,34.51048056851658,0.0,0.0
530,39.91852641982025,0.0,-7.105427357601002e-15
531,37.913794278155024,0.0,-7.105427357601002e-15
532,27.22038621274308,0.0,0.0
533,17.117552906686758,0.0,1.4210854715202004e-14
534,4.062162879275402,0.0,0.0
535,0.0,0.0,0.0
536,0.0,-8.881784197001252e-16,7.105427357601002e-15
537,0.0,0.0,7.105427357601002e-15
538,0.0,8.881784197001252e-16,0.0
539,0.0,0.0,-7.105427357601002e-15
540,0.0,0.0,7.105427357601002e-15
541,0.0,0.0,0.0
542,0.0,0.0,-7.105427357601002e-15
543,0.0,0.0,0.0
544,0.0,0.0,0.0
545,0.0,0.0,0.0
546,0.0,0.0,7.105427357601002e-15
547,0.0,0.0,0.0
548,0.0,0.0,0.0
549,0.4105252822248815,0.0,1.4210854715202004e-14
550,5.550466370208672,0.0,-7.105427357601002e-15
551,14.010791582239044,0.0,-1.4210854715202004e-14
552,21.667387022865636,0.0,7.105427357601002e-15
553,28.28647989601119,0.0,1.4210854715202004e-14
554,32.80587393810271,0.0,0.0
555,33.80984345543821,0.0,-7.105427357601002e-15
556,25.33976943630897,0.0,-7.105427357601002e-15
557,6.264358504490563,0.0,0.0
558,1.141281670379659,0.0,-7.105427357601002e-15
559,0.0,0.0,0.0
560,0.0,-8.881784197001252e-16,0.0
561,0.0,0.0,7.105427357601002e-15
562,0.0,0.0,0.0
563,0.0,0.0,7.105427357601002e-15
564,2.3530798314251964,0.0,-7.105427357601002e-15
565,6.256857963357252,0.0,-7.105427357601002e-15
566,6.836389840014228,0.0,1.4210854715202004e-14
567,3.3163037219961535,0.0,7.105427357601002e-15
568,3.3160028683982494,-8.881784197001252e-16,-7.105427357601002e-15
569,3.31569557527128,0.0,1.4210854715202004e-14
570,3.315384827665246,0.0,7.105427357601002e-15
571,3.315072311607405,0.0,1.4210854715202004e-14
572,3.3147594820837307,0.0,0.0
573,3.3144451207757193,0.0,1.4210854715202004e-14
574,8.746319000838083,0.0,0.0
575,16.24798732763242,0.0,7.105427357601002e-15
576,20.531235804430963,0.0,0.0
577,23.90564981584708,0.0,7.105427357601002e-15
578,24.75111680933186,0.0,-7.105427357601002e-15
579,24.748709065438668,0.0,7.105427357601002e-15
580,24.746313400152125,0.0,1.4210854715202004e-14
581,22.842892571709115,0.0,-1.4210854715202004e-14
582,14.661303206288654,0.0,-1.4210854715202004e-14
583,8.30609026509165,0.0,0.0
584,5.347974375073274,0.0,-1.4210854715202004e-14
585,5.347459127995727,0.0,0.0
586,5.3469454610235125,0.0,-7.105427357601002e-15
587,5.346435042989315,0.0,-7.105427357601002e-15
588,5.345938909428916,0.0,7.105427357601002e-15
589,5.345452718337101,0.0,-7.105427357601002e-15
590,5.344970147575575,0.0,7.105427357601002e-15
591,5.344483852447667,0.0,0.0
592,5.343972240475408,8.881784197001252e-16,0.0
593,5.343455340100505,0.0,0.0
594,5.342938409165307,0.0,0.0
595,5.3424249439362805,0.0,0.0
596,5.341910140576273,0.0,7.105427357601002e-15
597,5.341391001248742,0.0,7.105427357601002e-15
598,8.447007635752316,0.0,-7.105427357601002e-15
599,13.77478816657324,0.0,-7.105427357601002e-15
600,18.011632051311473,0.0,0.0
601,21.015722714655652,0.0,-7.105427357601002e-15
602,21.581215381359836,0.0,0.0
603,21.579090527437863,0.0,7.105427357601002e-15
604,21.576968046504366,0.0,0.0
605,19.01694719057374,0.0,-1.4210854715202004e-14
606,10.173437575107005,0.0,-1.4210854715202004e-14
607,3.5755894133426276,0.0,-1.4210854715202004e-14
608,0.0,0.0,0.0
609,0.0,0.0,-1.4210854715202004e-14
610,0.0,0.0,-7.105427357601002e-15
611,0.0,-8.881784197001252e-16,0.0
612,0.0,0.0,0.0
613,0.0,0.0,7.105427357601002e-15
614,0.0,0.0,7.105427357601002e-15
615,0.0,0.0,0.0
616,0.0,0.0,1.4210854715202004e-14
617,0.0,0.0,0.0
618,0.0,0.0,0.0
619,0.0,0.0,0.0
620,0.0,0.0,7.105427357601002e-15
621,0.0,0.0,7.105427357601002e-15
622,3.9279847018167153,0.0,0.0
623,10.103331115933713,0.0,7.105427357601002e-15
