,TTES,PTES,elec market,curtailment
2183,9.342971064913382e-05,7.2447106e-06,1.0,1.0
2184,9.38196337131182e-05,7.274944e-06,1.0,1.0
2185,9.417360942304776e-05,7.30239e-06,1.0,1.0
2186,9.471229109631257e-05,7.344161e-06,1.0,1.0
2187,9.497305743172768e-05,7.364383e-06,1.0,1.0
2188,9.521498312451764e-05,7.383142e-06,1.0,1.0
2189,9.570405744918658e-05,7.421066e-06,1.0,1.0
2190,9.574252111802528e-05,7.424048e-06,1.0,1.0
2191,9.539201327048706e-05,7.396867e-06,1.0,1.0
2192,9.50568147666757e-05,7.3708766e-06,1.0,1.0
2193,9.430187804051678e-05,7.312337e-06,1.0,1.0
2194,9.410008651125406e-05,7.2966905e-06,1.0,1.0
2195,9.320831723916006e-05,7.2275416e-06,1.0,1.0
2196,9.444209386683348e-05,7.32321e-06,1.0,1.0
2197,9.540909883641438e-05,7.3981932e-06,1.0,1.0
2198,9.611364583038928e-05,7.4528257e-06,1.0,1.0
2199,9.646590875462548e-05,7.4801414e-06,1.0,1.0
2200,9.691563129935551e-05,7.515013e-06,1.0,1.0
2201,9.695324914809889e-05,7.5179305e-06,1.0,1.0
2202,9.738159358991733e-05,7.551146e-06,1.0,1.0
2203,9.744917461554068e-05,7.5563844e-06,1.0,1.0
2204,9.745260018692712e-05,7.5566504e-06,1.0,1.0
2205,9.72088348354296e-05,7.53775e-06,1.0,1.0
2206,9.687283280252772e-05,7.511696e-06,1.0,1.0
2207,9.676513875887944e-05,7.5033445e-06,1.0,1.0
2208,9.68275391364184e-05,7.508183e-06,1.0,1.0
2209,9.67514576188362e-05,7.5022826e-06,1.0,1.0
2210,9.695324914809889e-05,7.5179305e-06,1.0,1.0
2211,9.664118382389703e-05,7.493731e-06,1.0,1.0
2212,9.691138105337598e-05,7.5146827e-06,1.0,1.0
2213,9.71319286432544e-05,7.531786e-06,1.0,1.0
2214,9.722511687226626e-05,7.5390117e-06,1.0,1.0
2215,9.667622192134944e-05,7.496449e-06,1.0,1.0
2216,9.623159544269424e-05,7.4619725e-06,1.0,1.0
2217,9.516541806692644e-05,7.379299e-06,1.0,1.0
2218,9.382646371038872e-05,7.2754738e-06,1.0,1.0
2219,9.348278586012088e-05,7.2488233e-06,1.0,1.0
2220,9.294748746723768e-05,7.2073162e-06,1.0,1.0
2221,9.295351393541754e-05,7.2077814e-06,1.0,1.0
2222,9.237638973881624e-05,7.1630325e-06,1.0,1.0
2223,9.20112703491298e-05,7.134721e-06,1.0,1.0
2224,9.287823594692588e-05,7.201947e-06,1.0,1.0
2225,9.386492737922752e-05,7.2784565e-06,1.0,1.0
2226,9.479520261116514e-05,7.350591e-06,1.0,1.0
2227,9.580325100087582e-05,7.428757e-06,1.0,1.0
2228,9.648210620945256e-05,7.481397e-06,1.0,1.0
2229,9.575026037189834e-05,7.424649e-06,1.0,1.0
2230,9.88257468208218e-05,7.663127e-06,1.0,1.0
2231,0.0001002287720495,7.7719205e-06,1.0,1.0
2232,0.0001001193017837,7.763434e-06,1.0,1.0
2233,0.0001004160366187,7.7864415e-06,1.0,1.0
2234,0.0001015232785601,7.872297e-06,1.0,1.0
2235,0.0001025843598698,7.954576e-06,1.0,1.0
2236,0.0001029485700028,7.982818e-06,1.0,1.0
2237,0.0001031238239266,7.996408e-06,1.0,1.0
2238,0.0001012514319814,7.851217e-06,1.0,1.0
2239,9.75637198019617e-05,7.565267e-06,1.0,1.0
2240,9.459599083319354e-05,7.3351453e-06,1.0,1.0
2241,9.161369261328192e-05,7.1038917e-06,1.0,1.0
2242,8.888966555950402e-05,6.8926647e-06,1.0,1.0
2243,8.649388013925262e-05,6.706891e-06,1.0,1.0
2244,8.434099310490094e-05,6.5399536e-06,1.0,1.0
2245,8.277206026442094e-05,6.418295e-06,1.0,1.0
2246,8.138781224177388e-05,6.3109574e-06,1.0,1.0
2247,8.13039703248163e-05,6.304457e-06,1.0,1.0
2248,8.130229983012776e-05,6.3043276e-06,1.0,1.0
2249,8.244288822878933e-05,6.3927705e-06,1.0,1.0
2250,8.398443764368052e-05,6.5123068e-06,1.0,1.0
2251,8.430337525615755e-05,6.537036e-06,1.0,1.0
2252,8.452652374282931e-05,6.5543395e-06,1.0,1.0
2253,8.47078252802806e-05,6.5683953e-06,1.0,1.0
2254,8.659307369094197e-05,6.7145825e-06,1.0,1.0
2255,8.637933495283159e-05,6.6980097e-06,1.0,1.0
2256,8.620065545767607e-05,6.684154e-06,1.0,1.0
2257,8.570640048492269e-05,6.6458297e-06,1.0,1.0
2258,8.554998720377888e-05,6.6337e-06,1.0,1.0
2259,8.544905972089398e-05,6.6258744e-06,1.0,1.0
2260,8.586972834534657e-05,6.658494e-06,1.0,1.0
2261,8.589878226562391e-05,6.6607467e-06,1.0,1.0
2262,8.601165695735649e-05,6.669498e-06,1.0,1.0
2263,8.559012136730614e-05,6.636813e-06,1.0,1.0
2264,8.50634926304009e-05,6.5959766e-06,1.0,1.0
2265,8.340991434387267e-05,6.467753e-06,1.0,1.0
2266,8.168786692062083e-05,6.334225e-06,1.0,1.0
2267,8.099357549530286e-05,6.280389e-06,1.0,1.0
2268,7.972135634429296e-05,6.1817377e-06,1.0,1.0
2269,7.820537184178566e-05,6.064188e-06,1.0,1.0
2270,7.757185259032292e-05,6.0150596e-06,1.0,1.0
2271,7.743334954969929e-05,6.004321e-06,1.0,1.0
2272,7.713069397405893e-05,5.980854e-06,1.0,1.0
2273,7.720762131173656e-05,5.9868185e-06,1.0,1.0
2274,7.736667778067858e-05,5.9991526e-06,1.0,1.0
2275,7.748549435858146e-05,6.008365e-06,1.0,1.0
2276,7.74401795469698e-05,6.004852e-06,1.0,1.0
2277,7.727776094314848e-05,5.9922572e-06,1.0,1.0
2278,7.716148182553191e-05,5.9832405e-06,1.0,1.0
2279,7.728543676051442e-05,5.9928525e-06,1.0,1.0
2280,7.716315232022034e-05,5.98337e-06,1.0,1.0
2281,7.758466676476837e-05,6.0160555e-06,1.0,1.0
2282,7.783693260822469e-05,6.0356156e-06,1.0,1.0
2283,7.827980401018177e-05,6.0699567e-06,1.0,1.0
2284,7.871924984075254e-05,6.104033e-06,1.0,1.0
2285,7.893988201264043e-05,6.1211417e-06,1.0,1.0
2286,7.773348881055591e-05,6.0275943e-06,1.0,1.0
2287,7.602514367284975e-05,5.8951277e-06,1.0,1.0
2288,7.386193763333402e-05,5.7273883e-06,1.0,1.0
2289,7.077194536977422e-05,5.487784e-06,1.0,1.0
2290,6.671063445414691e-05,5.172862e-06,1.0,1.0
2291,6.464328097694368e-05,5.012554e-06,1.0,1.0
2292,6.261001404958543e-05,4.8548927e-06,1.0,1.0
2293,6.089832792250242e-05,4.722166e-06,1.0,1.0
2294,6.0199765105702593e-05,4.667999e-06,1.0,1.0
2295,6.029640005160331e-05,4.67549e-06,1.0,1.0
2296,6.116759474987647e-05,4.7430467e-06,1.0,1.0
2297,6.317690382303225e-05,4.898852e-06,1.0,1.0
2298,6.724756105071384e-05,5.214499e-06,1.0,1.0
2299,7.137989970885318e-05,5.5349255e-06,1.0,1.0
2300,7.368926346085589e-05,5.7139987e-06,1.0,1.0
2301,7.434593703743059e-05,5.7649177e-06,1.0,1.0
2302,7.38739271331865e-05,5.7283196e-06,1.0,1.0
2303,7.389706031279599e-05,5.730111e-06,1.0,1.0
2304,7.438179980947598e-05,5.7676993e-06,1.0,1.0
2305,7.474089273098269e-05,5.7955463e-06,1.0,1.0
2306,7.531801692758389e-05,5.8402957e-06,1.0,1.0
2307,7.543863087318941e-05,5.849648e-06,1.0,1.0
2308,7.526246769281774e-05,5.835987e-06,1.0,1.0
2309,7.567806139669794e-05,5.8682117e-06,1.0,1.0
2310,7.559163972844924e-05,5.8615115e-06,1.0,1.0
2311,7.343359319151562e-05,5.6941726e-06,1.0,1.0
2312,7.041883662544256e-05,5.460404e-06,1.0,1.0
2313,6.793929387024315e-05,5.2681357e-06,1.0,1.0
2314,6.515627086481036e-05,5.0523345e-06,1.0,1.0
2315,6.400627271758729e-05,4.9631612e-06,1.0,1.0
2316,6.394044676866201e-05,4.958057e-06,1.0,1.0
2317,6.32803476207009e-05,4.906873e-06,1.0,1.0
2318,6.641738862706802e-05,5.1501247e-06,1.0,1.0
2319,6.661742507963272e-05,5.1656366e-06,1.0,1.0
2320,6.64293358359157e-05,5.1510506e-06,1.0,1.0
2321,6.672865042217923e-05,5.1742586e-06,1.0,1.0
2322,6.795470894148202e-05,5.2693313e-06,1.0,1.0
2323,6.898153453731091e-05,5.348953e-06,1.0,1.0
2324,6.863868136163606e-05,5.3223675e-06,1.0,1.0
2325,6.902600352882713e-05,5.3524e-06,1.0,1.0
2326,7.233153189819997e-05,5.6087174e-06,1.0,1.0
2327,7.464599171627754e-05,5.7881853e-06,1.0,1.0
2328,7.593793962101285e-05,5.8883625e-06,1.0,1.0
2329,7.81789399638041e-05,6.0621355e-06,1.0,1.0
2330,7.875092580332563e-05,6.10649e-06,1.0,1.0
2331,7.899460657281358e-05,6.1253845e-06,1.0,1.0
2332,7.962985975547186e-05,6.1746427e-06,1.0,1.0
2333,8.044810611577232e-05,6.238092e-06,1.0,1.0
2334,8.034973723867607e-05,6.2304657e-06,1.0,1.0
2335,7.959822608390356e-05,6.1721908e-06,1.0,1.0
2336,7.905017695308204e-05,6.1296932e-06,1.0,1.0
2337,7.875684654399348e-05,6.10695e-06,1.0,1.0
2338,7.958454494386021e-05,6.17113e-06,1.0,1.0
2339,7.823793591545897e-05,6.0667094e-06,1.0,1.0
2340,7.706823016001284e-05,5.9760096e-06,1.0,1.0
2341,7.587467227787623e-05,5.8834585e-06,1.0,1.0
2342,7.372087598692188e-05,5.7164502e-06,1.0,1.0
2343,7.225371644942224e-05,5.602683e-06,1.0,1.0
2344,7.074974259226974e-05,5.4860634e-06,1.0,1.0
2345,7.033332421379656e-05,5.4537736e-06,1.0,1.0
2346,7.093353929900245e-05,5.500314e-06,1.0,1.0
2347,7.268973670860648e-05,5.636494e-06,1.0,1.0
2348,7.339597534277224e-05,5.691256e-06,1.0,1.0
2349,7.460670337284572e-05,5.785138e-06,1.0,1.0
2350,7.293766772407381e-05,5.6557187e-06,1.0,1.0
2351,7.186298985634709e-05,5.5723845e-06,1.0,1.0
2352,7.100452475050981e-05,5.5058176e-06,1.0,1.0
2353,7.206133466872101e-05,5.5877663e-06,1.0,1.0
2354,7.815667374979237e-05,6.0604093e-06,1.0,1.0
2355,8.861179251265913e-05,6.871118e-06,1.0,1.0
2356,9.064495371250535e-05,7.0287742e-06,1.0,1.0
2357,9.13247393231871e-05,7.081485e-06,1.0,1.0
2358,9.113487385726976e-05,7.0667634e-06,1.0,1.0
2359,8.978225950619114e-05,6.961878e-06,1.0,1.0
2360,8.781232335847672e-05,6.8091254e-06,1.0,1.0
2361,8.644513975625465e-05,6.7031137e-06,1.0,1.0
2362,8.715562863639969e-05,6.758206e-06,1.0,1.0
2363,8.47343205947694e-05,6.5704517e-06,1.0,1.0
2364,8.294217583111042e-05,6.431485e-06,1.0,1.0
2365,8.145704261658325e-05,6.3163266e-06,1.0,1.0
2366,8.06071837302168e-05,6.250426e-06,1.0,1.0
2367,7.977436811877275e-05,6.1858464e-06,1.0,1.0
2368,8.005395395131088e-05,6.2075283e-06,1.0,1.0
2369,8.108082183814443e-05,6.287154e-06,1.0,1.0
2370,8.306276863121363e-05,6.4408373e-06,1.0,1.0
2371,8.616644203481678e-05,6.6815023e-06,1.0,1.0
2372,8.797988031937769e-05,6.8221207e-06,1.0,1.0
2373,8.92966107529086e-05,6.9242187e-06,1.0,1.0
2374,8.926497708134016e-05,6.921767e-06,1.0,1.0
2375,9.029527053956014e-05,7.0016586e-06,1.0,1.0
2376,9.146747146428768e-05,7.092553e-06,1.0,1.0
2377,9.153930273589048e-05,7.0981228e-06,1.0,1.0
2378,9.147263096686976e-05,7.0929536e-06,1.0,1.0
2379,9.178554211116694e-05,7.117217e-06,1.0,1.0
2380,9.209593694068036e-05,7.141286e-06,1.0,1.0
2381,9.2175444029649e-05,7.1474506e-06,1.0,1.0
2382,9.14435136100852e-05,7.0906967e-06,1.0,1.0
2383,8.952832316804639e-05,6.9421876e-06,1.0,1.0
2384,8.763964918599861e-05,6.7957353e-06,1.0,1.0
2385,8.56363242900179e-05,6.640396e-06,1.0,1.0
2386,8.432900360504847e-05,6.5390227e-06,1.0,1.0
2387,8.325597508650782e-05,6.4558185e-06,1.0,1.0
2388,8.276180469576402e-05,6.417499e-06,1.0,1.0
2389,8.20871997331667e-05,6.3651887e-06,1.0,1.0
2390,8.115523286103818e-05,6.2929234e-06,1.0,1.0
2391,8.092607905168904e-05,6.275154e-06,1.0,1.0
2392,8.156991730831583e-05,6.3250786e-06,1.0,1.0
2393,8.321749027216667e-05,6.4528367e-06,1.0,1.0
2394,8.475567755217846e-05,6.572108e-06,1.0,1.0
2395,8.856561073544968e-05,6.8675354e-06,1.0,1.0
2396,9.031578167687388e-05,7.00325e-06,1.0,1.0
2397,9.244904568501204e-05,7.1686663e-06,1.0,1.0
2398,8.893580504570866e-05,6.8962418e-06,1.0,1.0
2399,9.21344006095192e-05,7.1442682e-06,1.0,1.0
2400,9.465323170815045e-05,7.339583e-06,1.0,1.0
2401,9.521333377533152e-05,7.383011e-06,1.0,1.0
2402,9.775950600854688e-05,7.580449e-06,1.0,1.0
2403,9.985773191923266e-05,7.743149e-06,1.0,1.0
2404,9.820584527289516e-05,7.61506e-06,1.0,1.0
2405,9.646760039481637e-05,7.4802715e-06,1.0,1.0
2406,9.40325054856308e-05,7.2914513e-06,1.0,1.0
2407,8.96395062195881e-05,6.9508096e-06,1.0,1.0
2408,8.379886471474737e-05,6.497916e-06,1.0,1.0
2409,7.984106103329594e-05,6.1910205e-06,1.0,1.0
2410,7.716148182553191e-05,5.9832405e-06,1.0,1.0
2411,7.443737018974445e-05,5.7720076e-06,1.0,1.0
2412,7.196899225980449e-05,5.580606e-06,1.0,1.0
2413,6.982202596612065e-05,5.4141274e-06,1.0,1.0
2414,6.832407857714801e-05,5.297973e-06,1.0,1.0
2415,6.740488358846019e-05,5.226699e-06,1.0,1.0
2416,6.776922059455844e-05,5.254946e-06,1.0,1.0
2417,6.93543297443632e-05,5.37786e-06,1.0,1.0
2418,7.377217497570859e-05,5.720428e-06,1.0,1.0
2419,7.74461848696472e-05,6.0053176e-06,1.0,1.0
2420,7.945543050629575e-05,6.161117e-06,1.0,1.0
2421,8.22274155594834e-05,6.3760626e-06,1.0,1.0
2422,8.563116478743593e-05,6.6399953e-06,1.0,1.0
2423,8.71411228217635e-05,6.7570804e-06,1.0,1.0
2424,8.78277384297156e-05,6.810321e-06,1.0,1.0
2425,8.905208416332522e-05,6.9052594e-06,1.0,1.0
2426,8.951546670259616e-05,6.9411917e-06,1.0,1.0
2427,9.034832460504484e-05,7.0057713e-06,1.0,1.0
2428,9.172314173362808e-05,7.1123786e-06,1.0,1.0
2429,9.1571824518559e-05,7.100645e-06,1.0,1.0
2430,8.676665712002266e-05,6.728043e-06,1.0,1.0
2431,8.155532691166992e-05,6.3239468e-06,1.0,1.0
2432,7.593280126393334e-05,5.8879673e-06,1.0,1.0
2433,7.03743464884239e-05,5.4569555e-06,1.0,1.0
2434,6.515369111351938e-05,5.0521344e-06,1.0,1.0
2435,6.173704312911182e-05,4.787201e-06,1.0,1.0
2436,5.866502454257956e-05,4.5489924e-06,1.0,1.0
2437,5.650183964856617e-05,4.381254e-06,1.0,1.0
2438,5.5569872776437686e-05,4.308988e-06,1.0,1.0
2439,5.5191072246708e-05,4.2796155e-06,1.0,1.0
2440,5.618892850426901e-05,4.35699e-06,1.0,1.0
2441,5.892832833828101e-05,4.5694082e-06,1.0,1.0
2442,6.446540501087883e-05,4.9987634e-06,1.0,1.0
2443,6.975873747748157e-05,5.409219e-06,1.0,1.0
2444,7.247853543078241e-05,5.620116e-06,1.0,1.0
2445,7.41851889282977e-05,5.7524526e-06,1.0,1.0
2446,7.571476998883876e-05,5.8710593e-06,1.0,1.0
2447,7.825244173009519e-05,6.067835e-06,1.0,1.0
2448,8.080806600287682e-05,6.266003e-06,1.0,1.0
2449,8.316705824897784e-05,6.4489236e-06,1.0,1.0
2450,8.463512704308005e-05,6.562761e-06,1.0,1.0
2451,8.53678187007297e-05,6.6195744e-06,1.0,1.0
2452,8.546356553553032e-05,6.627e-06,1.0,1.0
2453,8.474709247821007e-05,6.5714426e-06,1.0,1.0
2454,8.24137920175072e-05,6.3905136e-06,1.0,1.0
2455,7.673396205830649e-05,5.95009e-06,1.0,1.0
2456,7.177572236800306e-05,5.5656187e-06,1.0,1.0
2457,6.689874484336637e-05,5.1874486e-06,1.0,1.0
2458,6.185165175204007e-05,4.7960875e-06,1.0,1.0
2459,5.771423817332821e-05,4.475266e-06,1.0,1.0
2460,5.4780659190912224e-05,4.247791e-06,1.0,1.0
2461,5.269192761079739e-05,4.0858263e-06,1.0,1.0
2462,5.177190794751658e-05,4.0144864e-06,1.0,1.0
2463,5.093397512449549e-05,3.949512e-06,1.0,1.0
2464,5.168637439036824e-05,4.0078567e-06,1.0,1.0
2465,5.456776627289728e-05,4.231283e-06,1.0,1.0
2466,6.0646062079046095e-05,4.702606e-06,1.0,1.0
2467,6.52460335224359e-05,5.059295e-06,1.0,1.0
2468,6.734165853632824e-05,5.2217947e-06,1.0,1.0
2469,6.648154408130486e-05,5.1550983e-06,1.0,1.0
2470,6.972031609964755e-05,5.4062366e-06,1.0,1.0
2471,7.241784783893664e-05,5.6154126e-06,1.0,1.0
2472,7.665697128412174e-05,5.9441204e-06,1.0,1.0
2473,7.915362075075082e-05,6.137714e-06,1.0,1.0
2474,8.01873397803572e-05,6.2178706e-06,1.0,1.0
2475,8.070802663109215e-05,6.2582462e-06,1.0,1.0
2476,8.160155097988415e-05,6.3275306e-06,1.0,1.0
2477,8.048570281901338e-05,6.2410086e-06,1.0,1.0
2478,7.573870669753892e-05,5.872915e-06,1.0,1.0
2479,6.983056874908425e-05,5.414788e-06,1.0,1.0
2480,6.457567880581798e-05,5.007315e-06,1.0,1.0
2481,5.983297522132772e-05,4.639557e-06,1.0,1.0
2482,5.60307178554223e-05,4.3447208e-06,1.0,1.0
2483,5.304761610642014e-05,4.1134076e-06,1.0,1.0
2484,5.130082844537749e-05,3.9779584e-06,1.0,1.0
2485,4.969252267945613e-05,3.8532476e-06,1.0,1.0
2486,4.8869159107578366e-05,3.7894035e-06,1.0,1.0
2487,4.8834966830221406e-05,3.7867512e-06,1.0,1.0
2488,4.933514254364261e-05,3.825536e-06,1.0,1.0
2489,5.204893517426604e-05,4.035968e-06,1.0,1.0
2490,5.8133172866585135e-05,4.5077504e-06,1.0,1.0
2491,6.081450715104728e-05,4.715666e-06,1.0,1.0
2492,6.212776972218699e-05,4.8174993e-06,1.0,1.0
2493,6.535461567718417e-05,5.0677168e-06,1.0,1.0
2494,6.786488284734937e-05,5.2623664e-06,1.0,1.0
2495,6.851730617794455e-05,5.3129547e-06,1.0,1.0
2496,6.890202744834229e-05,5.342788e-06,1.0,1.0
2497,7.148158842982395e-05,5.542812e-06,1.0,1.0
2498,7.246485429073905e-05,5.619055e-06,1.0,1.0
2499,7.171332199046421e-05,5.5607807e-06,1.0,1.0
2500,7.145082172385342e-05,5.540425e-06,1.0,1.0
2501,7.12866480433341e-05,5.527695e-06,1.0,1.0
2502,7.169621527903444e-05,5.5594546e-06,1.0,1.0
2503,7.119521489102025e-05,5.5206046e-06,1.0,1.0
2504,6.96510434338334e-05,5.4008674e-06,1.0,1.0
2505,6.714331372395441e-05,5.2064133e-06,1.0,1.0
2506,6.390449941460707e-05,4.95527e-06,1.0,1.0
2507,6.181401275779424e-05,4.7931703e-06,1.0,1.0
2508,5.998340432529645e-05,4.651221e-06,1.0,1.0
2509,5.87992561917212e-05,4.5594006e-06,1.0,1.0
2510,5.751160082397007e-05,4.459554e-06,1.0,1.0
2511,5.7448312335331e-05,4.454645e-06,1.0,1.0
2512,5.751160082397007e-05,4.459554e-06,1.0,1.0
2513,5.93421669654631e-05,4.601498e-06,1.0,1.0
2514,6.370442067103757e-05,4.939758e-06,1.0,1.0
2515,6.629252443548295e-05,5.1404427e-06,1.0,1.0
2516,6.904308909475445e-05,5.353726e-06,1.0,1.0
2517,7.162097958154768e-05,5.55362e-06,1.0,1.0
2518,7.501796224873683e-05,5.817027e-06,1.0,1.0
2519,7.825760123267727e-05,6.0682355e-06,1.0,1.0
2520,8.101751220400301e-05,6.282245e-06,1.0,1.0
2521,8.148947981724222e-05,6.318843e-06,1.0,1.0
2522,8.167936642866199e-05,6.3335647e-06,1.0,1.0
2523,8.274721429911824e-05,6.4163687e-06,1.0,1.0
2524,8.292847354556476e-05,6.4304245e-06,1.0,1.0
2525,8.249503303767149e-05,6.3968137e-06,1.0,1.0
2526,8.03848387726356e-05,6.233188e-06,1.0,1.0
2527,7.897834568147925e-05,6.1241235e-06,1.0,1.0
2528,7.802330906624838e-05,6.050067e-06,1.0,1.0
2529,7.748722828977699e-05,6.0085e-06,1.0,1.0
2530,7.65355961004302e-05,5.9347085e-06,1.0,1.0
2531,7.566685428043367e-05,5.8673463e-06,1.0,1.0
2532,7.435103310350544e-05,5.765313e-06,1.0,1.0
2533,7.347723750843883e-05,5.697556e-06,1.0,1.0
2534,7.357040459194837e-05,5.7047814e-06,1.0,1.0
2535,7.347639168834341e-05,5.6974905e-06,1.0,1.0
2536,7.380896814985898e-05,5.72328e-06,1.0,1.0
2537,7.532059667887485e-05,5.8404958e-06,1.0,1.0
2538,7.819346692394275e-05,6.0632615e-06,1.0,1.0
2539,8.100133589467825e-05,6.2809895e-06,1.0,1.0
2540,8.380406650833412e-05,6.4983165e-06,1.0,1.0
2541,8.523276237699506e-05,6.6091015e-06,1.0,1.0
2542,8.807905272556459e-05,6.829811e-06,1.0,1.0
2543,9.001999838950866e-05,6.9803114e-06,1.0,1.0
2544,9.203008984625264e-05,7.136182e-06,1.0,1.0
2545,9.381195789575236e-05,7.2743483e-06,1.0,1.0
2546,9.470203552765562e-05,7.3433657e-06,1.0,1.0
2547,9.6163189742478e-05,7.4566683e-06,1.0,1.0
2548,9.653340519823928e-05,7.4853756e-06,1.0,1.0
2549,9.626921329143774e-05,7.4648897e-06,1.0,1.0
2550,9.188131009146989e-05,7.1246423e-06,1.0,1.0
2551,8.609805748010272e-05,6.676198e-06,1.0,1.0
2552,8.16348974371458e-05,6.3301172e-06,1.0,1.0
2553,7.87962406149373e-05,6.1100027e-06,1.0,1.0
2554,7.631411810844689e-05,5.917535e-06,1.0,1.0
2555,7.479988868263758e-05,5.800119e-06,1.0,1.0
2556,7.179198325933739e-05,5.56688e-06,1.0,1.0
2557,7.058816980854385e-05,5.4735337e-06,1.0,1.0
2558,6.998706661223775e-05,5.4269226e-06,1.0,1.0
2559,6.910809036908673e-05,5.3587655e-06,1.0,1.0
2560,6.938427177574076e-05,5.3801814e-06,1.0,1.0
2561,7.097458271913225e-05,5.503497e-06,1.0,1.0
2562,7.65492560949711e-05,5.9357685e-06,1.0,1.0
2563,8.237272745187507e-05,6.3873313e-06,1.0,1.0
2564,8.534477010312977e-05,6.617788e-06,1.0,1.0
2565,8.792008083863215e-05,6.817482e-06,1.0,1.0
2566,9.024397155077352e-05,6.99768e-06,1.0,1.0
2567,9.186079895415616e-05,7.1230515e-06,1.0,1.0
2568,9.30441647041432e-05,7.214812e-06,1.0,1.0
2569,9.377258497031098e-05,7.2712955e-06,1.0,1.0
2570,9.464557703628692e-05,7.338988e-06,1.0,1.0
2571,9.497730767770708e-05,7.364713e-06,1.0,1.0
2572,9.593321125853572e-05,7.4388345e-06,1.0,1.0
2573,9.5445025044967e-05,7.400981e-06,1.0,1.0
2574,9.000287053257658e-05,6.9789853e-06,1.0,1.0
2575,8.397420322052605e-05,6.511512e-06,1.0,1.0
2576,7.820287667250412e-05,6.0639927e-06,1.0,1.0
2577,7.450325957517695e-05,5.777117e-06,1.0,1.0
2578,7.252215860220317e-05,5.623499e-06,1.0,1.0
2579,7.057357941189795e-05,5.4724023e-06,1.0,1.0
2580,6.893708669129703e-05,5.345505e-06,1.0,1.0
2581,6.783842982386547e-05,5.260315e-06,1.0,1.0
2582,6.611809518630683e-05,5.1269167e-06,1.0,1.0
2583,6.620961292063036e-05,5.1340126e-06,1.0,1.0
2584,6.658841345036006e-05,5.163385e-06,1.0,1.0
2585,6.78546484241949e-05,5.2615705e-06,1.0,1.0
2586,7.064966092948015e-05,5.478302e-06,1.0,1.0
2587,7.717082813758617e-05,5.983966e-06,1.0,1.0
2588,7.86731103545479e-05,6.1004557e-06,1.0,1.0
2589,8.00009633223334e-05,6.203419e-06,1.0,1.0
2590,8.240011087746399e-05,6.3894527e-06,1.0,1.0
2591,8.428110904214584e-05,6.5353097e-06,1.0,1.0
2592,8.578597101039854e-05,6.6519997e-06,1.0,1.0
2593,8.703002435223122e-05,6.7484643e-06,1.0,1.0
2594,8.737628195379004e-05,6.775314e-06,1.0,1.0
2595,8.766016032331234e-05,6.797326e-06,1.0,1.0
2596,8.866393732154116e-05,6.875161e-06,1.0,1.0
2597,8.849375831834457e-05,6.861966e-06,1.0,1.0
2598,8.473341133816686e-05,6.5703816e-06,1.0,1.0
2599,7.98231296472733e-05,6.1896294e-06,1.0,1.0
2600,7.577717036637762e-05,5.875898e-06,1.0,1.0
2601,7.182877643348778e-05,5.569733e-06,1.0,1.0
2602,7.05103120687612e-05,5.4674983e-06,1.0,1.0
2603,6.860362211868134e-05,5.3196504e-06,1.0,1.0
2604,6.706723220637221e-05,5.2005134e-06,1.0,1.0
2605,6.586675974495554e-05,5.107427e-06,1.0,1.0
2606,6.568207492712261e-05,5.0931058e-06,1.0,1.0
2607,6.628660369481512e-05,5.139982e-06,1.0,1.0
2608,6.824968869975657e-05,5.292204e-06,1.0,1.0
2609,7.178855768795098e-05,5.5666146e-06,1.0,1.0
2610,7.568489139396833e-05,5.8687424e-06,1.0,1.0
2611,7.911346544172112e-05,6.1346022e-06,1.0,1.0
2612,8.11997018525544e-05,6.2963713e-06,1.0,1.0
2613,8.280874771105931e-05,6.4211426e-06,1.0,1.0
2614,8.47787684407833e-05,6.5738996e-06,1.0,1.0
2615,8.733439271356481e-05,6.772067e-06,1.0,1.0
2616,8.91803739262967e-05,6.915207e-06,1.0,1.0
2617,9.050215813489768e-05,7.0177007e-06,1.0,1.0
2618,9.13247393231871e-05,7.081485e-06,1.0,1.0
2619,9.244048175654598e-05,7.1680015e-06,1.0,1.0
2620,9.320916305925536e-05,7.2276075e-06,1.0,1.0
2621,9.35793785150168e-05,7.256314e-06,1.0,1.0
2622,9.086729867008658e-05,7.046013e-06,1.0,1.0
2623,8.625878444373318e-05,6.688663e-06,1.0,1.0
2624,8.212824315329649e-05,6.368372e-06,1.0,1.0
2625,7.87013184547298e-05,6.102642e-06,1.0,1.0
2626,7.583622975453973e-05,5.8804762e-06,1.0,1.0
2627,7.346268940279773e-05,5.69643e-06,1.0,1.0
2628,7.137304856608035e-05,5.5343953e-06,1.0,1.0
2629,6.985283496309597e-05,5.416515e-06,1.0,1.0
2630,6.857461048940867e-05,5.3173985e-06,1.0,1.0
2631,6.7711070462999e-05,5.2504374e-06,1.0,1.0
2632,6.821374134570162e-05,5.289417e-06,1.0,1.0
2633,6.945441140715265e-05,5.385621e-06,1.0,1.0
2634,7.463918286450947e-05,5.7876546e-06,1.0,1.0
2635,7.814726400123088e-05,6.059679e-06,1.0,1.0
2636,8.147241539681736e-05,6.317517e-06,1.0,1.0
2637,8.520880452279246e-05,6.607245e-06,1.0,1.0
2638,8.572006047946357e-05,6.646891e-06,1.0,1.0
2639,8.836722363207109e-05,6.852153e-06,1.0,1.0
2640,8.879047200781465e-05,6.884974e-06,1.0,1.0
