time,x,y,lon,lat,temperature,T_sink,COP,Delta T,T_source
2022-01-01 00:00:00,11.75,48.25,11.75,48.25,9.026306,80.0,2.0609024949361605,70.97369384765625,9.026306
2022-01-01 01:00:00,11.75,48.25,11.75,48.25,8.600189,80.0,2.0435077367401475,71.39981079101562,8.600189
2022-01-01 02:00:00,11.75,48.25,11.75,48.25,8.438873,80.0,2.036968661253973,71.56112670898438,8.438873
2022-01-01 03:00:00,11.75,48.25,11.75,48.25,8.247437,80.0,2.0292412208601793,71.7525634765625,8.247437
2022-01-01 04:00:00,11.75,48.25,11.75,48.25,8.544739,80.0,2.041257164363365,71.45526123046875,8.544739
2022-01-01 05:00:00,11.75,48.25,11.75,48.25,8.6171875,80.0,2.0441982453355885,71.3828125,8.6171875
2022-01-01 06:00:00,11.75,48.25,11.75,48.25,8.224487,80.0,2.028317231710729,71.7755126953125,8.224487
2022-01-01 07:00:00,11.75,48.25,11.75,48.25,6.5391846,80.0,1.9618242207885064,73.4608154296875,6.5391846
2022-01-01 08:00:00,11.75,48.25,11.75,48.25,6.990631,80.0,1.9793755617563975,73.00936889648438,6.990631
2022-01-01 09:00:00,11.75,48.25,11.75,48.25,8.041992,80.0,2.0209875269706696,71.9580078125,8.041992
2022-01-01 10:00:00,11.75,48.25,11.75,48.25,9.527527,80.0,2.08159148850847,70.47247314453125,9.527527
2022-01-01 11:00:00,11.75,48.25,11.75,48.25,10.910797,80.0,2.1399978777563904,69.08920288085938,10.910797
2022-01-01 12:00:00,11.75,48.25,11.75,48.25,11.854523,80.0,2.1809774594388944,68.14547729492188,11.854523
2022-01-01 13:00:00,11.75,48.25,11.75,48.25,12.485474,80.0,2.208902051349931,67.5145263671875,12.485474
2022-01-01 14:00:00,11.75,48.25,11.75,48.25,12.264832,80.0,2.199088279388954,67.73516845703125,12.264832
2022-01-01 15:00:00,11.75,48.25,11.75,48.25,10.001038,80.0,2.101366459233578,69.99896240234375,10.001038
2022-01-01 16:00:00,11.75,48.25,11.75,48.25,7.962097,80.0,2.0177886601073767,72.03790283203125,7.962097
2022-01-01 17:00:00,11.75,48.25,11.75,48.25,6.4351196,80.0,1.9578049556396668,73.56488037109375,6.4351196
2022-01-01 18:00:00,11.75,48.25,11.75,48.25,5.5757446,80.0,1.9249892492508105,74.42425537109375,5.5757446
2022-01-01 19:00:00,11.75,48.25,11.75,48.25,4.9239197,80.0,1.9005392821229263,75.07608032226562,4.9239197
2022-01-01 20:00:00,11.75,48.25,11.75,48.25,4.496643,80.0,1.884714594625714,75.50335693359375,4.496643
