time,total-atlite_slope180-az45,direct-atlite_slope180-az45,diffuse-atlite_slope180-az45,influx_direct,influx_diffuse,influx_toa,ghi,temperature,soil temperature,dni-atlite
2022-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.1763,279.99957,0.0
2022-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.75018,279.99878,0.0
2022-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.58887,279.99606,0.0
2022-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.39743,279.99332,0.0
2022-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.69473,279.99255,0.0
2022-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.76718,279.98984,0.0
2022-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.37448,279.98907,0.0
2022-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.68918,279.98633,0.0
2022-01-01 08:00:00,1.3319878578186035,0.0,0.0,3.64533,7.6439757,66.20304,11.289306,280.14062,279.98553,55.73632324858131
2022-01-01 09:00:00,8.143689155578613,0.0,0.0,31.270573,33.869305,233.17317,65.13988,281.192,279.98282,187.4028195590631
2022-01-01 10:00:00,15.787664413452148,0.0,0.0,76.266594,60.482143,359.07703,136.74873,282.67752,279.9801,297.1437977649065
2022-01-01 11:00:00,25.797170639038086,0.0,0.0,146.54218,75.894356,432.6369,222.43652,284.0608,279.9793,474.01391890786476
2022-01-01 12:00:00,28.2443904876709,0.0,0.0,163.05708,87.500656,448.82202,250.55774,285.00452,279.97656,508.36627546158417
2022-01-01 13:00:00,25.421354293823242,0.0,0.0,148.94333,73.367584,406.50458,222.31091,285.63547,279.97577,512.4253692015906
2022-01-01 14:00:00,16.960468292236328,0.0,0.0,93.474915,56.72993,308.5833,150.20485,285.41483,279.97305,423.05948438203177
2022-01-01 15:00:00,8.44227409362793,0.0,0.0,35.787605,35.873592,161.74545,71.661194,283.15103,279.9723,307.57254770876386
2022-01-01 16:00:00,0.0,0.0,0.0,1.0500087,3.5348003,14.546337,4.584809,281.1121,279.96954,16.054410040528953
2022-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.5851,279.96875,0.0
2022-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.72574,279.966,0.0
2022-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0739,279.9652,0.0
2022-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.64664,279.96246,0.0
2022-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.57568,279.9617,0.0
2022-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.50858,279.96085,0.0
2022-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.85587,279.9581,0.0
2022-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.58362,279.95734,0.0
2022-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.5228,279.95654,0.0
2022-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.6536,279.95377,0.0
2022-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.8172,279.95297,0.0
2022-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.63382,279.95218,0.0
2022-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0005,279.9494,0.0
2022-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.1302,279.94858,0.0
2022-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.95636,279.94778,0.0
2022-01-02 08:00:00,2.7362935543060303,0.0,0.0,7.3421617,15.785998,66.44972,23.12816,274.73758,279.94504,112.26009736613891
2022-01-02 09:00:00,10.863794326782227,0.0,0.0,16.019627,76.83323,233.88684,92.85286,276.87198,279.9442,95.71501215791302
2022-01-02 10:00:00,17.583003997802734,0.0,0.0,35.51817,112.802505,360.28406,148.32068,279.0478,279.94336,137.93221438398606
2022-01-02 11:00:00,25.0846004486084,0.0,0.0,93.31642,125.49309,434.3462,218.80951,282.10443,279.9406,300.6922290970683
2022-01-02 12:00:00,28.304758071899414,0.0,0.0,141.5457,109.336525,450.98944,250.88223,284.24774,279.9398,439.21052851664496
2022-01-02 13:00:00,22.29194450378418,0.0,0.0,73.6158,119.877815,409.10376,193.49362,285.11157,279.93896,251.68173584459691
2022-01-02 14:00:00,9.475198745727539,0.0,0.0,3.7325,77.01457,311.53485,80.74707,285.65842,279.9362,16.73502817784547
2022-01-02 15:00:00,5.245147705078125,0.0,0.0,6.0781856,40.214783,164.9437,46.29297,285.83765,279.93536,51.23937122988155
2022-01-02 16:00:00,0.0,0.0,0.0,0.24962674,3.8013282,15.823889,4.050955,285.36053,279.93454,3.816740020723765
2022-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.98843,279.93176,0.0
2022-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.186,279.93094,0.0
2022-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.52942,279.93008,0.0
2022-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.1743,279.9273,0.0
2022-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.7975,279.92648,0.0
2022-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.47525,279.9256,0.0
2022-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.01517,279.92282,0.0
2022-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.9764,279.922,0.0
2022-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.72922,279.92114,0.0
2022-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.51392,279.91833,0.0
2022-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.11914,279.9175,0.0
2022-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.86746,279.91666,0.0
2022-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0571,279.91583,0.0
2022-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.92502,279.91302,0.0
2022-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.75952,279.91217,0.0
2022-01-03 08:00:00,2.2776997089385986,0.0,0.0,3.7681596,15.80625,66.88146,19.57441,282.7187,279.91132,57.61436298643881
2022-01-03 09:00:00,8.910295486450195,0.0,0.0,11.625425,63.91402,234.7767,75.539444,282.93634,279.91046,69.20025656731889
2022-01-03 10:00:00,12.086041450500488,0.0,0.0,7.0766926,102.00618,361.63208,109.08287,283.63916,279.90765,27.37930581741778
2022-01-03 11:00:00,18.8060245513916,0.0,0.0,27.236937,140.22899,436.1612,167.46593,283.90424,279.9068,87.3959075085427
2022-01-03 12:00:00,20.853300094604492,0.0,0.0,36.996113,136.88644,453.29785,173.88255,284.008,279.90402,114.21373264086239
2022-01-03 13:00:00,14.134149551391602,0.0,0.0,8.158402,114.13458,411.8438,122.292984,283.67343,279.90314,27.70784119655485
2022-01-03 14:00:00,11.71851634979248,0.0,0.0,11.482778,91.93189,314.6274,103.41467,283.6314,279.9023,50.98249368763593
2022-01-03 15:00:00,4.446779251098633,0.0,0.0,0.0,37.636257,168.28291,37.636257,283.38242,279.90143,0.0
2022-01-03 16:00:00,0.0,0.0,0.0,0.015850695,3.7524827,17.242395,3.7683334,283.21902,279.90057,0.24235376864478653
2022-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.13196,279.8978,0.0
2022-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.00076,279.89694,0.0
2022-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.9942,279.8961,0.0
2022-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.01627,279.89523,0.0
2022-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.34335,279.89438,0.0
2022-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.92682,279.89352,0.0
2022-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.86835,279.89267,0.0
2022-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.42377,279.8918,0.0
2022-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.29944,279.889,0.0
2022-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.33044,279.88815,0.0
2022-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.1593,279.8873,0.0
2022-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.83218,279.88644,0.0
2022-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.1553,279.88562,0.0
2022-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.88666,279.88474,0.0
2022-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.56583,279.8839,0.0
2022-01-04 08:00:00,0.30151042342185974,0.0,0.0,0.0,2.9518576,67.44533,2.9518576,280.7331,279.88303,0.0
2022-01-04 09:00:00,1.5121006965637207,0.0,0.0,0.0,14.152187,235.84279,14.152187,281.3351,279.8822,0.0
2022-01-04 10:00:00,8.408758163452148,0.0,0.0,16.958698,57.157154,363.16513,74.11585,283.21692,279.88132,65.33690546258788
2022-01-04 11:00:00,17.20979881286621,0.0,0.0,59.14544,83.53844,438.1876,142.68387,284.85812,279.88046,188.91170470953315
2022-01-04 12:00:00,23.042516708374023,0.0,0.0,109.260765,100.2692,455.78244,209.52997,286.96805,279.87964,335.4775504538932
2022-01-04 13:00:00,19.362796783447266,0.0,0.0,64.78381,104.58721,414.7513,169.37103,288.17804,279.87875,218.49008948098873
2022-01-04 14:00:00,11.69906234741211,0.0,0.0,43.874687,63.611874,317.86972,107.48656,287.77252,279.87793,192.82843503101972
2022-01-04 15:00:00,5.122751712799072,0.0,0.0,9.830495,35.557022,171.77194,45.387516,287.7597,279.87708,79.62356212999141
2022-01-04 16:00:00,0.0,0.0,0.0,0.0,0.92638886,18.775434,0.92638886,287.25427,279.87622,0.0
2022-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.27893,279.87537,0.0
2022-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0403,279.8745,0.0
2022-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.88962,279.87366,0.0
2022-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.48013,279.87283,0.0
2022-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.6684,279.87195,0.0
2022-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.34457,279.87112,0.0
2022-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.33075,279.87027,0.0
2022-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.49734,279.86942,0.0
2022-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.63083,279.86856,0.0
2022-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.91937,279.86774,0.0
2022-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.55768,279.86688,0.0
2022-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.50012,279.86606,0.0
2022-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.40054,279.86716,0.0
2022-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.50162,279.8663,0.0
2022-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.52875,279.8655,0.0
2022-01-05 08:00:00,0.8352257013320923,0.0,0.0,0.0,7.3220835,68.159,7.3220835,276.5401,279.86465,0.0
2022-01-05 09:00:00,3.0940277576446533,0.0,0.0,0.0,27.660633,237.04987,27.660633,276.31824,279.86383,0.0
2022-01-05 10:00:00,4.637986183166504,0.0,0.0,0.26547742,44.692875,364.8744,44.95835,275.56116,279.86295,1.01804683972666
2022-01-05 11:00:00,10.7883939743042,0.0,0.0,7.183672,86.789215,440.355,93.972885,275.39777,279.86212,22.83117165834137
2022-01-05 12:00:00,19.412378311157227,0.0,0.0,47.60719,126.43762,458.4168,174.04482,275.36584,279.86127,145.3327329418133
2022-01-05 13:00:00,20.90885353088379,0.0,0.0,73.82977,115.079025,417.81744,188.9088,275.25226,279.86047,247.18399195596845
2022-01-05 14:00:00,15.3946533203125,0.0,0.0,51.03855,81.47605,321.27942,132.5146,275.21826,279.86157,221.9637139721187
2022-01-05 15:00:00,8.69549560546875,0.0,0.0,32.978325,40.00179,175.3931,72.98012,275.05844,279.86075,261.6718257430691
2022-01-05 16:00:00,0.0,0.0,0.0,1.86625,4.817309,20.440643,6.683559,274.56317,279.85992,28.53456799566791
2022-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.20175,279.85907,0.0
2022-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.92685,279.85828,0.0
2022-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.9301,279.85742,0.0
2022-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.79178,279.85663,0.0
2022-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.9185,279.85577,0.0
2022-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.89435,279.85498,0.0
2022-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.88837,279.85413,0.0
2022-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.84186,279.85333,0.0
2022-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.71246,279.8525,0.0
2022-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.69098,279.85168,0.0
2022-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.71335,279.8509,0.0
2022-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.76224,279.85202,0.0
2022-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.86035,279.8512,0.0
2022-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.99542,279.8504,0.0
2022-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.96262,279.8496,0.0
2022-01-06 08:00:00,1.333437442779541,0.0,0.0,2.73796,8.765929,68.978386,11.503889,274.06638,279.84882,41.862830301888316
2022-01-06 09:00:00,7.148315906524658,0.0,0.0,24.498976,35.39664,238.46837,59.895615,274.30405,279.848,143.58267616562503
2022-01-06 10:00:00,20.121543884277344,0.0,0.0,95.62645,72.6036,366.75986,168.23004,274.77487,279.8472,364.83465041312246
2022-01-06 11:00:00,27.661701202392578,0.0,0.0,141.28021,90.50388,442.69864,231.78409,274.94363,279.84637,446.63215568344674
2022-01-06 12:00:00,30.0438175201416,0.0,0.0,152.99677,95.6768,461.22736,248.67357,275.39597,279.84558,464.21965522368583
2022-01-06 13:00:00,22.062135696411133,0.0,0.0,101.13803,88.09003,421.0157,189.22806,275.6679,279.84482,336.037734086804
2022-01-06 14:00:00,21.2265625,0.0,0.0,91.43037,76.21351,324.80368,167.64388,275.53253,279.844,393.3260108290659
2022-01-06 15:00:00,9.386667251586914,0.0,0.0,33.901546,38.84305,179.12881,72.7446,275.31696,279.84323,263.4299739263892
2022-01-06 16:00:00,0.0,0.0,0.0,1.7949306,5.0299478,22.2204,6.824878,273.35016,279.8424,27.44410853740753
2022-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.7037,279.84164,0.0
2022-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.12286,279.84085,0.0
2022-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.16788,279.83813,0.0
2022-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.61514,279.83734,0.0
2022-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.89572,279.83658,0.0
2022-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.3104,279.83774,0.0
2022-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.15176,279.83694,0.0
2022-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.43466,279.83615,0.0
2022-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.21072,279.83344,0.0
2022-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.24173,279.83267,0.0
2022-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.97247,279.8319,0.0
2022-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.28128,279.83115,0.0
2022-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.55075,279.83038,0.0
2022-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.15814,279.82962,0.0
2022-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.45126,279.8269,0.0
2022-01-07 08:00:00,2.5776562690734863,0.0,0.0,2.2387066,19.183237,69.973976,21.421944,271.0509,279.82614,34.22934980476958
2022-01-07 09:00:00,9.052352905273438,0.0,0.0,6.9855556,70.882935,240.03665,77.86849,271.7853,279.8254,40.67282894720113
2022-01-07 10:00:00,19.44558334350586,0.0,0.0,38.739532,126.18276,368.78632,164.9223,272.77228,279.82462,146.97990304843046
2022-01-07 11:00:00,27.271738052368164,0.0,0.0,102.61201,130.41774,445.2273,233.02975,272.97684,279.82193,322.5524445507353
2022-01-07 12:00:00,27.770381927490234,0.0,0.0,102.754654,126.54339,464.21417,229.29803,273.4781,279.82117,309.78190098376683
2022-01-07 13:00:00,24.94255256652832,0.0,0.0,89.778076,123.26901,424.35492,213.04709,273.9978,279.8204,295.9341820324075
2022-01-07 14:00:00,16.74538230895996,0.0,0.0,60.53225,89.332405,328.46008,149.86465,274.07593,279.81967,257.5062814349006
2022-01-07 15:00:00,8.78223991394043,0.0,0.0,22.149323,52.516075,183.0055,74.6654,273.33527,279.817,168.49885676212472
2022-01-07 16:00:00,0.0,0.0,0.0,0.6418924,5.4711804,24.141111,6.113073,273.30396,279.81622,9.81439850229709
2022-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.02673,279.8155,0.0
2022-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.48355,279.81277,0.0
2022-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.47192,279.81204,0.0
2022-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.31268,279.81134,0.0
2022-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.29004,279.80853,0.0
2022-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.04373,279.8079,0.0
2022-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.197,279.8052,0.0
2022-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.01242,279.80447,0.0
2022-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.69278,279.8018,0.0
2022-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.4249,279.80106,0.0
2022-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.74536,279.7984,0.0
2022-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.24292,279.79767,0.0
2022-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.71912,279.79694,0.0
2022-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.93958,279.79428,0.0
2022-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.4769,279.79358,0.0
2022-01-08 08:00:00,2.8096699714660645,0.0,0.0,0.7647222,11.288715,71.1458,12.053437,274.0813,279.7909,11.692440974181798
2022-01-08 09:00:00,18.344329833984375,0.0,0.0,17.172665,61.88389,241.78116,79.05655,274.59357,279.79007,99.26577938544688
2022-01-08 10:00:00,29.655502319335938,0.0,0.0,31.821327,95.87817,371.0242,127.69949,274.43704,279.7875,120.01051526178185
2022-01-08 11:00:00,31.55556297302246,0.0,0.0,21.22611,109.707886,447.93216,130.93399,274.536,279.7868,66.32184193132198
2022-01-08 12:00:00,59.76741027832031,0.0,0.0,135.62599,116.763565,467.34195,252.38956,274.89474,279.78415,406.14203802228906
2022-01-08 13:00:00,58.8253288269043,0.0,0.0,159.93082,91.51667,427.87918,251.44748,274.7033,279.78345,522.8538041976909
2022-01-08 14:00:00,39.52107620239258,0.0,0.0,93.296616,76.17908,332.2663,169.4757,274.71075,279.7808,392.3504979606475
2022-01-08 15:00:00,21.810840606689453,0.0,0.0,48.26493,44.85485,187.02313,93.11978,274.36905,279.7801,359.37683293154004
2022-01-08 16:00:00,0.0,0.0,0.0,2.880599,6.5402346,26.202795,9.420834,273.04633,279.77744,44.043749218409076
2022-01-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0154,279.77676,0.0
2022-01-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.00586,279.77408,0.0
2022-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.22064,279.77145,0.0
2022-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.5216,279.77075,0.0
2022-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.9325,279.768,0.0
2022-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.15137,279.76547,0.0
2022-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.25424,279.76477,0.0
2022-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.33,279.76215,0.0
2022-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.41257,279.75952,0.0
2022-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.75668,279.75885,0.0
2022-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.17493,279.7562,0.0
2022-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.5056,279.75357,0.0
2022-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.3939,279.7529,0.0
2022-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.74792,279.7503,0.0
2022-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0613,279.74768,0.0
2022-01-09 08:00:00,1.3854600191116333,0.0,0.0,0.0,9.331858,72.42333,9.331858,276.866,279.747,0.0
2022-01-09 09:00:00,8.233575820922852,0.0,0.0,6.490269,50.223194,243.70187,56.713463,276.42172,279.7443,37.22197370478329
2022-01-09 10:00:00,9.04847240447998,0.0,0.0,4.4813714,59.821102,373.40308,64.302475,275.56384,279.74176,16.79290425099284
2022-01-09 11:00:00,13.426528930664062,0.0,0.0,4.853828,91.113144,450.76917,95.96697,275.99234,279.7411,15.069857918731081
2022-01-09 12:00:00,27.43128776550293,0.0,0.0,72.51428,124.33944,470.64594,196.85373,276.58987,279.7385,215.63075944212457
2022-01-09 13:00:00,28.3372745513916,0.0,0.0,93.70473,112.7844,431.53558,206.48914,277.013,279.7359,303.74589840027
2022-01-09 14:00:00,19.092674255371094,0.0,0.0,42.273914,94.80979,336.21344,137.08371,276.3904,279.73328,175.69717374763303
2022-01-09 15:00:00,10.11529541015625,0.0,0.0,17.794748,52.374817,191.1465,70.16956,276.0639,279.73068,129.65814812943776
2022-01-09 16:00:00,0.0,0.0,0.0,0.5507639,7.022552,28.40545,7.573316,275.52866,279.73004,8.421063510743057
2022-01-09 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.26895,279.72745,0.0
2022-01-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.74146,279.72485,0.0
2022-01-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.34967,279.72214,0.0
2022-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.48892,279.7207,0.0
2022-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.33206,279.71912,0.0
2022-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.68353,279.71704,0.0
2022-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.49896,279.71274,0.0
2022-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.20175,279.71127,0.0
2022-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.71216,279.7098,0.0
2022-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.1973,279.7064,0.0
2022-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.6528,279.7049,0.0
2022-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.8383,279.70148,0.0
2022-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.6069,279.7,0.0
2022-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.8192,279.69852,0.0
2022-01-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.63074,279.69507,0.0
2022-01-10 08:00:00,2.7905380725860596,0.0,0.0,4.3743925,18.70144,73.8859,23.075832,273.85617,279.6937,66.88353540497532
2022-01-10 09:00:00,11.854531288146973,0.0,0.0,36.552334,61.82741,245.76357,98.379745,274.25366,279.6922,207.85039097924724
2022-01-10 10:00:00,19.785573959350586,0.0,0.0,76.49641,83.27059,375.93173,159.767,274.6216,279.6906,284.702328065976
2022-01-10 11:00:00,16.48059844970703,0.0,0.0,29.174505,114.22116,453.79123,143.39566,274.9985,279.68716,89.975817780861
2022-01-10 12:00:00,16.99704933166504,0.0,0.0,45.776596,108.46351,474.06445,154.24011,275.37927,279.68567,135.13225594467033
2022-01-10 13:00:00,9.67481803894043,0.0,0.0,5.741389,82.11842,435.377,87.85981,275.4109,279.6822,18.4480209432096
2022-01-10 14:00:00,9.813663482666016,0.0,0.0,1.6879427,76.67775,340.30157,78.36569,275.6521,279.6807,6.93136576098492
2022-01-10 15:00:00,4.729913234710693,0.0,0.0,5.5630903,32.481407,195.41083,38.0445,275.80478,279.67917,39.65857661976678
2022-01-10 16:00:00,0.0,0.0,0.0,0.26547742,4.0367103,30.757881,4.302188,275.28595,279.67572,4.059093533053502
2022-01-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.91382,279.67422,0.0
