time,NREL_ReferenceTurbine_2020ATB_4MW,NREL_ReferenceTurbine_2020ATB_5.5MW,Siemens_SWT_107_3600kW,oedb:E-141/4200,total,mean
2022-03-29 14:00:00,0.2789886747996012,0.2886740826693448,0.19305298646291097,0.30255453291393464,1.0632702768457918,0.4253081107383167
2022-03-29 15:00:00,0.1519470674196879,0.1575365518512148,0.10282399336496988,0.1685087658110119,0.5808163784468845,0.2323265513787538
2022-03-29 16:00:00,0.07791696286201477,0.08105498799410733,0.05356192217932807,0.09288084927059355,0.3054147223060437,0.12216588892241749
2022-03-29 17:00:00,0.05829570770263672,0.06243274862116033,0.0,0.07236386321839833,0.19309231954219538,0.07723692781687816
2022-03-29 18:00:00,0.04551354944705964,0.04905091719193892,0.0,0.06038729304359072,0.15495175968258929,0.06198070387303571
2022-03-29 19:00:00,0.0,0.0013350356708873392,0.0,0.026992351441156293,0.028327387112043634,0.011330954844817453
2022-03-29 20:00:00,0.0,0.0,0.0,0.011764537833985827,0.011764537833985827,0.00470581513359433
2022-03-29 21:00:00,0.0,0.0,0.0,0.0063208759398687454,0.0063208759398687454,0.0025283503759474983
2022-03-29 22:00:00,0.14921275003751117,0.15476689090150775,0.10021103064219156,0.16513247762407574,0.5693231492052861,0.22772925968211447
2022-03-29 23:00:00,0.0,0.0,0.0,0.0200807287579491,0.0200807287579491,0.008032291503179639
2022-03-30 00:00:00,0.0756095335483551,0.07869633639942517,0.051337463590833875,0.09003471079326811,0.2956780443318823,0.11827121773275291
2022-03-30 01:00:00,0.12810149765014647,0.13617457493868743,0.08879992326100666,0.14482426734197706,0.4979002631918176,0.19916010527672706
2022-03-30 02:00:00,0.0804174039363861,0.08361103196577592,0.055972209506564674,0.09596535285313924,0.31596599826186594,0.12638639930474638
2022-03-30 03:00:00,0.10269549902280173,0.1090983596281572,0.07563464668061998,0.12112566607339041,0.40855417140496936,0.16342166856198775
2022-03-30 04:00:00,0.14338518416881557,0.1493777322480173,0.09591260380215114,0.15856294052941458,0.5472384607483985,0.21889538429935942
2022-03-30 05:00:00,0.09057186659177144,0.09433074396306818,0.06526445176866319,0.10785574958437966,0.3580228119078825,0.143209124763153
2022-03-30 06:00:00,0.07143422102928161,0.07442822595076128,0.047312550014919706,0.08488422700337,0.2780592239983326,0.11122368959933304
2022-03-30 07:00:00,0.09565686877568563,0.09942021595348012,0.06961406230926513,0.11342154343922933,0.3781126904776602,0.1512450761910641
2022-03-30 08:00:00,0.04259205210208893,0.045242344249378556,0.0,0.05806212743123372,0.1458965237827012,0.05835860951308049
2022-03-30 09:00:00,0.030103034655253092,0.03141274590925737,0.0,0.04426534425644647,0.10578112482095693,0.042312449928382775
2022-03-30 10:00:00,0.08649727996190389,0.0902525967684659,0.061779256926642524,0.10339587665739514,0.3419250103144075,0.13677000412576298
2022-03-30 11:00:00,0.06342920303344726,0.06758981184525922,0.0,0.07711310057413011,0.2081321154528366,0.08325284618113464
2022-03-30 12:00:00,0.09912208573023479,0.10311877007917926,0.07257816155751545,0.11721427474703108,0.39203329211396054,0.15681331684558422
2022-03-30 13:00:00,0.14516918754577635,0.15069313523263642,0.09674301968680488,0.1601663033167521,0.5527716457819697,0.22110865831278786
2022-03-30 14:00:00,0.09052091415723165,0.09427972412109376,0.06522093905342949,0.10779991308848064,0.35782149042023553,0.1431285961680942
2022-03-30 15:00:00,0.07374129986763,0.07678655069524591,0.04953655560811361,0.08773003703071958,0.2877944432017091,0.11511777728068365
2022-03-30 16:00:00,0.09082747515042623,0.09458656449751421,0.06548307233386569,0.10813555910473778,0.3590326710865439,0.14361306843461757
2022-03-30 17:00:00,0.03852059888839722,0.0402001586971861,0.0,0.05369759128207252,0.13241834886765586,0.05296733954706234
2022-03-30 18:00:00,0.040491921583811444,0.04220229287581011,0.0,0.05581070196060907,0.1385049164202306,0.055401966568092244
2022-03-30 19:00:00,0.02227528154850004,0.02452483662691983,0.0,0.03585487683614095,0.08265499501156082,0.033061998004624324
2022-03-30 20:00:00,0.0,0.0,0.0,0.013314613160632904,0.013314613160632904,0.005325845264253162
2022-03-30 21:00:00,0.0,0.0,0.0,0.013951227551414851,0.013951227551414851,0.00558049102056594
2022-03-30 22:00:00,0.10326559638977051,0.11005186011574486,0.07612292528152464,0.12174900440942674,0.4111893861964667,0.1644757544785867
2022-03-30 23:00:00,0.03275223422050476,0.03430814823959813,0.0,0.04747860613323393,0.11453898859333682,0.045815595437334725
2022-03-31 00:00:00,0.03513709751764933,0.036763460217100204,0.0,0.05007008461725144,0.12197064235200097,0.04878825694080039
2022-03-31 01:00:00,0.06230387687683105,0.06645890495993874,0.0,0.07607131696882702,0.2048340988055968,0.08193363952223873
2022-03-31 02:00:00,0.047986114025115975,0.05153972192244096,0.0,0.0619077179545448,0.16143355390210173,0.0645734215608407
2022-03-31 03:00:00,0.0,0.0,0.0,0.016103918325333366,0.016103918325333366,0.0064415673301333465
2022-03-31 04:00:00,0.0,0.0,0.0,0.004994483391443888,0.004994483391443888,0.001997793356577555
2022-03-31 05:00:00,0.0,0.0,0.0,0.0010414274533589681,0.0010414274533589681,0.00041657098134358723
2022-03-31 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-31 07:00:00,0.0,0.0,0.0,0.0003443979081653413,0.0003443979081653413,0.00013775916326613652
2022-03-31 08:00:00,0.0,0.0,0.0,0.002731895162945702,0.002731895162945702,0.0010927580651782808
2022-03-31 09:00:00,0.0,0.0,0.0,0.005725703580038888,0.005725703580038888,0.002290281432015555
2022-03-31 10:00:00,0.0,0.0,0.0,0.006965478034246535,0.006965478034246535,0.002786191213698614
2022-03-31 11:00:00,0.0,0.0,0.0,0.006566088199615478,0.006566088199615478,0.0026264352798461912
2022-03-31 12:00:00,0.0,0.0,0.0,0.007004075958615257,0.007004075958615257,0.002801630383446103
2022-03-31 13:00:00,0.0,0.0,0.0,0.011475886617388043,0.011475886617388043,0.004590354646955217
2022-03-31 14:00:00,0.0,0.0,0.0,0.0074022369157700305,0.0074022369157700305,0.002960894766308012
2022-03-31 15:00:00,0.0,0.0,0.0,0.023356138751620334,0.023356138751620334,0.009342455500648134
2022-03-31 16:00:00,0.037394912322362264,0.03905673238002893,0.0,0.052490615617661246,0.12894226032005243,0.051576904128020976
2022-03-31 17:00:00,0.06526532649993896,0.06939581402865323,0.0,0.07881124666758946,0.21347238719618164,0.08538895487847266
2022-03-31 18:00:00,0.05993800163269043,0.06408214569091797,0.0,0.07388246661140806,0.19790261393501646,0.07916104557400658
2022-03-31 19:00:00,0.05319350361824036,0.056938162716952234,0.0,0.06730343444006784,0.17743510077526042,0.07097404031010417
2022-03-31 20:00:00,0.05048620104789735,0.054056529998779294,0.0,0.0644982327733721,0.16904096382004874,0.06761638552801949
2022-03-31 21:00:00,0.0465846747159958,0.050128810188987044,0.0,0.06104517164684477,0.1577586565518276,0.06310346262073105
2022-03-31 22:00:00,0.0,0.0,0.0,0.02079812787827991,0.02079812787827991,0.008319251151311964
2022-03-31 23:00:00,0.0,0.0,0.0,0.0017416222322554815,0.0017416222322554815,0.0006966488929021926
2022-04-01 00:00:00,0.0,0.0,0.0,0.00039253518694923036,0.00039253518694923036,0.00015701407477969215
2022-04-01 01:00:00,0.0,0.0,0.0,0.003878432228451683,0.003878432228451683,0.0015513728913806733
2022-04-01 02:00:00,0.0,0.0,0.0,0.01957016275042579,0.01957016275042579,0.007828065100170315
2022-04-01 03:00:00,0.025239156166712438,0.026580473813143643,0.0,0.03836481344132196,0.09018444342117804,0.03607377736847121
2022-04-01 04:00:00,0.03972624250253042,0.04142442162831625,0.0,0.05498953592209589,0.13614020005294258,0.054456080021177036
2022-04-01 05:00:00,0.06547264099121093,0.06955466322465376,0.0,0.07900279272170294,0.2140300969375676,0.08561203877502704
2022-04-01 06:00:00,0.08557522392272948,0.08927534068714489,0.0609452674123976,0.10232677198591686,0.33812260400818883,0.13524904160327553
2022-04-01 07:00:00,0.11100410974025728,0.11813520838997582,0.08025514841079712,0.1283165672847203,0.4377110338257505,0.1750844135303002
2022-04-01 08:00:00,0.10174971914291382,0.10751543842662466,0.07482620106803045,0.12008994386309668,0.40418130250066564,0.16167252100026624
2022-04-01 09:00:00,0.07061092948913573,0.07358648612282492,0.04651938041051229,0.08386821179162889,0.27458500781410183,0.10983400312564073
2022-04-01 10:00:00,0.0,0.0009712178056890307,0.0,0.02687350999741327,0.0278447278031023,0.01113789112124092
2022-04-01 11:00:00,0.029770543654759722,0.03108257172324441,0.0,0.04386233715783982,0.10471545253584394,0.041886181014337574
2022-04-01 12:00:00,0.0565416955947876,0.06067123933271928,0.0,0.07074206681478591,0.1879550017422928,0.07518200069691712
2022-04-01 13:00:00,0.03786704250176748,0.039536602800542664,0.0,0.052997436296372186,0.13040108159868233,0.05216043263947293
2022-04-01 14:00:00,0.028367647409439086,0.02968890415538441,0.0,0.04216070833660307,0.10021725990142656,0.04008690396057062
2022-04-01 15:00:00,0.0279512767791748,0.029275302106683904,0.0,0.041655694189525784,0.0988822730753845,0.039552909230153796
2022-04-01 16:00:00,0.04523774385452271,0.04877387566999956,0.0,0.06021850631350563,0.15423012583802792,0.06169205033521117
2022-04-01 17:00:00,0.05370163321495056,0.05751114411787553,0.0,0.06783208960578556,0.17904486693861166,0.07161794677544467
2022-04-01 18:00:00,0.038757556756337484,0.040441185142054706,0.0,0.053952329953511555,0.13315107185190372,0.05326042874076149
2022-04-01 19:00:00,0.03657681135336558,0.03822630284049294,0.0,0.05161460717519124,0.12641772136904977,0.05056708854761991
2022-04-01 20:00:00,0.020949090123176556,0.024170196359807793,0.0,0.035422301065354114,0.08054158754833846,0.03221663501933538
2022-04-01 21:00:00,0.0,0.0,0.0,0.01637946151551746,0.01637946151551746,0.006551784606206984
2022-04-01 22:00:00,0.0,0.0,0.0,0.0037517142295837402,0.0037517142295837402,0.0015006856918334962
2022-04-01 23:00:00,0.04151438760757446,0.04335015817122027,0.0,0.05690697442917597,0.1417715202079707,0.05670860808318828
2022-04-02 00:00:00,0.0634264326095581,0.06758737390691583,0.0,0.07711107015609742,0.20812487667257135,0.08324995066902854
2022-04-02 01:00:00,0.09827079073588053,0.10203679310191761,0.07184901528888278,0.11628344751539685,0.38844004664207776,0.1553760186568311
2022-04-02 02:00:00,0.20196837782859806,0.21423100835626774,0.14537775887383356,0.22523257959456672,0.7868097246532662,0.31472388986130645
2022-04-02 03:00:00,0.2855015590985616,0.2957990597811612,0.1991248759958479,0.31047055675869895,1.0908960516342696,0.43635842065370783
2022-04-02 04:00:00,0.4154776077270508,0.4298105312116219,0.28138486385345457,0.43340949921380906,1.5600825020059363,0.6240330008023746
2022-04-02 05:00:00,0.2938031481901805,0.3044176625338467,0.20647581855456035,0.3200440149080186,1.1247406441866061,0.4498962576746425
2022-04-02 06:00:00,0.23097948312759398,0.24480619014393198,0.16047036276923288,0.2522979594412304,0.8885539954819892,0.3554215981927957
2022-04-02 07:00:00,0.2762774534225464,0.2857090901461514,0.1905232612291972,0.29926137140819004,1.051771176206085,0.42070847048243404
2022-04-02 08:00:00,0.2879215203921,0.2984449338045987,0.20138374050458271,0.3134088978313264,1.1011590925326078,0.44046363701304314
2022-04-02 09:00:00,0.277041971206665,0.28654490939053623,0.19123697665002612,0.3001895846639361,1.0550134419111634,0.42200537676446537
2022-04-02 10:00:00,0.15722419842084248,0.16288111611568568,0.10786849127875434,0.17502308913639614,0.6029968949516786,0.24119875798067145
2022-04-02 11:00:00,0.18623883748054507,0.19277836377692945,0.13402629375457764,0.20882207404999506,0.7218655690620472,0.2887462276248189
2022-04-02 12:00:00,0.1944986643791199,0.2062324941808527,0.1411686250898573,0.2180487681570507,0.7599485518068807,0.3039794207227523
2022-04-02 13:00:00,0.22039072275161745,0.23382063102722167,0.15516532844967312,0.24276197263172694,0.8521386548602392,0.34085546194409566
2022-04-02 14:00:00,0.2507178974151611,0.2610757906364672,0.17011197778913711,0.269564490091233,0.9514701559319985,0.3805880623727994
2022-04-02 15:00:00,0.2841791744232178,0.29434503069790924,0.19790719389915468,0.30884796642121815,1.0852793654414998,0.4341117461765999
2022-04-02 16:00:00,0.24386180639266963,0.2561075173580285,0.1667695056067573,0.26355787810825165,0.9302967074657071,0.37211868298628287
2022-04-02 17:00:00,0.14807437284787495,0.15360882683956262,0.09913469102647568,0.1637154444058736,0.5645333351197869,0.22581333404791476
2022-04-02 18:00:00,0.07464888072013855,0.07771108419244939,0.0504189149538676,0.08884225822630383,0.29162113809275936,0.11664845523710374
2022-04-02 19:00:00,0.08238011574745177,0.08566741388494319,0.05787350628111097,0.09837728046235583,0.32429831637586176,0.1297193265503447
2022-04-02 20:00:00,0.09157779630025227,0.09533230313387785,0.066135888894399,0.10894593477249145,0.3619919231010206,0.14479676924040824
2022-04-02 21:00:00,0.0999212997754415,0.10444611956856469,0.07327426433563232,0.11807669480641683,0.3957183784860553,0.15828735139442213
2022-04-02 22:00:00,0.1474748335679372,0.15300344016335227,0.09855723010169135,0.16297954627445765,0.5620150501074385,0.2248060200429754
2022-04-02 23:00:00,0.15877646231651305,0.16445086115056817,0.10935775438944498,0.17693389120556058,0.6095189690620868,0.24380758762483473
2022-04-03 00:00:00,0.1350867656469345,0.1431828075755726,0.0920562548107571,0.15109506414050147,0.5214208921737656,0.20856835686950626
2022-04-03 01:00:00,0.12170779621601105,0.12956813829595393,0.08574565278159246,0.13890526113056,0.4759268484241174,0.19037073936964696
2022-04-03 02:00:00,0.08933351929982503,0.09308887273615057,0.06421045753690932,0.1064952202070327,0.3531280697799176,0.14125122791196704
2022-04-03 03:00:00,0.05986263275146484,0.06400429638949306,0.0,0.07380898339407785,0.19767591253503575,0.0790703650140143
2022-04-03 04:00:00,0.04289990254243215,0.0457806717265736,0.0,0.058389561289832706,0.14707013555883847,0.05882805422353539
2022-04-03 05:00:00,0.03188735294342041,0.03331310425382672,0.0,0.04642739068894159,0.11162784788618871,0.04465113915447548
2022-04-03 06:00:00,0.02864466158548991,0.029962880047884853,0.0,0.04249388944535028,0.10110143107872505,0.04044057243149002
2022-04-03 07:00:00,0.040106497685114546,0.041809550718827686,0.0,0.055394987151736304,0.13731103555567853,0.054924414222271414
2022-04-03 08:00:00,0.04003036804993948,0.04173219241517963,0.0,0.055313294728597,0.13707585519371612,0.05483034207748645
2022-04-03 09:00:00,0.06551957130432129,0.06958870592984286,0.0,0.07904178869156611,0.21415006592573024,0.0856600263702921
2022-04-03 10:00:00,0.06809059143066405,0.07155652011524546,0.0,0.08141286906741915,0.22105998061332868,0.08842399224533147
2022-04-03 11:00:00,0.07444903469085692,0.07750406230579723,0.0502326332198249,0.08858950104032244,0.2907752312568015,0.11631009250272059
2022-04-03 12:00:00,0.061376118659973146,0.06552000219171697,0.0,0.07520098425093151,0.20209710510262163,0.08083884204104866
2022-04-03 13:00:00,0.06454792022705078,0.06870668411254882,0.0,0.07813589379900979,0.21139049813860938,0.08455619925544375
2022-04-03 14:00:00,0.0624013090133667,0.06655052531849254,0.0,0.07615056299027942,0.20510239732213867,0.08204095892885546
2022-04-03 15:00:00,0.05205563604831696,0.055652051405473184,0.0,0.06611426637286232,0.17382195382665244,0.06952878153066097
2022-04-03 16:00:00,0.05724267959594727,0.061368522644042967,0.0,0.07137860286803473,0.18998980510802496,0.07599592204320998
2022-04-03 17:00:00,0.047564798593521126,0.05111047484657981,0.0,0.06164171673002697,0.1603169901701279,0.06412679606805116
2022-04-03 18:00:00,0.035435490489006044,0.03706378844290069,0.0,0.050384474254789806,0.12288375318669653,0.049153501274678615
2022-04-03 19:00:00,0.015495120882987962,0.021658380031585676,0.0,0.03363343624841599,0.07078693716298963,0.028314774865195853
2022-04-03 20:00:00,0.0,0.0014471236142245196,0.0,0.027026728675478978,0.028473852289703498,0.011389540915881399
2022-04-03 21:00:00,0.011706174612045277,0.017869163426485916,0.0,0.03239480200267973,0.061970140041210924,0.02478805601648437
2022-04-03 22:00:00,0.0,0.0,0.0,0.02185925892421177,0.02185925892421177,0.008743703569684708
2022-04-03 23:00:00,0.0,0.0,0.0,0.016603494258154,0.016603494258154,0.0066413977032616
2022-04-04 00:00:00,0.0,0.0,0.0,0.025221056029910132,0.025221056029910132,0.010088422411964053
2022-04-04 01:00:00,0.0,0.0,0.0,0.023075028374081562,0.023075028374081562,0.009230011349632625
2022-04-04 02:00:00,0.0,0.0,0.0,0.008564810866401307,0.008564810866401307,0.003425924346560523
2022-04-04 03:00:00,0.0,0.0,0.0,0.013025138037545339,0.013025138037545339,0.005210055215018135
2022-04-04 04:00:00,0.0,0.0,0.0,0.016697852498009088,0.016697852498009088,0.006679140999203635
2022-04-04 05:00:00,0.0,0.0,0.0,0.02274412983939761,0.02274412983939761,0.009097651935759043
2022-04-04 06:00:00,0.0,0.0,0.0,0.02560777777717227,0.02560777777717227,0.010243111110868907
2022-04-04 07:00:00,0.02529412714640299,0.026635448802601207,0.0,0.03843230156671433,0.09036187751571853,0.03614475100628741
2022-04-04 08:00:00,0.046537110209465035,0.05008179404518821,0.0,0.06101689588455926,0.15763580013921252,0.06305432005568501
2022-04-04 09:00:00,0.24148124694824216,0.25439129083806816,0.1655944585800171,0.261492387794313,0.9229593841606405,0.3691837536642562
2022-04-04 10:00:00,0.32052174282073975,0.3377967681884766,0.22950648970074122,0.3500436696552095,1.2378686703651671,0.49514746814606686
2022-04-04 11:00:00,0.47272882270812994,0.4888401378284801,0.33167837142944334,0.49586253302437916,1.7891098649904325,0.715643945996173
2022-04-04 12:00:00,0.6248444938659669,0.6459704229181463,0.4237120774057176,0.612600763411749,2.3071277576015796,0.9228511030406319
2022-04-04 13:00:00,0.8851054863929749,0.9149017466920795,0.599425836139255,0.7749111824943905,3.1743442517186997,1.26973770068748
2022-04-04 14:00:00,1.0,1.0,0.7474987830056085,0.8740787919362386,3.6215775749418473,1.4486310299767389
2022-04-04 15:00:00,0.9550966434478759,0.9900802785700016,0.6537029345830282,0.8192655181884765,3.4181453747893826,1.367258149915753
2022-04-04 16:00:00,0.788180817604065,0.8338201047723945,0.5439913230472141,0.7272367441086541,2.8932289895323278,1.157291595812931
2022-04-04 17:00:00,0.7558895959854125,0.7994367124384101,0.5265244282616509,0.7122148618243989,2.794065598509872,1.117626239403949
2022-04-04 18:00:00,0.8784399371147157,0.9082042249043782,0.5945941246880425,0.7707554076966785,3.151993694403815,1.260797477761526
2022-04-04 19:00:00,0.9969889272054034,0.9991918329759077,0.6877091476652357,0.8410404754820324,3.5249303833285794,1.4099721533314318
2022-04-04 20:00:00,1.0,1.0,0.8084758281707763,0.9078072152818952,3.7162830434526715,1.4865132173810687
2022-04-04 21:00:00,1.0,1.0,0.8648145302136739,0.9412972041538783,3.806111734367552,1.5224446937470208
2022-04-04 22:00:00,1.0,1.0,0.9185218707720438,0.963226454598563,3.881748325370607,1.5526993301482428
2022-04-04 23:00:00,1.0,1.0,0.9186576294898986,0.9632810429164341,3.8819386724063327,1.552775468962533
2022-04-05 00:00:00,1.0,1.0,0.9521337381998697,0.9815886794953118,3.9337224176951815,1.5734889670780725
2022-04-05 01:00:00,1.0,1.0,0.9617236773173014,0.9856520378021966,3.947375715119498,1.578950286047799
