time,x,y,lon,lat,temperature,T_supply
2022-01-03 02:00:00,11.75,48.25,11.75,48.25,10.363922,80.0
2022-01-03 03:00:00,11.75,48.25,11.75,48.25,9.969147,80.0
2022-01-03 04:00:00,11.75,48.25,11.75,48.25,9.717468,80.0
2022-01-03 05:00:00,11.75,48.25,11.75,48.25,9.9071045,80.0
2022-01-03 06:00:00,11.75,48.25,11.75,48.25,9.775024,80.0
2022-01-03 07:00:00,11.75,48.25,11.75,48.25,9.609528,80.0
2022-01-03 08:00:00,11.75,48.25,11.75,48.25,9.568695,80.0
2022-01-03 09:00:00,11.75,48.25,11.75,48.25,9.786346,80.0
2022-01-03 10:00:00,11.75,48.25,11.75,48.25,10.489166,80.0
2022-01-03 11:00:00,11.75,48.25,11.75,48.25,10.754242,80.0
2022-01-03 12:00:00,11.75,48.25,11.75,48.25,10.858002,80.0
2022-01-03 13:00:00,11.75,48.25,11.75,48.25,10.5234375,80.0
2022-01-03 14:00:00,11.75,48.25,11.75,48.25,10.481415,80.0
2022-01-03 15:00:00,11.75,48.25,11.75,48.25,10.232422,80.0
2022-01-03 16:00:00,11.75,48.25,11.75,48.25,10.069031,80.0
2022-01-03 17:00:00,11.75,48.25,11.75,48.25,9.981964,80.0
2022-01-03 18:00:00,11.75,48.25,11.75,48.25,9.850769,80.0
2022-01-03 19:00:00,11.75,48.25,11.75,48.25,9.844208,80.0
2022-01-03 20:00:00,11.75,48.25,11.75,48.25,9.866272,80.0
2022-01-03 21:00:00,11.75,48.25,11.75,48.25,10.193359,80.0
2022-01-03 22:00:00,11.75,48.25,11.75,48.25,9.776825,80.0
2022-01-03 23:00:00,11.75,48.25,11.75,48.25,9.718353,80.0
2022-01-04 00:00:00,11.75,48.25,11.75,48.25,9.273773,80.0
2022-01-04 01:00:00,11.75,48.25,11.75,48.25,9.149445,80.0
2022-01-04 02:00:00,11.75,48.25,11.75,48.25,9.18045,80.0
2022-01-04 03:00:00,11.75,48.25,11.75,48.25,9.009308,80.0
2022-01-04 04:00:00,11.75,48.25,11.75,48.25,8.68219,80.0
2022-01-04 05:00:00,11.75,48.25,11.75,48.25,8.00531,80.0
2022-01-04 06:00:00,11.75,48.25,11.75,48.25,7.736664,80.0
2022-01-04 07:00:00,11.75,48.25,11.75,48.25,7.4158325,80.0
2022-01-04 08:00:00,11.75,48.25,11.75,48.25,7.5830994,80.0
2022-01-04 09:00:00,11.75,48.25,11.75,48.25,8.18512,80.0
2022-01-04 10:00:00,11.75,48.25,11.75,48.25,10.066925,80.0
2022-01-04 11:00:00,11.75,48.25,11.75,48.25,11.70813,80.0
2022-01-04 12:00:00,11.75,48.25,11.75,48.25,13.818054,80.0
2022-01-04 13:00:00,11.75,48.25,11.75,48.25,15.028046,80.0
2022-01-04 14:00:00,11.75,48.25,11.75,48.25,14.622528,80.0
2022-01-04 15:00:00,11.75,48.25,11.75,48.25,14.609711,80.0
2022-01-04 16:00:00,11.75,48.25,11.75,48.25,14.104279,80.0
2022-01-04 17:00:00,11.75,48.25,11.75,48.25,13.128937,80.0
2022-01-04 18:00:00,11.75,48.25,11.75,48.25,11.89032,80.0
2022-01-04 19:00:00,11.75,48.25,11.75,48.25,10.739624,80.0
2022-01-04 20:00:00,11.75,48.25,11.75,48.25,9.330139,80.0
2022-01-04 21:00:00,11.75,48.25,11.75,48.25,7.518402,80.0
2022-01-04 22:00:00,11.75,48.25,11.75,48.25,7.19458,80.0
2022-01-04 23:00:00,11.75,48.25,11.75,48.25,6.1807556,80.0
2022-01-05 00:00:00,11.75,48.25,11.75,48.25,5.347351,80.0
2022-01-05 01:00:00,11.75,48.25,11.75,48.25,4.480835,80.0
2022-01-05 02:00:00,11.75,48.25,11.75,48.25,3.7693787,80.0
2022-01-05 03:00:00,11.75,48.25,11.75,48.25,3.4076843,80.0
2022-01-05 04:00:00,11.75,48.25,11.75,48.25,3.3501282,80.0
2022-01-05 05:00:00,11.75,48.25,11.75,48.25,3.2505493,80.0
2022-01-05 06:00:00,11.75,48.25,11.75,48.25,3.3516235,80.0
2022-01-05 07:00:00,11.75,48.25,11.75,48.25,3.3787537,80.0
2022-01-05 08:00:00,11.75,48.25,11.75,48.25,3.3901062,80.0
2022-01-05 09:00:00,11.75,48.25,11.75,48.25,3.1682434,80.0
2022-01-05 10:00:00,11.75,48.25,11.75,48.25,2.4111633,80.0
2022-01-05 11:00:00,11.75,48.25,11.75,48.25,2.2477722,80.0
2022-01-05 12:00:00,11.75,48.25,11.75,48.25,2.2158508,80.0
2022-01-05 13:00:00,11.75,48.25,11.75,48.25,2.1022644,80.0
2022-01-05 14:00:00,11.75,48.25,11.75,48.25,2.0682678,80.0
2022-01-05 15:00:00,11.75,48.25,11.75,48.25,1.9084473,80.0
2022-01-05 16:00:00,11.75,48.25,11.75,48.25,1.4131775,80.0
2022-01-05 17:00:00,11.75,48.25,11.75,48.25,1.0517578,80.0
2022-01-05 18:00:00,11.75,48.25,11.75,48.25,0.77685547,80.0
2022-01-05 19:00:00,11.75,48.25,11.75,48.25,0.78012085,80.0
2022-01-05 20:00:00,11.75,48.25,11.75,48.25,0.64178467,80.0
2022-01-05 21:00:00,11.75,48.25,11.75,48.25,0.76849365,80.0
2022-01-05 22:00:00,11.75,48.25,11.75,48.25,0.74435425,80.0
2022-01-05 23:00:00,11.75,48.25,11.75,48.25,0.7383728,80.0
2022-01-06 00:00:00,11.75,48.25,11.75,48.25,0.691864,80.0
2022-01-06 01:00:00,11.75,48.25,11.75,48.25,0.5624695,80.0
2022-01-06 02:00:00,11.75,48.25,11.75,48.25,0.5409851,80.0
2022-01-06 03:00:00,11.75,48.25,11.75,48.25,0.5633545,80.0
2022-01-06 04:00:00,11.75,48.25,11.75,48.25,0.61224365,80.0
2022-01-06 05:00:00,11.75,48.25,11.75,48.25,0.71035767,80.0
2022-01-06 06:00:00,11.75,48.25,11.75,48.25,0.84542847,80.0
2022-01-06 07:00:00,11.75,48.25,11.75,48.25,0.8126221,80.0
2022-01-06 08:00:00,11.75,48.25,11.75,48.25,0.91638184,80.0
2022-01-06 09:00:00,11.75,48.25,11.75,48.25,1.1540527,80.0
2022-01-06 10:00:00,11.75,48.25,11.75,48.25,1.6248779,80.0
2022-01-06 11:00:00,11.75,48.25,11.75,48.25,1.7936401,80.0
2022-01-06 12:00:00,11.75,48.25,11.75,48.25,2.2459717,80.0
2022-01-06 13:00:00,11.75,48.25,11.75,48.25,2.5179138,80.0
2022-01-06 14:00:00,11.75,48.25,11.75,48.25,2.3825378,80.0
2022-01-06 15:00:00,11.75,48.25,11.75,48.25,2.1669617,80.0
2022-01-06 16:00:00,11.75,48.25,11.75,48.25,0.2001648,80.0
2022-01-06 17:00:00,11.75,48.25,11.75,48.25,-0.44628906,80.0
2022-01-06 18:00:00,11.75,48.25,11.75,48.25,-1.0271301,80.0
2022-01-06 19:00:00,11.75,48.25,11.75,48.25,-0.9821167,80.0
2022-01-06 20:00:00,11.75,48.25,11.75,48.25,-0.5348511,80.0
2022-01-06 21:00:00,11.75,48.25,11.75,48.25,-0.25427246,80.0
2022-01-06 22:00:00,11.75,48.25,11.75,48.25,-0.8395996,80.0
2022-01-06 23:00:00,11.75,48.25,11.75,48.25,-0.99823,80.0
2022-01-07 00:00:00,11.75,48.25,11.75,48.25,-1.715332,80.0
2022-01-07 01:00:00,11.75,48.25,11.75,48.25,-1.93927,80.0
2022-01-07 02:00:00,11.75,48.25,11.75,48.25,-1.9082642,80.0
2022-01-07 03:00:00,11.75,48.25,11.75,48.25,-2.1775208,80.0
2022-01-07 04:00:00,11.75,48.25,11.75,48.25,-2.8687134,80.0
2022-01-07 05:00:00,11.75,48.25,11.75,48.25,-3.5992432,80.0
2022-01-07 06:00:00,11.75,48.25,11.75,48.25,-2.9918518,80.0
2022-01-07 07:00:00,11.75,48.25,11.75,48.25,-2.6987305,80.0
2022-01-07 08:00:00,11.75,48.25,11.75,48.25,-2.0990906,80.0
2022-01-07 09:00:00,11.75,48.25,11.75,48.25,-1.364685,80.0
2022-01-07 10:00:00,11.75,48.25,11.75,48.25,-0.37771606,80.0
2022-01-07 11:00:00,11.75,48.25,11.75,48.25,-0.17315674,80.0
2022-01-07 12:00:00,11.75,48.25,11.75,48.25,0.32809448,80.0
2022-01-07 13:00:00,11.75,48.25,11.75,48.25,0.84780884,80.0
2022-01-07 14:00:00,11.75,48.25,11.75,48.25,0.92593384,80.0
2022-01-07 15:00:00,11.75,48.25,11.75,48.25,0.18527222,80.0
2022-01-07 16:00:00,11.75,48.25,11.75,48.25,0.15396118,80.0
2022-01-07 17:00:00,11.75,48.25,11.75,48.25,0.8767395,80.0
2022-01-07 18:00:00,11.75,48.25,11.75,48.25,1.3335571,80.0
2022-01-07 19:00:00,11.75,48.25,11.75,48.25,1.3219299,80.0
2022-01-07 20:00:00,11.75,48.25,11.75,48.25,1.1626892,80.0
2022-01-07 21:00:00,11.75,48.25,11.75,48.25,1.1400452,80.0
2022-01-07 22:00:00,11.75,48.25,11.75,48.25,0.8937378,80.0
2022-01-07 23:00:00,11.75,48.25,11.75,48.25,1.0469971,80.0
2022-01-08 00:00:00,11.75,48.25,11.75,48.25,0.86242676,80.0
2022-01-08 01:00:00,11.75,48.25,11.75,48.25,0.54278564,80.0
2022-01-08 02:00:00,11.75,48.25,11.75,48.25,-0.72509766,80.0
2022-01-08 03:00:00,11.75,48.25,11.75,48.25,-1.4046326,80.0
2022-01-08 04:00:00,11.75,48.25,11.75,48.25,-1.907074,80.0
2022-01-08 05:00:00,11.75,48.25,11.75,48.25,-1.4308777,80.0
2022-01-08 06:00:00,11.75,48.25,11.75,48.25,-0.2104187,80.0
2022-01-08 07:00:00,11.75,48.25,11.75,48.25,0.3269043,80.0
2022-01-08 08:00:00,11.75,48.25,11.75,48.25,0.93130493,80.0
2022-01-08 09:00:00,11.75,48.25,11.75,48.25,1.443573,80.0
2022-01-08 10:00:00,11.75,48.25,11.75,48.25,1.2870483,80.0
2022-01-08 11:00:00,11.75,48.25,11.75,48.25,1.3860168,80.0
2022-01-08 12:00:00,11.75,48.25,11.75,48.25,1.744751,80.0
2022-01-08 13:00:00,11.75,48.25,11.75,48.25,1.5533142,80.0
2022-01-08 14:00:00,11.75,48.25,11.75,48.25,1.5607605,80.0
2022-01-08 15:00:00,11.75,48.25,11.75,48.25,1.2190552,80.0
2022-01-08 16:00:00,11.75,48.25,11.75,48.25,-0.10366821,80.0
2022-01-08 17:00:00,11.75,48.25,11.75,48.25,-2.1345825,80.0
2022-01-08 18:00:00,11.75,48.25,11.75,48.25,-2.1441345,80.0
2022-01-08 19:00:00,11.75,48.25,11.75,48.25,-0.9293518,80.0
2022-01-08 20:00:00,11.75,48.25,11.75,48.25,0.37161255,80.0
2022-01-08 21:00:00,11.75,48.25,11.75,48.25,0.7825012,80.0
2022-01-08 22:00:00,11.75,48.25,11.75,48.25,1.0013733,80.0
2022-01-08 23:00:00,11.75,48.25,11.75,48.25,1.104248,80.0
2022-01-09 00:00:00,11.75,48.25,11.75,48.25,1.1799927,80.0
2022-01-09 01:00:00,11.75,48.25,11.75,48.25,1.2625732,80.0
2022-01-09 02:00:00,11.75,48.25,11.75,48.25,1.6066895,80.0
2022-01-09 03:00:00,11.75,48.25,11.75,48.25,1.0249329,80.0
2022-01-09 04:00:00,11.75,48.25,11.75,48.25,1.3556213,80.0
2022-01-09 05:00:00,11.75,48.25,11.75,48.25,2.2438965,80.0
2022-01-09 06:00:00,11.75,48.25,11.75,48.25,3.597931,80.0
2022-01-09 07:00:00,11.75,48.25,11.75,48.25,3.911316,80.0
2022-01-09 08:00:00,11.75,48.25,11.75,48.25,3.7160034,80.0
2022-01-09 09:00:00,11.75,48.25,11.75,48.25,3.2717285,80.0
2022-01-09 10:00:00,11.75,48.25,11.75,48.25,2.4138489,80.0
2022-01-09 11:00:00,11.75,48.25,11.75,48.25,2.8423462,80.0
2022-01-09 12:00:00,11.75,48.25,11.75,48.25,3.4398804,80.0
2022-01-09 13:00:00,11.75,48.25,11.75,48.25,3.8630066,80.0
2022-01-09 14:00:00,11.75,48.25,11.75,48.25,3.2404175,80.0
2022-01-09 15:00:00,11.75,48.25,11.75,48.25,2.91391,80.0
2022-01-09 16:00:00,11.75,48.25,11.75,48.25,2.378662,80.0
2022-01-09 17:00:00,11.75,48.25,11.75,48.25,2.1189575,80.0
2022-01-09 18:00:00,11.75,48.25,11.75,48.25,1.5914612,80.0
2022-01-09 19:00:00,11.75,48.25,11.75,48.25,1.1996765,80.0
2022-01-09 20:00:00,11.75,48.25,11.75,48.25,1.3389282,80.0
2022-01-09 21:00:00,11.75,48.25,11.75,48.25,1.1820679,80.0
2022-01-09 22:00:00,11.75,48.25,11.75,48.25,0.5335388,80.0
2022-01-09 23:00:00,11.75,48.25,11.75,48.25,0.3489685,80.0
2022-01-10 00:00:00,11.75,48.25,11.75,48.25,1.0517578,80.0
2022-01-10 01:00:00,11.75,48.25,11.75,48.25,0.5621643,80.0
2022-01-10 02:00:00,11.75,48.25,11.75,48.25,1.0473022,80.0
2022-01-10 03:00:00,11.75,48.25,11.75,48.25,0.5028076,80.0
2022-01-10 04:00:00,11.75,48.25,11.75,48.25,0.68829346,80.0
2022-01-10 05:00:00,11.75,48.25,11.75,48.25,0.45690918,80.0
2022-01-10 06:00:00,11.75,48.25,11.75,48.25,0.66922,80.0
2022-01-10 07:00:00,11.75,48.25,11.75,48.25,0.4807434,80.0
2022-01-10 08:00:00,11.75,48.25,11.75,48.25,0.70617676,80.0
2022-01-10 09:00:00,11.75,48.25,11.75,48.25,1.1036682,80.0
2022-01-10 10:00:00,11.75,48.25,11.75,48.25,1.4716187,80.0
2022-01-10 11:00:00,11.75,48.25,11.75,48.25,1.8485107,80.0
2022-01-10 12:00:00,11.75,48.25,11.75,48.25,2.2292786,80.0
2022-01-10 13:00:00,11.75,48.25,11.75,48.25,2.2608948,80.0
2022-01-10 14:00:00,11.75,48.25,11.75,48.25,2.5021057,80.0
2022-01-10 15:00:00,11.75,48.25,11.75,48.25,2.6547852,80.0
2022-01-10 16:00:00,11.75,48.25,11.75,48.25,2.1359558,80.0
2022-01-10 17:00:00,11.75,48.25,11.75,48.25,1.7638245,80.0
2022-01-10 18:00:00,11.75,48.25,11.75,48.25,1.7089539,80.0
2022-01-10 19:00:00,11.75,48.25,11.75,48.25,1.6687012,80.0
2022-01-10 20:00:00,11.75,48.25,11.75,48.25,1.5237732,80.0
2022-01-10 21:00:00,11.75,48.25,11.75,48.25,1.4408875,80.0
2022-01-10 22:00:00,11.75,48.25,11.75,48.25,1.6341248,80.0
2022-01-10 23:00:00,11.75,48.25,11.75,48.25,1.4459534,80.0
2022-01-11 00:00:00,11.75,48.25,11.75,48.25,1.5023193,80.0
2022-01-11 01:00:00,11.75,48.25,11.75,48.25,1.1898193,80.0
2022-01-11 02:00:00,11.75,48.25,11.75,48.25,1.083374,80.0
2022-01-11 03:00:00,11.75,48.25,11.75,48.25,0.9608154,80.0
2022-01-11 04:00:00,11.75,48.25,11.75,48.25,0.5716858,80.0
2022-01-11 05:00:00,11.75,48.25,11.75,48.25,0.10803223,80.0
2022-01-11 06:00:00,11.75,48.25,11.75,48.25,-0.055358887,80.0
2022-01-11 07:00:00,11.75,48.25,11.75,48.25,-0.0025939941,80.0
2022-01-11 08:00:00,11.75,48.25,11.75,48.25,0.13546753,80.0
2022-01-11 09:00:00,11.75,48.25,11.75,48.25,0.6402893,80.0
2022-01-11 10:00:00,11.75,48.25,11.75,48.25,1.030304,80.0
2022-01-11 11:00:00,11.75,48.25,11.75,48.25,1.6427612,80.0
2022-01-11 12:00:00,11.75,48.25,11.75,48.25,2.0271301,80.0
2022-01-11 13:00:00,11.75,48.25,11.75,48.25,2.3926697,80.0
2022-01-11 14:00:00,11.75,48.25,11.75,48.25,2.3622742,80.0
2022-01-11 15:00:00,11.75,48.25,11.75,48.25,2.0241394,80.0
2022-01-11 16:00:00,11.75,48.25,11.75,48.25,1.6195068,80.0
2022-01-11 17:00:00,11.75,48.25,11.75,48.25,0.7878723,80.0
2022-01-11 18:00:00,11.75,48.25,11.75,48.25,0.4133606,80.0
2022-01-11 19:00:00,11.75,48.25,11.75,48.25,-0.39111328,80.0
2022-01-11 20:00:00,11.75,48.25,11.75,48.25,-0.5554199,80.0
2022-01-11 21:00:00,11.75,48.25,11.75,48.25,-1.636322,80.0
2022-01-11 22:00:00,11.75,48.25,11.75,48.25,-1.8769531,80.0
2022-01-11 23:00:00,11.75,48.25,11.75,48.25,-2.1987,80.0
2022-01-12 00:00:00,11.75,48.25,11.75,48.25,-1.9995117,80.0
2022-01-12 01:00:00,11.75,48.25,11.75,48.25,-2.6399841,80.0
2022-01-12 02:00:00,11.75,48.25,11.75,48.25,-2.8126526,80.0
2022-01-12 03:00:00,11.75,48.25,11.75,48.25,-2.764038,80.0
2022-01-12 04:00:00,11.75,48.25,11.75,48.25,-3.0583496,80.0
2022-01-12 05:00:00,11.75,48.25,11.75,48.25,-2.8558655,80.0
2022-01-12 06:00:00,11.75,48.25,11.75,48.25,-2.7354126,80.0
2022-01-12 07:00:00,11.75,48.25,11.75,48.25,-2.9787292,80.0
2022-01-12 08:00:00,11.75,48.25,11.75,48.25,-2.238037,80.0
2022-01-12 09:00:00,11.75,48.25,11.75,48.25,-2.021576,80.0
2022-01-12 10:00:00,11.75,48.25,11.75,48.25,-1.7087708,80.0
2022-01-12 11:00:00,11.75,48.25,11.75,48.25,-1.5808716,80.0
2022-01-12 12:00:00,11.75,48.25,11.75,48.25,-1.3596191,80.0
2022-01-12 13:00:00,11.75,48.25,11.75,48.25,-1.0808105,80.0
2022-01-12 14:00:00,11.75,48.25,11.75,48.25,-1.2102356,80.0
2022-01-12 15:00:00,11.75,48.25,11.75,48.25,-1.6586914,80.0
2022-01-12 16:00:00,11.75,48.25,11.75,48.25,-3.2417297,80.0
2022-01-12 17:00:00,11.75,48.25,11.75,48.25,-3.646637,80.0
2022-01-12 18:00:00,11.75,48.25,11.75,48.25,-3.4027405,80.0
2022-01-12 19:00:00,11.75,48.25,11.75,48.25,-3.2980652,80.0
2022-01-12 20:00:00,11.75,48.25,11.75,48.25,-3.4212341,80.0
2022-01-12 21:00:00,11.75,48.25,11.75,48.25,-3.4799805,80.0
2022-01-12 22:00:00,11.75,48.25,11.75,48.25,-3.312378,80.0
2022-01-12 23:00:00,11.75,48.25,11.75,48.25,-2.5914001,80.0
2022-01-13 00:00:00,11.75,48.25,11.75,48.25,-3.303131,80.0
2022-01-13 01:00:00,11.75,48.25,11.75,48.25,-3.177002,80.0
2022-01-13 02:00:00,11.75,48.25,11.75,48.25,-2.6656494,80.0
2022-01-13 03:00:00,11.75,48.25,11.75,48.25,-3.1662903,80.0
2022-01-13 04:00:00,11.75,48.25,11.75,48.25,-3.7429504,80.0
2022-01-13 05:00:00,11.75,48.25,11.75,48.25,-3.9305115,80.0
2022-01-13 06:00:00,11.75,48.25,11.75,48.25,-3.5029297,80.0
2022-01-13 07:00:00,11.75,48.25,11.75,48.25,-2.7777405,80.0
2022-01-13 08:00:00,11.75,48.25,11.75,48.25,-2.85141,80.0
2022-01-13 09:00:00,11.75,48.25,11.75,48.25,-2.1924133,80.0
2022-01-13 10:00:00,11.75,48.25,11.75,48.25,-1.9595337,80.0
2022-01-13 11:00:00,11.75,48.25,11.75,48.25,-1.4195557,80.0
2022-01-13 12:00:00,11.75,48.25,11.75,48.25,-0.66604614,80.0
2022-01-13 13:00:00,11.75,48.25,11.75,48.25,-0.05328369,80.0
2022-01-13 14:00:00,11.75,48.25,11.75,48.25,0.07879639,80.0
2022-01-13 15:00:00,11.75,48.25,11.75,48.25,-0.75161743,80.0
2022-01-13 16:00:00,11.75,48.25,11.75,48.25,-1.2057495,80.0
2022-01-13 17:00:00,11.75,48.25,11.75,48.25,-1.4776917,80.0
2022-01-13 18:00:00,11.75,48.25,11.75,48.25,-2.2034607,80.0
2022-01-13 19:00:00,11.75,48.25,11.75,48.25,-2.2878418,80.0
2022-01-13 20:00:00,11.75,48.25,11.75,48.25,-2.4107056,80.0
2022-01-13 21:00:00,11.75,48.25,11.75,48.25,-2.612854,80.0
2022-01-13 22:00:00,11.75,48.25,11.75,48.25,-1.8772583,80.0
2022-01-13 23:00:00,11.75,48.25,11.75,48.25,-2.1524658,80.0
2022-01-14 00:00:00,11.75,48.25,11.75,48.25,-2.8153381,80.0
2022-01-14 01:00:00,11.75,48.25,11.75,48.25,-3.0171814,80.0
2022-01-14 02:00:00,11.75,48.25,11.75,48.25,-3.4516296,80.0
2022-01-14 03:00:00,11.75,48.25,11.75,48.25,-3.7435608,80.0
2022-01-14 04:00:00,11.75,48.25,11.75,48.25,-3.6967468,80.0
2022-01-14 05:00:00,11.75,48.25,11.75,48.25,-3.6514282,80.0
2022-01-14 06:00:00,11.75,48.25,11.75,48.25,-3.859558,80.0
2022-01-14 07:00:00,11.75,48.25,11.75,48.25,-3.6904907,80.0
2022-01-14 08:00:00,11.75,48.25,11.75,48.25,-2.5216064,80.0
2022-01-14 09:00:00,11.75,48.25,11.75,48.25,-1.0411682,80.0
2022-01-14 10:00:00,11.75,48.25,11.75,48.25,0.3131714,80.0
2022-01-14 11:00:00,11.75,48.25,11.75,48.25,1.8854675,80.0
2022-01-14 12:00:00,11.75,48.25,11.75,48.25,3.6065674,80.0
2022-01-14 13:00:00,11.75,48.25,11.75,48.25,4.8863525,80.0
2022-01-14 14:00:00,11.75,48.25,11.75,48.25,5.1219177,80.0
2022-01-14 15:00:00,11.75,48.25,11.75,48.25,4.3749695,80.0
2022-01-14 16:00:00,11.75,48.25,11.75,48.25,2.0921326,80.0
2022-01-14 17:00:00,11.75,48.25,11.75,48.25,0.82662964,80.0
2022-01-14 18:00:00,11.75,48.25,11.75,48.25,0.41635132,80.0
2022-01-14 19:00:00,11.75,48.25,11.75,48.25,-0.49368286,80.0
2022-01-14 20:00:00,11.75,48.25,11.75,48.25,-1.7043152,80.0
2022-01-14 21:00:00,11.75,48.25,11.75,48.25,-2.235077,80.0
2022-01-14 22:00:00,11.75,48.25,11.75,48.25,-2.216278,80.0
2022-01-14 23:00:00,11.75,48.25,11.75,48.25,-2.434845,80.0
2022-01-15 00:00:00,11.75,48.25,11.75,48.25,-2.4333496,80.0
2022-01-15 01:00:00,11.75,48.25,11.75,48.25,-2.216278,80.0
2022-01-15 02:00:00,11.75,48.25,11.75,48.25,-2.8320312,80.0
2022-01-15 03:00:00,11.75,48.25,11.75,48.25,-2.7357178,80.0
2022-01-15 04:00:00,11.75,48.25,11.75,48.25,-2.7506104,80.0
2022-01-15 05:00:00,11.75,48.25,11.75,48.25,-2.5887146,80.0
2022-01-15 06:00:00,11.75,48.25,11.75,48.25,-2.2583313,80.0
2022-01-15 07:00:00,11.75,48.25,11.75,48.25,-2.1488953,80.0
2022-01-15 08:00:00,11.75,48.25,11.75,48.25,-0.9663086,80.0
2022-01-15 09:00:00,11.75,48.25,11.75,48.25,-0.35385132,80.0
2022-01-15 10:00:00,11.75,48.25,11.75,48.25,0.4133606,80.0
2022-01-15 11:00:00,11.75,48.25,11.75,48.25,0.7017212,80.0
2022-01-15 12:00:00,11.75,48.25,11.75,48.25,1.318634,80.0
2022-01-15 13:00:00,11.75,48.25,11.75,48.25,1.465332,80.0
2022-01-15 14:00:00,11.75,48.25,11.75,48.25,1.5315552,80.0
2022-01-15 15:00:00,11.75,48.25,11.75,48.25,1.097992,80.0
2022-01-15 16:00:00,11.75,48.25,11.75,48.25,0.07196045,80.0
2022-01-15 17:00:00,11.75,48.25,11.75,48.25,-0.73791504,80.0
2022-01-15 18:00:00,11.75,48.25,11.75,48.25,-0.46090698,80.0
2022-01-15 19:00:00,11.75,48.25,11.75,48.25,-0.4909973,80.0
2022-01-15 20:00:00,11.75,48.25,11.75,48.25,-1.3008728,80.0
