time,x,y,lon,lat,temperature,T_supply
2022-04-20 14:00:00,11.75,48.25,11.75,48.25,12.570129,70.0
2022-04-20 15:00:00,11.75,48.25,11.75,48.25,12.978516,70.0
2022-04-20 16:00:00,11.75,48.25,11.75,48.25,12.740784,70.0
2022-04-20 17:00:00,11.75,48.25,11.75,48.25,12.154053,70.0
2022-04-20 18:00:00,11.75,48.25,11.75,48.25,9.702118,70.0
2022-04-20 19:00:00,11.75,48.25,11.75,48.25,8.043091,70.0
2022-04-20 20:00:00,11.75,48.25,11.75,48.25,6.470581,70.0
2022-04-20 21:00:00,11.75,48.25,11.75,48.25,4.703583,70.0
2022-04-20 22:00:00,11.75,48.25,11.75,48.25,4.461792,70.0
2022-04-20 23:00:00,11.75,48.25,11.75,48.25,3.2099304,70.0
2022-04-21 00:00:00,11.75,48.25,11.75,48.25,3.0097656,70.0
2022-04-21 01:00:00,11.75,48.25,11.75,48.25,2.4691772,70.0
2022-04-21 02:00:00,11.75,48.25,11.75,48.25,2.1828918,70.0
2022-04-21 03:00:00,11.75,48.25,11.75,48.25,2.3543396,70.0
2022-04-21 04:00:00,11.75,48.25,11.75,48.25,2.1578064,70.0
2022-04-21 05:00:00,11.75,48.25,11.75,48.25,2.6806335,70.0
2022-04-21 06:00:00,11.75,48.25,11.75,48.25,4.377289,70.0
2022-04-21 07:00:00,11.75,48.25,11.75,48.25,6.396576,70.0
2022-04-21 08:00:00,11.75,48.25,11.75,48.25,8.43045,70.0
2022-04-21 09:00:00,11.75,48.25,11.75,48.25,10.117371,70.0
2022-04-21 10:00:00,11.75,48.25,11.75,48.25,11.577484,70.0
2022-04-21 11:00:00,11.75,48.25,11.75,48.25,12.915466,70.0
2022-04-21 12:00:00,11.75,48.25,11.75,48.25,13.900452,70.0
2022-04-21 13:00:00,11.75,48.25,11.75,48.25,14.571259,70.0
2022-04-21 14:00:00,11.75,48.25,11.75,48.25,14.907654,70.0
2022-04-21 15:00:00,11.75,48.25,11.75,48.25,15.035858,70.0
2022-04-21 16:00:00,11.75,48.25,11.75,48.25,15.0686035,70.0
2022-04-21 17:00:00,11.75,48.25,11.75,48.25,14.227966,70.0
2022-04-21 18:00:00,11.75,48.25,11.75,48.25,12.560852,70.0
2022-04-21 19:00:00,11.75,48.25,11.75,48.25,10.721069,70.0
2022-04-21 20:00:00,11.75,48.25,11.75,48.25,10.001312,70.0
2022-04-21 21:00:00,11.75,48.25,11.75,48.25,8.756744,70.0
2022-04-21 22:00:00,11.75,48.25,11.75,48.25,7.769745,70.0
2022-04-21 23:00:00,11.75,48.25,11.75,48.25,7.050415,70.0
2022-04-22 00:00:00,11.75,48.25,11.75,48.25,6.4548035,70.0
2022-04-22 01:00:00,11.75,48.25,11.75,48.25,5.8717346,70.0
2022-04-22 02:00:00,11.75,48.25,11.75,48.25,5.1018677,70.0
2022-04-22 03:00:00,11.75,48.25,11.75,48.25,4.438324,70.0
2022-04-22 04:00:00,11.75,48.25,11.75,48.25,3.9231873,70.0
2022-04-22 05:00:00,11.75,48.25,11.75,48.25,4.149231,70.0
2022-04-22 06:00:00,11.75,48.25,11.75,48.25,5.6364136,70.0
2022-04-22 07:00:00,11.75,48.25,11.75,48.25,7.237213,70.0
2022-04-22 08:00:00,11.75,48.25,11.75,48.25,8.915649,70.0
2022-04-22 09:00:00,11.75,48.25,11.75,48.25,10.590851,70.0
2022-04-22 10:00:00,11.75,48.25,11.75,48.25,11.744049,70.0
2022-04-22 11:00:00,11.75,48.25,11.75,48.25,13.272491,70.0
2022-04-22 12:00:00,11.75,48.25,11.75,48.25,15.281677,70.0
2022-04-22 13:00:00,11.75,48.25,11.75,48.25,16.159119,70.0
2022-04-22 14:00:00,11.75,48.25,11.75,48.25,15.88092,70.0
2022-04-22 15:00:00,11.75,48.25,11.75,48.25,15.223877,70.0
2022-04-22 16:00:00,11.75,48.25,11.75,48.25,14.425293,70.0
2022-04-22 17:00:00,11.75,48.25,11.75,48.25,13.52359,70.0
2022-04-22 18:00:00,11.75,48.25,11.75,48.25,11.913086,70.0
2022-04-22 19:00:00,11.75,48.25,11.75,48.25,10.235046,70.0
2022-04-22 20:00:00,11.75,48.25,11.75,48.25,9.294525,70.0
2022-04-22 21:00:00,11.75,48.25,11.75,48.25,8.661316,70.0
2022-04-22 22:00:00,11.75,48.25,11.75,48.25,8.002655,70.0
2022-04-22 23:00:00,11.75,48.25,11.75,48.25,7.8732605,70.0
2022-04-23 00:00:00,11.75,48.25,11.75,48.25,7.6245728,70.0
2022-04-23 01:00:00,11.75,48.25,11.75,48.25,7.6896667,70.0
2022-04-23 02:00:00,11.75,48.25,11.75,48.25,7.490326,70.0
2022-04-23 03:00:00,11.75,48.25,11.75,48.25,7.468109,70.0
2022-04-23 04:00:00,11.75,48.25,11.75,48.25,7.615692,70.0
2022-04-23 05:00:00,11.75,48.25,11.75,48.25,7.598694,70.0
2022-04-23 06:00:00,11.75,48.25,11.75,48.25,7.706665,70.0
2022-04-23 07:00:00,11.75,48.25,11.75,48.25,8.403748,70.0
2022-04-23 08:00:00,11.75,48.25,11.75,48.25,9.269043,70.0
2022-04-23 09:00:00,11.75,48.25,11.75,48.25,10.246765,70.0
2022-04-23 10:00:00,11.75,48.25,11.75,48.25,11.466278,70.0
2022-04-23 11:00:00,11.75,48.25,11.75,48.25,12.042877,70.0
2022-04-23 12:00:00,11.75,48.25,11.75,48.25,12.894012,70.0
2022-04-23 13:00:00,11.75,48.25,11.75,48.25,13.641266,70.0
2022-04-23 14:00:00,11.75,48.25,11.75,48.25,14.090485,70.0
2022-04-23 15:00:00,11.75,48.25,11.75,48.25,14.3949585,70.0
2022-04-23 16:00:00,11.75,48.25,11.75,48.25,13.723755,70.0
2022-04-23 17:00:00,11.75,48.25,11.75,48.25,13.327484,70.0
2022-04-23 18:00:00,11.75,48.25,11.75,48.25,12.434265,70.0
2022-04-23 19:00:00,11.75,48.25,11.75,48.25,11.49295,70.0
2022-04-23 20:00:00,11.75,48.25,11.75,48.25,10.74411,70.0
2022-04-23 21:00:00,11.75,48.25,11.75,48.25,9.942688,70.0
2022-04-23 22:00:00,11.75,48.25,11.75,48.25,9.571503,70.0
2022-04-23 23:00:00,11.75,48.25,11.75,48.25,9.029694,70.0
2022-04-24 00:00:00,11.75,48.25,11.75,48.25,8.751099,70.0
2022-04-24 01:00:00,11.75,48.25,11.75,48.25,8.698914,70.0
2022-04-24 02:00:00,11.75,48.25,11.75,48.25,8.822266,70.0
2022-04-24 03:00:00,11.75,48.25,11.75,48.25,8.826294,70.0
2022-04-24 04:00:00,11.75,48.25,11.75,48.25,7.8764954,70.0
2022-04-24 05:00:00,11.75,48.25,11.75,48.25,7.937134,70.0
2022-04-24 06:00:00,11.75,48.25,11.75,48.25,8.794769,70.0
2022-04-24 07:00:00,11.75,48.25,11.75,48.25,10.244751,70.0
2022-04-24 08:00:00,11.75,48.25,11.75,48.25,10.826996,70.0
2022-04-24 09:00:00,11.75,48.25,11.75,48.25,11.740021,70.0
2022-04-24 10:00:00,11.75,48.25,11.75,48.25,12.145569,70.0
2022-04-24 11:00:00,11.75,48.25,11.75,48.25,12.858429,70.0
2022-04-24 12:00:00,11.75,48.25,11.75,48.25,13.047272,70.0
2022-04-24 13:00:00,11.75,48.25,11.75,48.25,13.280975,70.0
2022-04-24 14:00:00,11.75,48.25,11.75,48.25,12.553558,70.0
2022-04-24 15:00:00,11.75,48.25,11.75,48.25,12.451263,70.0
2022-04-24 16:00:00,11.75,48.25,11.75,48.25,11.586761,70.0
2022-04-24 17:00:00,11.75,48.25,11.75,48.25,10.672943,70.0
2022-04-24 18:00:00,11.75,48.25,11.75,48.25,9.83432,70.0
2022-04-24 19:00:00,11.75,48.25,11.75,48.25,8.986023,70.0
2022-04-24 20:00:00,11.75,48.25,11.75,48.25,8.364532,70.0
2022-04-24 21:00:00,11.75,48.25,11.75,48.25,8.271118,70.0
2022-04-24 22:00:00,11.75,48.25,11.75,48.25,8.164795,70.0
2022-04-24 23:00:00,11.75,48.25,11.75,48.25,8.2117,70.0
2022-04-25 00:00:00,11.75,48.25,11.75,48.25,8.330566,70.0
2022-04-25 01:00:00,11.75,48.25,11.75,48.25,8.341095,70.0
2022-04-25 02:00:00,11.75,48.25,11.75,48.25,8.379913,70.0
2022-04-25 03:00:00,11.75,48.25,11.75,48.25,8.5347595,70.0
2022-04-25 04:00:00,11.75,48.25,11.75,48.25,8.463196,70.0
2022-04-25 05:00:00,11.75,48.25,11.75,48.25,8.171265,70.0
2022-04-25 06:00:00,11.75,48.25,11.75,48.25,8.216553,70.0
2022-04-25 07:00:00,11.75,48.25,11.75,48.25,8.199554,70.0
2022-04-25 08:00:00,11.75,48.25,11.75,48.25,9.1970825,70.0
2022-04-25 09:00:00,11.75,48.25,11.75,48.25,10.2229,70.0
2022-04-25 10:00:00,11.75,48.25,11.75,48.25,10.910309,70.0
2022-04-25 11:00:00,11.75,48.25,11.75,48.25,11.664398,70.0
2022-04-25 12:00:00,11.75,48.25,11.75,48.25,12.788879,70.0
2022-04-25 13:00:00,11.75,48.25,11.75,48.25,13.504974,70.0
2022-04-25 14:00:00,11.75,48.25,11.75,48.25,13.68573,70.0
2022-04-25 15:00:00,11.75,48.25,11.75,48.25,13.909332,70.0
2022-04-25 16:00:00,11.75,48.25,11.75,48.25,13.642456,70.0
2022-04-25 17:00:00,11.75,48.25,11.75,48.25,13.453644,70.0
2022-04-25 18:00:00,11.75,48.25,11.75,48.25,11.782471,70.0
2022-04-25 19:00:00,11.75,48.25,11.75,48.25,11.036041,70.0
2022-04-25 20:00:00,11.75,48.25,11.75,48.25,10.15863,70.0
2022-04-25 21:00:00,11.75,48.25,11.75,48.25,10.244354,70.0
2022-04-25 22:00:00,11.75,48.25,11.75,48.25,9.4756775,70.0
2022-04-25 23:00:00,11.75,48.25,11.75,48.25,9.349915,70.0
2022-04-26 00:00:00,11.75,48.25,11.75,48.25,8.894623,70.0
2022-04-26 01:00:00,11.75,48.25,11.75,48.25,8.329346,70.0
2022-04-26 02:00:00,11.75,48.25,11.75,48.25,8.491913,70.0
2022-04-26 03:00:00,11.75,48.25,11.75,48.25,8.628174,70.0
2022-04-26 04:00:00,11.75,48.25,11.75,48.25,8.893005,70.0
2022-04-26 05:00:00,11.75,48.25,11.75,48.25,8.895447,70.0
2022-04-26 06:00:00,11.75,48.25,11.75,48.25,9.080627,70.0
2022-04-26 07:00:00,11.75,48.25,11.75,48.25,9.550873,70.0
2022-04-26 08:00:00,11.75,48.25,11.75,48.25,10.174805,70.0
2022-04-26 09:00:00,11.75,48.25,11.75,48.25,10.394745,70.0
2022-04-26 10:00:00,11.75,48.25,11.75,48.25,10.975403,70.0
2022-04-26 11:00:00,11.75,48.25,11.75,48.25,10.376953,70.0
2022-04-26 12:00:00,11.75,48.25,11.75,48.25,9.265015,70.0
2022-04-26 13:00:00,11.75,48.25,11.75,48.25,7.495178,70.0
2022-04-26 14:00:00,11.75,48.25,11.75,48.25,7.114685,70.0
2022-04-26 15:00:00,11.75,48.25,11.75,48.25,7.3193054,70.0
2022-04-26 16:00:00,11.75,48.25,11.75,48.25,8.51535,70.0
2022-04-26 17:00:00,11.75,48.25,11.75,48.25,8.838013,70.0
2022-04-26 18:00:00,11.75,48.25,11.75,48.25,8.361298,70.0
2022-04-26 19:00:00,11.75,48.25,11.75,48.25,6.176605,70.0
2022-04-26 20:00:00,11.75,48.25,11.75,48.25,6.285797,70.0
2022-04-26 21:00:00,11.75,48.25,11.75,48.25,6.387268,70.0
2022-04-26 22:00:00,11.75,48.25,11.75,48.25,6.1689453,70.0
2022-04-26 23:00:00,11.75,48.25,11.75,48.25,5.608917,70.0
2022-04-27 00:00:00,11.75,48.25,11.75,48.25,5.5397644,70.0
2022-04-27 01:00:00,11.75,48.25,11.75,48.25,5.0290833,70.0
2022-04-27 02:00:00,11.75,48.25,11.75,48.25,4.893219,70.0
2022-04-27 03:00:00,11.75,48.25,11.75,48.25,4.6582947,70.0
2022-04-27 04:00:00,11.75,48.25,11.75,48.25,4.933655,70.0
2022-04-27 05:00:00,11.75,48.25,11.75,48.25,5.308075,70.0
2022-04-27 06:00:00,11.75,48.25,11.75,48.25,5.9328003,70.0
2022-04-27 07:00:00,11.75,48.25,11.75,48.25,6.601593,70.0
2022-04-27 08:00:00,11.75,48.25,11.75,48.25,7.9836426,70.0
2022-04-27 09:00:00,11.75,48.25,11.75,48.25,8.777374,70.0
2022-04-27 10:00:00,11.75,48.25,11.75,48.25,10.222107,70.0
2022-04-27 11:00:00,11.75,48.25,11.75,48.25,10.647888,70.0
2022-04-27 12:00:00,11.75,48.25,11.75,48.25,11.4626465,70.0
2022-04-27 13:00:00,11.75,48.25,11.75,48.25,11.989502,70.0
2022-04-27 14:00:00,11.75,48.25,11.75,48.25,12.376465,70.0
2022-04-27 15:00:00,11.75,48.25,11.75,48.25,12.655853,70.0
2022-04-27 16:00:00,11.75,48.25,11.75,48.25,12.677704,70.0
2022-04-27 17:00:00,11.75,48.25,11.75,48.25,12.479553,70.0
2022-04-27 18:00:00,11.75,48.25,11.75,48.25,10.938202,70.0
2022-04-27 19:00:00,11.75,48.25,11.75,48.25,9.05838,70.0
2022-04-27 20:00:00,11.75,48.25,11.75,48.25,7.4490967,70.0
2022-04-27 21:00:00,11.75,48.25,11.75,48.25,6.443878,70.0
2022-04-27 22:00:00,11.75,48.25,11.75,48.25,5.3311157,70.0
2022-04-27 23:00:00,11.75,48.25,11.75,48.25,4.7832336,70.0
2022-04-28 00:00:00,11.75,48.25,11.75,48.25,4.11969,70.0
2022-04-28 01:00:00,11.75,48.25,11.75,48.25,3.6393433,70.0
2022-04-28 02:00:00,11.75,48.25,11.75,48.25,3.309784,70.0
2022-04-28 03:00:00,11.75,48.25,11.75,48.25,2.7364502,70.0
2022-04-28 04:00:00,11.75,48.25,11.75,48.25,2.5249634,70.0
2022-04-28 05:00:00,11.75,48.25,11.75,48.25,3.398346,70.0
2022-04-28 06:00:00,11.75,48.25,11.75,48.25,5.822815,70.0
2022-04-28 07:00:00,11.75,48.25,11.75,48.25,8.430023,70.0
2022-04-28 08:00:00,11.75,48.25,11.75,48.25,10.711761,70.0
2022-04-28 09:00:00,11.75,48.25,11.75,48.25,12.663147,70.0
2022-04-28 10:00:00,11.75,48.25,11.75,48.25,13.878204,70.0
2022-04-28 11:00:00,11.75,48.25,11.75,48.25,14.610077,70.0
2022-04-28 12:00:00,11.75,48.25,11.75,48.25,15.154724,70.0
2022-04-28 13:00:00,11.75,48.25,11.75,48.25,15.699768,70.0
2022-04-28 14:00:00,11.75,48.25,11.75,48.25,16.179321,70.0
2022-04-28 15:00:00,11.75,48.25,11.75,48.25,16.313995,70.0
2022-04-28 16:00:00,11.75,48.25,11.75,48.25,16.199951,70.0
2022-04-28 17:00:00,11.75,48.25,11.75,48.25,15.404602,70.0
2022-04-28 18:00:00,11.75,48.25,11.75,48.25,13.00238,70.0
2022-04-28 19:00:00,11.75,48.25,11.75,48.25,10.106049,70.0
2022-04-28 20:00:00,11.75,48.25,11.75,48.25,8.685577,70.0
2022-04-28 21:00:00,11.75,48.25,11.75,48.25,7.885376,70.0
2022-04-28 22:00:00,11.75,48.25,11.75,48.25,6.17218,70.0
2022-04-28 23:00:00,11.75,48.25,11.75,48.25,5.8155212,70.0
2022-04-29 00:00:00,11.75,48.25,11.75,48.25,5.618225,70.0
2022-04-29 01:00:00,11.75,48.25,11.75,48.25,4.355438,70.0
2022-04-29 02:00:00,11.75,48.25,11.75,48.25,3.1913147,70.0
2022-04-29 03:00:00,11.75,48.25,11.75,48.25,2.869873,70.0
2022-04-29 04:00:00,11.75,48.25,11.75,48.25,2.6846924,70.0
2022-04-29 05:00:00,11.75,48.25,11.75,48.25,3.7824707,70.0
2022-04-29 06:00:00,11.75,48.25,11.75,48.25,6.893524,70.0
2022-04-29 07:00:00,11.75,48.25,11.75,48.25,9.999695,70.0
2022-04-29 08:00:00,11.75,48.25,11.75,48.25,12.890778,70.0
2022-04-29 09:00:00,11.75,48.25,11.75,48.25,14.614929,70.0
2022-04-29 10:00:00,11.75,48.25,11.75,48.25,15.690887,70.0
2022-04-29 11:00:00,11.75,48.25,11.75,48.25,16.43042,70.0
2022-04-29 12:00:00,11.75,48.25,11.75,48.25,16.97873,70.0
2022-04-29 13:00:00,11.75,48.25,11.75,48.25,17.448975,70.0
2022-04-29 14:00:00,11.75,48.25,11.75,48.25,17.625671,70.0
2022-04-29 15:00:00,11.75,48.25,11.75,48.25,17.492645,70.0
2022-04-29 16:00:00,11.75,48.25,11.75,48.25,17.163116,70.0
2022-04-29 17:00:00,11.75,48.25,11.75,48.25,16.186218,70.0
2022-04-29 18:00:00,11.75,48.25,11.75,48.25,14.274872,70.0
2022-04-29 19:00:00,11.75,48.25,11.75,48.25,11.549561,70.0
2022-04-29 20:00:00,11.75,48.25,11.75,48.25,9.622467,70.0
2022-04-29 21:00:00,11.75,48.25,11.75,48.25,9.079407,70.0
2022-04-29 22:00:00,11.75,48.25,11.75,48.25,8.673035,70.0
2022-04-29 23:00:00,11.75,48.25,11.75,48.25,8.440552,70.0
2022-04-30 00:00:00,11.75,48.25,11.75,48.25,7.519043,70.0
2022-04-30 01:00:00,11.75,48.25,11.75,48.25,6.990967,70.0
2022-04-30 02:00:00,11.75,48.25,11.75,48.25,6.4434814,70.0
2022-04-30 03:00:00,11.75,48.25,11.75,48.25,5.8519287,70.0
2022-04-30 04:00:00,11.75,48.25,11.75,48.25,5.6424866,70.0
2022-04-30 05:00:00,11.75,48.25,11.75,48.25,6.4260864,70.0
2022-04-30 06:00:00,11.75,48.25,11.75,48.25,7.5493774,70.0
2022-04-30 07:00:00,11.75,48.25,11.75,48.25,9.387543,70.0
2022-04-30 08:00:00,11.75,48.25,11.75,48.25,11.122986,70.0
2022-04-30 09:00:00,11.75,48.25,11.75,48.25,12.539001,70.0
2022-04-30 10:00:00,11.75,48.25,11.75,48.25,13.738312,70.0
2022-04-30 11:00:00,11.75,48.25,11.75,48.25,14.44873,70.0
2022-04-30 12:00:00,11.75,48.25,11.75,48.25,14.484314,70.0
2022-04-30 13:00:00,11.75,48.25,11.75,48.25,13.821594,70.0
2022-04-30 14:00:00,11.75,48.25,11.75,48.25,12.754913,70.0
2022-04-30 15:00:00,11.75,48.25,11.75,48.25,11.70282,70.0
2022-04-30 16:00:00,11.75,48.25,11.75,48.25,10.944672,70.0
2022-04-30 17:00:00,11.75,48.25,11.75,48.25,10.503113,70.0
2022-04-30 18:00:00,11.75,48.25,11.75,48.25,9.900635,70.0
2022-04-30 19:00:00,11.75,48.25,11.75,48.25,9.321625,70.0
2022-04-30 20:00:00,11.75,48.25,11.75,48.25,8.903534,70.0
2022-04-30 21:00:00,11.75,48.25,11.75,48.25,8.826294,70.0
2022-04-30 22:00:00,11.75,48.25,11.75,48.25,9.267853,70.0
2022-04-30 23:00:00,11.75,48.25,11.75,48.25,8.514557,70.0
2022-05-01 00:00:00,11.75,48.25,11.75,48.25,8.27887,70.0
2022-05-01 01:00:00,11.75,48.25,11.75,48.25,8.344574,70.0
2022-05-01 02:00:00,11.75,48.25,11.75,48.25,8.29837,70.0
2022-05-01 03:00:00,11.75,48.25,11.75,48.25,7.995758,70.0
2022-05-01 04:00:00,11.75,48.25,11.75,48.25,7.876648,70.0
2022-05-01 05:00:00,11.75,48.25,11.75,48.25,7.90506,70.0
2022-05-01 06:00:00,11.75,48.25,11.75,48.25,8.338623,70.0
2022-05-01 07:00:00,11.75,48.25,11.75,48.25,8.940033,70.0
2022-05-01 08:00:00,11.75,48.25,11.75,48.25,9.63681,70.0
2022-05-01 09:00:00,11.75,48.25,11.75,48.25,10.108093,70.0
2022-05-01 10:00:00,11.75,48.25,11.75,48.25,10.600159,70.0
2022-05-01 11:00:00,11.75,48.25,11.75,48.25,11.05661,70.0
2022-05-01 12:00:00,11.75,48.25,11.75,48.25,11.491882,70.0
2022-05-01 13:00:00,11.75,48.25,11.75,48.25,12.097931,70.0
2022-05-01 14:00:00,11.75,48.25,11.75,48.25,13.225311,70.0
2022-05-01 15:00:00,11.75,48.25,11.75,48.25,13.18631,70.0
2022-05-01 16:00:00,11.75,48.25,11.75,48.25,13.185059,70.0
2022-05-01 17:00:00,11.75,48.25,11.75,48.25,12.716736,70.0
2022-05-01 18:00:00,11.75,48.25,11.75,48.25,12.783691,70.0
2022-05-01 19:00:00,11.75,48.25,11.75,48.25,11.353699,70.0
2022-05-01 20:00:00,11.75,48.25,11.75,48.25,10.1805725,70.0
2022-05-01 21:00:00,11.75,48.25,11.75,48.25,9.536774,70.0
2022-05-01 22:00:00,11.75,48.25,11.75,48.25,7.8520813,70.0
2022-05-01 23:00:00,11.75,48.25,11.75,48.25,7.25235,70.0
2022-05-02 00:00:00,11.75,48.25,11.75,48.25,7.049347,70.0
2022-05-02 01:00:00,11.75,48.25,11.75,48.25,6.42041,70.0
2022-05-02 02:00:00,11.75,48.25,11.75,48.25,6.7230225,70.0
2022-05-02 03:00:00,11.75,48.25,11.75,48.25,6.8276978,70.0
2022-05-02 04:00:00,11.75,48.25,11.75,48.25,6.4555664,70.0
2022-05-02 05:00:00,11.75,48.25,11.75,48.25,5.6045227,70.0
2022-05-02 06:00:00,11.75,48.25,11.75,48.25,7.682129,70.0
2022-05-02 07:00:00,11.75,48.25,11.75,48.25,10.138611,70.0
2022-05-02 08:00:00,11.75,48.25,11.75,48.25,12.358582,70.0
2022-05-02 09:00:00,11.75,48.25,11.75,48.25,13.78009,70.0
2022-05-02 10:00:00,11.75,48.25,11.75,48.25,14.25647,70.0
2022-05-02 11:00:00,11.75,48.25,11.75,48.25,14.784576,70.0
2022-05-02 12:00:00,11.75,48.25,11.75,48.25,15.330872,70.0
2022-05-02 13:00:00,11.75,48.25,11.75,48.25,15.219818,70.0
2022-05-02 14:00:00,11.75,48.25,11.75,48.25,15.68222,70.0
2022-05-02 15:00:00,11.75,48.25,11.75,48.25,16.107727,70.0
2022-05-02 16:00:00,11.75,48.25,11.75,48.25,16.512054,70.0
2022-05-02 17:00:00,11.75,48.25,11.75,48.25,15.807678,70.0
2022-05-02 18:00:00,11.75,48.25,11.75,48.25,14.72818,70.0
2022-05-02 19:00:00,11.75,48.25,11.75,48.25,11.382111,70.0
2022-05-02 20:00:00,11.75,48.25,11.75,48.25,10.656952,70.0
2022-05-02 21:00:00,11.75,48.25,11.75,48.25,10.014008,70.0
2022-05-02 22:00:00,11.75,48.25,11.75,48.25,10.534454,70.0
2022-05-02 23:00:00,11.75,48.25,11.75,48.25,10.875641,70.0
2022-05-03 00:00:00,11.75,48.25,11.75,48.25,10.171234,70.0
2022-05-03 01:00:00,11.75,48.25,11.75,48.25,8.850616,70.0
2022-05-03 02:00:00,11.75,48.25,11.75,48.25,7.756714,70.0
2022-05-03 03:00:00,11.75,48.25,11.75,48.25,7.8520813,70.0
2022-05-03 04:00:00,11.75,48.25,11.75,48.25,7.84021,70.0
2022-05-03 05:00:00,11.75,48.25,11.75,48.25,7.2756653,70.0
2022-05-03 06:00:00,11.75,48.25,11.75,48.25,9.087524,70.0
2022-05-03 07:00:00,11.75,48.25,11.75,48.25,11.318939,70.0
2022-05-03 08:00:00,11.75,48.25,11.75,48.25,13.887756,70.0
2022-05-03 09:00:00,11.75,48.25,11.75,48.25,15.820801,70.0
2022-05-03 10:00:00,11.75,48.25,11.75,48.25,16.713806,70.0
2022-05-03 11:00:00,11.75,48.25,11.75,48.25,17.499146,70.0
2022-05-03 12:00:00,11.75,48.25,11.75,48.25,17.828888,70.0
2022-05-03 13:00:00,11.75,48.25,11.75,48.25,18.393433,70.0
2022-05-03 14:00:00,11.75,48.25,11.75,48.25,19.463165,70.0
2022-05-03 15:00:00,11.75,48.25,11.75,48.25,19.325409,70.0
2022-05-03 16:00:00,11.75,48.25,11.75,48.25,17.892029,70.0
2022-05-03 17:00:00,11.75,48.25,11.75,48.25,17.501709,70.0
2022-05-03 18:00:00,11.75,48.25,11.75,48.25,15.650024,70.0
2022-05-03 19:00:00,11.75,48.25,11.75,48.25,14.306915,70.0
2022-05-03 20:00:00,11.75,48.25,11.75,48.25,14.151367,70.0
2022-05-03 21:00:00,11.75,48.25,11.75,48.25,12.692566,70.0
2022-05-03 22:00:00,11.75,48.25,11.75,48.25,11.097717,70.0
2022-05-03 23:00:00,11.75,48.25,11.75,48.25,11.6414795,70.0
2022-05-04 00:00:00,11.75,48.25,11.75,48.25,12.003845,70.0
2022-05-04 01:00:00,11.75,48.25,11.75,48.25,11.410492,70.0
2022-05-04 02:00:00,11.75,48.25,11.75,48.25,9.215942,70.0
2022-05-04 03:00:00,11.75,48.25,11.75,48.25,8.795074,70.0
2022-05-04 04:00:00,11.75,48.25,11.75,48.25,8.625122,70.0
2022-05-04 05:00:00,11.75,48.25,11.75,48.25,9.48465,70.0
2022-05-04 06:00:00,11.75,48.25,11.75,48.25,10.698059,70.0
2022-05-04 07:00:00,11.75,48.25,11.75,48.25,12.279327,70.0
2022-05-04 08:00:00,11.75,48.25,11.75,48.25,14.47348,70.0
2022-05-04 09:00:00,11.75,48.25,11.75,48.25,16.032715,70.0
2022-05-04 10:00:00,11.75,48.25,11.75,48.25,17.418213,70.0
2022-05-04 11:00:00,11.75,48.25,11.75,48.25,18.04248,70.0
2022-05-04 12:00:00,11.75,48.25,11.75,48.25,18.152252,70.0
2022-05-04 13:00:00,11.75,48.25,11.75,48.25,18.74179,70.0
2022-05-04 14:00:00,11.75,48.25,11.75,48.25,18.792664,70.0
2022-05-04 15:00:00,11.75,48.25,11.75,48.25,17.65979,70.0
2022-05-04 16:00:00,11.75,48.25,11.75,48.25,16.266235,70.0
2022-05-04 17:00:00,11.75,48.25,11.75,48.25,15.295685,70.0
2022-05-04 18:00:00,11.75,48.25,11.75,48.25,14.278503,70.0
2022-05-04 19:00:00,11.75,48.25,11.75,48.25,12.418762,70.0
2022-05-04 20:00:00,11.75,48.25,11.75,48.25,12.107269,70.0
2022-05-04 21:00:00,11.75,48.25,11.75,48.25,11.810181,70.0
2022-05-04 22:00:00,11.75,48.25,11.75,48.25,11.928833,70.0
2022-05-04 23:00:00,11.75,48.25,11.75,48.25,11.710571,70.0
2022-05-05 00:00:00,11.75,48.25,11.75,48.25,11.103241,70.0
2022-05-05 01:00:00,11.75,48.25,11.75,48.25,10.348389,70.0
2022-05-05 02:00:00,11.75,48.25,11.75,48.25,10.161499,70.0
2022-05-05 03:00:00,11.75,48.25,11.75,48.25,9.536774,70.0
2022-05-05 04:00:00,11.75,48.25,11.75,48.25,8.789154,70.0
2022-05-05 05:00:00,11.75,48.25,11.75,48.25,9.161682,70.0
2022-05-05 06:00:00,11.75,48.25,11.75,48.25,10.7221985,70.0
2022-05-05 07:00:00,11.75,48.25,11.75,48.25,12.297577,70.0
2022-05-05 08:00:00,11.75,48.25,11.75,48.25,14.13443,70.0
2022-05-05 09:00:00,11.75,48.25,11.75,48.25,15.641113,70.0
2022-05-05 10:00:00,11.75,48.25,11.75,48.25,16.68753,70.0
2022-05-05 11:00:00,11.75,48.25,11.75,48.25,17.568665,70.0
2022-05-05 12:00:00,11.75,48.25,11.75,48.25,18.346375,70.0
2022-05-05 13:00:00,11.75,48.25,11.75,48.25,18.819366,70.0
2022-05-05 14:00:00,11.75,48.25,11.75,48.25,18.956696,70.0
2022-05-05 15:00:00,11.75,48.25,11.75,48.25,18.954987,70.0
2022-05-05 16:00:00,11.75,48.25,11.75,48.25,18.7753,70.0
2022-05-05 17:00:00,11.75,48.25,11.75,48.25,17.845428,70.0
2022-05-05 18:00:00,11.75,48.25,11.75,48.25,16.052643,70.0
2022-05-05 19:00:00,11.75,48.25,11.75,48.25,14.602325,70.0
