time,x,y,lon,lat,temperature,T_sink,COP,Delta T,T_source
2022-01-01 00:00:00,11.75,48.25,11.75,48.25,9.026306,90.0,1.6265717588376896,83.15042114257812,6.849579
2022-01-01 01:00:00,11.75,48.25,11.75,48.25,8.600189,90.0,1.6265472651010702,83.15121459960938,6.8487854
2022-01-01 02:00:00,11.75,48.25,11.75,48.25,8.438873,90.0,1.6264634245131697,83.1539306640625,6.8460693
2022-01-01 03:00:00,11.75,48.25,11.75,48.25,8.247437,90.0,1.62637864717935,83.15667724609375,6.8433228
2022-01-01 04:00:00,11.75,48.25,11.75,48.25,8.544739,90.0,1.626355098862739,83.15744018554688,6.84256
2022-01-01 05:00:00,11.75,48.25,11.75,48.25,8.6171875,90.0,1.6262712701825432,83.16015625,6.8398438
2022-01-01 06:00:00,11.75,48.25,11.75,48.25,8.224487,90.0,1.6262477237349642,83.16091918945312,6.839081
2022-01-01 07:00:00,11.75,48.25,11.75,48.25,6.5391846,90.0,1.6261629599171963,83.16366577148438,6.836334
2022-01-01 08:00:00,11.75,48.25,11.75,48.25,6.990631,90.0,1.6261384735808995,83.16445922851562,6.835541
2022-01-01 09:00:00,11.75,48.25,11.75,48.25,8.041992,90.0,1.6260546583236881,83.16717529296875,6.8328247
2022-01-01 10:00:00,11.75,48.25,11.75,48.25,9.527527,90.0,1.6259708482599138,83.16989135742188,6.8301086
2022-01-01 11:00:00,11.75,48.25,11.75,48.25,10.910797,90.0,1.6259463654012074,83.17068481445312,6.829315
2022-01-01 12:00:00,11.75,48.25,11.75,48.25,11.854523,90.0,1.6258616204662826,83.17343139648438,6.8265686
2022-01-01 13:00:00,11.75,48.25,11.75,48.25,12.485474,90.0,1.6258371395847717,83.17422485351562,6.825775
2022-01-01 14:00:00,11.75,48.25,11.75,48.25,12.264832,90.0,1.6257533429988398,83.17694091796875,6.823059
2022-01-01 15:00:00,11.75,48.25,11.75,48.25,10.001038,90.0,1.6257298055660856,83.17770385742188,6.822296
2022-01-01 16:00:00,11.75,48.25,11.75,48.25,7.962097,90.0,1.6256450742001687,83.18045043945312,6.8195496
2022-01-01 17:00:00,11.75,48.25,11.75,48.25,6.4351196,90.0,1.625620597238409,83.18124389648438,6.818756
2022-01-01 18:00:00,11.75,48.25,11.75,48.25,5.5757446,90.0,1.625535872715029,83.18399047851562,6.8160095
2022-01-01 19:00:00,11.75,48.25,11.75,48.25,4.9239197,90.0,1.6255113977299092,83.18478393554688,6.815216
2022-01-01 20:00:00,11.75,48.25,11.75,48.25,4.496643,90.0,1.6254266800484207,83.18753051757812,6.8124695
2022-01-01 21:00:00,11.75,48.25,11.75,48.25,4.4256897,90.0,1.6254031483011269,83.18829345703125,6.8117065
2022-01-01 22:00:00,11.75,48.25,11.75,48.25,4.3585815,90.0,1.625376793230379,83.18914794921875,6.810852
2022-01-01 23:00:00,11.75,48.25,11.75,48.25,3.7058716,90.0,1.6252920839824032,83.19189453125,6.8081055
2022-01-02 00:00:00,11.75,48.25,11.75,48.25,3.4336243,90.0,1.625268554577642,83.19265747070312,6.8073425
2022-01-02 01:00:00,11.75,48.25,11.75,48.25,3.3728027,90.0,1.6252440844310942,83.19345092773438,6.806549
2022-01-02 02:00:00,11.75,48.25,11.75,48.25,2.503601,90.0,1.6251584424060472,83.19622802734375,6.803772
2022-01-02 03:00:00,11.75,48.25,11.75,48.25,1.6672058,90.0,1.6251339742525297,83.197021484375,6.8029785
2022-01-02 04:00:00,11.75,48.25,11.75,48.25,1.4838257,90.0,1.6251095065418821,83.19781494140625,6.802185
2022-01-02 05:00:00,11.75,48.25,11.75,48.25,0.8504944,90.0,1.6250238730420803,83.20059204101562,6.799408
2022-01-02 06:00:00,11.75,48.25,11.75,48.25,0.9801941,90.0,1.6249984663439268,83.201416015625,6.798584
2022-01-02 07:00:00,11.75,48.25,11.75,48.25,0.80636597,90.0,1.6249740010859275,83.20220947265625,6.7977905
2022-01-02 08:00:00,11.75,48.25,11.75,48.25,1.5875854,90.0,1.6248893170736534,83.2049560546875,6.795044
2022-01-02 09:00:00,11.75,48.25,11.75,48.25,3.7219849,90.0,1.6248639129045523,83.20578002929688,6.79422
2022-01-02 10:00:00,11.75,48.25,11.75,48.25,5.8977966,90.0,1.6248375683446343,83.20663452148438,6.7933655
2022-01-02 11:00:00,11.75,48.25,11.75,48.25,8.954437,90.0,1.624752892879847,83.20938110351562,6.790619
2022-01-02 12:00:00,11.75,48.25,11.75,48.25,11.097748,90.0,1.6247274912748702,83.210205078125,6.789795
2022-01-02 13:00:00,11.75,48.25,11.75,48.25,11.961578,90.0,1.6247020901473177,83.21102905273438,6.788971
2022-01-02 14:00:00,11.75,48.25,11.75,48.25,12.508423,90.0,1.6246164824556755,83.21380615234375,6.786194
2022-01-02 15:00:00,11.75,48.25,11.75,48.25,12.687653,90.0,1.6245910834145205,83.21463012695312,6.78537
2022-01-02 16:00:00,11.75,48.25,11.75,48.25,12.210541,90.0,1.6245656848507335,83.2154541015625,6.784546
2022-01-02 17:00:00,11.75,48.25,11.75,48.25,11.83844,90.0,1.6244800857995159,83.21823120117188,6.781769
2022-01-02 18:00:00,11.75,48.25,11.75,48.25,11.036011,90.0,1.6244546893218803,83.21905517578125,6.780945
2022-01-02 19:00:00,11.75,48.25,11.75,48.25,10.379425,90.0,1.624428352738118,83.21990966796875,6.7800903
2022-01-02 20:00:00,11.75,48.25,11.75,48.25,10.024292,90.0,1.6243427623858846,83.22268676757812,6.777313
2022-01-02 21:00:00,11.75,48.25,11.75,48.25,10.647491,90.0,1.6243173684891425,83.2235107421875,6.7764893
2022-01-02 22:00:00,11.75,48.25,11.75,48.25,11.325256,90.0,1.6242900940946041,83.22439575195312,6.7756042
2022-01-02 23:00:00,11.75,48.25,11.75,48.25,10.865173,90.0,1.6242045124998938,83.2271728515625,6.772827
2022-01-03 00:00:00,11.75,48.25,11.75,48.25,10.826416,90.0,1.6241791212014132,83.22799682617188,6.772003
2022-01-03 01:00:00,11.75,48.25,11.75,48.25,10.579224,90.0,1.624152789988506,83.22885131835938,6.7711487
2022-01-03 02:00:00,11.75,48.25,11.75,48.25,10.363922,90.0,1.6240662767593024,83.23165893554688,6.768341
2022-01-03 03:00:00,11.75,48.25,11.75,48.25,9.969147,90.0,1.6240408880587724,83.23248291015625,6.767517
2022-01-03 04:00:00,11.75,48.25,11.75,48.25,9.717468,90.0,1.6240145595399762,83.23333740234375,6.7666626
2022-01-03 05:00:00,11.75,48.25,11.75,48.25,9.9071045,90.0,1.6239891718113886,83.23416137695312,6.7658386
2022-01-03 06:00:00,11.75,48.25,11.75,48.25,9.775024,90.0,1.6239026690595293,83.23696899414062,6.763031
2022-01-03 07:00:00,11.75,48.25,11.75,48.25,9.609528,90.0,1.6238763432345222,83.23782348632812,6.7621765
2022-01-03 08:00:00,11.75,48.25,11.75,48.25,9.568695,90.0,1.623850017922581,83.23867797851562,6.761322
2022-01-03 09:00:00,11.75,48.25,11.75,48.25,9.786346,90.0,1.6238236931236942,83.23953247070312,6.7604675
2022-01-03 10:00:00,11.75,48.25,11.75,48.25,10.489166,90.0,1.6237372009681008,83.24234008789062,6.75766
2022-01-03 11:00:00,11.75,48.25,11.75,48.25,10.754242,90.0,1.6237108783678869,83.24319458007812,6.7568054
2022-01-03 12:00:00,11.75,48.25,11.75,48.25,10.858002,90.0,1.6236253334599862,83.2459716796875,6.7540283
2022-01-03 13:00:00,11.75,48.25,11.75,48.25,10.5234375,90.0,1.6235980730343946,83.24685668945312,6.7531433
2022-01-03 14:00:00,11.75,48.25,11.75,48.25,10.481415,90.0,1.6235726931327776,83.2476806640625,6.7523193
2022-01-03 15:00:00,11.75,48.25,11.75,48.25,10.232422,90.0,1.6235454337696986,83.24856567382812,6.7514343
2022-01-03 16:00:00,11.75,48.25,11.75,48.25,10.069031,90.0,1.6235191149067354,83.24942016601562,6.75058
2022-01-03 17:00:00,11.75,48.25,11.75,48.25,9.981964,90.0,1.623433582144313,83.252197265625,6.7478027
2022-01-03 18:00:00,11.75,48.25,11.75,48.25,9.850769,90.0,1.6234072654611267,83.2530517578125,6.7469482
2022-01-03 19:00:00,11.75,48.25,11.75,48.25,9.844208,90.0,1.6233809492907982,83.25390625,6.7460938
2022-01-03 20:00:00,11.75,48.25,11.75,48.25,9.866272,90.0,1.6233546336333162,83.2547607421875,6.7452393
2022-01-03 21:00:00,11.75,48.25,11.75,48.25,10.193359,90.0,1.623328318488669,83.255615234375,6.744385
2022-01-03 22:00:00,11.75,48.25,11.75,48.25,9.776825,90.0,1.6233020038568446,83.2564697265625,6.7435303
2022-01-03 23:00:00,11.75,48.25,11.75,48.25,9.718353,90.0,1.6232756897378318,83.25732421875,6.742676
2022-01-04 00:00:00,11.75,48.25,11.75,48.25,9.273773,90.0,1.6232493761316182,83.2581787109375,6.7418213
2022-01-04 01:00:00,11.75,48.25,11.75,48.25,9.149445,90.0,1.6231629207501574,83.260986328125,6.7390137
2022-01-04 02:00:00,11.75,48.25,11.75,48.25,9.18045,90.0,1.6231366093415245,83.2618408203125,6.738159
2022-01-04 03:00:00,11.75,48.25,11.75,48.25,9.009308,90.0,1.6231102984456298,83.2626953125,6.7373047
2022-01-04 04:00:00,11.75,48.25,11.75,48.25,8.68219,90.0,1.623083988062461,83.2635498046875,6.73645
2022-01-04 05:00:00,11.75,48.25,11.75,48.25,8.00531,90.0,1.623058617821409,83.26437377929688,6.735626
2022-01-04 06:00:00,11.75,48.25,11.75,48.25,7.736664,90.0,1.6230313688342561,83.2652587890625,6.734741
