time,x,y,lon,lat,temperature,T_sink,COP,Delta T,T_source
2022-01-01 00:00:00,11.75,48.25,11.75,48.25,9.026306,60.0,2.9783064327311326,53.150421142578125,6.849579
2022-01-01 01:00:00,11.75,48.25,11.75,48.25,8.600189,60.0,2.97825574958879,53.151214599609375,6.8487854
2022-01-01 02:00:00,11.75,48.25,11.75,48.25,8.438873,60.0,2.9780822651431267,53.1539306640625,6.8460693
2022-01-01 03:00:00,11.75,48.25,11.75,48.25,8.247437,60.0,2.9779068437881024,53.15667724609375,6.8433228
2022-01-01 04:00:00,11.75,48.25,11.75,48.25,8.544739,60.0,2.977858117838507,53.157440185546875,6.84256
2022-01-01 05:00:00,11.75,48.25,11.75,48.25,8.6171875,60.0,2.977684661237508,53.16015625,6.8398438
2022-01-01 06:00:00,11.75,48.25,11.75,48.25,8.224487,60.0,2.9776359396583594,53.160919189453125,6.839081
2022-01-01 07:00:00,11.75,48.25,11.75,48.25,6.5391846,60.0,2.977460549908575,53.163665771484375,6.836334
2022-01-01 08:00:00,11.75,48.25,11.75,48.25,6.990631,60.0,2.977409884070847,53.164459228515625,6.835541
2022-01-01 09:00:00,11.75,48.25,11.75,48.25,8.041992,60.0,2.9772364588570803,53.16717529296875,6.8328247
2022-01-01 10:00:00,11.75,48.25,11.75,48.25,9.527527,60.0,2.9770630457870286,53.169891357421875,6.8301086
2022-01-01 11:00:00,11.75,48.25,11.75,48.25,10.910797,60.0,2.9770123880808823,53.170684814453125,6.829315
2022-01-01 12:00:00,11.75,48.25,11.75,48.25,11.854523,60.0,2.9768370424844828,53.173431396484375,6.8265686
2022-01-01 13:00:00,11.75,48.25,11.75,48.25,12.485474,60.0,2.9767863894014974,53.174224853515625,6.825775
2022-01-01 14:00:00,11.75,48.25,11.75,48.25,12.264832,60.0,2.9766130078458883,53.17694091796875,6.823059
2022-01-01 15:00:00,11.75,48.25,11.75,48.25,10.001038,60.0,2.9765643073458015,53.177703857421875,6.822296
2022-01-01 16:00:00,11.75,48.25,11.75,48.25,7.962097,60.0,2.9763889934766268,53.180450439453125,6.8195496
2022-01-01 17:00:00,11.75,48.25,11.75,48.25,6.4351196,60.0,2.976338349558796,53.181243896484375,6.818756
2022-01-01 18:00:00,11.75,48.25,11.75,48.25,5.5757446,60.0,2.9761630516886344,53.183990478515625,6.8160095
2022-01-01 19:00:00,11.75,48.25,11.75,48.25,4.9239197,60.0,2.976112412392494,53.184783935546875,6.815216
2022-01-01 20:00:00,11.75,48.25,11.75,48.25,4.496643,60.0,2.9759371305196405,53.187530517578125,6.8124695
2022-01-01 21:00:00,11.75,48.25,11.75,48.25,4.4256897,60.0,2.975888443313044,53.18829345703125,6.8117065
2022-01-01 22:00:00,11.75,48.25,11.75,48.25,4.3585815,60.0,2.975833914778495,53.18914794921875,6.810852
2022-01-01 23:00:00,11.75,48.25,11.75,48.25,3.7058716,60.0,2.975658652624112,53.19189453125,6.8081055
2022-01-02 00:00:00,11.75,48.25,11.75,48.25,3.4336243,60.0,2.9756099708945802,53.192657470703125,6.8073425
2022-01-02 01:00:00,11.75,48.25,11.75,48.25,3.3728027,60.0,2.975559342911534,53.193450927734375,6.806549
2022-01-02 02:00:00,11.75,48.25,11.75,48.25,2.503601,60.0,2.975382153125731,53.19622802734375,6.803772
2022-01-02 03:00:00,11.75,48.25,11.75,48.25,1.6672058,60.0,2.9753315298025025,53.197021484375,6.8029785
2022-01-02 04:00:00,11.75,48.25,11.75,48.25,1.4838257,60.0,2.975280907514721,53.19781494140625,6.802185
2022-01-02 05:00:00,11.75,48.25,11.75,48.25,0.8504944,60.0,2.975103737661271,53.200592041015625,6.799408
2022-01-02 06:00:00,11.75,48.25,11.75,48.25,0.9801941,60.0,2.9750511732215017,53.201416015625,6.798584
2022-01-02 07:00:00,11.75,48.25,11.75,48.25,0.80636597,60.0,2.9750005566680557,53.20220947265625,6.7977905
2022-01-02 08:00:00,11.75,48.25,11.75,48.25,1.5875854,60.0,2.974825353515714,53.2049560546875,6.795044
2022-01-02 09:00:00,11.75,48.25,11.75,48.25,3.7219849,60.0,2.9747727949888416,53.205780029296875,6.79422
2022-01-02 10:00:00,11.75,48.25,11.75,48.25,5.8977966,60.0,2.9747182910289816,53.206634521484375,6.7933655
2022-01-02 11:00:00,11.75,48.25,11.75,48.25,8.954437,60.0,2.974543107860387,53.209381103515625,6.790619
2022-01-02 12:00:00,11.75,48.25,11.75,48.25,11.097748,60.0,2.9744905553283165,53.210205078125,6.789795
2022-01-02 13:00:00,11.75,48.25,11.75,48.25,11.961578,60.0,2.974438003912432,53.211029052734375,6.788971
2022-01-02 14:00:00,11.75,48.25,11.75,48.25,12.508423,60.0,2.97426089439762,53.21380615234375,6.786194
2022-01-02 15:00:00,11.75,48.25,11.75,48.25,12.687653,60.0,2.9742083478595527,53.214630126953125,6.78537
2022-01-02 16:00:00,11.75,48.25,11.75,48.25,12.210541,60.0,2.974155802437522,53.2154541015625,6.784546
2022-01-02 17:00:00,11.75,48.25,11.75,48.25,11.83844,60.0,2.9739787131231243,53.218231201171875,6.781769
2022-01-02 18:00:00,11.75,48.25,11.75,48.25,11.036011,60.0,2.9739261725782615,53.21905517578125,6.780945
2022-01-02 19:00:00,11.75,48.25,11.75,48.25,10.379425,60.0,2.973871687265939,53.21990966796875,6.7800903
2022-01-02 20:00:00,11.75,48.25,11.75,48.25,10.024292,60.0,2.9736946182885493,53.222686767578125,6.777313
2022-01-02 21:00:00,11.75,48.25,11.75,48.25,10.647491,60.0,2.9736420837774165,53.2235107421875,6.7764893
2022-01-02 22:00:00,11.75,48.25,11.75,48.25,11.325256,60.0,2.9735856590637835,53.224395751953125,6.7756042
2022-01-02 23:00:00,11.75,48.25,11.75,48.25,10.865173,60.0,2.9734086105599395,53.2271728515625,6.772827
2022-01-03 00:00:00,11.75,48.25,11.75,48.25,10.826416,60.0,2.973356082123046,53.227996826171875,6.772003
2022-01-03 01:00:00,11.75,48.25,11.75,48.25,10.579224,60.0,2.973301609366819,53.228851318359375,6.7711487
2022-01-03 02:00:00,11.75,48.25,11.75,48.25,10.363922,60.0,2.9731226359003644,53.231658935546875,6.768341
2022-01-03 03:00:00,11.75,48.25,11.75,48.25,9.969147,60.0,2.9730701135368895,53.23248291015625,6.767517
2022-01-03 04:00:00,11.75,48.25,11.75,48.25,9.717468,60.0,2.973015647078864,53.23333740234375,6.7666626
2022-01-03 05:00:00,11.75,48.25,11.75,48.25,9.9071045,60.0,2.9729631269875454,53.234161376953125,6.7658386
