time,TTES60-45,TTES70-50,TTES80-55,TTES90-60,PTES60-45,PTES70-50,PTES80-55,PTES90-60
2022-01-01 00:00:00,7.606819e-05,6.517999e-05,5.8695543e-05,5.441443e-05,5.898465e-06,5.0541753e-06,4.5513593e-06,4.219394e-06
2022-01-01 01:00:00,7.6969234e-05,6.585785e-05,5.9239577e-05,5.4869313e-05,5.9683343e-06,5.1067373e-06,4.593545e-06,4.2546667e-06
2022-01-01 02:00:00,7.731034e-05,6.6114466e-05,5.944553e-05,5.504152e-05,5.994784e-06,5.126636e-06,4.6095147e-06,4.268019e-06
2022-01-01 03:00:00,7.771514e-05,6.6419e-05,5.968994e-05,5.524588e-05,6.026173e-06,5.15025e-06,4.6284667e-06,4.2838656e-06
2022-01-01 04:00:00,7.708649e-05,6.594606e-05,5.931037e-05,5.492851e-05,5.977426e-06,5.1135776e-06,4.599034e-06,4.259256e-06
2022-01-01 05:00:00,7.693329e-05,6.5830805e-05,5.921788e-05,5.485117e-05,5.9655463e-06,5.104641e-06,4.5918623e-06,4.2532592e-06
2022-01-01 06:00:00,7.7763674e-05,6.6455505e-05,5.9719245e-05,5.527038e-05,6.0299362e-06,5.153081e-06,4.630739e-06,4.2857655e-06
2022-01-01 07:00:00,8.132734e-05,6.913645e-05,6.18709e-05,5.706944e-05,6.306269e-06,5.360966e-06,4.7975823e-06,4.425268e-06
2022-01-01 08:00:00,8.037272e-05,6.8418296e-05,6.129454e-05,5.6587516e-05,6.2322465e-06,5.3052795e-06,4.7528897e-06,4.387899e-06
2022-01-01 09:00:00,7.814957e-05,6.6745815e-05,5.9952235e-05,5.5465192e-05,6.0598595e-06,5.1755924e-06,4.6488058e-06,4.3008718e-06
2022-01-01 10:00:00,7.500833e-05,6.4382664e-05,5.8055626e-05,5.3879383e-05,5.816282e-06,4.9923487e-06,4.501739e-06,4.1779053e-06
2022-01-01 11:00:00,7.2083334e-05,6.218219e-05,5.6289577e-05,5.2402742e-05,5.589473e-06,4.82172e-06,4.364796e-06,4.0634036e-06
2022-01-01 12:00:00,7.008778e-05,6.0680934e-05,5.5084703e-05,5.139531e-05,5.434734e-06,4.70531e-06,4.271368e-06,3.985286e-06
2022-01-01 13:00:00,6.87536e-05,5.967723e-05,5.427916e-05,5.0721774e-05,5.331279e-06,4.6274813e-06,4.2089046e-06,3.9330585e-06
2022-01-01 14:00:00,6.9220165e-05,6.002822e-05,5.4560856e-05,5.0957307e-05,5.3674567e-06,4.654698e-06,4.2307483e-06,3.951322e-06
2022-01-01 15:00:00,7.400707e-05,6.362941e-05,5.745109e-05,5.3373908e-05,5.7386424e-06,4.933941e-06,4.4548615e-06,4.1387098e-06
2022-01-01 16:00:00,7.831851e-05,6.6872904e-05,6.005424e-05,5.5550478e-05,6.07296e-06,5.185447e-06,4.656715e-06,4.307485e-06
2022-01-01 17:00:00,8.154738e-05,6.930199e-05,6.200377e-05,5.7180525e-05,6.3233315e-06,5.3738027e-06,4.807885e-06,4.4338817e-06
2022-01-01 18:00:00,8.336458e-05,7.066906e-05,6.3100946e-05,5.809791e-05,6.4642404e-06,5.479808e-06,4.8929624e-06,4.5050174e-06
2022-01-01 19:00:00,8.474289e-05,7.170597e-05,6.393315e-05,5.879374e-05,6.571118e-06,5.5602113e-06,4.9574924e-06,4.558973e-06
2022-01-01 20:00:00,8.564639e-05,7.238567e-05,6.447866e-05,5.9249855e-05,6.641176e-06,5.612917e-06,4.9997925e-06,4.5943407e-06
2022-01-01 21:00:00,8.5796426e-05,7.2498544e-05,6.456925e-05,5.9325594e-05,6.6528105e-06,5.621669e-06,5.006817e-06,4.6002147e-06
2022-01-01 22:00:00,8.593833e-05,7.26053e-05,6.465492e-05,5.939723e-05,6.663814e-06,5.629947e-06,5.0134604e-06,4.6057694e-06
2022-01-01 23:00:00,8.731852e-05,7.364361e-05,6.548825e-05,6.0093997e-05,6.770836e-06,5.7104603e-06,5.078078e-06,4.659798e-06
2022-01-02 00:00:00,8.78942e-05,7.407669e-05,6.583583e-05,6.0384624e-05,6.8154754e-06,5.744042e-06,5.1050306e-06,4.6823334e-06
2022-01-02 01:00:00,8.8022796e-05,7.4173455e-05,6.591349e-05,6.044955e-05,6.8254476e-06,5.7515444e-06,5.111052e-06,4.687368e-06
2022-01-02 02:00:00,8.9860776e-05,7.5556156e-05,6.702321e-05,6.1377425e-05,6.967967e-06,5.858762e-06,5.1971024e-06,4.759317e-06
2022-01-02 03:00:00,9.162937e-05,7.688667e-05,6.809105e-05,6.227028e-05,7.1051077e-06,5.961933e-06,5.2799046e-06,4.8285506e-06
2022-01-02 04:00:00,9.201714e-05,7.717839e-05,6.8325186e-05,6.246603e-05,7.1351765e-06,5.984553e-06,5.298059e-06,4.84373e-06
2022-01-02 05:00:00,9.335635e-05,7.818588e-05,6.913377e-05,6.314211e-05,7.2390208e-06,6.0626758e-06,5.360758e-06,4.896154e-06
2022-01-02 06:00:00,9.308209e-05,7.797956e-05,6.896818e-05,6.300367e-05,7.2177545e-06,6.0466773e-06,5.347918e-06,4.8854185e-06
2022-01-02 07:00:00,9.3449664e-05,7.8256075e-05,6.9190115e-05,6.3189225e-05,7.2462562e-06,6.068119e-06,5.3651265e-06,4.899807e-06
2022-01-02 08:00:00,9.179773e-05,7.7013334e-05,6.819271e-05,6.235527e-05,7.118163e-06,5.971754e-06,5.287787e-06,4.835141e-06
2022-01-02 09:00:00,8.728444e-05,7.361798e-05,6.5467684e-05,6.00768e-05,6.768194e-06,5.7084726e-06,5.0764834e-06,4.658464e-06
2022-01-02 10:00:00,8.268358e-05,7.015675e-05,6.2689774e-05,5.775412e-05,6.4114347e-06,5.4400825e-06,4.8610796e-06,4.478359e-06
2022-01-02 11:00:00,7.622016e-05,6.529432e-05,5.8787304e-05,5.4491156e-05,5.910249e-06,5.0630406e-06,4.5584743e-06,4.2253428e-06
2022-01-02 12:00:00,7.168802e-05,6.188479e-05,5.6050896e-05,5.220317e-05,5.558819e-06,4.798659e-06,4.3462883e-06,4.047929e-06
2022-01-02 13:00:00,6.986141e-05,6.0510625e-05,5.494803e-05,5.128103e-05,5.41718e-06,4.692104e-06,4.26077e-06,3.976424e-06
2022-01-02 14:00:00,6.870507e-05,5.9640723e-05,5.424986e-05,5.0697272e-05,5.327516e-06,4.62465e-06,4.2066326e-06,3.9311585e-06
2022-01-02 15:00:00,6.832609e-05,5.9355607e-05,5.402103e-05,5.0505947e-05,5.2981286e-06,4.6025416e-06,4.188889e-06,3.916323e-06
2022-01-02 16:00:00,6.9334965e-05,6.0114584e-05,5.463017e-05,5.1015264e-05,5.376359e-06,4.6613945e-06,4.2361225e-06,3.9558163e-06
2022-01-02 17:00:00,7.012179e-05,6.0706512e-05,5.510524e-05,5.1412484e-05,5.437371e-06,4.7072936e-06,4.2729603e-06,3.9866172e-06
2022-01-02 18:00:00,7.181856e-05,6.1983e-05,5.6129713e-05,5.2269075e-05,5.5689416e-06,4.806275e-06,4.3524e-06,4.053039e-06
2022-01-02 19:00:00,7.320695e-05,6.302748e-05,5.696799e-05,5.296998e-05,5.6766e-06,4.8872657e-06,4.4174017e-06,4.1073886e-06
2022-01-02 20:00:00,7.39579e-05,6.3592415e-05,5.7421395e-05,5.3349086e-05,5.734829e-06,4.931072e-06,4.4525596e-06,4.136785e-06
2022-01-02 21:00:00,7.2640105e-05,6.2601044e-05,5.6625744e-05,5.2683823e-05,5.6326458e-06,4.8541992e-06,4.390863e-06,4.085199e-06
2022-01-02 22:00:00,7.120694e-05,6.152288e-05,5.5760425e-05,5.196031e-05,5.5215155e-06,4.7705958e-06,4.3237656e-06,4.0290965e-06
2022-01-02 23:00:00,7.217981e-05,6.225477e-05,5.634782e-05,5.2451443e-05,5.596953e-06,4.827348e-06,4.369313e-06,4.0671803e-06
2022-01-03 00:00:00,7.226176e-05,6.2316416e-05,5.6397304e-05,5.249282e-05,5.6033077e-06,4.8321285e-06,4.3731497e-06,4.0703885e-06
2022-01-03 01:00:00,7.278447e-05,6.2709645e-05,5.6712906e-05,5.2756695e-05,5.6438394e-06,4.8626202e-06,4.397622e-06,4.09085e-06
2022-01-03 02:00:00,7.323973e-05,6.3052146e-05,5.6987785e-05,5.298653e-05,5.6791414e-06,4.8891784e-06,4.4189364e-06,4.108672e-06
2022-01-03 03:00:00,7.40745e-05,6.368015e-05,5.7491805e-05,5.340795e-05,5.743871e-06,4.9378746e-06,4.4580192e-06,4.1413496e-06
2022-01-03 04:00:00,7.460669e-05,6.40805e-05,5.7813126e-05,5.367662e-05,5.785138e-06,4.9689193e-06,4.482935e-06,4.1621824e-06
2022-01-03 05:00:00,7.4205695e-05,6.377884e-05,5.757101e-05,5.347418e-05,5.754044e-06,4.9455275e-06,4.464161e-06,4.146485e-06
2022-01-03 06:00:00,7.448498e-05,6.398895e-05,5.7739642e-05,5.361518e-05,5.775701e-06,4.9618193e-06,4.477237e-06,4.1574185e-06
2022-01-03 07:00:00,7.4834934e-05,6.425222e-05,5.7950936e-05,5.3791846e-05,5.8028368e-06,4.9822343e-06,4.4936205e-06,4.1711173e-06
2022-01-03 08:00:00,7.492128e-05,6.431717e-05,5.800307e-05,5.383544e-05,5.809532e-06,4.9872706e-06,4.4976637e-06,4.1744975e-06
2022-01-03 09:00:00,7.446104e-05,6.397093e-05,5.7725185e-05,5.3603093e-05,5.7738444e-06,4.9604228e-06,4.476116e-06,4.156481e-06
2022-01-03 10:00:00,7.297489e-05,6.285291e-05,5.682788e-05,5.2852833e-05,5.6586055e-06,4.873729e-06,4.4065378e-06,4.0983045e-06
2022-01-03 11:00:00,7.2414376e-05,6.243123e-05,5.6489458e-05,5.2569867e-05,5.6151425e-06,4.841031e-06,4.380295e-06,4.076363e-06
2022-01-03 12:00:00,7.219498e-05,6.2266176e-05,5.635698e-05,5.2459098e-05,5.5981295e-06,4.8282322e-06,4.3700234e-06,4.067774e-06
2022-01-03 13:00:00,7.290243e-05,6.279839e-05,5.6784127e-05,5.281625e-05,5.6529866e-06,4.8695015e-06,4.4031444e-06,4.0954674e-06
2022-01-03 14:00:00,7.2991286e-05,6.286524e-05,5.683778e-05,5.2861105e-05,5.659877e-06,4.874685e-06,4.407305e-06,4.098946e-06
2022-01-03 15:00:00,7.35178e-05,6.326132e-05,5.7155674e-05,5.3126903e-05,5.7007037e-06,4.905399e-06,4.431955e-06,4.1195567e-06
2022-01-03 16:00:00,7.3863295e-05,6.352125e-05,5.7364283e-05,5.3301326e-05,5.7274933e-06,4.925553e-06,4.4481308e-06,4.1330813e-06
2022-01-03 17:00:00,7.4047406e-05,6.3659754e-05,5.7475434e-05,5.3394273e-05,5.7417697e-06,4.936293e-06,4.45675e-06,4.140289e-06
2022-01-03 18:00:00,7.432482e-05,6.386846e-05,5.764294e-05,5.353432e-05,5.7632815e-06,4.952476e-06,4.469738e-06,4.1511485e-06
2022-01-03 19:00:00,7.43387e-05,6.387889e-05,5.7651312e-05,5.3541324e-05,5.764357e-06,4.953286e-06,4.470388e-06,4.1516914e-06
2022-01-03 20:00:00,7.429204e-05,6.384379e-05,5.7623147e-05,5.351777e-05,5.7607394e-06,4.950564e-06,4.4682033e-06,4.149865e-06
2022-01-03 21:00:00,7.360039e-05,6.3323474e-05,5.720555e-05,5.3168606e-05,5.707108e-06,4.9102173e-06,4.435822e-06,4.12279e-06
2022-01-03 22:00:00,7.448118e-05,6.398608e-05,5.7737343e-05,5.3613257e-05,5.775406e-06,4.961597e-06,4.4770586e-06,4.1572694e-06
2022-01-03 23:00:00,7.4604824e-05,6.40791e-05,5.7811994e-05,5.3675674e-05,5.784993e-06,4.96881e-06,4.482847e-06,4.1621092e-06
2022-01-04 00:00:00,7.554491e-05,6.478633e-05,5.83796e-05,5.4150267e-05,5.8578885e-06,5.02365e-06,4.5268603e-06,4.1989097e-06
2022-01-04 01:00:00,7.580781e-05,6.49841e-05,5.853833e-05,5.4282984e-05,5.8782753e-06,5.038986e-06,4.5391685e-06,4.2092015e-06
2022-01-04 02:00:00,7.574224e-05,6.493478e-05,5.8498747e-05,5.4249886e-05,5.873191e-06,5.035161e-06,4.536099e-06,4.2066345e-06
2022-01-04 03:00:00,7.610413e-05,6.520703e-05,5.8717247e-05,5.443258e-05,5.9012523e-06,5.056272e-06,4.553042e-06,4.220801e-06
2022-01-04 04:00:00,7.679583e-05,6.57274e-05,5.9134887e-05,5.478178e-05,5.9548884e-06,5.0966223e-06,4.5854263e-06,4.2478787e-06
2022-01-04 05:00:00,7.822713e-05,6.680417e-05,5.999907e-05,5.550435e-05,6.065874e-06,5.180117e-06,4.652437e-06,4.303908e-06
2022-01-04 06:00:00,7.8795194e-05,6.723152e-05,6.034206e-05,5.579113e-05,6.109923e-06,5.2132546e-06,4.6790333e-06,4.3261452e-06
2022-01-04 07:00:00,7.947362e-05,6.7741894e-05,6.0751674e-05,5.6133613e-05,6.1625283e-06,5.2528303e-06,4.710795e-06,4.3527025e-06
2022-01-04 08:00:00,7.911992e-05,6.747581e-05,6.0538114e-05,5.595506e-05,6.1351025e-06,5.232197e-06,4.694236e-06,4.338857e-06
2022-01-04 09:00:00,7.784692e-05,6.651813e-05,5.9769507e-05,5.53124e-05,6.0363914e-06,5.157937e-06,4.6346363e-06,4.289024e-06
2022-01-04 10:00:00,7.386775e-05,6.3524596e-05,5.7366968e-05,5.3303575e-05,5.727839e-06,4.9258133e-06,4.448339e-06,4.133256e-06
2022-01-04 11:00:00,7.039734e-05,6.0913808e-05,5.527161e-05,5.1551586e-05,5.458737e-06,4.7233675e-06,4.2858615e-06,3.9974034e-06
2022-01-04 12:00:00,6.59358e-05,5.755739e-05,5.2577827e-05,4.9299244e-05,5.112781e-06,4.463105e-06,4.0769805e-06,3.8227527e-06
2022-01-04 13:00:00,6.337721e-05,5.563256e-05,5.1033006e-05,4.8007576e-05,4.9143837e-06,4.3138502e-06,3.957192e-06,3.7225946e-06
2022-01-04 14:00:00,6.423469e-05,5.627765e-05,5.1550734e-05,4.8440463e-05,4.9808746e-06,4.3638715e-06,3.997338e-06,3.7561613e-06
2022-01-04 15:00:00,6.4261796e-05,5.6298046e-05,5.1567098e-05,4.845415e-05,4.982976e-06,4.3654527e-06,3.9986066e-06,3.7572224e-06
2022-01-04 16:00:00,6.533056e-05,5.7102072e-05,5.2212396e-05,4.8993697e-05,5.0658496e-06,4.4277986e-06,4.0486443e-06,3.7990603e-06
2022-01-04 17:00:00,6.739297e-05,5.8653626e-05,5.3457636e-05,5.0034872e-05,5.225773e-06,4.548109e-06,4.145202e-06,3.879795e-06
2022-01-04 18:00:00,7.001209e-05,6.0623985e-05,5.5039e-05,5.13571e-05,5.4288644e-06,4.7008944e-06,4.267824e-06,3.982323e-06
2022-01-04 19:00:00,7.244529e-05,6.2454485e-05,5.6508117e-05,5.258547e-05,5.617539e-06,4.8428346e-06,4.381742e-06,4.0775726e-06
2022-01-04 20:00:00,7.542571e-05,6.469666e-05,5.8307636e-05,5.4090095e-05,5.848647e-06,5.016697e-06,4.52128e-06,4.194244e-06
2022-01-04 21:00:00,7.925673e-05,6.757873e-05,6.0620718e-05,5.6024128e-05,6.1457104e-06,5.2401774e-06,4.7006406e-06,4.3442124e-06
2022-01-04 22:00:00,7.994147e-05,6.8093854e-05,6.103415e-05,5.63698e-05,6.198806e-06,5.280122e-06,4.7326985e-06,4.3710165e-06
2022-01-04 23:00:00,8.2085244e-05,6.970663e-05,6.2328516e-05,5.7452067e-05,6.365039e-06,5.405179e-06,4.8330667e-06,4.4549374e-06
2022-01-05 00:00:00,8.3847524e-05,7.103239e-05,6.3392545e-05,5.834172e-05,6.501689e-06,5.507981e-06,4.915573e-06,4.523923e-06
2022-01-05 01:00:00,8.5679814e-05,7.241082e-05,6.449884e-05,5.9266727e-05,6.6437683e-06,5.614867e-06,5.0013573e-06,4.59565e-06
2022-01-05 02:00:00,8.718423e-05,7.3542586e-05,6.540717e-05,6.0026206e-05,6.760423e-06,5.7026264e-06,5.071791e-06,4.654541e-06
2022-01-05 03:00:00,8.794905e-05,7.411797e-05,6.586895e-05,6.0412316e-05,6.8197287e-06,5.747242e-06,5.1075986e-06,4.6844807e-06
2022-01-05 04:00:00,8.807075e-05,7.420952e-05,6.594244e-05,6.0473758e-05,6.829166e-06,5.7543416e-06,5.1132965e-06,4.689245e-06
2022-01-05 05:00:00,8.828132e-05,7.436793e-05,6.606957e-05,6.058006e-05,6.845493e-06,5.766625e-06,5.1231546e-06,4.6974874e-06
2022-01-05 06:00:00,8.806759e-05,7.420714e-05,6.594053e-05,6.0472157e-05,6.8289205e-06,5.754157e-06,5.1131487e-06,4.689121e-06
2022-01-05 07:00:00,8.801022e-05,7.416398e-05,6.5905886e-05,6.0443203e-05,6.824472e-06,5.75081e-06,5.1104626e-06,4.686876e-06
2022-01-05 08:00:00,8.798621e-05,7.414592e-05,6.589139e-05,6.0431077e-05,6.8226104e-06,5.7494103e-06,5.109339e-06,4.6859354e-06
2022-01-05 09:00:00,8.845535e-05,7.449886e-05,6.617465e-05,6.066792e-05,6.8589893e-06,5.7767775e-06,5.131303e-06,4.7043004e-06
2022-01-05 10:00:00,9.0056245e-05,7.570321e-05,6.714123e-05,6.14761e-05,6.9831244e-06,5.870165e-06,5.206253e-06,4.7669682e-06
2022-01-05 11:00:00,9.0401736e-05,7.596313e-05,6.7349836e-05,6.165053e-05,7.009915e-06,5.8903192e-06,5.222429e-06,4.780494e-06
2022-01-05 12:00:00,9.0469235e-05,7.60139e-05,6.739059e-05,6.1684594e-05,7.0151486e-06,5.894257e-06,5.225589e-06,4.7831354e-06
2022-01-05 13:00:00,9.070942e-05,7.619459e-05,6.7535606e-05,6.180585e-05,7.033773e-06,5.9082677e-06,5.236834e-06,4.7925378e-06
2022-01-05 14:00:00,9.078131e-05,7.6248674e-05,6.7579014e-05,6.184214e-05,7.0393476e-06,5.9124613e-06,5.2401997e-06,4.795352e-06
2022-01-05 15:00:00,9.111926e-05,7.650291e-05,6.778306e-05,6.201275e-05,7.065552e-06,5.9321756e-06,5.256022e-06,4.8085813e-06
2022-01-05 16:00:00,9.216653e-05,7.729077e-05,6.8415386e-05,6.2541454e-05,7.14676e-06,5.9932677e-06,5.305053e-06,4.8495776e-06
2022-01-05 17:00:00,9.293077e-05,7.786571e-05,6.887681e-05,6.292727e-05,7.2060207e-06,6.0378493e-06,5.3408335e-06,4.879495e-06
2022-01-05 18:00:00,9.351206e-05,7.830303e-05,6.922778e-05,6.322073e-05,7.2510957e-06,6.071759e-06,5.3680483e-06,4.90225e-06
2022-01-05 19:00:00,9.350516e-05,7.829783e-05,6.922361e-05,6.321724e-05,7.2505595e-06,6.0713564e-06,5.3677254e-06,4.9019795e-06
2022-01-05 20:00:00,9.379768e-05,7.851789e-05,6.940024e-05,6.336491e-05,7.273242e-06,6.0884204e-06,5.38142e-06,4.9134305e-06
2022-01-05 21:00:00,9.352975e-05,7.831632e-05,6.923846e-05,6.322965e-05,7.2524667e-06,6.0727907e-06,5.368876e-06,4.9029422e-06
2022-01-05 22:00:00,9.358079e-05,7.835472e-05,6.9269285e-05,6.325542e-05,7.2564244e-06,6.0757684e-06,5.3712656e-06,4.9049404e-06
2022-01-05 23:00:00,9.359344e-05,7.836424e-05,6.927692e-05,6.32618e-05,7.2574053e-06,6.076506e-06,5.371858e-06,4.905435e-06
2022-01-06 00:00:00,9.3691786e-05,7.843822e-05,6.9336296e-05,6.331145e-05,7.265031e-06,6.082243e-06,5.376463e-06,4.909285e-06
2022-01-06 01:00:00,9.396539e-05,7.8644065e-05,6.95015e-05,6.344959e-05,7.2862476e-06,6.098204e-06,5.3892727e-06,4.919996e-06
2022-01-06 02:00:00,9.401082e-05,7.867824e-05,6.952893e-05,6.3472515e-05,7.2897697e-06,6.100854e-06,5.391399e-06,4.9217742e-06
2022-01-06 03:00:00,9.396353e-05,7.864266e-05,6.950037e-05,6.3448635e-05,7.286102e-06,6.0980947e-06,5.3891845e-06,4.9199225e-06
2022-01-06 04:00:00,9.3860144e-05,7.856489e-05,6.943795e-05,6.339645e-05,7.2780854e-06,6.0920643e-06,5.384345e-06,4.9158757e-06
2022-01-06 05:00:00,9.3652685e-05,7.8408804e-05,6.9312686e-05,6.3291714e-05,7.261999e-06,6.0799616e-06,5.374632e-06,4.907755e-06
2022-01-06 06:00:00,9.336707e-05,7.819394e-05,6.914024e-05,6.314753e-05,7.239851e-06,6.0633006e-06,5.3612594e-06,4.8965735e-06
2022-01-06 07:00:00,9.3436436e-05,7.824613e-05,6.9182126e-05,6.3182546e-05,7.245231e-06,6.0673474e-06,5.3645076e-06,4.8992893e-06
2022-01-06 08:00:00,9.321703e-05,7.8081066e-05,6.904965e-05,6.3071784e-05,7.2282173e-06,6.0545485e-06,5.3542353e-06,4.8907004e-06
2022-01-06 09:00:00,9.2714465e-05,7.770299e-05,6.874621e-05,6.2818064e-05,7.1892478e-06,6.025231e-06,5.3307062e-06,4.8710267e-06
2022-01-06 10:00:00,9.171888e-05,7.6954006e-05,6.81451e-05,6.231546e-05,7.1120485e-06,5.967154e-06,5.2840946e-06,4.8320544e-06
2022-01-06 11:00:00,9.1362024e-05,7.6685545e-05,6.7929635e-05,6.213531e-05,7.084377e-06,5.946337e-06,5.267387e-06,4.8180846e-06
2022-01-06 12:00:00,9.040555e-05,7.596599e-05,6.7352135e-05,6.165244e-05,7.01021e-06,5.890541e-06,5.2226073e-06,4.7806425e-06
2022-01-06 13:00:00,8.983051e-05,7.553339e-05,6.700494e-05,6.1362145e-05,6.9656207e-06,5.8569963e-06,5.195685e-06,4.7581325e-06
2022-01-06 14:00:00,9.011677e-05,7.5748736e-05,6.717778e-05,6.150666e-05,6.9878174e-06,5.8736955e-06,5.2090872e-06,4.769338e-06
2022-01-06 15:00:00,9.057262e-05,7.6091674e-05,6.745301e-05,6.1736784e-05,7.0231654e-06,5.9002873e-06,5.230429e-06,4.7871827e-06
2022-01-06 16:00:00,9.4731506e-05,7.9220416e-05,6.996406e-05,6.383634e-05,7.345653e-06,6.1428946e-06,5.4251404e-06,4.949986e-06
2022-01-06 17:00:00,9.609846e-05,8.024878e-05,7.07894e-05,6.452643e-05,7.451649e-06,6.222636e-06,5.4891393e-06,5.003497e-06
2022-01-06 18:00:00,9.732668e-05,8.1172766e-05,7.1530965e-05,6.514648e-05,7.546888e-06,6.294284e-06,5.5466417e-06,5.0515764e-06
2022-01-06 19:00:00,9.72315e-05,8.1101156e-05,7.14735e-05,6.509843e-05,7.5395074e-06,6.288731e-06,5.5421856e-06,5.0478507e-06
2022-01-06 20:00:00,9.628574e-05,8.0389655e-05,7.090247e-05,6.4620974e-05,7.4661707e-06,6.2335603e-06,5.4979064e-06,5.010828e-06
2022-01-06 21:00:00,9.5692434e-05,7.994332e-05,7.054425e-05,6.432146e-05,7.4201653e-06,6.1989504e-06,5.470129e-06,4.9876026e-06
2022-01-06 22:00:00,9.693014e-05,8.0874444e-05,7.129155e-05,6.4946296e-05,7.516139e-06,6.2711515e-06,5.5280766e-06,5.0360536e-06
2022-01-06 23:00:00,9.7265576e-05,8.112678e-05,7.1494076e-05,6.511563e-05,7.5421494e-06,6.290719e-06,5.543781e-06,5.0491844e-06
2022-01-07 00:00:00,9.878192e-05,8.2267536e-05,7.240961e-05,6.588114e-05,7.65973e-06,6.3791745e-06,5.6147733e-06,5.108543e-06
2022-01-07 01:00:00,9.925545e-05,8.2623774e-05,7.269552e-05,6.612019e-05,7.696447e-06,6.406798e-06,5.636943e-06,5.1270795e-06
2022-01-07 02:00:00,9.9189885e-05,8.257445e-05,7.265594e-05,6.60871e-05,7.691364e-06,6.402973e-06,5.6338736e-06,5.1245133e-06
2022-01-07 03:00:00,9.975925e-05,8.300278e-05,7.29997e-05,6.637452e-05,7.7355135e-06,6.4361866e-06,5.660529e-06,5.1468014e-06
2022-01-07 04:00:00,0.0001012208,8.410231e-05,7.388216e-05,6.711237e-05,7.848845e-06,6.5214463e-06,5.7289567e-06,5.204015e-06
2022-01-07 05:00:00,0.000102765545,8.526442e-05,7.4814845e-05,6.7892215e-05,7.968627e-06,6.6115585e-06,5.801279e-06,5.2644855e-06
2022-01-07 06:00:00,0.000101481186,8.42982e-05,7.403937e-05,6.7243825e-05,7.8690355e-06,6.5366357e-06,5.7411476e-06,5.2142077e-06
2022-01-07 07:00:00,0.00010086137,8.38319e-05,7.3665135e-05,6.693092e-05,7.820973e-06,6.500479e-06,5.7121288e-06,5.1899447e-06
2022-01-07 08:00:00,9.95934e-05,8.287801e-05,7.289956e-05,6.629079e-05,7.722652e-06,6.4265123e-06,5.652765e-06,5.140309e-06
2022-01-07 09:00:00,9.8040466e-05,8.170974e-05,7.1961935e-05,6.550683e-05,7.6022347e-06,6.3359216e-06,5.580059e-06,5.0795175e-06
2022-01-07 10:00:00,9.595347e-05,8.013969e-05,7.070185e-05,6.445323e-05,7.440406e-06,6.2141776e-06,5.4823504e-06,4.9978207e-06
2022-01-07 11:00:00,9.552092e-05,7.981428e-05,7.0440685e-05,6.423486e-05,7.4068657e-06,6.1889446e-06,5.4620987e-06,4.980888e-06
2022-01-07 12:00:00,9.446099e-05,7.90169e-05,6.980073e-05,6.369978e-05,7.324677e-06,6.1271144e-06,5.4124753e-06,4.9393966e-06
2022-01-07 13:00:00,9.3362025e-05,7.8190154e-05,6.91372e-05,6.314498e-05,7.239461e-06,6.063007e-06,5.3610243e-06,4.8963766e-06
2022-01-07 14:00:00,9.319683e-05,7.8065874e-05,6.903745e-05,6.306158e-05,7.226651e-06,6.05337e-06,5.35329e-06,4.88991e-06
2022-01-07 15:00:00,9.4762996e-05,7.92441e-05,6.998307e-05,6.385225e-05,7.348095e-06,6.1447317e-06,5.4266147e-06,4.951219e-06
2022-01-07 16:00:00,9.4829215e-05,7.929391e-05,7.0023045e-05,6.3885665e-05,7.3532283e-06,6.1485944e-06,5.4297143e-06,4.9538107e-06
2022-01-07 17:00:00,9.3300856e-05,7.814413e-05,6.9100264e-05,6.31141e-05,7.2347175e-06,6.059438e-06,5.35816e-06,4.893982e-06
2022-01-07 18:00:00,9.2334885e-05,7.741744e-05,6.851703e-05,6.2626445e-05,7.159815e-06,6.003089e-06,5.3129356e-06,4.8561683e-06
2022-01-07 19:00:00,9.235948e-05,7.7435936e-05,6.8531874e-05,6.263886e-05,7.1617214e-06,6.004523e-06,5.3140866e-06,4.8571305e-06
2022-01-07 20:00:00,9.26962e-05,7.768925e-05,6.8735186e-05,6.280885e-05,7.187832e-06,6.024166e-06,5.3298513e-06,4.8703123e-06
2022-01-07 21:00:00,9.2744085e-05,7.772527e-05,6.87641e-05,6.283302e-05,7.1915442e-06,6.0269595e-06,5.3320928e-06,4.8721868e-06
2022-01-07 22:00:00,9.326491e-05,7.811709e-05,6.907856e-05,6.3095955e-05,7.2319303e-06,6.0573416e-06,5.3564772e-06,4.892575e-06
2022-01-07 23:00:00,9.2940834e-05,7.7873294e-05,6.888289e-05,6.2932355e-05,7.2068015e-06,6.0384364e-06,5.3413046e-06,4.879889e-06
2022-01-08 00:00:00,9.3331124e-05,7.816689e-05,6.9118534e-05,6.312938e-05,7.2370644e-06,6.0612037e-06,5.359577e-06,4.8951665e-06
2022-01-08 01:00:00,9.400702e-05,7.867537e-05,6.952663e-05,6.34706e-05,7.2894745e-06,6.100632e-06,5.3912213e-06,4.921625e-06
2022-01-08 02:00:00,9.6688025e-05,8.069229e-05,7.1145354e-05,6.482405e-05,7.4973645e-06,6.2570275e-06,5.5167407e-06,5.0265758e-06
2022-01-08 03:00:00,9.812493e-05,8.177328e-05,7.201294e-05,6.5549466e-05,7.6087854e-06,6.3408493e-06,5.584014e-06,5.0828244e-06
