time,x,y,lon,lat,temperature,T_sink,COP,Delta T,T_source
2022-01-01 00:00:00,11.75,48.25,11.75,48.25,9.026306,90.0,1.6954685556177065,80.97369384765625,9.026306
2022-01-01 01:00:00,11.75,48.25,11.75,48.25,8.600189,90.0,1.681709218624396,81.39981079101562,8.600189
2022-01-01 02:00:00,11.75,48.25,11.75,48.25,8.438873,90.0,1.6765353737309165,81.56112670898438,8.438873
2022-01-01 03:00:00,11.75,48.25,11.75,48.25,8.247437,90.0,1.670420277215421,81.7525634765625,8.247437
2022-01-01 04:00:00,11.75,48.25,11.75,48.25,8.544739,90.0,1.6799286084537448,81.45526123046875,8.544739
2022-01-01 05:00:00,11.75,48.25,11.75,48.25,8.6171875,90.0,1.6822555176645715,81.3828125,8.6171875
2022-01-01 06:00:00,11.75,48.25,11.75,48.25,8.224487,90.0,1.6696890077822022,81.7755126953125,8.224487
2022-01-01 07:00:00,11.75,48.25,11.75,48.25,6.5391846,90.0,1.617023746028323,83.4608154296875,6.5391846
2022-01-01 08:00:00,11.75,48.25,11.75,48.25,6.990631,90.0,1.6309330462186349,83.00936889648438,6.990631
2022-01-01 09:00:00,11.75,48.25,11.75,48.25,8.041992,90.0,1.663887537896501,81.9580078125,8.041992
2022-01-01 10:00:00,11.75,48.25,11.75,48.25,9.527527,90.0,1.7118266192195148,80.47247314453125,9.527527
2022-01-01 11:00:00,11.75,48.25,11.75,48.25,10.910797,90.0,1.7579658326644318,79.08920288085938,10.910797
2022-01-01 12:00:00,11.75,48.25,11.75,48.25,11.854523,90.0,1.790303128183278,78.14547729492188,11.854523
2022-01-01 13:00:00,11.75,48.25,11.75,48.25,12.485474,90.0,1.8123222406246569,77.5145263671875,12.485474
2022-01-01 14:00:00,11.75,48.25,11.75,48.25,12.264832,90.0,1.8045853831060858,77.73516845703125,12.264832
2022-01-01 15:00:00,11.75,48.25,11.75,48.25,10.001038,90.0,1.7274549146176943,79.99896240234375,10.001038
2022-01-01 16:00:00,11.75,48.25,11.75,48.25,7.962097,90.0,1.6613553255505555,82.03790283203125,7.962097
2022-01-01 17:00:00,11.75,48.25,11.75,48.25,6.4351196,90.0,1.6138377044802081,83.56488037109375,6.4351196
2022-01-01 18:00:00,11.75,48.25,11.75,48.25,5.5757446,90.0,1.5878136201489579,84.42425537109375,5.5757446
2022-01-01 19:00:00,11.75,48.25,11.75,48.25,4.9239197,90.0,1.56841065174249,85.07608032226562,4.9239197
2022-01-01 20:00:00,11.75,48.25,11.75,48.25,4.496643,90.0,1.5558464328171462,85.50335693359375,4.496643
2022-01-01 21:00:00,11.75,48.25,11.75,48.25,4.4256897,90.0,1.5537717566290736,85.57431030273438,4.4256897
2022-01-01 22:00:00,11.75,48.25,11.75,48.25,4.3585815,90.0,1.551812574172888,85.64141845703125,4.3585815
2022-01-01 23:00:00,11.75,48.25,11.75,48.25,3.7058716,90.0,1.5329111790775416,86.29412841796875,3.7058716
2022-01-02 00:00:00,11.75,48.25,11.75,48.25,3.4336243,90.0,1.5251092167908122,86.56637573242188,3.4336243
2022-01-02 01:00:00,11.75,48.25,11.75,48.25,3.3728027,90.0,1.5233727450064822,86.627197265625,3.3728027
2022-01-02 02:00:00,11.75,48.25,11.75,48.25,2.503601,90.0,1.4988146082917668,87.49639892578125,2.503601
2022-01-02 03:00:00,11.75,48.25,11.75,48.25,1.6672058,90.0,1.4756313760484645,88.33279418945312,1.6672058
2022-01-02 04:00:00,11.75,48.25,11.75,48.25,1.4838257,90.0,1.4706062061243674,88.51617431640625,1.4838257
2022-01-02 05:00:00,11.75,48.25,11.75,48.25,0.8504944,90.0,1.4534085077121142,89.14950561523438,0.8504944
2022-01-02 06:00:00,11.75,48.25,11.75,48.25,0.9801941,90.0,1.456910648080408,89.01980590820312,0.9801941
2022-01-02 07:00:00,11.75,48.25,11.75,48.25,0.80636597,90.0,1.4522192640125609,89.19363403320312,0.80636597
2022-01-02 08:00:00,11.75,48.25,11.75,48.25,1.5875854,90.0,1.4734470057946296,88.41241455078125,1.5875854
2022-01-02 09:00:00,11.75,48.25,11.75,48.25,3.7219849,90.0,1.5333744496437811,86.27801513671875,3.7219849
2022-01-02 10:00:00,11.75,48.25,11.75,48.25,5.8977966,90.0,1.597506652653456,84.10220336914062,5.8977966
