time;biomethane price;wood chips price;pellet price;elec price vbw;elec price;selling elec vbw;selling elec;elec price incl tax;CO2;elec demand;normed demand;heat demand;pv panels;st panels;st panels eta;COP dec air sink55;COP dec ground12 sink55;COP central large tdhn 60 air;TTES;PTES
01.01.2022 00:00;97;32.71;81.53;107.599752610729;50.05;-102.234848;-50.05;95.85;82.25;3.94190026;0.15694757;22.8848406;0;0.0;0;2.9991574;2.9605675;3.123616105250138;7.606819591570612e-05;5.898465e-06
01.01.2022 01:00;97;32.71;81.53;107.599752610729;41.33;-102.234848;-41.33;87.13;82.25;3.59034927;0.15925273;23.2569746;0;0.0;0;2.9804883;2.960493;3.1175354614074773;7.69692480633474e-05;5.9683343e-06
01.01.2022 02:00;97;32.71;81.53;107.599752610729;43.22;-102.234848;-43.22;89.02;82.25;3.24924213;0.17654253;25.7277289;0;0.0;0;2.9734674;2.9602365;3.0880119104378823;7.731034616232425e-05;5.994784e-06
01.01.2022 03:00;97;32.71;81.53;106.831414112933;45.46;-102.234848;-45.46;91.26;82.25;3.10629681;0.20438628;29.7740116;0;0.0;0;2.9651704;2.9599771;3.074703285405339;7.77151556599879e-05;6.026173e-06
01.01.2022 04:00;97;32.71;81.53;106.831414112933;37.67;-102.234848;-37.67;83.47;82.25;3.06163729;0.2455515;35.8345059;0;0.0;0;2.9780722;2.9599051;3.063445138236071;7.708649987407373e-05;5.977426e-06
01.01.2022 05:00;97;32.71;81.53;106.831414112933;39.7;-102.234848;-39.7;85.5;82.25;3.31308028;0.30815045;45.1875343;0;0.0;0;2.9812293;2.9596486;3.082014476839485;7.693330070929243e-05;5.9655463e-06
01.01.2022 06:00;97;32.71;81.53;107.084684389112;40.59;-102.234848;-40.59;86.39;82.25;3.81756736;0.33331657;49.1085161;0;0.0;0;2.9641778;2.9595766;3.089346578209542;7.776368458796205e-05;6.0299362e-06
01.01.2022 07:00;97;32.71;81.53;107.084684389112;43.26;-102.234848;-43.26;89.06;82.25;4.76557663;0.32239406;47.4649354;0;0.0;0;2.8927517;2.9593172;3.0601433541013296;8.132733610495192e-05;6.306269e-06
01.01.2022 08:00;97;32.71;81.53;107.084684389112;49.66;-102.234848;-49.66;95.46;82.25;6.67297361;0.29753505;43.8036651;0.02142384;0.0;0;2.9116063;2.959242;2.9440782136325474;8.037274354527122e-05;6.2322465e-06
01.01.2022 09:00;97;32.71;81.53;98.1701353383556;70.05;-102.234848;-70.05;115.85;82.25;8.23455047;0.27563044;40.5796514;0.10931608;0.0;0;2.956306;2.9589856;2.9764177441001958;7.81495477154885e-05;6.0598595e-06
01.01.2022 10:00;97;32.71;81.53;98.1701353383556;76.79;-102.234848;-76.79;122.59;82.25;8.90523395;0.26230153;38.5958181;0.22287357;0.0;0;3.0213504;2.9587293;3.048292300339713;7.500834104515154e-05;5.816282e-06
01.01.2022 11:00;97;32.71;81.53;98.1701353383556;84.1;-102.234848;-84.1;129.9;82.25;8.90980537;0.24749868;36.4222888;0.37126277;156.24951988979709;0.32426096;3.0839005;2.9586542;3.1521816731727963;7.208332599120172e-05;5.589473e-06
01.01.2022 12:00;97;32.71;81.53;100.779418289849;94.74;-102.234848;-94.74;140.54;82.25;8.79012764;0.22192751;32.7752127;0.40778086;208.89091643138158;0.38329997;3.127673;2.9583948;3.2518244256204056;7.008778264009873e-05;5.434734e-06
01.01.2022 13:00;97;32.71;81.53;100.779418289849;96.8;-102.234848;-96.8;142.6;82.25;7.9974064;0.21784052;32.1795445;0.37901814;200.32515389725907;0.37824513;3.157435;2.9583204;3.3186616563217877;6.875360716710001e-05;5.331279e-06
01.01.2022 14:00;97;32.71;81.53;100.779418289849;97.17;-102.234848;-97.17;142.97;82.25;7.16067474;0.22192903;32.7836271;0.27265309;112.51211675424113;0.27078521;3.146982;2.9580643;3.3656176064426706;6.922016153172866e-05;5.3674567e-06
01.01.2022 15:00;97;32.71;81.53;106.818291721099;101;-102.234848;-101;146.8;82.25;6.89591847;0.22840923;33.7497685;0.14925966;46.20826155777224;0.13470604;3.0425465;2.957992;3.351594671264229;7.400708036170657e-05;5.7386424e-06
01.01.2022 16:00;97;32.71;81.53;106.818291721099;126.6;-102.234848;-126.6;172.4;82.25;6.80185944;0.23766764;35.1485322;0;0.0;0;2.9528708;2.9577327;3.187291809222335;7.831850027954684e-05;6.07296e-06
01.01.2022 17:00;97;32.71;81.53;106.818291721099;149.97;-102.234848;-149.97;195.77;82.25;7.87651858;0.24851783;36.7802374;0;0.0;0;2.8884342;2.9576578;3.043042879832214;8.154741849377786e-05;6.3233315e-06
01.01.2022 18:00;97;32.71;81.53;103.297118185623;146.33;-102.234848;-146.33;192.13;82.25;8.78659528;0.24413166;36.2003653;0;0.0;0;2.8531954;2.9573984;2.9465993307032945;8.336457838675866e-05;6.4642404e-06
01.01.2022 19:00;97;32.71;81.53;103.297118185623;140.28;-102.234848;-140.28;186.08;82.25;8.80793226;0.24825242;36.809443;0;0.0;0;2.8269596;2.9573243;2.8954308409801235;8.474292681424023e-05;6.571118e-06
01.01.2022 20:00;97;32.71;81.53;103.297118185623;121.88;-102.234848;-121.88;167.68;82.25;7.52828349;0.23924826;35.4837882;0;0.0;0;2.8099923;2.9570649;2.8556280464763075;8.564638954915335e-05;6.641176e-06
01.01.2022 21:00;97;32.71;81.53;98.2985428952452;102.61;-102.234848;-102.61;148.41;82.25;6.07801413;0.21742319;32.2163819;0;0.0;0;2.8071923;2.9569929;2.8320620434552417;8.579643803407927e-05;6.6528105e-06
01.01.2022 22:00;97;32.71;81.53;98.2985428952452;97.46;-102.234848;-97.46;143.26;82.25;5.74595233;0.17560094;25.904137;0;0.0;0;2.8045487;2.9569125;2.82785703318312;8.59383243550844e-05;6.663814e-06
01.01.2022 23:00;97;32.71;81.53;98.2985428952452;85.16;-102.234848;-85.16;130.96;82.25;5.20501168;0.15953191;23.341733;0;0.0;0;2.779072;2.956653;2.823659526547429;8.731851244127353e-05;6.770836e-06
02.01.2022 00:00;97;32.71;81.53;97.2089573848537;57.08;-102.234848;-57.08;102.88;82.25;4.25717;0.21396231;30.1283532;0;0.0;0;2.7685714;2.956581;2.782682335359818;8.789419874371254e-05;6.8154754e-06
02.01.2022 01:00;97;32.71;81.53;97.2089573848537;52.59;-102.234848;-52.59;98.39;82.25;3.69196469;0.20085226;28.3735081;0;0.0;0;2.7662356;2.956506;2.7691823923502565;8.80228056892197e-05;6.8254476e-06
02.01.2022 02:00;97;32.71;81.53;97.2089573848537;48.97;-102.234848;-48.97;94.77;82.25;3.3351539;0.22739607;32.0453344;0;0.0;0;2.7332597;2.9562447;2.7563430135045124;8.986077275654763e-05;6.967967e-06
02.01.2022 03:00;97;32.71;81.53;101.866960104849;34.94;-102.234848;-34.94;80.74;82.25;3.14737247;0.27261877;38.3751394;0;0.0;0;2.702242;2.9561694;2.707403950077528;9.162938257605173e-05;7.1051077e-06
02.01.2022 04:00;97;32.71;81.53;101.866960104849;29.56;-102.234848;-29.56;75.36;82.25;3.06944745;0.33630228;47.3841598;0;0.0;0;2.6955347;2.9560943;2.66006330061976;9.201714879879285e-05;7.1351765e-06
02.01.2022 05:00;97;32.71;81.53;101.866960104849;33.97;-102.234848;-33.97;79.77;82.25;3.26845011;0.32062537;45.7448621;0;0.0;0;2.6726289;2.955833;2.6528259973122847;9.335633575585695e-05;7.2390208e-06
02.01.2022 06:00;97;32.71;81.53;107.308631462873;34.52;-102.234848;-34.52;80.32;82.25;3.47359171;0.33814973;48.5462234;0;0.0;0;2.677287;2.9557545;2.626857096984316;9.308207858991995e-05;7.2177545e-06
02.01.2022 07:00;97;32.71;81.53;107.308631462873;41.8;-102.234848;-41.8;87.6;82.25;3.69803738;0.3176319;45.6176591;0;0.0;0;2.671048;2.9556804;2.636766366146843;9.344967200338548e-05;7.2462562e-06
02.01.2022 08:00;97;32.71;81.53;107.308631462873;48.95;-102.234848;-48.95;94.75;82.25;4.92234891;0.3029938;43.4556487;0.05499985;0.0;0;2.6993256;2.9554212;2.627955913404477;9.179774306604334e-05;7.118163e-06
02.01.2022 09:00;97;32.71;81.53;103.896958936573;60.01;-102.234848;-60.01;105.81;82.25;6.43653402;0.28222957;40.4698004;0.10338757;0.0;0;2.7796955;2.9553428;2.668443552263763;8.72844470369308e-05;6.768194e-06
02.01.2022 10:00;97;32.71;81.53;103.896958936573;70.09;-102.234848;-70.09;115.89;82.25;7.44197118;0.27225358;38.9943642;0.1734499;0.0;0;2.8663146;2.9552627;2.7950775233355007;8.268356633693855e-05;6.4114347e-06
02.01.2022 11:00;97;32.71;81.53;103.896958936573;66.26;-102.234848;-66.26;112.06;82.25;8.38623468;0.25770042;36.9106547;0.30274231;64.95951548542932;0.17341267;2.9959962;2.9550035;2.930258331743532;7.622016864134917e-05;5.910249e-06
02.01.2022 12:00;97;32.71;81.53;106.365250004669;64.54;-102.234848;-64.54;110.34;82.25;8.47405389;0.24777606;35.5268169;0.38265778;171.80583409994455;0.34284933;3.092501;2.954926;3.129033095182597;7.168803196961133e-05;5.558819e-06
02.01.2022 13:00;97;32.71;81.53;106.365250004669;46.96;-102.234848;-46.96;92.76;82.25;7.30961126;0.25307965;36.2399563;0.25539326;49.767882156335375;0.14859967;3.1326947;2.9548478;3.2789369183231183;6.986142003706447e-05;5.41718e-06
02.01.2022 14:00;97;32.71;81.53;106.365250004669;40.01;-102.234848;-40.01;85.81;82.25;6.28297915;0.24729359;35.4695043;0.06182934;0.0;0;3.158525;2.9545865;3.3398403343451846;6.870507823912586e-05;5.327516e-06
02.01.2022 15:00;97;32.71;81.53;116.733656683358;29.11;-102.234848;-29.11;74.91;82.25;5.8957444;0.26276472;37.6510984;0.04277758;0.0;0;3.1670558;2.9545083;3.373768386989362;6.832608739987459e-05;5.2981286e-06
02.01.2022 16:00;97;32.71;81.53;116.733656683358;32.76;-102.234848;-32.76;78.56;82.25;5.66930797;0.27756998;39.7837086;0;0.0;0;3.1444173;2.954431;3.383431743451805;6.933498160968072e-05;5.376359e-06
02.01.2022 17:00;97;32.71;81.53;116.733656683358;42.97;-102.234848;-42.97;88.77;82.25;6.17895447;0.28421401;40.8003063;0;0.0;0;3.1269195;2.9541698;3.3479161063413696;7.012180575343667e-05;5.437371e-06
02.01.2022 18:00;97;32.71;81.53;120.44276755664;60.96;-102.234848;-60.96;106.76;82.25;7.30303679;0.28717238;41.2560186;0;0.0;0;3.0896568;2.9540915;3.3164799861844303;7.18185843013381e-05;5.5689416e-06
02.01.2022 19:00;97;32.71;81.53;120.44276755664;60.94;-102.234848;-60.94;106.74;82.25;7.79658291;0.29757993;42.7158491;0;0.0;0;3.059646;2.954011;3.2575098539890712;7.32069556969502e-05;5.6766e-06
02.01.2022 20:00;97;32.71;81.53;120.44276755664;54.12;-102.234848;-54.12;99.92;82.25;7.19698154;0.28585577;41.049065;0;0.0;0;3.0435934;2.9537487;3.211659201243438;7.395787477765599e-05;5.734829e-06
02.01.2022 21:00;97;32.71;81.53;119.211981754762;46.16;-102.234848;-46.16;91.96;82.25;6.3045609;0.26431982;37.8956127;0;0.0;0;3.0718465;2.9536717;3.1879849294524867;7.264008706900584e-05;5.6326458e-06
02.01.2022 22:00;97;32.71;81.53;119.211981754762;46.29;-102.234848;-46.29;92.09;82.25;5.57560399;0.21532377;30.7315803;0;0.0;0;3.1030145;2.953588;3.232019144183796;7.120695064484402e-05;5.5215155e-06
02.01.2022 23:00;97;32.71;81.53;119.211981754762;32.93;-102.234848;-32.93;78.73;82.25;4.62681973;0.19205576;27.2131541;0;0.0;0;3.081807;2.9533267;3.2789369183231183;7.217981291858562e-05;5.596953e-06
03.01.2022 00:00;97;32.71;81.53;118.211576738743;0.31;-102.234848;-0.31;46.11;82.25;3.79645761;0.16342111;23.2550855;0;0.0;0;3.08003;2.9532485;3.2454425713453072;7.226179403133331e-05;5.6033077e-06
03.01.2022 01:00;97;32.71;81.53;118.211576738743;-0.01;-102.234848;0.01;45.79;82.25;3.36432472;0.17040158;24.2670004;0;0.0;0;3.0687327;2.9531684;3.2433186333016595;7.278446855929251e-05;5.6438394e-06
03.01.2022 02:00;97;32.71;81.53;118.211576738743;-0.07;-102.234848;0.07;45.73;82.25;3.26578328;0.18460009;26.2524097;0;0.0;0;3.0589426;2.9529037;3.2277940408191803;7.323973122564745e-05;5.6791414e-06
03.01.2022 03:00;97;32.71;81.53;119.582635522511;-1.05;-102.234848;1.05;44.75;82.25;3.1501908;0.21169125;30.1009826;0;0.0;0;3.041112;2.9528255;3.2130583757691764;7.407451336881315e-05;5.743871e-06
03.01.2022 04:00;97;32.71;81.53;119.582635522511;-1;-102.234848;1;44.8;82.25;3.09460358;0.24914994;35.5059401;0;0.0;0;3.0298257;2.9527452;3.1859061121745578;7.460670337284572e-05;5.785138e-06
03.01.2022 05:00;97;32.71;81.53;119.582635522511;0.32;-102.234848;-0.32;46.12;82.25;3.56536311;0.30314837;43.4446067;0;0.0;0;3.0383239;2.9526682;3.168645859161614;7.420570006561144e-05;5.754044e-06
03.01.2022 06:00;97;32.71;81.53;122.609604819224;37.55;-102.234848;-37.55;83.35;82.25;5.3071124;0.33397885;48.0550231;0;0.0;0;3.032401;2.9524026;3.181753364351721;7.448498986111606e-05;5.775701e-06
03.01.2022 07:00;97;32.71;81.53;122.609604819224;88.76;-102.234848;-88.76;134.56;82.25;20.2247997;0.32338302;46.4960514;0;0.0;0;3.0250049;2.9523225;3.1713999312314827;7.483494792559232e-05;5.8028368e-06
03.01.2022 08:00;97;32.71;81.53;122.609604819224;122.93;-102.234848;-122.93;168.73;82.25;38.9674859;0.30136032;43.3142184;0.02802538;0.0;0;3.023184;2.952242;3.161773248180742;7.4921263866329e-05;5.809532e-06
03.01.2022 09:00;97;32.71;81.53;113.410894472958;110.17;-102.234848;-110.17;155.97;82.25;42.4548886;0.2819223;40.5078393;0.07584825;0.0;0;3.032908;2.9521616;3.158343663196118;7.446105315241601e-05;5.7738444e-06
03.01.2022 10:00;97;32.71;81.53;113.410894472958;93.38;-102.234848;-93.38;139.18;82.25;41.6647395;0.26010379;37.3923205;0.0915013;0.0;0;3.064632;2.9518974;3.1734673739237578;7.297490495377425e-05;5.6586055e-06
03.01.2022 11:00;97;32.71;81.53;113.410894472958;90.73;-102.234848;-90.73;136.53;82.25;40.7020652;0.25053238;35.9955565;0.16856152;0.0;0;3.0767252;2.9518168;3.2228731427762427;7.241437997654544e-05;5.6151425e-06
03.01.2022 12:00;97;32.71;81.53;120.986914368384;82.37;-102.234848;-82.37;128.17;82.25;36.4589677;0.23978297;34.4885542;0.18596553;0.0;0;3.081478;2.951555;3.2419036029199715;7.219497424379593e-05;5.5981295e-06
03.01.2022 13:00;97;32.71;81.53;120.986914368384;80.9;-102.234848;-80.9;126.7;82.25;28.7841068;0.235994;33.9479789;0.10373574;0.0;0;3.0661917;2.9514716;3.2426110253173337;7.290243931709995e-05;5.6529866e-06
03.01.2022 14:00;97;32.71;81.53;120.986914368384;80.99;-102.234848;-80.99;126.79;82.25;28.7911529;0.23540138;33.8880388;0.09498141;0.0;0;3.0642793;2.951394;3.223575575752841;7.299131386362527e-05;5.659877e-06
03.01.2022 15:00;97;32.71;81.53;129.948609790691;98.05;-102.234848;-98.05;143.85;82.25;30.0297124;0.24285838;34.9669667;0.02079956;0.0;0;3.0529857;2.9513106;3.220766947635903;7.351779458201369e-05;5.7007037e-06
03.01.2022 16:00;97;32.71;81.53;129.948609790691;123.51;-102.234848;-123.51;169.31;82.25;24.4781209;0.24783933;35.7385942;0;0.0;0;3.0456085;2.9512303;3.2025823994651113;7.38633120909891e-05;5.7274933e-06
03.01.2022 17:00;97;32.71;81.53;129.948609790691;148.49;-102.234848;-148.49;194.29;82.25;16.6761731;0.25663118;37.0457945;0;0.0;0;3.0416884;2.9509685;3.1914532498795616;7.404740483475527e-05;5.7417697e-06
03.01.2022 18:00;97;32.71;81.53;129.257998480115;138;-102.234848;-138;183.8;82.25;12.0451869;0.25788575;37.261244;0;0.0;0;3.0357957;2.950888;3.184521139308198;7.432483382605002e-05;5.7632815e-06
03.01.2022 19:00;97;32.71;81.53;129.257998480115;117.64;-102.234848;-117.64;163.44;82.25;9.84445067;0.25732599;37.206451;0;0.0;0;3.035501;2.9508076;3.175536437097184;7.433870527561482e-05;5.764357e-06
03.01.2022 20:00;97;32.71;81.53;129.257998480115;117.71;-102.234848;-117.71;163.51;82.25;8.02403395;0.24331268;35.216516;0;0.0;0;3.036491;2.9507272;3.1776071222357185;7.429203715185043e-05;5.7607394e-06
03.01.2022 21:00;97;32.71;81.53;124.917410115742;95.95;-102.234848;-95.95;141.75;82.25;6.82604364;0.21207033;30.7192155;0;0.0;0;3.0512195;2.950647;3.1789884808199913;7.360041005983303e-05;5.707108e-06
03.01.2022 22:00;97;32.71;81.53;124.917410115742;105.68;-102.234848;-105.68;151.48;82.25;5.73793955;0.17557232;25.2967271;0;0.0;0;3.0324817;2.9505656;3.200492134428768;7.44811836706867e-05;5.775406e-06
03.01.2022 23:00;97;32.71;81.53;124.917410115742;95.26;-102.234848;-95.26;141.06;82.25;4.65985987;0.15701372;22.4520617;0;0.0;0;3.0298653;2.9504852;3.1727780463794426;7.460482142313338e-05;5.784993e-06
04.01.2022 00:00;97;32.71;81.53;120.779493918799;103.7;-102.234848;-103.7;149.5;82.25;3.79645761;0.14772778;21.3541852;0;0.0;0;3.0100832;2.950405;3.165894661802356;7.554490816817787e-05;5.8578885e-06
04.01.2022 01:00;97;32.71;81.53;120.779493918799;108.27;-102.234848;-108.27;154.07;82.25;3.36432472;0.15454863;22.355532;0;0.0;0;3.0045865;2.9501407;3.139220423181395;7.580781019933392e-05;5.8782753e-06
04.01.2022 02:00;97;32.71;81.53;120.779493918799;105.92;-102.234848;-105.92;151.72;82.25;3.26578328;0.16717265;24.148629;0;0.0;0;3.0059557;2.9500606;3.1364999086193004;7.574225914193958e-05;5.873191e-06
04.01.2022 03:00;97;32.71;81.53;121.66333842395;103.41;-102.234848;-103.41;149.21;82.25;3.1501908;0.19205359;27.73774;0;0.0;0;2.9984093;2.9499793;3.1385400286798446;7.610414326976121e-05;5.9012523e-06
04.01.2022 04:00;97;32.71;81.53;121.66333842395;102.71;-102.234848;-102.71;148.51;82.25;3.09460358;0.22809355;33.0086273;0;0.0;0;2.984067;2.949899;3.1242926121001164;7.679585494378817e-05;5.9548884e-06
04.01.2022 05:00;97;32.71;81.53;121.66333842395;114.23;-102.234848;-114.23;160.03;82.25;3.56536311;0.28100741;40.8787051;0;0.0;0;2.9547281;2.9498217;3.1000489234924413;7.822715170924244e-05;6.065874e-06
04.01.2022 06:00;97;32.71;81.53;124.767281536973;156.91;-102.234848;-156.91;202.71;82.25;5.3071124;0.30941749;45.190546;0;0.0;0;2.943211;2.9497383;3.0561868585239544;7.87952044853204e-05;6.109923e-06
04.01.2022 07:00;97;32.71;81.53;124.767281536973;182.64;-102.234848;-182.64;228.44;82.25;20.2247997;0.3076254;44.8561975;0;0.0;0;2.9295514;2.949661;3.040422245183153;7.947361563834707e-05;6.1625283e-06
04.01.2022 08:00;97;32.71;81.53;124.767281536973;178.91;-102.234848;-178.91;224.71;82.25;38.9674859;0.2818058;41.1005528;0;0.0;0;2.9366598;2.9495778;3.0221535745979535;7.911991481994869e-05;6.1351025e-06
04.01.2022 09:00;97;32.71;81.53;113.174444497899;190;-102.234848;-190;235.8;82.25;42.4548886;0.26154478;38.1440182;0.00429665;0.0;0;2.9624772;2.9494996;3.0371502662067864;7.784695557635524e-05;6.0363914e-06
04.01.2022 10:00;97;32.71;81.53;113.174444497899;189.88;-102.234848;-189.88;235.68;82.25;41.6647395;0.2442873;35.6306629;0.07580056;0.0;0;3.0455136;2.9494162;3.0793534461086445;7.386775264648995e-05;5.727839e-06
04.01.2022 11:00;97;32.71;81.53;113.174444497899;182.42;-102.234848;-182.42;228.22;82.25;40.7020652;0.23229413;33.8767738;0.18806754;0.0;0;3.1208246;2.949336;3.2109598886645;7.039735279501917e-05;5.458737e-06
04.01.2022 12:00;97;32.71;81.53;116.0025337375;182.46;-102.234848;-182.46;228.26;82.25;36.4589677;0.22521744;32.8653967;0.3032353;106.89555137989791;0.26852182;3.221601;2.9492586;3.336909497634768;6.593579981024341e-05;5.112781e-06
04.01.2022 13:00;97;32.71;81.53;116.0025337375;179.59;-102.234848;-179.59;225.39;82.25;28.7841068;0.22213389;32.4171535;0.21815241;31.770504575777778;0.10899243;3.2814026;2.9491751;3.489636529797082;6.337721516712786e-05;4.9143837e-06
04.01.2022 14:00;97;32.71;81.53;116.0025337375;179;-102.234848;-179;224.8;82.25;28.7911529;0.22040587;32.1942487;0.1490711;0.0;0;3.2611976;2.9490972;3.5727221479068376;6.423470757985548e-05;4.9808746e-06
04.01.2022 15:00;97;32.71;81.53;122.682355848694;180.93;-102.234848;-180.93;226.73;82.25;30.0297124;0.22208817;32.472004;0.05037201;0.0;0;3.2605615;2.9490168;3.5340224143275583;6.426181611391335e-05;4.982976e-06
04.01.2022 16:00;97;32.71;81.53;122.682355848694;166.69;-102.234848;-166.69;212.49;82.25;24.4781209;0.2286841;33.4762175;0;0.0;0;3.2356148;2.9489365;3.5332378857829148;6.533057324097213e-05;5.0658496e-06
04.01.2022 17:00;97;32.71;81.53;122.682355848694;189.88;-102.234848;-189.88;235.68;82.25;16.6761731;0.22922273;33.6325777;0;0.0;0;3.1881971;2.9488564;3.4880913387741628;6.739297867061729e-05;5.225773e-06
04.01.2022 18:00;97;32.71;81.53;115.876791877922;184.94;-102.234848;-184.94;230.74;82.25;12.0451869;0.23158941;34.0044872;0;0.0;0;3.129351;2.948776;3.408111637643873;7.001212403256426e-05;5.4288644e-06
04.01.2022 19:00;97;32.71;81.53;115.876791877922;178.99;-102.234848;-178.99;224.79;82.25;9.84445067;0.23148727;34.0113095;0;0.0;0;3.0760565;2.9486957;3.3128476995347604;7.244529470103278e-05;5.617539e-06
04.01.2022 20:00;97;32.71;81.53;115.876791877922;156.12;-102.234848;-156.12;201.92;82.25;8.02403395;0.21941665;32.2681999;0;0.0;0;3.0125804;2.9486177;3.2263871488104106;7.542573211673451e-05;5.848647e-06
04.01.2022 21:00;97;32.71;81.53;113.258014999211;140.92;-102.234848;-140.92;186.72;82.25;6.82604364;0.18870582;27.790006;0;0.0;0;2.933907;2.9485343;3.1276777896348333;7.92567262203813e-05;6.1457104e-06
04.01.2022 22:00;97;32.71;81.53;113.258014999211;137.92;-102.234848;-137.92;183.72;82.25;5.73793955;0.15786223;23.1117225;0;0.0;0;2.9201913;2.9484572;3.005953671532542;7.994148102412366e-05;6.198806e-06
04.01.2022 23:00;97;32.71;81.53;113.258014999211;97.56;-102.234848;-97.56;143.36;82.25;4.65985987;0.14429212;20.9498741;0;0.0;0;2.8779273;2.9483767;2.989858050263063;8.208525434694722e-05;6.365039e-06
05.01.2022 00:00;97;32.71;81.53;111.769498015736;105.31;-102.234848;-105.31;151.11;82.25;3.79645761;0.24305297;35.1355013;0;0.0;0;2.843954;2.9482963;2.9258774606057627;8.384754166123821e-05;6.501689e-06
05.01.2022 01:00;97;32.71;81.53;111.769498015736;97.29;-102.234848;-97.29;143.09;82.25;3.36432472;0.25418747;36.7692195;0;0.0;0;2.8093681;2.948215;2.8757528413109195;8.567982058842443e-05;6.6437683e-06
05.01.2022 02:00;97;32.71;81.53;111.769498015736;84.5;-102.234848;-84.5;130.3;82.25;3.26578328;0.27514168;39.7486782;0;0.0;0;2.7815323;2.948138;2.823659526547429;8.718423850112698e-05;6.760423e-06
05.01.2022 03:00;97;32.71;81.53;106.900890812566;75.38;-102.234848;-75.38;121.18;82.25;3.1501908;0.31612844;45.6621537;0;0.0;0;2.7675748;2.9480577;2.783859978453628;8.79490501768999e-05;6.8197287e-06
05.01.2022 04:00;97;32.71;81.53;106.900890812566;79.11;-102.234848;-79.11;124.91;82.25;3.09460358;0.37511391;54.2857697;0;0.0;0;2.765366;2.9479797;2.762753736369027;8.807076368862959e-05;6.829166e-06
05.01.2022 05:00;97;32.71;81.53;106.900890812566;94.79;-102.234848;-94.79;140.59;82.25;3.56536311;0.46110955;67.0676207;0;0.0;0;2.761552;2.9480834;2.761003581376604;8.828133060138213e-05;6.845493e-06
05.01.2022 06:00;97;32.71;81.53;111.437907172804;99.16;-102.234848;-99.16;144.96;82.25;5.3071124;0.50710013;74.04474;0;0.0;0;2.7654233;2.948003;2.756925066991864;8.806759186327174e-05;6.8289205e-06
05.01.2022 07:00;97;32.71;81.53;111.437907172804;101.15;-102.234848;-101.15;146.95;82.25;20.2247997;0.50446537;73.5438363;0;0.0;0;2.7664642;2.9479277;2.7621702032227344;8.80102241153005e-05;6.824472e-06
05.01.2022 08:00;97;32.71;81.53;111.437907172804;129.56;-102.234848;-129.56;175.36;82.25;38.9674859;0.46201684;67.3690977;0.00071523;0.0;0;2.7668996;2.9478476;2.7639212473278696;8.798622397009324e-05;6.8226104e-06
05.01.2022 09:00;97;32.71;81.53;113.74415778598;113.37;-102.234848;-113.37;159.17;82.25;42.4548886;0.4287812;62.5200142;0.01381413;0.0;0;2.758407;2.9477704;2.7645052252283815;8.845535808601286e-05;6.8589893e-06
05.01.2022 10:00;97;32.71;81.53;113.74415778598;94.43;-102.234848;-94.43;140.23;82.25;41.6647395;0.4004424;58.3930565;0.02797111;0.0;0;2.7297974;2.947687;2.744153947335869;9.005624178059711e-05;6.9831244e-06
05.01.2022 11:00;97;32.71;81.53;113.74415778598;98.1;-102.234848;-98.1;143.9;82.25;40.7020652;0.38079467;55.5204887;0.08016943;0.0;0;2.7236981;2.947609;2.705695858879425;9.040173814407005e-05;7.009915e-06
05.01.2022 12:00;97;32.71;81.53;113.198348764263;95.68;-102.234848;-95.68;141.48;82.25;36.4589677;0.36910101;53.8484609;0.20721497;0.0;0;2.7225096;2.9475286;2.6994439314680014;9.046925573318622e-05;7.0151486e-06
05.01.2022 13:00;97;32.71;81.53;113.198348764263;96.8;-102.234848;-96.8;142.6;82.25;28.7841068;0.36404424;53.1135533;0.26133242;0.0;0;2.7182887;2.9474547;2.6971748100885025;9.070942634927815e-05;7.033773e-06
05.01.2022 14:00;97;32.71;81.53;113.198348764263;107.32;-102.234848;-107.32;153.12;82.25;28.7911529;0.361088;52.7290335;0.19257104;0.0;0;2.7170281;2.9475584;2.690381191043189;9.078132105738806e-05;7.0393476e-06
05.01.2022 15:00;97;32.71;81.53;119.640826189488;119.48;-102.234848;-119.48;165.28;82.25;30.0297124;0.36370166;53.1618038;0.14054402;0.0;0;2.7111168;2.9474804;2.689815985224707;9.111926847650942e-05;7.065552e-06
05.01.2022 16:00;97;32.71;81.53;119.640826189488;137.28;-102.234848;-137.28;183.08;82.25;24.4781209;0.37432475;54.7780896;0;0.0;0;2.6929598;2.9474032;2.6796666486240945;9.216654177314479e-05;7.14676e-06
05.01.2022 17:00;97;32.71;81.53;119.640826189488;148.09;-102.234848;-148.09;193.89;82.25;16.6761731;0.37484993;54.9785602;0;0.0;0;2.6798644;2.947322;2.6511592135252227;9.293078252035332e-05;7.2060207e-06
05.01.2022 18:00;97;32.71;81.53;120.126059103224;139.88;-102.234848;-139.88;185.68;82.25;12.0451869;0.37858417;55.5652798;0;0.0;0;2.6699915;2.947248;2.6312556796439055;9.351207238092445e-05;7.2510957e-06
05.01.2022 19:00;97;32.71;81.53;120.126059103224;135.75;-102.234848;-135.75;181.55;82.25;9.84445067;0.37829617;55.5575425;0;0.0;0;2.6701083;2.9471679;2.6164458406367905;9.350520009264928e-05;7.2505595e-06
05.01.2022 20:00;97;32.71;81.53;120.126059103224;119.93;-102.234848;-119.93;165.73;82.25;8.02403395;0.35839129;52.6821858;0;0.0;0;2.6651683;2.9470928;2.6164458406367905;9.379768468164228e-05;7.273242e-06
