,TTES,PTES,elec market,curtailment
1096,8.373001495898095e-05,3.8655356906062886e-05,1.0,1.0
1097,8.483744720990236e-05,3.916662146190493e-05,1.0,1.0
1098,8.599691854219403e-05,3.970191072697959e-05,1.0,1.0
1099,8.718840416509694e-05,4.025197992288643e-05,1.0,1.0
1100,8.765952595824082e-05,4.04694811507212e-05,1.0,1.0
1101,8.884621155210225e-05,4.101733433322055e-05,1.0,1.0
1102,8.865664212321827e-05,4.092981644688579e-05,1.0,1.0
1103,8.960935273318676e-05,4.136965117848791e-05,1.0,1.0
1104,9.045904245553408e-05,4.17619246003049e-05,1.0,1.0
1105,9.175837014060196e-05,4.236178088157792e-05,1.0,1.0
1106,9.271055211301068e-05,4.280137155883996e-05,1.0,1.0
1107,9.256896182903893e-05,4.273600404440632e-05,1.0,1.0
1108,9.215770295314784e-05,4.25461395300366e-05,1.0,1.0
1109,9.146212165218426e-05,4.222501282942508e-05,1.0,1.0
1110,9.090874385476165e-05,4.196953674628164e-05,1.0,1.0
1111,8.995068343268974e-05,4.152723218475845e-05,1.0,1.0
1112,8.793555934637814e-05,4.059691656491126e-05,1.0,1.0
1113,8.394214663890991e-05,3.875329103163008e-05,1.0,1.0
1114,7.966373485029314e-05,3.6778090922552005e-05,1.0,1.0
1115,7.764803983541701e-05,3.5847511724017534e-05,1.0,1.0
1116,7.81421467896537e-05,3.60756244345568e-05,1.0,1.0
1117,7.807168997570596e-05,3.60430968721176e-05,1.0,1.0
1118,7.875900338523686e-05,3.636040656285103e-05,1.0,1.0
1119,7.940897383755528e-05,3.6660476255004703e-05,1.0,1.0
1120,7.887392919070081e-05,3.641346397637356e-05,1.0,1.0
1121,7.77150076414712e-05,3.587842852781255e-05,1.0,1.0
1122,7.622429201431423e-05,3.519021481327508e-05,1.0,1.0
1123,7.536396610426705e-05,3.479303101813663e-05,1.0,1.0
1124,7.433185413284199e-05,3.431653932466206e-05,1.0,1.0
1125,7.33778959382328e-05,3.387612862481748e-05,1.0,1.0
1126,7.373637564017032e-05,3.404162675387865e-05,1.0,1.0
1127,7.33915136417689e-05,3.388241546461666e-05,1.0,1.0
1128,7.241213855329262e-05,3.3430270632103435e-05,1.0,1.0
1129,7.191564215728642e-05,3.3201054795947235e-05,1.0,1.0
1130,7.060326769724693e-05,3.2595175253562336e-05,1.0,1.0
1131,6.982767181525757e-05,3.223710848804392e-05,1.0,1.0
1132,6.979269715431229e-05,3.222096185290752e-05,1.0,1.0
1133,6.989045281183936e-05,3.226609238146585e-05,1.0,1.0
1134,7.00534000532203e-05,3.234131969123672e-05,1.0,1.0
1135,7.008951657129438e-05,3.235799348374758e-05,1.0,1.0
1136,6.991125998618646e-05,3.227569836028942e-05,1.0,1.0
1137,6.962858691030022e-05,3.214519762358861e-05,1.0,1.0
1138,7.109976409325312e-05,3.2824391089718535e-05,1.0,1.0
1139,7.038280468937806e-05,3.249339483159621e-05,1.0,1.0
1140,7.078097449929278e-05,3.2677216560506844e-05,1.0,1.0
1141,7.042135294022645e-05,3.2511191274071215e-05,1.0,1.0
1142,7.113294138649563e-05,3.2839707940098825e-05,1.0,1.0
1143,7.194763530239532e-05,3.321582496460585e-05,1.0,1.0
1144,7.250634176641903e-05,3.34737611154968e-05,1.0,1.0
1145,7.402131128481187e-05,3.417317204315482e-05,1.0,1.0
1146,7.515005820213766e-05,3.4694276869986895e-05,1.0,1.0
1147,7.671370466702133e-05,3.5416160321274866e-05,1.0,1.0
1148,7.707508130278567e-05,3.55829958681194e-05,1.0,1.0
1149,7.769661105439595e-05,3.5869935436779474e-05,1.0,1.0
1150,7.795321172584125e-05,3.598839941343005e-05,1.0,1.0
1151,7.820913574121023e-05,3.61065510005254e-05,1.0,1.0
1152,7.905520958264977e-05,3.649715509065666e-05,1.0,1.0
1153,7.942495983735856e-05,3.666785645824722e-05,1.0,1.0
1154,7.975142524868474e-05,3.681857465647614e-05,1.0,1.0
1155,7.974195206361614e-05,3.681420120270279e-05,1.0,1.0
1156,7.944329298792658e-05,3.6676320262759454e-05,1.0,1.0
1157,7.959501196754093e-05,3.674636385834808e-05,1.0,1.0
1158,8.0395453814833e-05,3.711590117784792e-05,1.0,1.0
1159,8.055897198477833e-05,3.719139206630601e-05,1.0,1.0
1160,7.839047956966631e-05,3.619027140132929e-05,1.0,1.0
1161,7.775116645054997e-05,3.589512184467058e-05,1.0,1.0
1162,7.496524651129038e-05,3.46089554727124e-05,1.0,1.0
1163,7.143570268964789e-05,3.297948274172079e-05,1.0,1.0
1164,6.947454192542346e-05,3.207408018890385e-05,1.0,1.0
1165,6.766446577574184e-05,3.1238428366467496e-05,1.0,1.0
1166,6.797961834329185e-05,3.138392380181975e-05,1.0,1.0
1167,6.726870655309909e-05,3.105571952534742e-05,1.0,1.0
1168,6.830673926519212e-05,3.1534944627430375e-05,1.0,1.0
1169,6.70630876879047e-05,3.0960792149249355e-05,1.0,1.0
1170,6.573946382059616e-05,3.0349719130508574e-05,1.0,1.0
1171,6.507522015416767e-05,3.004305997117408e-05,1.0,1.0
1172,6.591714947713957e-05,3.043175067527945e-05,1.0,1.0
1173,7.015527908371254e-05,3.2388353843647304e-05,1.0,1.0
1174,7.859309577352199e-05,3.6283812548776e-05,1.0,1.0
1175,8.049500684006285e-05,3.716186149116236e-05,1.0,1.0
1176,8.088607176117614e-05,3.734240312974301e-05,1.0,1.0
1177,8.133871238523519e-05,3.7551372217850265e-05,1.0,1.0
1178,8.231872183878302e-05,3.80038099155715e-05,1.0,1.0
1179,8.28655656759686e-05,3.825626948707219e-05,1.0,1.0
1180,8.372176821305061e-05,3.865154965835837e-05,1.0,1.0
1181,8.421942761168807e-05,3.8881302414062666e-05,1.0,1.0
1182,8.470232744966049e-05,3.910424117259327e-05,1.0,1.0
1183,8.475800355744084e-05,3.912994497568521e-05,1.0,1.0
1184,8.379757483910188e-05,3.868654705071872e-05,1.0,1.0
1185,8.283122538009484e-05,3.82404157171438e-05,1.0,1.0
1186,8.190811847346589e-05,3.781424802858343e-05,1.0,1.0
1187,8.046062425318442e-05,3.714598819688682e-05,1.0,1.0
1188,7.923059037943311e-05,3.657812255850496e-05,1.0,1.0
1189,7.8855553749128e-05,3.640498064751411e-05,1.0,1.0
1190,7.86061425484937e-05,3.628983580988794e-05,1.0,1.0
1191,7.923240889263834e-05,3.657896210543472e-05,1.0,1.0
1192,8.019463497868008e-05,3.702318981515732e-05,1.0,1.0
1193,8.35813409317101e-05,3.8586719063472834e-05,1.0,1.0
1194,8.642471320095038e-05,3.989940926110543e-05,1.0,1.0
1195,8.820220413145644e-05,4.072001757402241e-05,1.0,1.0
1196,8.884803006530735e-05,4.101817388015025e-05,1.0,1.0
1197,8.934279253011803e-05,4.124658921807117e-05,1.0,1.0
1198,8.955902643750982e-05,4.134641720531705e-05,1.0,1.0
1199,8.918043736280382e-05,4.117163524916111e-05,1.0,1.0
1200,8.791014245251103e-05,4.058518243224261e-05,1.0,1.0
1201,8.64360048992242e-05,3.990462226180853e-05,1.0,1.0
1202,8.530962627816547e-05,3.9384610798419744e-05,1.0,1.0
1203,8.490261764825377e-05,3.919670848094384e-05,1.0,1.0
1204,8.543465963376954e-05,3.944233453092362e-05,1.0,1.0
1205,8.571139082348564e-05,3.957009209684255e-05,1.0,1.0
1206,8.546726599844765e-05,3.945738780261668e-05,1.0,1.0
1207,8.468274671445176e-05,3.9095201399838576e-05,1.0,1.0
1208,8.378926465666443e-05,3.868271051649342e-05,1.0,1.0
1209,8.18310642627739e-05,3.777867466798063e-05,1.0,1.0
1210,7.99931606319532e-05,3.693017582508508e-05,1.0,1.0
1211,7.806813753130519e-05,3.604145682695258e-05,1.0,1.0
1212,7.541255846874845e-05,3.481546449307221e-05,1.0,1.0
1213,7.417778800246291e-05,3.424541212780373e-05,1.0,1.0
1214,7.364274335560832e-05,3.399839984917252e-05,1.0,1.0
1215,7.364866409627615e-05,3.400113325778083e-05,1.0,1.0
1216,7.464290447292926e-05,3.446014089833569e-05,1.0,1.0
1217,7.529285377974534e-05,3.476020082831578e-05,1.0,1.0
1218,7.525493989396861e-05,3.4742697251048857e-05,1.0,1.0
1219,7.547295002356071e-05,3.484334526087721e-05,1.0,1.0
1220,7.50274142883031e-05,3.463765626309994e-05,1.0,1.0
1221,7.558375245605962e-05,3.489449905054754e-05,1.0,1.0
1222,7.565247533881169e-05,3.492622611475141e-05,1.0,1.0
1223,7.55671743821896e-05,3.4886845506444214e-05,1.0,1.0
1224,7.485317534864843e-05,3.455721595262605e-05,1.0,1.0
1225,7.436560235464889e-05,3.433211975372958e-05,1.0,1.0
1226,7.398346083554224e-05,3.415569775240868e-05,1.0,1.0
1227,7.34063577844434e-05,3.388926851048471e-05,1.0,1.0
1228,7.379031781675514e-05,3.406653005873531e-05,1.0,1.0
1229,7.531421073715452e-05,3.4770060623653024e-05,1.0,1.0
1230,7.84953401159948e-05,3.623868202021762e-05,1.0,1.0
1231,8.424607094469343e-05,3.889360275280015e-05,1.0,1.0
1232,8.897955509014379e-05,4.107889459994973e-05,1.0,1.0
1233,8.864359534824657e-05,4.092379318577385e-05,1.0,1.0
1234,8.675470991117497e-05,4.0051757742325794e-05,1.0,1.0
1235,8.539911404425997e-05,3.942592431710004e-05,1.0,1.0
1236,8.337806921728043e-05,3.849287528864448e-05,1.0,1.0
1237,8.240930917100155e-05,3.8045631067279067e-05,1.0,1.0
1238,8.160772546658068e-05,3.767556659040476e-05,1.0,1.0
1239,8.177240663915716e-05,3.775159439841091e-05,1.0,1.0
1240,8.276548401317914e-05,3.821006511941771e-05,1.0,1.0
1241,8.37910620243672e-05,3.868354030124954e-05,1.0,1.0
1242,8.48771161723771e-05,3.9184935299580775e-05,1.0,1.0
1243,8.615451597147142e-05,3.977466820682932e-05,1.0,1.0
1244,8.610004515732697e-05,3.974952084763264e-05,1.0,1.0
1245,8.623097810809656e-05,3.9809968226571257e-05,1.0,1.0
1246,8.66143037753368e-05,3.998693690961383e-05,1.0,1.0
1247,8.60271354651025e-05,3.9715860873055664e-05,1.0,1.0
1248,8.596376239445385e-05,3.968660363877288e-05,1.0,1.0
1249,8.738518421029423e-05,4.034282671041919e-05,1.0,1.0
1250,8.825551194296963e-05,4.0744628013671e-05,1.0,1.0
1251,8.726135614832608e-05,4.028565942181055e-05,1.0,1.0
1252,8.761685433442725e-05,4.044978108439393e-05,1.0,1.0
1253,8.87413721512761e-05,4.0968933476505815e-05,1.0,1.0
1254,8.974269627122829e-05,4.143121144521708e-05,1.0,1.0
1255,8.986834284640157e-05,4.148921828075541e-05,1.0,1.0
1256,8.819924376112241e-05,4.0718650869718194e-05,1.0,1.0
1257,8.677310649825011e-05,4.006025083335881e-05,1.0,1.0
1258,8.467978634411773e-05,3.909383469553437e-05,1.0,1.0
1259,8.464899849264486e-05,3.9079620970771056e-05,1.0,1.0
1260,8.410862517918917e-05,3.883014862439235e-05,1.0,1.0
1261,8.219844622121563e-05,3.79482826721279e-05,1.0,1.0
1262,8.02786883506616e-05,3.7061994455222125e-05,1.0,1.0
1263,7.966785822325817e-05,3.677999454640421e-05,1.0,1.0
1264,7.965838503818957e-05,3.6775621092630864e-05,1.0,1.0
1265,8.032673093208092e-05,3.7084174113644034e-05,1.0,1.0
1266,8.09719647918651e-05,3.738205707891107e-05,1.0,1.0
1267,8.127056043104754e-05,3.751990873233362e-05,1.0,1.0
1268,8.194837951000736e-05,3.783283520712008e-05,1.0,1.0
1269,8.170664412673901e-05,3.772123403851119e-05,1.0,1.0
1270,8.22446491439274e-05,3.796961302144649e-05,1.0,1.0
1271,8.214803534352914e-05,3.792500965026263e-05,1.0,1.0
1272,8.192941199436782e-05,3.782407853739983e-05,1.0,1.0
1273,8.179196622886355e-05,3.7760624408992025e-05,1.0,1.0
1274,8.18393955907137e-05,3.7782520964379504e-05,1.0,1.0
1275,8.227245547956414e-05,3.798245027973213e-05,1.0,1.0
1276,8.347705131394588e-05,3.8538572023271696e-05,1.0,1.0
1277,8.37999642808714e-05,3.8687650176335646e-05,1.0,1.0
1278,8.486113017257393e-05,3.917755509633831e-05,1.0,1.0
1279,8.545125885314201e-05,3.944999783720058e-05,1.0,1.0
1280,8.399071785788896e-05,3.877571474439208e-05,1.0,1.0
1281,8.206396082604529e-05,3.788619524802426e-05,1.0,1.0
1282,8.023546694378608e-05,3.704204057238125e-05,1.0,1.0
1283,7.846503861107677e-05,3.622469282544712e-05,1.0,1.0
1284,7.613065972975233e-05,3.5146987908569e-05,1.0,1.0
1285,7.461270869552312e-05,3.444620051443319e-05,1.0,1.0
1286,7.411439378631182e-05,3.42161451313473e-05,1.0,1.0
1287,7.400894116591647e-05,3.416746117159811e-05,1.0,1.0
1288,7.576683021571123e-05,3.4979019949586706e-05,1.0,1.0
1289,8.198335417095265e-05,3.7848981842256485e-05,1.0,1.0
1290,8.504418678672321e-05,3.9262066233203896e-05,1.0,1.0
1291,8.583160300454589e-05,3.962559005376538e-05,1.0,1.0
1292,8.611011041646232e-05,3.975416764226679e-05,1.0,1.0
1293,8.750778583312401e-05,4.039942779295894e-05,1.0,1.0
1294,8.959814561692248e-05,4.136447722647923e-05,1.0,1.0
1295,8.904001008146331e-05,4.110680465427558e-05,1.0,1.0
1296,8.988788129060552e-05,4.149823852916288e-05,1.0,1.0
1297,9.072150043114006e-05,4.188309269904301e-05,1.0,1.0
1298,9.618792998026868e-05,4.440676100755739e-05,1.0,1.0
1299,9.773493493477522e-05,4.512096162822124e-05,1.0,1.0
1300,9.76211721319424e-05,4.506844113424676e-05,1.0,1.0
1301,9.826991614512258e-05,4.53679446203316e-05,1.0,1.0
1302,9.680174162350836e-05,4.469013738285304e-05,1.0,1.0
1303,9.418938396782713e-05,4.3484098931813526e-05,1.0,1.0
1304,8.936590456422507e-05,4.125725927381726e-05,1.0,1.0
1305,8.451806554187514e-05,3.9019173591832376e-05,1.0,1.0
1306,7.900133084257206e-05,3.647228107232079e-05,1.0,1.0
1307,7.379974871081897e-05,3.407088398816144e-05,1.0,1.0
1308,6.970441468185382e-05,3.2180204778122526e-05,1.0,1.0
1309,6.773614902882784e-05,3.127152213497553e-05,1.0,1.0
1310,6.737354595392525e-05,3.110412038206217e-05,1.0,1.0
1311,6.805906199575336e-05,3.142060028803948e-05,1.0,1.0
1312,7.088526411705688e-05,3.272536360070794e-05,1.0,1.0
1313,7.406169919436768e-05,3.4191817794733094e-05,1.0,1.0
1314,7.507245420838372e-05,3.465844969287049e-05,1.0,1.0
1315,7.589247679088452e-05,3.5037026785125025e-05,1.0,1.0
1316,7.515005820213766e-05,3.4694276869986895e-05,1.0,1.0
1317,7.562938445020698e-05,3.49155658211789e-05,1.0,1.0
1318,7.773219893491042e-05,3.5886365174950325e-05,1.0,1.0
1319,7.896519317899564e-05,3.645559751763634e-05,1.0,1.0
1320,8.338756354785138e-05,3.84972585045914e-05,1.0,1.0
1321,8.683358263507208e-05,4.0088170649858285e-05,1.0,1.0
1322,8.875621629395058e-05,4.097578652237386e-05,1.0,1.0
1323,9.06041851839066e-05,4.182893215990356e-05,1.0,1.0
1324,9.101717799099336e-05,4.201959717250862e-05,1.0,1.0
1325,9.16209243750977e-05,4.229832675317012e-05,1.0,1.0
1326,9.210974495373796e-05,4.252399892030903e-05,1.0,1.0
1327,9.244511262156844e-05,4.267882699362412e-05,1.0,1.0
1328,9.132112344227924e-05,4.2159918655852256e-05,1.0,1.0
1329,8.93759698233604e-05,4.126190606845141e-05,1.0,1.0
1330,8.744500483654223e-05,4.0370443899537016e-05,1.0,1.0
1331,8.691055226375437e-05,4.012370496176662e-05,1.0,1.0
1332,8.560058839098686e-05,3.951893830717228e-05,1.0,1.0
1333,8.484512302726817e-05,3.917016513092216e-05,1.0,1.0
1334,8.49523730153663e-05,3.9219678875427456e-05,1.0,1.0
1335,8.524682413608123e-05,3.935561714282419e-05,1.0,1.0
1336,8.651479304111173e-05,3.9940996120646594e-05,1.0,1.0
1337,8.798654115262905e-05,4.062045316546376e-05,1.0,1.0
1338,8.906667455997112e-05,4.111911475518669e-05,1.0,1.0
1339,9.016871470778432e-05,4.162788995676044e-05,1.0,1.0
1340,9.04039372763181e-05,4.173648437590021e-05,1.0,1.0
1341,9.166416692747554e-05,4.231829039818456e-05,1.0,1.0
1342,9.208606199106652e-05,4.251306528587572e-05,1.0,1.0
1343,9.219745649763212e-05,4.256449241640685e-05,1.0,1.0
1344,9.2369898069584e-05,4.264410294212463e-05,1.0,1.0
1345,9.232422378443176e-05,4.262301664714601e-05,1.0,1.0
1346,9.247769784074408e-05,4.269387050314353e-05,1.0,1.0
1347,9.215002713578188e-05,4.254259586101931e-05,1.0,1.0
1348,9.20392247032831e-05,4.249144207134905e-05,1.0,1.0
1349,9.270814152573884e-05,4.2800258671049455e-05,1.0,1.0
1350,9.284624280181695e-05,4.286401542683885e-05,1.0,1.0
1351,9.283438017497886e-05,4.285853884744858e-05,1.0,1.0
1352,9.175663620940628e-05,4.236098038334259e-05,1.0,1.0
1353,9.09756905153134e-05,4.2000443787903023e-05,1.0,1.0
1354,9.08039044539355e-05,4.19211358895669e-05,1.0,1.0
1355,8.895764834967268e-05,4.10687809880989e-05,1.0,1.0
1356,8.741000903009462e-05,4.035428750222702e-05,1.0,1.0
1357,8.731703225610658e-05,4.031136322490255e-05,1.0,1.0
1358,8.683176412186697e-05,4.0087331102928594e-05,1.0,1.0
1359,8.748585794715057e-05,4.038930441893452e-05,1.0,1.0
1360,8.724179655861968e-05,4.027662941122943e-05,1.0,1.0
1361,8.963963309260246e-05,4.1383630611084815e-05,1.0,1.0
1362,9.155575393674629e-05,4.226823973413121e-05,1.0,1.0
1363,9.27158807796118e-05,4.2803831626587456e-05,1.0,1.0
1364,9.29351173483423e-05,4.290504584248471e-05,1.0,1.0
1365,9.427354306732052e-05,4.352295238274632e-05,1.0,1.0
1366,9.896378466039292e-05,4.568828058488142e-05,1.0,1.0
1367,9.977843628528796e-05,4.606437808504129e-05,1.0,1.0
1368,9.93446997403612e-05,4.586413638013344e-05,1.0,1.0
1369,9.890330852357108e-05,4.5660360768382e-05,1.0,1.0
1370,9.90526380614158e-05,4.572930123835364e-05,1.0,1.0
1371,9.830491195157018e-05,4.538410101764158e-05,1.0,1.0
1372,9.816803711463032e-05,4.532091046792101e-05,1.0,1.0
1373,9.79671548419703e-05,4.522816981870964e-05,1.0,1.0
1374,9.72632633585694e-05,4.4903206583872886e-05,1.0,1.0
1375,9.663879438212752e-05,4.461491007308223e-05,1.0,1.0
1376,9.355305236454714e-05,4.319032584163261e-05,1.0,1.0
1377,9.097393543861552e-05,4.199963352749417e-05,1.0,1.0
1378,8.828875267271936e-05,4.0759974150572126e-05,1.0,1.0
1379,8.700238718061361e-05,4.016610208171663e-05,1.0,1.0
1380,8.61610287862061e-05,3.97776749562985e-05,1.0,1.0
1381,8.528120672295966e-05,3.937149043709973e-05,1.0,1.0
1382,8.451624702867005e-05,3.901833404490268e-05,1.0,1.0
1383,8.46413226752789e-05,3.9076077301753774e-05,1.0,1.0
1384,8.565032261259692e-05,3.9541898939482266e-05,1.0,1.0
1385,8.78005030226434e-05,4.053456556212039e-05,1.0,1.0
1386,9.12085870785848e-05,4.210796436794665e-05,1.0,1.0
1387,9.409283360393595e-05,4.343952484715045e-05,1.0,1.0
1388,9.570147769789548e-05,4.4182182203861765e-05,1.0,1.0
1389,9.65860997901834e-05,4.4590582736468026e-05,1.0,1.0
1390,9.63082055978362e-05,4.4462288251001046e-05,1.0,1.0
1391,9.681595140111132e-05,4.469669756351307e-05,1.0,1.0
1392,9.731777646371862e-05,4.4928373467416776e-05,1.0,1.0
1393,9.803710416386076e-05,4.52604630889824e-05,1.0,1.0
1394,9.910890624326302e-05,4.575527838230644e-05,1.0,1.0
1395,0.000100405907923,4.635406082448331e-05,1.0,1.0
1396,0.0001018130565247,4.700369442894881e-05,1.0,1.0
1397,0.0001033453019186,4.771108105243897e-05,1.0,1.0
1398,0.0001036178251533,4.783689594581128e-05,1.0,1.0
1399,0.0001002032917192,4.62605196770366e-05,1.0,1.0
1400,9.546272383046338e-05,4.407195750173061e-05,1.0,1.0
1401,9.250734383508828e-05,4.270755707053244e-05,1.0,1.0
1402,8.863534860231633e-05,4.0919985938069386e-05,1.0,1.0
1403,8.586245429252601e-05,3.963983306504952e-05,1.0,1.0
1404,8.413526851219465e-05,3.884244896312988e-05,1.0,1.0
1405,8.294915384689762e-05,3.829485935931775e-05,1.0,1.0
1406,8.185001063291111e-05,3.778742157552731e-05,1.0,1.0
1407,8.194072483814399e-05,3.782930130027648e-05,1.0,1.0
1408,8.388050749945693e-05,3.872483429558263e-05,1.0,1.0
1409,8.860984712643967e-05,4.0908212756706325e-05,1.0,1.0
1410,9.130987403501028e-05,4.215472517949644e-05,1.0,1.0
1411,9.31815470331402e-05,4.301881421363309e-05,1.0,1.0
1412,9.454843459832903e-05,4.364986063956193e-05,1.0,1.0
1413,9.584423098449852e-05,4.424808663784349e-05,1.0,1.0
1414,9.69344719419807e-05,4.475141454654778e-05,1.0,1.0
1415,9.792393343509478e-05,4.520821593586877e-05,1.0,1.0
1416,9.889337013744998e-05,4.5655772546789415e-05,1.0,1.0
1417,9.948705126241883e-05,4.592985533281672e-05,1.0,1.0
1418,9.997128326704156e-05,4.61534091082842e-05,1.0,1.0
1419,0.000101186303834,4.6714343603409214e-05,1.0,1.0
1420,0.0001012828330524,4.675890792589866e-05,1.0,1.0
1421,0.0001018010670249,4.699815927651692e-05,1.0,1.0
1422,0.0001024758834425,4.730969952265201e-05,1.0,1.0
1423,0.0001005617502756,4.642600804392413e-05,1.0,1.0
1424,9.667343071503454e-05,4.463090051344096e-05,1.0,1.0
1425,9.39449419602533e-05,4.337124820498363e-05,1.0,1.0
1426,9.066741023603856e-05,4.1858121058971154e-05,1.0,1.0
1427,8.753180712383374e-05,4.041051762216992e-05,1.0,1.0
1428,8.51626016000807e-05,3.931673440537061e-05,1.0,1.0
1429,8.317467062983656e-05,3.839897294077455e-05,1.0,1.0
1430,8.192317407116416e-05,3.782119869618748e-05,1.0,1.0
1431,8.154196295416252e-05,3.764520623050505e-05,1.0,1.0
1432,8.401247657984341e-05,3.878576002102772e-05,1.0,1.0
1433,8.988310240706649e-05,4.149603227792903e-05,1.0,1.0
1434,9.518595034974262e-05,4.394418041146453e-05,1.0,1.0
1435,9.836860220475464e-05,4.541350468452841e-05,1.0,1.0
1436,9.77707977068206e-05,4.513751827464886e-05,1.0,1.0
1437,9.784546247574308e-05,4.5171988509634735e-05,1.0,1.0
1438,9.91423372825341e-05,4.577071237876992e-05,1.0,1.0
1439,9.989340438175668e-05,4.611745502291103e-05,1.0,1.0
1440,0.0001017345432744,4.696744747836756e-05,1.0,1.0
1441,0.0001018424487731,4.701726385025445e-05,1.0,1.0
1442,0.0001012535888226,4.6745406839808215e-05,1.0,1.0
1443,0.000103472682425,4.776988838621262e-05,1.0,1.0
1444,0.0001049415970392,4.844803729976725e-05,1.0,1.0
1445,0.0001050478108976,4.849707269776608e-05,1.0,1.0
1446,0.0001041280661259,4.807245719480821e-05,1.0,1.0
1447,0.0001006112518967,4.644886129232456e-05,1.0,1.0
1448,9.652909151575266e-05,4.456426391643915e-05,1.0,1.0
1449,9.299517057511652e-05,4.293277041551215e-05,1.0,1.0
1450,8.874678539988664e-05,4.097143259294768e-05,1.0,1.0
1451,8.507744866197517e-05,3.927742213227855e-05,1.0,1.0
1452,8.254929239679201e-05,3.8110256656518994e-05,1.0,1.0
1453,8.181203331062712e-05,3.776988871173953e-05,1.0,1.0
1454,8.183229070191227e-05,3.777924087404951e-05,1.0,1.0
1455,8.267094247201458e-05,3.8166418441246734e-05,1.0,1.0
1456,8.412036093301304e-05,3.883556663074104e-05,1.0,1.0
1457,8.985309693918169e-05,4.148217975358889e-05,1.0,1.0
1458,9.417043759768992e-05,4.347535202426685e-05,1.0,1.0
1459,9.757296038650408e-05,4.5046183378436055e-05,1.0,1.0
1460,9.717225311630312e-05,4.4861190188693295e-05,1.0,1.0
1461,9.740747568483692e-05,4.496978460783306e-05,1.0,1.0
1462,9.670345732842166e-05,4.4644762799954686e-05,1.0,1.0
1463,9.916504755209588e-05,4.578119695321762e-05,1.0,1.0
1464,9.946028105639911e-05,4.591749642103761e-05,1.0,1.0
1465,0.0001010005617411,4.662859267049624e-05,1.0,1.0
1466,0.0001029041644478,4.750742258677072e-05,1.0,1.0
1467,0.000103938285242,4.798484168673746e-05,1.0,1.0
1468,0.00010283438429,4.74752074138868e-05,1.0,1.0
1469,0.000101988416176,4.708465213462354e-05,1.0,1.0
1470,0.0001016128931992,4.691128569363981e-05,1.0,1.0
1471,0.0001009324309324,4.6597138947153175e-05,1.0,1.0
1472,9.43399399448102e-05,4.355360560785406e-05,1.0,1.0
1473,8.995364380302365e-05,4.15285988890626e-05,1.0,1.0
1474,8.550327678900984e-05,3.9474012784259554e-05,1.0,1.0
1475,8.134970804647555e-05,3.755644854812288e-05,1.0,1.0
1476,7.875430908370726e-05,3.635823936031154e-05,1.0,1.0
1477,7.683197146186226e-05,3.547076015822643e-05,1.0,1.0
1478,7.661218511006969e-05,3.536929212581552e-05,1.0,1.0
1479,7.702667924782576e-05,3.556065025274623e-05,1.0,1.0
1480,7.963840253843547e-05,3.676639583857772e-05,1.0,1.0
1481,8.546352324452553e-05,3.94556598978893e-05,1.0,1.0
1482,9.176154196595968e-05,4.236324520761806e-05,1.0,1.0
1483,9.483470240962086e-05,4.3782020945774976e-05,1.0,1.0
1484,9.761668928543672e-05,4.506637155344332e-05,1.0,1.0
1485,9.863706550303804e-05,4.553744524056925e-05,1.0,1.0
1486,9.742282731956856e-05,4.497687194586751e-05,1.0,1.0
1487,9.874410403611238e-05,4.558686136333856e-05,1.0,1.0
1488,0.0001001237846302,4.622381390429609e-05,1.0,1.0
1489,0.0001012722391557,4.6754017076924496e-05,1.0,1.0
1490,0.0001019632953192,4.70730546723853e-05,1.0,1.0
1491,0.0001033713108865,4.772308852596848e-05,1.0,1.0
1492,0.0001048401620642,4.8401208153002274e-05,1.0,1.0
1493,0.0001051500282562,4.854426304495428e-05,1.0,1.0
1494,0.0001057145497333,4.880488379358549e-05,1.0,1.0
1495,0.0001005949910053,4.644135418082521e-05,1.0,1.0
1496,9.533843056744284e-05,4.401457544530279e-05,1.0,1.0
1497,9.198786227798926e-05,4.246772975167172e-05,1.0,1.0
1498,8.826822038990319e-05,4.075049508000533e-05,1.0,1.0
1499,8.59923511136788e-05,3.969980209748172e-05,1.0,1.0
1500,8.390947683772469e-05,3.8738208473416245e-05,1.0,1.0
1501,8.3439898666255e-05,3.8521419884254406e-05,1.0,1.0
1502,8.317951294988268e-05,3.840120847852919e-05,1.0,1.0
1503,8.448051112963901e-05,3.9001835971516696e-05,1.0,1.0
1504,8.60515162293527e-05,3.972711665921784e-05,1.0,1.0
1505,9.20705834833205e-05,4.2505919374799646e-05,1.0,1.0
1506,9.45654355822468e-05,4.365770942713728e-05,1.0,1.0
1507,9.633522954988448e-05,4.447476430886335e-05,1.0,1.0
1508,9.841404388938064e-05,4.543448359559742e-05,1.0,1.0
1509,9.995749639948642e-05,4.614704417109624e-05,1.0,1.0
1510,9.905638081533804e-05,4.573102914308108e-05,1.0,1.0
1511,9.881955118862292e-05,4.562169279874761e-05,1.0,1.0
1512,9.931915597347974e-05,4.585234367442316e-05,1.0,1.0
1513,0.0001002454347054,4.627997568902379e-05,1.0,1.0
1514,0.0001012000907016,4.6720708540597166e-05,1.0,1.0
1515,0.0001018740612991,4.7031858299788255e-05,1.0,1.0
1516,0.0001023453311108,4.724942786283821e-05,1.0,1.0
1517,0.0001023582933038,4.725541207525573e-05,1.0,1.0
1518,0.0001027832967562,4.74516220024663e-05,1.0,1.0
