,st panels,electricity grid,biomethane,dec air heat pump,dec ground heat pump
56,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
57,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
58,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
59,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
60,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
61,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
62,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
63,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
64,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
65,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
66,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
67,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
68,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
69,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
70,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
71,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
72,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
73,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
74,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
75,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
76,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
77,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
78,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
79,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
80,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
81,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
82,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
83,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
84,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
85,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
86,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
87,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
88,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
89,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
90,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
91,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
92,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
93,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
94,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
95,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
96,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
97,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
98,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
99,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
100,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
101,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
102,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
103,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
104,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
105,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
106,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
107,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
108,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
109,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
110,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
111,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
112,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
113,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
114,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
115,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
116,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
117,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
118,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
119,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
120,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
121,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
122,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
123,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
124,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
125,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
126,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
127,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
128,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
129,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
130,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
131,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
132,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
133,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
134,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
135,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
136,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
137,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
138,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
139,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
140,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
141,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
142,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
143,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
144,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
145,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
146,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
147,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
148,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
149,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
150,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
151,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
152,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
153,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
154,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
155,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
156,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
157,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
158,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
159,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
160,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
161,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
162,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
163,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
164,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
165,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
166,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
167,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
168,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
169,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
170,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
171,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
172,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
173,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
174,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
175,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
176,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
177,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
178,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
179,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
180,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
181,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
182,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
183,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
184,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
185,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
186,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
187,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
188,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
189,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
190,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
191,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
192,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
193,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
194,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
195,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
196,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
197,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
198,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
199,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
200,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
201,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
202,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
203,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
204,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
205,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
206,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
207,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
208,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
209,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
210,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
211,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
212,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
213,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
214,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
215,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
216,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
217,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
218,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
219,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
220,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
221,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
222,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
223,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
224,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
225,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
226,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
227,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
228,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
229,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
230,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
231,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
232,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
233,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
234,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
235,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
236,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
237,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
238,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
239,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
240,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
241,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
242,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
243,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
244,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
245,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
246,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
247,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
248,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
249,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
250,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
251,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
252,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
253,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
254,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
255,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
256,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
257,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
258,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
259,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
260,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
261,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
262,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
263,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
264,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
265,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
266,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
267,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
268,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
269,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
270,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
271,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
272,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
273,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
274,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
275,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
276,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
277,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
278,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
279,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
280,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
281,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
282,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
283,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
284,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
285,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
286,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
287,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
288,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
289,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
290,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
291,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
292,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
293,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
294,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
295,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
296,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
297,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
298,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
299,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
300,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
301,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
302,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
303,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
304,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
305,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
306,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
307,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
308,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
309,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
310,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
311,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
312,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
313,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
314,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
315,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
316,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
317,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
318,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
319,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
320,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
321,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
322,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
323,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
324,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
325,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
326,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
327,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
328,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
329,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
330,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
331,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
332,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
333,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
334,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
335,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
336,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
337,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
338,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
339,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
340,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
341,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
342,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
343,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
344,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
345,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
346,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
347,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
348,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
349,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
350,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
351,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
352,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
353,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
354,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
355,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
356,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
357,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
358,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
359,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
360,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
361,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
362,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
363,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
364,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
365,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
366,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
367,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
368,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
369,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
370,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
371,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
372,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
373,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
374,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
375,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
376,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
377,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
378,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
379,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
380,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
381,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
382,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
383,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
384,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
385,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
386,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
387,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
388,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
389,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
390,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
391,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
392,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
393,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
394,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
395,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
396,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
397,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
398,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
399,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
400,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
401,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
402,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
403,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
404,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
405,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
406,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
407,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
408,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
409,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
410,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
411,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
412,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
413,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
414,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
415,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
416,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
417,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
418,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
419,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
420,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
421,0.31901182,168.734848,120.0,69.02869189412294,64.38168315389665
