,battery storage,TTES storage,PTES storage
1810,4.16665e-05,8.060756434925973e-05,3.721382554124159e-05
1811,4.16665e-05,7.847201662686395e-05,3.622791434273554e-05
1812,4.16665e-05,7.74419346236678e-05,3.575235981792665e-05
1813,4.16665e-05,7.567784994167404e-05,3.493794072307285e-05
1814,4.16665e-05,7.471509521807266e-05,3.4493468959010225e-05
1815,4.16665e-05,7.429417284759137e-05,3.4299143131304685e-05
1816,4.16665e-05,7.545806358988158e-05,3.4836472690662006e-05
1817,4.16665e-05,7.636161090680425e-05,3.5253610368641313e-05
1818,4.16665e-05,7.781502586775355e-05,3.592460360894624e-05
1819,4.16665e-05,7.895942045684438e-05,3.6452932444243165e-05
1820,4.16665e-05,7.990843060389539e-05,3.6891058795465055e-05
1821,4.16665e-05,8.098228379702914e-05,3.738682101962848e-05
1822,4.16665e-05,8.271718768573111e-05,3.818776831491255e-05
1823,4.16665e-05,8.401408363802459e-05,3.8786501946221374e-05
1824,4.16665e-05,8.513743845224217e-05,3.930511741878515e-05
1825,4.16665e-05,8.628919167616324e-05,3.9836843490495376e-05
1826,4.16665e-05,8.710107324024569e-05,4.021166214591344e-05
1827,4.16665e-05,8.808573470431829e-05,4.066624752182696e-05
1828,4.16665e-05,8.828932360128378e-05,4.076023772925936e-05
1829,4.16665e-05,8.896166599512583e-05,4.10706358010831e-05
1830,4.16665e-05,8.857639494166612e-05,4.089276899806921e-05
1831,4.16665e-05,8.556813004482543e-05,3.950395337069443e-05
1832,4.16665e-05,8.202376322601093e-05,3.786763735600839e-05
1833,4.16665e-05,7.928389819094642e-05,3.6602732998153615e-05
1834,4.16665e-05,7.66746489241158e-05,3.5398129586633466e-05
1835,4.16665e-05,7.49308427789095e-05,3.459307241626323e-05
1836,4.16665e-05,7.33792492503854e-05,3.387675340392794e-05
1837,4.16665e-05,7.162002803394036e-05,3.3064579609002463e-05
1838,4.16665e-05,7.074244739394673e-05,3.2659429880205414e-05
1839,4.16665e-05,7.086733273103424e-05,3.271708527749415e-05
1840,4.16665e-05,7.178062812455643e-05,3.313872331750356e-05
1841,4.16665e-05,7.424545361009574e-05,3.4276651083327546e-05
1842,4.16665e-05,7.856611411247837e-05,3.6271356015260856e-05
1843,4.16665e-05,8.032774591619537e-05,3.708464269797688e-05
1844,4.16665e-05,8.226382811459087e-05,3.79784673129028e-05
1845,4.16665e-05,8.404738780428145e-05,3.880187736964328e-05
1846,4.16665e-05,8.529560681008409e-05,3.937813847732217e-05
1847,4.16665e-05,8.643435555003811e-05,3.9903860812267605e-05
1848,4.16665e-05,8.730142687534621e-05,4.030415874078485e-05
1849,4.16665e-05,8.841342655478284e-05,4.081753192612476e-05
1850,4.16665e-05,8.966492311345521e-05,4.139530617071185e-05
1851,4.16665e-05,9.108911499010806e-05,4.2052808087099903e-05
1852,4.16665e-05,9.232851632141606e-05,4.26249983683871e-05
1853,4.16665e-05,9.387763582616109e-05,4.334017520641104e-05
1854,4.16665e-05,9.37624562746684e-05,4.328700064680527e-05
1855,4.16665e-05,9.065360222298096e-05,4.185174635960957e-05
1856,4.16665e-05,8.641980744439699e-05,3.989714443682996e-05
1857,4.16665e-05,8.241385545401444e-05,3.8047729934603344e-05
1858,4.16665e-05,7.94574816200271e-05,3.668287068124586e-05
1859,4.16665e-05,7.74135362139643e-05,3.573924921878021e-05
1860,4.16665e-05,7.568596981459001e-05,3.494168939773574e-05
1861,4.16665e-05,7.502170500265906e-05,3.4635020476227616e-05
1862,4.16665e-05,7.54864408540826e-05,3.484957352763482e-05
1863,4.16665e-05,7.587816128576977e-05,3.5030417793597056e-05
1864,4.16665e-05,7.676229703150273e-05,3.543859379621044e-05
1865,4.16665e-05,7.863342024657071e-05,3.630242901383349e-05
1866,4.16665e-05,8.082413658468968e-05,3.731380972326508e-05
1867,4.16665e-05,8.260202927974091e-05,3.81346035174804e-05
1868,4.16665e-05,8.443585182860134e-05,3.898121826087096e-05
1869,4.16665e-05,8.579688208962933e-05,3.960956056471222e-05
1870,4.16665e-05,8.637842569622903e-05,3.987803986309242e-05
1871,4.16665e-05,8.710919311316169e-05,4.021541082057633e-05
1872,4.16665e-05,8.767940273048291e-05,4.047865759390629e-05
1873,4.16665e-05,8.799573944616662e-05,4.0624699710980274e-05
1874,4.16665e-05,8.876137579653254e-05,4.0978168492732536e-05
1875,4.16665e-05,8.965435036226258e-05,4.139042508391124e-05
1876,4.16665e-05,9.075581958151138e-05,4.189893670679777e-05
1877,4.16665e-05,9.180129551044398e-05,4.238159809398832e-05
1878,4.16665e-05,9.226197142540958e-05,4.2594276808064106e-05
1879,4.16665e-05,8.850428877853241e-05,4.085947998608914e-05
1880,4.16665e-05,8.374316746146456e-05,3.8661428978042814e-05
1881,4.16665e-05,7.910625482540779e-05,3.652072097772995e-05
1882,4.16665e-05,7.461613426690954e-05,3.444778198655659e-05
1883,4.16665e-05,7.169221877908363e-05,3.3097907669676946e-05
1884,4.16665e-05,6.970183493056272e-05,3.217901379294313e-05
1885,4.16665e-05,6.834894568795305e-05,3.155442992593834e-05
1886,4.16665e-05,6.797826503113925e-05,3.13832990227093e-05
1887,4.16665e-05,6.832217548193333e-05,3.154207101415924e-05
1888,4.16665e-05,6.91697717995445e-05,3.193337798078972e-05
1889,4.16665e-05,7.256654301170983e-05,3.3501554023739385e-05
1890,4.16665e-05,7.61020287195226e-05,3.513376992551294e-05
1891,4.16665e-05,7.939015434043241e-05,3.665178792049965e-05
1892,4.16665e-05,8.173413327983982e-05,3.773392486419272e-05
1893,4.16665e-05,8.371398666817287e-05,3.864795717847315e-05
1894,4.16665e-05,8.628274229793567e-05,3.983386602754698e-05
1895,4.16665e-05,8.840689259454582e-05,4.0814515414482e-05
1896,4.16665e-05,9.050435726714572e-05,4.178284493833228e-05
1897,4.16665e-05,9.23901343153667e-05,4.265344534226097e-05
1898,4.16665e-05,9.4544374661871e-05,4.364798630223046e-05
1899,4.16665e-05,9.68850971939111e-05,4.472861987118898e-05
1900,4.16665e-05,9.843430128066568e-05,4.5443835757907344e-05
1901,4.16665e-05,0.0001000215672717,4.617662355710789e-05
1902,4.16665e-05,9.794761639776625e-05,4.5219149570302096e-05
1903,4.16665e-05,9.353698178273427e-05,4.318290658969567e-05
1904,4.16665e-05,8.768183446325722e-05,4.047978024387043e-05
1905,4.16665e-05,8.229702655333581e-05,3.799379392545671e-05
1906,4.16665e-05,7.74978856229792e-05,3.57781905292754e-05
1907,4.16665e-05,7.372315970117948e-05,3.4035525395377874e-05
1908,4.16665e-05,7.022091472311647e-05,3.2418655630505446e-05
1909,4.16665e-05,6.789799670408478e-05,3.134624181171914e-05
1910,4.16665e-05,6.65305170648292e-05,3.071492204492949e-05
1911,4.16665e-05,6.560102421647977e-05,3.028580617994151e-05
1912,4.16665e-05,6.620282521436466e-05,3.056363764063169e-05
1913,4.16665e-05,7.109932003770306e-05,3.2824186084072924e-05
1914,4.16665e-05,7.629832241816506e-05,3.5224392183052886e-05
1915,4.16665e-05,7.929119338926932e-05,3.660610094804601e-05
1916,4.16665e-05,8.20537686938956e-05,3.788148988034848e-05
1917,4.16665e-05,8.430369243869339e-05,3.892020467586346e-05
1918,4.16665e-05,8.565577815221239e-05,3.95444175802714e-05
1919,4.16665e-05,8.813276230162318e-05,4.068795859591604e-05
1920,4.16665e-05,8.945727428003181e-05,4.129944162594804e-05
1921,4.16665e-05,9.074201156845382e-05,4.1892562007436186e-05
1922,4.16665e-05,9.272916015510975e-05,4.2809962271609024e-05
1923,4.16665e-05,9.518267279687289e-05,4.3942667274556336e-05
1924,4.16665e-05,9.69370516932718e-05,4.4752605531727165e-05
1925,4.16665e-05,9.85494596866559e-05,4.549700055533948e-05
1926,4.16665e-05,9.685024940598016e-05,4.471253180909419e-05
1927,4.16665e-05,9.066979967780808e-05,4.185922418458808e-05
1928,4.16665e-05,8.504171276294413e-05,3.926092405889256e-05
1929,4.16665e-05,7.960753010495302e-05,3.675214306511999e-05
1930,4.16665e-05,7.410109326531153e-05,3.421000472415216e-05
1931,4.16665e-05,6.967182946267804e-05,3.216516126860304e-05
1932,4.16665e-05,6.630421789830206e-05,3.061044726304946e-05
1933,4.16665e-05,6.349789254924063e-05,2.9314860393566104e-05
1934,4.16665e-05,6.200954521835084e-05,2.8627740042471977e-05
1935,4.16665e-05,6.1005451037586176e-05,2.8164183229018966e-05
1936,4.16665e-05,6.159431098801124e-05,2.84360402394652e-05
1937,4.16665e-05,6.733671048877006e-05,3.1087114675648855e-05
1938,4.16665e-05,7.486190844113352e-05,3.456124773032331e-05
1939,4.16665e-05,8.014280735233374e-05,3.699926272766076e-05
1940,4.16665e-05,8.340420505822863e-05,3.850494133521556e-05
1941,4.16665e-05,8.433042035370832e-05,3.893254406329535e-05
1942,4.16665e-05,8.712460818440057e-05,4.022252744513162e-05
1943,4.16665e-05,8.601182612137561e-05,3.970879305936843e-05
1944,4.16665e-05,8.676851792423255e-05,4.005813244168737e-05
1945,4.16665e-05,8.866076549618344e-05,4.093172007073804e-05
1946,4.16665e-05,8.96397599656167e-05,4.138368918412639e-05
1947,4.16665e-05,9.164718708906012e-05,4.231045137278277e-05
1948,4.16665e-05,9.50577874597855e-05,4.388501187726765e-05
1949,4.16665e-05,9.77075515091863e-05,4.510831961340769e-05
1950,4.16665e-05,9.632226735692234e-05,4.446878009644584e-05
1951,4.16665e-05,8.863566578485204e-05,4.092013237067337e-05
1952,4.16665e-05,8.201807508586923e-05,3.786501133130964e-05
1953,4.16665e-05,7.540042095037931e-05,3.4809861005425124e-05
1954,4.16665e-05,7.042932479462563e-05,3.251487161351885e-05
1955,4.16665e-05,6.636016889761347e-05,3.063627797439822e-05
1956,4.16665e-05,6.25838147721301e-05,2.889286115313341e-05
1957,4.16665e-05,6.005161971599135e-05,2.772383110221602e-05
1958,4.16665e-05,5.825670489151992e-05,2.689517875825171e-05
1959,4.16665e-05,5.744154577456773e-05,2.6518846965925443e-05
1960,4.16665e-05,5.848137585436341e-05,2.6998901852764453e-05
1961,4.16665e-05,6.539902123219328e-05,3.0192548135529247e-05
1962,4.16665e-05,7.619371561786516e-05,3.517609871024776e-05
1963,4.16665e-05,8.120130891073572e-05,3.748793761378968e-05
1964,4.16665e-05,8.441559443731618e-05,3.897186609856098e-05
1965,4.16665e-05,8.593472961967885e-05,3.967320017441842e-05
1966,4.16665e-05,8.532967221442671e-05,3.939386533899368e-05
1967,4.16665e-05,8.555195373550069e-05,3.949648530788949e-05
1968,4.16665e-05,8.773939252074992e-05,4.0506352880412894e-05
1969,4.16665e-05,9.050359602905984e-05,4.178249350008264e-05
1970,4.16665e-05,9.268046206311646e-05,4.278747998580545e-05
1971,4.16665e-05,9.54316822329618e-05,4.4057626630884045e-05
1972,4.16665e-05,9.69629972246984e-05,4.476458371873578e-05
1973,4.16665e-05,9.783656021923888e-05,4.516787863454863e-05
1974,4.16665e-05,9.461246317955166e-05,4.367942050122637e-05
1975,4.16665e-05,8.5962345645794e-05,3.968594957314158e-05
1976,4.16665e-05,7.933665621939764e-05,3.6627089621288594e-05
1977,4.16665e-05,7.240516053750554e-05,3.342704911481506e-05
1978,4.16665e-05,6.633014228422634e-05,3.0622415687884504e-05
1979,4.16665e-05,6.141825353515148e-05,2.835476038206161e-05
1980,4.16665e-05,5.845864443929931e-05,2.698840751614319e-05
1981,4.16665e-05,5.691191437632381e-05,2.6274333803736164e-05
1982,4.16665e-05,5.609599402128574e-05,2.5897650573160257e-05
1983,4.16665e-05,5.6129255896537695e-05,2.5913006472234912e-05
1984,4.16665e-05,5.7272001136442655e-05,2.6440573857991035e-05
1985,4.16665e-05,6.153341194114169e-05,2.840792517949376e-05
1986,4.16665e-05,7.195983625727172e-05,3.3221457738773784e-05
1987,4.16665e-05,7.80145759737633e-05,3.601672924122074e-05
1988,4.16665e-05,7.952157363775683e-05,3.671245982943108e-05
1989,4.16665e-05,8.181609324708517e-05,3.7771763049071006e-05
1990,4.16665e-05,8.21672777506997e-05,3.793389322823972e-05
1991,4.16665e-05,8.399949324137882e-05,3.877976604643657e-05
1992,4.16665e-05,8.594208825450896e-05,3.967659741083166e-05
1993,4.16665e-05,8.675310285299366e-05,4.005101581713209e-05
1994,4.16665e-05,8.624129711326059e-05,3.981473216728865e-05
1995,4.16665e-05,8.68091172888123e-05,4.007687581500169e-05
1996,4.16665e-05,8.912313305133981e-05,4.1145179758701895e-05
1997,4.16665e-05,9.283784803737006e-05,4.286013984391919e-05
1998,4.16665e-05,9.274375055175554e-05,4.281669817139382e-05
1999,4.16665e-05,8.510662945526685e-05,3.929089393184821e-05
2000,4.16665e-05,7.865369878335818e-05,3.631179093831704e-05
2001,4.16665e-05,7.27831152471399e-05,3.3601538205762935e-05
2002,4.16665e-05,6.709013278545547e-05,3.0973277969285274e-05
2003,4.16665e-05,6.292525119914513e-05,2.9050490970272008e-05
2004,4.16665e-05,6.011975052467669e-05,2.775528482555908e-05
2005,4.16665e-05,5.863381378105884e-05,2.7069277362255502e-05
2006,4.16665e-05,5.7873823279829854e-05,2.671841508085479e-05
2007,4.16665e-05,5.788517841461069e-05,2.6723657368078606e-05
2008,4.16665e-05,5.907829224119735e-05,2.7274478251352796e-05
2009,4.16665e-05,6.388229663710246e-05,2.949232694746231e-05
2010,4.16665e-05,7.080163365512319e-05,3.268675420411523e-05
2011,4.16665e-05,7.38374934325767e-05,3.408830946803959e-05
2012,4.16665e-05,7.634456763188172e-05,3.5245742056718744e-05
2013,4.16665e-05,7.853528397000058e-05,3.625712276615028e-05
2014,4.16665e-05,7.957834931166135e-05,3.6738671265550326e-05
2015,4.16665e-05,8.063520152087723e-05,3.7226584702138336e-05
2016,4.16665e-05,8.198724494339158e-05,3.785077808219912e-05
2017,4.16665e-05,8.342852238597172e-05,3.851616783485696e-05
2018,4.16665e-05,8.488686424897675e-05,3.918943566161094e-05
2019,4.16665e-05,8.66184905848091e-05,3.998886981998688e-05
2020,4.16665e-05,8.820736363403841e-05,4.072239954438108e-05
2021,4.16665e-05,9.014993750166626e-05,4.16192211466026e-05
2022,4.16665e-05,8.865590203063474e-05,4.092947477080972e-05
2023,4.16665e-05,8.324681908397504e-05,3.843228147710182e-05
2024,4.16665e-05,7.789125540385245e-05,3.595979624477856e-05
2025,4.16665e-05,7.228183996759455e-05,3.337011611837283e-05
2026,4.16665e-05,6.724586941052296e-05,3.1045176377858104e-05
2027,4.16665e-05,6.366012084354048e-05,2.9389755789434532e-05
2028,4.16665e-05,6.118226972853183e-05,2.82458145246722e-05
2029,4.16665e-05,5.938409849669312e-05,2.741565880597333e-05
2030,4.16665e-05,5.8533288062719325e-05,2.702286798895543e-05
2031,4.16665e-05,5.848706399450512e-05,2.7001527877463205e-05
2032,4.16665e-05,5.940843696993853e-05,2.7426895067788297e-05
2033,4.16665e-05,6.366741604186338e-05,2.939312373932694e-05
2034,4.16665e-05,7.111879504539991e-05,3.2833177045959635e-05
2035,4.16665e-05,7.644437440314017e-05,3.5291819516116384e-05
2036,4.16665e-05,8.048999535599757e-05,3.7159547856018894e-05
2037,4.16665e-05,8.275856943389906e-05,3.820687288865008e-05
2038,4.16665e-05,8.435074118150056e-05,3.89419255121261e-05
2039,4.16665e-05,8.575146155050577e-05,3.958859141581684e-05
2040,4.16665e-05,8.648785367107288e-05,3.992855911147866e-05
2041,4.16665e-05,8.80768324478141e-05,4.066213764674086e-05
2042,4.16665e-05,8.911662023660512e-05,4.114217300923272e-05
2043,4.16665e-05,8.949618200442067e-05,4.131740402537422e-05
2044,4.16665e-05,9.035593698590356e-05,4.171432424182549e-05
2045,4.16665e-05,9.176883716428256e-05,4.236661315751046e-05
2046,4.16665e-05,8.949702782451612e-05,4.131779451231829e-05
2047,4.16665e-05,8.30692180094412e-05,3.8350288981025365e-05
2048,4.16665e-05,7.617912522121937e-05,3.516936281046295e-05
2049,4.16665e-05,7.021034197192384e-05,3.241377454370486e-05
2050,4.16665e-05,6.493107126440725e-05,2.997651123373469e-05
2051,4.16665e-05,6.158616996959291e-05,2.843228180262874e-05
2052,4.16665e-05,5.941573216826142e-05,2.7430263017680697e-05
2053,4.16665e-05,5.744397750734203e-05,2.651996961588958e-05
2054,4.16665e-05,5.641393779515064e-05,2.604443461542789e-05
2055,4.16665e-05,5.589077692063662e-05,2.5802908678360585e-05
2056,4.16665e-05,5.70538218428314e-05,2.633984775077384e-05
2057,4.16665e-05,6.197224455214326e-05,2.8610519568239488e-05
2058,4.16665e-05,7.020793138465187e-05,3.24126616559143e-05
2059,4.16665e-05,7.475971222810557e-05,3.4514067145308745e-05
2060,4.16665e-05,7.75766103283596e-05,3.5814535101592694e-05
2061,4.16665e-05,7.989622964901912e-05,3.688542602129718e-05
2062,4.16665e-05,7.51757922785406e-05,3.470615743525959e-05
2063,4.16665e-05,7.707694210699557e-05,3.55838549393963e-05
2064,4.16665e-05,7.902190541639292e-05,3.648177966723474e-05
2065,4.16665e-05,8.25233468653654e-05,3.809827846951037e-05
2066,4.16665e-05,8.684641795501985e-05,4.009409628923418e-05
2067,4.16665e-05,8.973791738768916e-05,4.1429005193983175e-05
2068,4.16665e-05,9.1702334559281e-05,4.233591112153474e-05
2069,4.16665e-05,9.295626285072756e-05,4.291480801608589e-05
2070,4.16665e-05,8.988879054720806e-05,4.149865830262773e-05
2071,4.16665e-05,8.285427397769489e-05,3.8251056486369154e-05
2072,4.16665e-05,7.538261643737089e-05,3.480164125525291e-05
2073,4.16665e-05,6.858169423270777e-05,3.166188217076676e-05
2074,4.16665e-05,6.211499783874618e-05,2.867642400222116e-05
2075,4.16665e-05,5.843510949514454e-05,2.6977542216925072e-05
2076,4.16665e-05,5.6250842535253016e-05,2.5969138970441815e-05
2077,4.16665e-05,5.43181013262344e-05,2.5076856778944888e-05
2078,4.16665e-05,5.324909045314703e-05,2.458333009253622e-05
2079,4.16665e-05,5.341453286380938e-05,2.4659709338792005e-05
2080,4.16665e-05,5.497263920706816e-05,2.537903510059648e-05
2081,4.16665e-05,5.968339193745429e-05,2.7553832611124745e-05
2082,4.16665e-05,6.833350947121183e-05,3.1547303539209475e-05
2083,4.16665e-05,7.350335220388459e-05,3.39340476007934e-05
2084,4.16665e-05,7.495192484478763e-05,3.460280530334364e-05
2085,4.16665e-05,7.754981897683745e-05,3.580216642763996e-05
2086,4.16665e-05,7.858641379476817e-05,3.628072770191798e-05
2087,4.16665e-05,8.0407253005164e-05,3.712134847071739e-05
2088,4.16665e-05,8.148842254212297e-05,3.762048840694679e-05
2089,4.16665e-05,8.326874696994861e-05,3.8442404851126286e-05
2090,4.16665e-05,8.43377155520312e-05,3.893591201318776e-05
2091,4.16665e-05,8.569711760937556e-05,3.956350262966173e-05
2092,4.16665e-05,8.567846727627184e-05,3.955489239254551e-05
2093,4.16665e-05,8.588283855682539e-05,3.964924380040106e-05
2094,4.16665e-05,8.376511649294047e-05,3.867156211424087e-05
2095,4.16665e-05,7.877862641145036e-05,3.6369465859952926e-05
2096,4.16665e-05,7.235159897996365e-05,3.3402321529083235e-05
2097,4.16665e-05,6.725151525965987e-05,3.104778287820965e-05
2098,4.16665e-05,6.242723232696718e-05,2.882057225761653e-05
2099,4.16665e-05,5.950414151373424e-05,2.747107866550732e-05
2100,4.16665e-05,5.803763748680857e-05,2.6794042639743297e-05
2101,4.16665e-05,5.852673295697986e-05,2.701984171513904e-05
2102,4.16665e-05,5.906854416459772e-05,2.7269977889322624e-05
2103,4.16665e-05,5.923320419167175e-05,2.7345995935155136e-05
2104,4.16665e-05,6.0663951174064064e-05,2.8006524125359588e-05
2105,4.16665e-05,6.361222628063786e-05,2.9367644466227826e-05
2106,4.16665e-05,6.687356055002551e-05,3.0873293787261785e-05
2107,4.16665e-05,6.900669768514933e-05,3.185809209797729e-05
2108,4.16665e-05,6.975294360982798e-05,3.220260896653726e-05
2109,4.16665e-05,7.02882208572087e-05,3.2449728629078026e-05
2110,4.16665e-05,7.238245026794377e-05,3.3416564540367375e-05
2111,4.16665e-05,7.333467453135728e-05,3.385617474197662e-05
2112,4.16665e-05,7.45747525187416e-05,3.442867741281905e-05
2113,4.16665e-05,7.546212352633951e-05,3.483834702799342e-05
2114,4.16665e-05,7.565268679383562e-05,3.492632373648746e-05
2115,4.16665e-05,7.777125467781597e-05,3.590439590959172e-05
2116,4.16665e-05,7.687828011208592e-05,3.549213931841301e-05
2117,4.16665e-05,7.679551661575002e-05,3.545393017093794e-05
2118,4.16665e-05,7.761145811629053e-05,3.583062316368748e-05
2119,4.16665e-05,7.619210855968384e-05,3.517535678505405e-05
2120,4.16665e-05,7.408242178670523e-05,3.420138472486226e-05
2121,4.16665e-05,7.266470043378228e-05,3.354687003359617e-05
2122,4.16665e-05,7.18933759432748e-05,3.319077522714521e-05
2123,4.16665e-05,7.095895619286956e-05,3.2759384775708124e-05
2124,4.16665e-05,7.026635640774236e-05,3.2439634541574394e-05
2125,4.16665e-05,7.04902238414952e-05,3.2542986673490294e-05
2126,4.16665e-05,7.040824272874751e-05,3.250513872643844e-05
2127,4.16665e-05,7.146913372891899e-05,3.299491673818428e-05
2128,4.16665e-05,7.210017895660277e-05,3.328624928496496e-05
2129,4.16665e-05,7.336059891728168e-05,3.386814316681173e-05
2130,4.16665e-05,7.544347319323568e-05,3.4829736790877144e-05
2131,4.16665e-05,7.723352455215852e-05,3.565614383491319e-05
2132,4.16665e-05,8.030748852491035e-05,3.707529053566696e-05
2133,4.16665e-05,8.046244276638953e-05,3.71468277438165e-05
2134,4.16665e-05,8.097585556430402e-05,3.7383853318853706e-05
2135,4.16665e-05,8.110477969234702e-05,3.744337329130023e-05
2136,4.16665e-05,8.19052849761462e-05,3.781293989732085e-05
2137,4.16665e-05,8.146247701069623e-05,3.7608510219938113e-05
2138,4.16665e-05,8.269532323626477e-05,3.817767422740892e-05
2139,4.16665e-05,8.227194798750685e-05,3.798221598756568e-05
2140,4.16665e-05,8.225896464904226e-05,3.797622201297452e-05
2141,4.16665e-05,8.234900219819872e-05,3.801778934816842e-05
2142,4.16665e-05,8.182662370727303e-05,3.77766246115244e-05
2143,4.16665e-05,8.117614576289731e-05,3.747632062720428e-05
2144,4.16665e-05,8.005116274499598e-05,3.695695346727316e-05
2145,4.16665e-05,7.871370971912753e-05,3.633949598699722e-05
2146,4.16665e-05,7.790100348045195e-05,3.596429660680867e-05
2147,4.16665e-05,7.707937383976986e-05,3.558497758936043e-05
2148,4.16665e-05,7.611097326703158e-05,3.513789932494626e-05
2149,4.16665e-05,7.538991163569378e-05,3.480500920514532e-05
2150,4.16665e-05,7.515062913070207e-05,3.469454044867413e-05
2151,4.16665e-05,7.508577587488646e-05,3.466459986223926e-05
2152,4.16665e-05,7.605335177303175e-05,3.5111297401883004e-05
2153,4.16665e-05,7.738437656617508e-05,3.572578718138417e-05
2154,4.16665e-05,7.922388725517707e-05,3.657502794947343e-05
2155,4.16665e-05,7.98922331490683e-05,3.688358097048655e-05
2156,4.16665e-05,8.086065486730903e-05,3.733066899707436e-05
2157,4.16665e-05,8.1341609319062e-05,3.755270963563364e-05
2158,4.16665e-05,8.054271109344402e-05,3.7183884954806666e-05
2159,4.16665e-05,8.074953525227444e-05,3.727936877480005e-05
2160,4.16665e-05,8.10825134783353e-05,3.743309372249815e-05
2161,4.16665e-05,8.210255136789846e-05,3.790401121484647e-05
2162,4.16665e-05,8.288575963074652e-05,3.8265592362861325e-05
2163,4.16665e-05,8.357062016200065e-05,3.858176964145698e-05
2164,4.16665e-05,8.441369134210149e-05,3.897098750293687e-05
2165,4.16665e-05,8.532252503462048e-05,3.939056572431648e-05
2166,4.16665e-05,8.645884204180022e-05,3.991516540929778e-05
2167,4.16665e-05,8.730956789376455e-05,4.030791717762131e-05
2168,4.16665e-05,8.808334526254878e-05,4.0665144396210034e-05
2169,4.16665e-05,8.822189059417708e-05,4.0729106157645096e-05
2170,4.16665e-05,8.789523487332944e-05,4.057830009985377e-05
2171,4.16665e-05,8.83056479291251e-05,4.076777412727944e-05
2172,4.16665e-05,8.795852336196851e-05,4.0607518285442144e-05
2173,4.16665e-05,8.622966708694873e-05,3.980936297180801e-05
2174,4.16665e-05,8.733265878236926e-05,4.031857747119383e-05
2175,4.16665e-05,8.778238132709916e-05,4.0526199379344135e-05
2176,4.16665e-05,8.889133605419245e-05,4.103816681168552e-05
2177,4.16665e-05,8.96617089970926e-05,4.139382232032443e-05
2178,4.16665e-05,9.05936758692211e-05,4.182408035962375e-05
2179,4.16665e-05,9.103485563098742e-05,4.2027758349639205e-05
2180,4.16665e-05,9.209511226608738e-05,4.2517243496177024e-05
2181,4.16665e-05,9.25482392367014e-05,4.272643711427716e-05
2182,4.16665e-05,9.288851266108514e-05,4.2883530011867656e-05
2183,4.16665e-05,9.342971064913382e-05,4.31333830830168e-05
2184,4.16665e-05,9.38196337131182e-05,4.331339756422291e-05
2185,4.16665e-05,9.417360942304776e-05,4.347681635030705e-05
2186,4.16665e-05,9.471229109631257e-05,4.372550772279764e-05
2187,4.16665e-05,9.497305743172768e-05,4.384589484764763e-05
2188,4.16665e-05,9.521498312451764e-05,4.395758387581898e-05
2189,4.16665e-05,9.570405744918658e-05,4.418337318904115e-05
2190,4.16665e-05,9.574252111802528e-05,4.420113058282168e-05
2191,4.16665e-05,9.539201327048706e-05,4.403931279320821e-05
2192,4.16665e-05,9.50568147666757e-05,4.388456281728197e-05
2193,4.16665e-05,9.430187804051678e-05,4.353603369537192e-05
2194,4.16665e-05,9.410008651125406e-05,4.344287327269565e-05
2195,4.16665e-05,9.320831723916006e-05,4.303117312541224e-05
2196,4.16665e-05,9.444209386683348e-05,4.360076666852148e-05
2197,4.16665e-05,9.540909883641438e-05,4.4047200629477984e-05
2198,4.16665e-05,9.611364583038928e-05,4.43724664916964e-05
2199,4.16665e-05,9.646590875462548e-05,4.453509454171877e-05
2200,4.16665e-05,9.691563129935551e-05,4.474271644986914e-05
2201,4.16665e-05,9.695324914809889e-05,4.476008335670567e-05
2202,4.16665e-05,9.738159358991733e-05,4.495783570734517e-05
2203,4.16665e-05,9.744917461554068e-05,4.498903561417464e-05
2204,4.16665e-05,9.745260018692712e-05,4.499061708629803e-05
2205,4.16665e-05,9.72088348354296e-05,4.487807874902336e-05
2206,4.16665e-05,9.687283280252772e-05,4.472295781050031e-05
2207,4.16665e-05,9.676513875887944e-05,4.467323906034936e-05
2208,4.16665e-05,9.68275391364184e-05,4.470204723464651e-05
2209,4.16665e-05,9.67514576188362e-05,4.46669229340294e-05
2210,4.16665e-05,9.695324914809889e-05,4.476008335670567e-05
2211,4.16665e-05,9.664118382389703e-05,4.4616013198699154e-05
2212,4.16665e-05,9.691138105337598e-05,4.4740754252975264e-05
2213,4.16665e-05,9.71319286432544e-05,4.484257372363581e-05
2214,4.16665e-05,9.722511687226626e-05,4.4885595622696274e-05
2215,4.16665e-05,9.667622192134944e-05,4.463218912035634e-05
2216,4.16665e-05,9.623159544269424e-05,4.442691989604386e-05
2217,4.16665e-05,9.516541806692644e-05,4.393470134089772e-05
2218,4.16665e-05,9.382646371038872e-05,4.331655074629613e-05
2219,4.16665e-05,9.348278586012088e-05,4.315788613875582e-05
2220,4.16665e-05,9.294748746723768e-05,4.291075671404141e-05
2221,4.16665e-05,9.295351393541754e-05,4.2913538933517775e-05
2222,4.16665e-05,9.237638973881624e-05,4.264709992942018e-05
2223,4.16665e-05,9.20112703491298e-05,4.2478536477848265e-05
2224,4.16665e-05,9.287823594692588e-05,4.2878785595497466e-05
2225,4.16665e-05,9.386492737922752e-05,4.333430814007672e-05
2226,4.16665e-05,9.479520261116514e-05,4.376378520548792e-05
2227,4.16665e-05,9.580325100087582e-05,4.422916754540436e-05
2228,4.16665e-05,9.648210620945256e-05,4.454257236669728e-05
