,TTES
685,-5.063973149242614
686,-7.12246383341413
687,-5.510596863493426
688,-3.732646556156972
689,-1.5897607323311505
690,-2.329396501682659
691,-3.639405260782226
692,-4.1557019648801585
693,-9.81988355087826
694,-12.782992048994595
695,-12.782992048994595
696,-12.782992048994595
697,-12.782992048994595
698,-12.782992048994595
699,-9.444252676965434
700,-1.1719096645794522
701,-2.3037920096609596
702,0.0
703,-1.306727686798098
704,-4.515643265353383
705,-6.164416433934896
706,-9.690190688051956
707,-12.782992048994595
708,-12.782992048994595
709,-11.475136515071114
710,-12.214101803019787
711,-9.938328603080116
712,-6.71246633029412
713,-4.101592846610245
714,-3.5347119421945976
715,-2.818447324327437
716,-0.5735780030377384
717,-0.020356284878801034
718,0.0
719,-0.040919512742590314
720,-0.020867280442246283
721,-0.02106614464432255
722,0.0
723,-0.04197398086932935
724,6.58784787699026
725,16.624780090120943
726,21.159011731640874
727,18.22037943617248
728,14.545152932451842
729,11.390882710085357
730,8.296755451914578
731,5.80235715710139
732,2.9102305320372537
733,2.6161609535679347
734,2.8196445018157803
735,3.400195868350984
736,5.856262012598357
737,6.6893717773595895
738,6.624312493874278
739,4.725518799103888
740,2.3398914762451994
741,-2.73666983766217
742,-8.907004667648827
743,-11.310088747566923
744,-7.5759225001292805
745,-6.209686068769187
746,-3.531590933324587
747,0.0
748,9.097252519158495
749,20.809184623612943
750,27.332164624347328
751,24.903842834528895
752,21.610008901212048
753,18.051685859050174
754,0.12889523285795224
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,-0.6659917815091347
766,-7.587353786327448
767,-10.182590470389187
768,-12.782992048994595
769,-11.66972190421658
770,-9.584767879764371
771,-6.149735855834088
772,1.4485909691073076
773,11.771915925715938
774,16.841836999887377
775,14.584690701339575
776,11.596419503097763
777,2.3484925947355735
778,0.0
779,0.0
780,-3.3575244147074983
781,-4.015342916200979
782,-3.143930842699973
783,-1.7196012231320807
784,0.8267384151448027
785,0.8796707266406898
786,0.8494803482769129
787,0.9484086605528717
788,-1.0814131569798349
789,-6.712640063314282
790,-12.574824457152566
791,0.0
792,-12.782992048994595
793,-0.3019730534821434
794,0.0
795,0.0
796,0.0
797,7.5410697893862135
798,12.853296660483394
799,10.563307001005114
800,7.413875561724666
801,3.7759782987825474
802,0.0
803,-6.971845391238766
804,-9.92270830364555
805,-9.87315253489141
806,-7.986208820864768
807,-7.145606595095892
808,-6.456593367716913
809,-4.5158888031695525
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,6.429839401977723
822,11.981592256147557
823,9.831035314971267
824,6.471052469111768
825,2.7397299962054262
826,0.0
827,0.0
828,-10.7821703315078
829,-12.782992048994595
830,-10.59279348603674
831,-8.748361718946484
832,-8.073580123452444
833,-6.201945017224055
834,0.0
835,0.0
836,0.0
837,0.0
838,-12.782992048994595
839,-12.782992048994595
840,-12.782992048994595
841,-12.782992048994595
842,-7.881205936732911
843,0.0
844,0.0
845,7.6535216843127
846,11.238230908931293
847,9.59917247168201
848,6.356927541712864
849,1.526932607464964
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,-9.762224582228797
856,-5.869243669905458
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,4.232590892135896
869,2.8489840486060487
870,4.852106905557626
871,3.0287166718748466
872,0.0
873,0.0
874,0.0
875,-10.061441442137145
876,-11.846057351906786
877,-10.860256476764889
878,-9.29958730859861
879,-9.49269134578148
880,-6.09420898705347
881,-4.776121357756693
882,-4.587766589518004
883,-4.514341883897217
884,-5.945482031182237
885,-11.503221090654286
886,-12.782992048994595
887,-12.782992048994595
888,-12.782992048994595
889,0.0
890,0.0
891,0.0
892,6.401382005039132
893,16.46896646880454
894,22.056340730686344
895,19.65586831977486
896,16.93544796385227
897,13.935139373119888
898,4.039347407338376
899,1.2138256067824074
900,3.02537781918339
901,2.665311850314886
902,1.8043634259540369
903,3.457750056267777
904,6.638654978974458
905,7.005786575982313
906,6.643526759337796
907,5.0715010637735105
908,2.9649254014711275
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,3.491578625687673
917,13.081406276487911
918,18.252721020730775
919,15.875409202941896
920,12.887484752266957
921,9.301937595722869
922,4.692050056201317
923,0.9563342582682139
924,-0.8153094979732742
925,-2.320620504723138
926,-2.6730943957319298
927,-2.877190848678808
928,-2.9472119452101495
929,-1.7707442396370965
930,-1.5660659749079358
931,-1.3220607589559563
932,-3.6811183025946193
933,-9.062369819090556
934,-12.782992048994595
935,0.0
936,-9.927557681913164
937,0.0
938,0.0
939,0.0
940,0.18092570183161882
941,10.270966648361693
942,15.899018690010422
943,13.956030049182594
944,11.431307859803034
945,3.662324933036487
946,0.0
947,-12.143323314773795
948,-12.782992048994595
949,-12.782992048994595
950,-12.782992048994595
951,-12.782992048994595
952,-9.64881979576866
953,-8.627851789818834
954,-5.337980203970517
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,1.7785589883943729
965,11.402846910100202
966,16.226499036878636
967,13.685895156108081
968,9.10015526232388
969,0.0
970,-10.351230484677302
971,-12.782992048994595
972,-12.782992048994595
973,-12.782992048994595
974,-12.782992048994595
975,-12.782992048994595
976,-11.842348164849447
977,-10.552751462181476
978,-7.827604777696038
979,-6.49125004994621
980,-8.581253738827293
981,-12.483627890080676
982,0.0
983,-12.782992048994595
984,-12.782992048994595
985,0.0
986,-12.782992048994595
987,-12.782992048994595
988,-5.054172001868494
989,5.64168306804082
990,10.774203964487306
991,8.727993457102855
992,6.603392284012685
993,5.132571668337334
994,3.078263938980662
995,-2.484878870233011
996,-6.590204506518056
997,-10.654592484718059
998,-7.7841012245863865
999,-3.9934265730758156
1000,-2.50803795025719
1001,-1.141670991008823
1002,-0.2955710558397797
1003,-0.5449376843112077
1004,-2.257616798765298
1005,-2.0093045082419394
1006,-0.021292345526347844
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,8.685787100740143
1013,22.973754765921747
1014,26.476505511368117
1015,23.754961232885194
1016,18.57936165019312
1017,9.557818487042091
1018,2.579201679505694
1019,-4.699050845703503
1020,-9.777353758499068
1021,-10.797879306298832
1022,-8.920590197152357
1023,-4.428747739664615
1024,1.6436158020584628
1025,4.183501887155998
1026,6.022988228350833
1027,5.788417290125807
1028,6.1325633981929855
1029,0.7880310872714489
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.16734871628055004
1035,8.42834876960589
1036,17.90651403360387
1037,16.562864429236527
1038,19.45551726987643
1039,17.58891668315774
1040,13.853528286860595
1041,4.468401055681404
1042,-3.234191710393219
1043,-10.95017225127534
1044,-12.782992048994595
1045,-12.782992048994595
1046,-12.782992048994595
1047,-10.334881336326
1048,-2.606913102047095
1049,1.7035246938756075
1050,4.029242420369734
1051,5.8061044692900055
1052,5.869484287292245
1053,0.8836706030646369
1054,-2.2364664347388157
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,9.406682744991244
1061,20.326880954497803
1062,25.03906218898505
1063,19.661330736010832
1064,0.0
1065,0.0
1066,0.0
1067,-8.732982054927227
1068,-11.415361370971624
1069,-11.704643408118201
1070,-11.590272194929888
1071,-8.73935089193322
1072,-3.495732702167203
1073,0.0
1074,2.1591665922619256
1075,2.15824035779751
1076,1.2489331384954525
1077,0.0
1078,0.0
1079,-12.782992048994595
1080,-6.675180218009707
1081,-12.782992048994595
1082,0.0
1083,0.0
1084,0.0
1085,9.550714822454779
1086,15.324542311208269
1087,13.452118922668227
1088,10.536067519428968
1089,7.301669189364773
1090,3.5752908667090537
1091,1.4794769316892484
1092,-0.7739307656018113
1093,-2.073316962674525
1094,-2.1941508690976335
1095,-1.4614607427789892
1096,-1.286209130847901
1097,0.0
1098,-0.06823310521786397
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,5.494517283876945
1110,10.049745859342607
1111,7.835701666423077
1112,4.7478858578942535
1113,0.710761967499792
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,-12.782992048994595
1133,-12.782992048994595
1134,-12.782992048994595
1135,-12.782992048994595
1136,-12.782992048994595
1137,-12.782992048994595
1138,-12.782992048994595
1139,0.0
1140,-6.237242601076517
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,-12.782992048994595
1166,-12.782992048994595
1167,-12.782992048994595
1168,-12.782992048994595
1169,-12.782992048994595
1170,-12.782992048994595
1171,-12.782992048994595
1172,-12.782992048994595
1173,-12.782992048994595
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,1.6186918317708958
1254,7.352829674408106
1255,7.564482253518534
1256,2.8344748682425163
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,2.300344800269059
1279,2.5910047140584638
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,4.304314250535825
1302,9.597703212788296
1303,8.658960593927183
1304,2.6766283890073836
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,-12.782992048994595
1310,-12.782992048994595
1311,-12.782992048994595
1312,-12.782992048994595
1313,-12.782992048994595
1314,-0.016710215098811432
1315,-0.01689274224406745
1316,0.0
1317,-0.033560404658032894
1318,-0.017302241983372824
1319,-0.017576691449960435
1320,-0.01856105744198544
1321,-0.019328099354936512
1322,0.0
1323,0.0
1324,0.0
1325,7.9935855872778845
1326,13.547810929818326
1327,11.512233828111924
1328,8.50766596664895
1329,2.197952362153927
1330,0.0
1331,0.0
1332,-4.574237134482615
1333,-12.782992048994595
1334,-11.50319260865978
1335,-7.736562649134342
1336,-4.3207813353649485
1337,-3.1280970668797536
1338,-0.019825158471377335
1339,-0.020070459170483446
1340,-0.020122816726484416
1341,-0.020403328595392622
1342,-0.02049723729055586
1343,-0.02052203223999527
1344,-0.02056041573166567
1345,0.0
1346,-0.04113275951550577
1347,-0.020511475121509193
1348,2.141971450005329
1349,14.552736061612777
1350,17.956819018886264
1351,15.460009953027566
1352,11.648777738688288
1353,7.693781438369911
1354,2.38521473163334
1355,-3.9841174703831044
1356,-7.360348192038664
1357,-6.900414296067261
1358,-6.634945594250283
1359,-2.747366646335543
1360,1.114220738940901
1361,1.439882874958748
1362,1.7572855903168474
1363,1.6369008150924031
1364,1.5708087408138098
1365,-3.1510851191634544
1366,-8.79259964182382
1367,0.0
1368,0.0
1369,0.0
1370,0.6501314846750574
1371,9.314866879390209
1372,19.111685846854286
1373,17.444381447795536
1374,20.516609752670526
1375,18.238266357453128
1376,13.633310776876051
1377,6.108011423590021
1378,1.998887450543343
1379,-2.7641339655378516
1380,-4.601785047514731
1381,-2.1689280150870616
1382,-1.254504798664641
1383,-0.6621157261010637
1384,5.582407205952386
1385,7.754722572514659
1386,8.203435934176731
1387,8.608269493005032
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.7695757772209788
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,-0.1063524957986175
1405,-0.9273904725137712
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,-0.3845281775509335
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,3.971983521867344
1423,1.4891504063685517
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,6.28407562151277
1447,3.0918305045799883
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,-0.7199523217111619
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,3.2305129159207127
1471,0.3080345315348012
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,-1.469894550692075
1477,-3.0974036362765958
1478,-1.403229580284318
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,-1.3016963852729475
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,6.8478241748915565
1495,3.925998664523604
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,-0.4085252960789916
1512,-1.5529765471710562
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.9042012011128691
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,-0.393567821874818
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,7.619559576120395
1567,5.602355068155816
1568,1.0687349585091255
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,1.24906028865378
1590,8.511808433495986
1591,7.845198422340971
1592,0.8208280021371479
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,-0.0353482920377175
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,3.334666368599329
1615,0.6607773006914073
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,-3.8561907824633153
1621,-5.781099345814681
1622,-4.296062344881889
1623,-0.8975652515917574
1624,3.297115781441157
1625,6.685833566200202
1626,4.843458988801271
1627,0.0
1628,0.0
1629,0.0
1630,-0.043857009887908305
1631,-1.8423452392770372
1632,-5.5435570695274095
1633,-4.151883953249694
1634,-1.5288404342736328
1635,2.2264213256135363
1636,10.87960039885966
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,-1.728094988819123
1643,-9.838792224774117
1644,-12.782992048994595
1645,-12.782992048994595
1646,-12.782992048994595
1647,-9.41377118054205
1648,-4.618459286690431
1649,-1.0267581331593263
1650,0.7610185352175591
1651,2.248632510789875
1652,0.37208679102169384
1653,-3.70747733476464
1654,-8.930584683939351
1655,-10.219929755542573
1656,-10.168725969928026
1657,-8.00869609664094
1658,-2.0367900846716367
1659,0.0
1660,7.333991000130673
1661,20.59269401902906
1662,27.005249002106254
1663,24.666611588503557
1664,16.902273513777978
1665,8.03939627887948
1666,-0.8324130338152642
1667,-8.304220230985734
1668,-12.275043622618263
