,heat demand
1703,50.4754376
1704,47.4941674
1705,47.2695243
1706,52.6601415
1707,62.5719808
1708,74.2575343
1709,72.5992946
1710,76.3116262
1711,74.0565278
1712,70.4398929
1713,67.3803799
1714,65.934915
1715,62.7349064
1716,61.1802169
1717,62.1754398
1718,63.4577104
1719,63.1359052
1720,67.1868631
1721,68.5252202
1722,67.7375931
1723,67.7127081
1724,65.7356577
1725,58.0003647
1726,52.0962778
1727,47.1074947
1728,38.1842416
1729,39.8022396
1730,43.1450475
1731,49.4807934
1732,58.1855064
1733,70.6461778
1734,77.7401329
1735,75.2898575
1736,70.1644258
1737,65.6435055
1738,60.5478036
1739,58.3313229
1740,55.8062343
1741,54.9222765
1742,54.7707449
1743,56.5037933
1744,57.6307023
1745,59.6527183
1746,59.9212182
1747,59.7732596
1748,56.4920568
1749,49.2187158
1750,40.818133
1751,36.611227
1752,35.3174753
1753,36.9365401
1754,39.9788763
1755,45.9337466
1756,54.5081413
1757,67.0141474
1758,73.6989858
1759,73.314159
1760,67.147528
1761,62.3179274
1762,58.2003399
1763,55.3448684
1764,53.6460577
1765,52.9110251
1766,52.4821989
1767,52.8632071
1768,54.4086863
1769,54.488104
1770,55.0326065
1771,54.9922582
1772,52.1011634
1773,44.779469
1774,37.5363316
1775,34.4271083
1776,33.0942251
1777,34.6146149
1778,37.4586773
1779,43.0369801
1780,51.0839682
1781,62.8463401
1782,69.1470744
1783,68.7723793
1784,62.9906117
1785,58.460102
1786,54.5985824
1787,51.9190872
1788,50.3294134
1789,49.6400919
1790,49.24331
1791,49.6069651
1792,51.0649201
1793,51.1545542
1794,51.6709177
1795,51.6376169
1796,48.929436
1797,42.0616592
1798,35.2329071
1799,32.2793364
1800,34.3009387
1801,35.8742351
1802,38.8272524
1803,44.6102482
1804,52.9408473
1805,65.0972068
1806,71.5971924
1807,71.2203379
1808,65.2308
1809,60.5392058
1810,56.5395639
1811,53.7654521
1812,52.1160328
1813,51.4020038
1814,50.9866381
1815,51.358191
1816,52.8614241
1817,52.9420764
1818,53.4724365
1819,53.4343929
1820,50.6269064
1821,43.5145082
1822,36.4705538
1823,33.4411647
1824,33.6886293
1825,35.0767761
1826,37.3688315
1827,42.5840175
1828,50.5422663
1829,65.1380649
1830,72.2275388
1831,71.928551
1832,66.0363595
1833,61.3464999
1834,57.2564627
1835,54.2041076
1836,52.3740404
1837,51.6606736
1838,51.158694
1839,51.1653902
1840,52.4909313
1841,53.6087908
1842,53.9586151
1843,53.6464278
1844,51.1221583
1845,44.1059136
1846,36.9351133
1847,33.0343852
1848,35.9112677
1849,36.4161744
1850,40.4051517
1851,46.7858099
1852,56.1696024
1853,70.3636522
1854,76.0049885
1855,73.5290477
1856,67.852548
1857,62.8537447
1858,59.823095
1859,56.4430648
1860,50.5451055
1861,49.6102877
1862,50.5433592
1863,52.0154729
1864,54.1077187
1865,56.5641605
1866,55.523993
1867,56.4603857
1868,54.4032139
1869,49.4535691
1870,39.9936977
1871,36.447569
1872,41.2343199
1873,38.6831213
1874,43.8175795
1875,52.5436406
1876,64.8050311
1877,61.6360146
1878,64.9408248
1879,60.9937412
1880,58.1942452
1881,54.2066912
1882,52.3004713
1883,49.503946
1884,47.5881446
1885,48.6193161
1886,47.4937163
1887,50.4753773
1888,53.3172469
1889,54.5778293
1890,55.1368849
1891,57.1432681
1892,54.8858015
1893,50.7643772
1894,41.3835608
1895,36.9639912
1896,39.4509977
1897,41.1215295
1898,44.5774643
1899,51.1239156
1900,60.1132323
1901,72.9737098
1902,80.293766
1903,77.7643652
1904,72.4705654
1905,67.8014378
1906,62.5368457
1907,60.2485417
1908,57.6385257
1909,56.7253608
1910,56.5676855
1911,58.3574321
1912,59.5185428
1913,61.6048644
1914,61.8801142
1915,61.7257415
1916,58.3350475
1917,50.822679
1918,42.154331
1919,37.8191215
1920,37.3040766
1921,39.0125236
1922,42.2295491
1923,48.5203514
1924,57.5709774
1925,70.7595972
1926,77.8053069
1927,77.405087
1928,70.8923501
1929,65.7930956
1930,61.4450294
1931,58.4306043
1932,56.6352392
1933,55.8591707
1934,55.4039712
1935,55.8033609
1936,57.4312595
1937,57.5080369
1938,58.0800662
1939,58.0351297
1940,54.9805966
1941,47.2499542
1942,39.618125
1943,36.353548
1944,33.447678
1945,34.9840081
1946,37.8590713
1947,43.4971214
1948,51.6289795
1949,63.5132809
1950,69.878586
1951,69.5010039
1952,63.6576341
1953,59.0790992
1954,55.1765442
1955,52.4687297
1956,50.8619001
1957,50.1652712
1958,49.7638503
1959,50.1308471
1960,51.6035705
1961,51.6928993
1962,52.2142304
1963,52.180165
1964,49.4429208
1965,42.5023142
1966,35.6039672
1967,32.6223113
1968,30.7337001
1969,32.1461822
1970,34.7862009
1971,39.9661806
1972,47.4405263
1973,58.3675081
1974,64.217303
1975,63.8691039
1976,58.5010315
1977,54.2939289
1978,50.7082792
1979,48.2198474
1980,46.7436452
1981,46.1033582
1982,45.734983
1983,46.0730151
1984,47.4274977
1985,47.5116837
1986,47.9920436
1987,47.9618092
1988,45.4475976
1989,39.0699586
1990,32.7270211
1991,29.9800534
1992,26.5402738
1993,27.640021
1994,29.43733
1995,33.5450827
1996,39.8351974
1997,51.3883041
1998,57.0199325
1999,56.7637365
2000,52.119024
2001,48.4180743
2002,45.1928688
2003,42.7843081
2004,41.3468103
2005,40.7838747
2006,40.3961721
2007,40.4130283
2008,41.4726424
2009,42.3712892
2010,42.6576214
2011,42.4204051
2012,40.4331259
2013,34.8963058
2014,29.1874735
2015,26.0560627
2016,23.92824
2017,24.2814132
2018,26.9149056
2019,31.1592294
2020,37.437972
2021,46.9917369
2022,50.8376517
2023,49.1706058
2024,45.3796813
2025,42.0390749
2026,40.005465
2027,37.7480702
2028,33.8530981
2029,33.2299685
2030,33.8534952
2031,34.8422854
2032,36.2558442
2033,37.9120858
2034,37.2461709
2035,37.8749174
2036,36.5018963
2037,33.171041
2038,26.7863595
2039,24.326444
2040,27.4957655
2041,25.8289305
2042,29.2262763
2043,35.0298907
2044,43.2220204
2045,41.3148437
2046,43.6200953
2047,40.9781818
2048,39.08125
2049,36.4025803
2050,35.108647
2051,33.2324871
2052,31.9594823
2053,32.6344316
2054,31.8985561
2055,33.8866639
2056,35.7975671
2057,36.6658528
2058,37.0540442
2059,38.3909965
2060,36.8828522
2061,34.0942172
2062,27.752809
2063,24.7157419
2064,22.8582862
2065,23.8370969
2066,25.8184135
2067,29.6066904
2068,34.8549934
2069,42.4369742
2070,46.7697909
2071,45.2830007
2072,42.1988233
2073,39.4760787
2074,36.4238148
2075,35.0813014
2076,33.5802448
2077,33.0500053
2078,32.9695356
2079,34.014298
2080,34.7178705
2081,35.9536157
2082,36.133671
2083,36.058573
2084,34.0997786
2085,29.72487
2086,24.5960859
2087,21.9761518
2088,19.1681063
2089,20.5940669
2090,22.2901331
2091,26.6323726
2092,33.8060374
2093,45.1101719
2094,48.5804981
2095,45.8617351
2096,41.4831084
2097,37.6219861
2098,34.5663241
2099,31.7138685
2100,30.0180976
2101,28.4043322
2102,27.827904
2103,27.5203327
2104,27.9636743
2105,28.9635491
2106,31.1741853
2107,31.6564703
2108,31.2100004
2109,27.6520671
2110,21.216283
2111,18.4730615
2112,20.608915
2113,22.1425828
2114,23.9666225
2115,28.635589
2116,36.3494393
2117,48.5083998
2118,52.243046
2119,49.3210921
2120,44.6102615
2121,40.4578271
2122,37.1714048
2123,34.1035606
2124,32.2797305
2125,30.5446523
2126,29.9250438
2127,29.5948634
2128,30.0723649
2129,31.1482121
2130,33.5256542
2131,34.0448608
2132,33.5640203
2133,29.7370802
2134,22.8138807
2135,19.8616127
2136,27.4419118
2137,28.7056513
2138,31.0575807
2139,35.6813149
2140,42.3642708
2141,52.152581
2142,57.3994742
2143,57.0789659
2144,52.2844774
2145,48.5248431
2146,45.3214283
2147,43.096938
2148,41.7803817
2149,41.2082028
2150,40.8827406
2151,41.1892272
2152,42.4055448
2153,42.4915653
2154,42.9251493
2155,42.9016466
2156,40.6578846
2157,34.9588359
2158,29.2665095
2159,26.7841145
2160,37.97331
2161,39.5335963
2162,42.1232548
2163,48.0023805
2164,56.9581096
2165,73.3716263
2166,81.330661
2167,81.0081749
2168,74.3682543
2169,69.0862152
2170,64.4780098
2171,61.0401249
2172,58.9743065
2173,58.1708787
2174,57.599589
2175,57.598939
2176,59.0822334
2177,60.3295571
2178,60.7161804
2179,60.3580326
2180,57.5116241
2181,49.6095169
2182,41.5686447
2183,37.213387
2184,53.0135904
2185,55.4539125
2186,58.5179467
2187,63.7339536
2188,77.3072076
2189,96.2925201
2190,100.987739
2191,97.0746001
2192,91.2546
2193,87.5939919
2194,84.6468862
2195,78.7832013
2196,74.8855895
2197,73.7714634
2198,74.4917538
2199,76.6831749
2200,79.2194368
2201,79.8645837
2202,78.3731806
2203,76.7138647
2204,75.8441392
2205,67.272689
2206,57.7925717
2207,55.1138057
2208,64.7547316
2209,64.4283196
2210,71.8127125
2211,85.3714725
2212,101.313353
2213,98.7985359
2214,103.76264
2215,100.719
2216,95.7940678
2217,91.6232466
2218,89.6692647
2219,85.3106912
2220,83.1896055
2221,84.5596853
2222,86.3098322
2223,85.8564943
2224,91.3733741
2225,93.1787528
2226,92.0865296
2227,92.0529751
2228,89.3647767
2229,78.8328622
2230,70.8894908
2231,64.1773753
2232,63.5374013
2233,65.4743862
2234,70.3618001
2235,76.6350227
2236,92.4733657
2237,110.40764
2238,118.829364
2239,114.922376
2240,109.943764
2241,105.232227
2242,99.5784659
2243,94.5024531
2244,92.9358566
2245,91.592753
2246,92.2691932
2247,92.903482
2248,95.526286
2249,95.86713
2250,94.6704684
2251,91.4791503
2252,87.5150429
2253,77.1509807
2254,66.5097787
2255,62.6502173
2256,51.7328728
2257,53.29355
2258,56.5450732
2259,61.5851426
2260,74.0433146
2261,88.7967075
2262,96.8028718
2263,93.6493007
2264,89.3790275
2265,85.0615117
2266,80.3870175
2267,76.839751
2268,74.9143343
2269,73.8361672
2270,74.5151085
2271,75.4285575
2272,75.8183189
2273,75.308439
2274,74.3569044
2275,73.6648941
2276,69.5473887
2277,61.342963
2278,53.0090051
2279,50.3824487
2280,29.7602468
2281,31.1301096
2282,33.682117
2283,38.6969531
2284,45.9427881
2285,56.553023
2286,62.2433583
2287,61.8964803
2288,56.6958078
2289,52.6184767
2290,49.1441171
2291,46.731896
2292,45.3039534
2293,44.6835895
2294,44.330355
2295,44.6621981
2296,45.9804212
2297,46.0722557
2298,46.5414516
2299,46.5151308
2300,44.080996
2301,37.9004533
2302,31.7299151
2303,29.0431712
2304,20.0934072
2305,21.5881675
2306,23.3666413
2307,27.9189857
2308,35.4356926
2309,47.2730747
2310,50.9014081
2311,48.048831
2312,43.4637469
2313,39.417439
2314,36.2156589
2315,33.2272279
2316,31.4502904
2317,29.7582695
2318,29.1543894
2319,28.830889
2320,29.2938966
2321,30.3401003
2322,32.655833
2323,33.1577652
2324,32.6898964
2325,28.9615647
2326,22.2225137
2327,19.3595618
2328,22.1400555
2329,23.0611258
2330,24.555487
2331,27.9817195
2332,33.2410886
2333,42.9109803
2334,47.6365498
2335,47.41061
2336,43.5342928
2337,40.4432422
2338,37.7509559
2339,35.7393893
2340,34.5427482
2341,34.0725743
2342,33.7537482
2343,33.7746684
2344,34.6677126
2345,35.4280411
2346,35.6732641
2347,35.4805598
2348,33.8235829
2349,29.1992037
2350,24.4015025
2351,21.7546126
2352,29.5988283
2353,30.0249283
2354,33.2981827
2355,38.5529482
2356,46.3028415
2357,58.0587934
2358,62.759547
2359,60.7086634
2360,56.0250552
2361,51.8991832
2362,49.3928871
2363,46.6039452
2364,41.7634156
2365,40.9927759
2366,41.7628721
2367,42.9808777
2368,44.7168411
2369,46.7529867
2370,45.9117927
2371,46.6864609
2372,44.9895951
2373,40.8906091
2374,33.0455761
2375,30.0652215
2376,46.5475968
2377,43.6505483
2378,49.4599025
2379,59.3179482
2380,73.1512076
2381,69.471675
2382,73.1535103
2383,68.702459
2384,65.5567038
2385,61.06489
2386,58.9241581
2387,55.772808
2388,53.6079689
2389,54.7782996
2390,53.5004648
2391,56.8664684
2392,60.0667782
2393,61.4761922
2394,62.0995554
2395,64.364872
2396,61.8177269
2397,57.185033
2398,46.637395
2399,41.6930783
2400,42.1255714
2401,43.9069399
2402,47.6018939
2403,54.5932678
2404,64.1832155
2405,77.8870403
2406,85.6842354
2407,82.9878402
2408,77.3385545
2409,72.3565706
2410,66.7353562
2411,64.2954872
2412,61.5060989
2413,60.531277
2414,60.3605842
2415,62.2700105
2416,63.5031691
2417,65.7251271
2418,66.0144834
2419,65.8464637
2420,62.2245156
2421,54.2075562
2422,44.9743544
2423,40.3689371
2424,30.7863982
2425,32.2012585
2426,34.8458956
2427,40.0347819
2428,47.5217862
2429,58.4669606
2430,64.3263814
2431,63.97775
2432,58.6004962
2433,54.3862336
2434,50.7944666
2435,48.3018122
2436,46.8230525
2437,46.1816757
2438,45.8126095
2439,46.1511414
2440,47.507828
2441,47.5919723
2442,48.0730757
2443,48.0427295
2444,45.5241868
2445,39.1356893
2446,32.7823686
2447,30.0311993
2448,19.5064898
2449,20.9581654
2450,22.6840133
2451,27.1026509
2452,34.4076972
2453,45.9309062
2454,49.4769877
2455,46.7143635
2456,42.2497234
2457,38.3179871
2458,35.2057205
2459,32.2999518
2460,30.5728623
2461,28.9310129
2462,28.3441129
2463,28.0328721
2464,28.4868788
2465,29.5074622
2466,31.7596356
2467,32.2553394
2468,31.8000274
2469,28.1761881
2470,21.6145848
2471,18.8053178
2472,13.4593233
2473,14.4603794
2474,15.6490082
2475,18.6959931
2476,23.7442948
2477,31.7234707
2478,34.1925723
2479,32.2922817
2480,29.2019662
2481,26.4872148
2482,24.3373369
2483,22.3287941
2484,21.1359476
2485,20.0041265
2486,19.5978768
2487,19.3854623
2488,19.7024892
2489,20.4110424
2490,21.9687267
2491,22.3202538
2492,22.0068292
2493,19.5048109
2494,14.9614088
2495,12.990578
2496,12.3162401
2497,12.6291363
2498,13.5543381
2499,15.9363534
2500,20.0159062
2501,27.910293
2502,30.591948
2503,29.2423028
2504,26.359903
2505,23.8929714
2506,21.6908045
2507,20.7463721
2508,19.1966914
2509,18.0477501
2510,17.546204
2511,17.3935543
2512,17.8193983
2513,18.4588051
2514,20.1314289
2515,20.2155332
2516,20.0714117
2517,17.7254964
2518,13.536349
2519,11.7730171
2520,18.679263
2521,19.4159229
2522,20.7549719
2523,24.9959335
2524,30.0324591
2525,40.5325587
2526,45.3726817
2527,43.7320812
2528,38.779549
2529,36.5913608
2530,33.2184339
2531,31.0540209
2532,27.2422998
2533,27.4636374
2534,26.5580614
2535,25.8312227
2536,26.3367981
2537,28.2894512
2538,29.6396813
2539,29.7519795
2540,30.5977705
2541,27.3601904
2542,22.0053572
2543,20.3579762
2544,34.1605333
2545,32.0671234
2546,36.3052541
2547,43.5254963
2548,53.6928609
2549,51.1881304
2550,53.9851215
2551,50.7093983
2552,48.3725928
2553,45.0576151
2554,43.4650809
2555,41.14167
2556,39.5571392
2557,40.404005
2558,39.4800914
2559,41.9501636
2560,44.3137834
2561,45.3743055
2562,45.846494
2563,47.5081397
2564,45.6363219
2565,42.1983169
2566,34.3765209
2567,30.6624133
2568,33.8390602
2569,35.2766124
2570,38.2318778
2571,43.8450033
2572,51.5726173
2573,62.6592478
2574,68.9763562
2575,66.7978162
2576,62.2500692
2577,58.2377982
2578,53.7213721
2579,51.751554
2580,49.5175677
2581,48.7338214
2582,48.6031791
2583,50.1416148
2584,51.150624
2585,52.9515655
2586,53.1964578
2587,53.070178
2588,50.1643528
2589,43.7112711
2590,36.2310489
2591,32.4664904
2592,31.8188404
2593,33.2802784
2594,36.015431
2595,41.3788233
2596,49.1137699
2597,60.415164
2598,66.4630341
2599,66.1059908
2600,60.5488648
2601,56.1943434
2602,52.4827391
2603,49.907372
2604,48.3784979
2605,47.7157724
2606,47.3331487
2607,47.6814411
2608,49.0812658
2609,49.1645246
2610,49.6601618
2611,49.6276022
2612,47.0241983
2613,40.4229918
2614,33.866426
2615,31.033132
2616,33.6052136
2617,35.1486472
2618,38.03753
2619,43.7022102
2620,51.8718918
2621,63.8105259
2622,70.2046033
2623,69.8257377
2624,63.9549116
2625,59.3549726
2626,55.4341284
2627,52.7136927
2628,51.0992162
2629,50.3993305
2630,49.9958407
2631,50.3643253
2632,51.8436286
2633,51.9328175
2634,52.4563608
2635,52.4219532
2636,49.6717547
2637,42.698689
2638,35.7693332
2639,32.7751707
2640,30.0775134
2641,31.4603743
2642,34.0429026
2643,39.1119827
2644,46.4286795
2645,57.1290417
2646,62.8589141
2647,62.5161258
2648,57.2623796
2649,53.1444409
2650,49.6349666
2651,47.1991209
2652,45.7547597
2653,45.1280443
2654,44.7682626
2655,45.1000597
2656,46.4270786
2657,46.5117538
2658,46.9828436
2659,46.9539914
2660,44.4937055
2661,38.2512867
2662,32.0377172
2663,29.3431498
2664,25.5002552
2665,26.5578672
2666,28.2834412
2667,32.2301003
2668,38.2769228
2669,49.3857968
2670,54.8040506
2671,54.5546645
2672,50.0915113
2673,46.5346099
2674,43.4353091
2675,41.120518
2676,39.7400167
2677,39.1989925
2678,38.8276969
2679,38.8457021
2680,39.8661946
2681,40.7324405
2682,41.0092266
2683,40.7826683
2684,38.8734736
2685,33.5521567
2686,28.0577018
2687,25.0398797
2688,21.7804359
2689,22.1052061
2690,24.4975251
2691,28.3594701
2692,34.0797514
2693,42.7948699
2694,46.3128257
2695,44.792009
2696,41.3396315
2697,38.296931
2698,36.4430423
2699,34.3872198
2700,30.8487426
2701,30.2814892
2702,30.8494068
2703,31.7509981
2704,33.0415216
2705,34.5529457
2706,33.9521446
2707,34.5254039
2708,33.2751712
2709,30.2368257
2710,24.4091528
2711,22.1509118
2712,25.0320667
2713,23.5212132
2714,26.6090603
2715,31.889753
2716,39.3509077
2717,37.654306
2718,39.7725681
2719,37.3654892
2720,35.6327169
2721,33.1902725
2722,32.0078845
2723,30.2976243
2724,29.1395529
2725,29.7515766
2726,29.0844635
2727,30.8944019
2728,32.6371515
2729,33.432978
2730,33.7893578
2731,35.0063434
2732,33.6328047
2733,31.0862699
2734,25.2964822
2735,22.5141613
2736,20.4803292
2737,21.9822859
2738,24.1755592
2739,28.3437084
2740,35.7222069
2741,47.035048
2742,50.7378814
2743,46.7107871
2744,42.5683367
2745,38.7347652
2746,35.5757335
2747,32.7471639
2748,30.9037146
2749,29.6096822
2750,29.6412095
2751,28.7357841
2752,29.8391162
2753,31.0062055
2754,33.5069988
2755,34.417143
2756,33.7149367
2757,29.9107636
2758,23.0820062
2759,19.4522713
2760,24.7629723
2761,25.9053519
2762,28.0234851
2763,32.1947123
2764,38.232473
2765,47.0901955
2766,51.8435279
2767,51.5467492
2768,47.2192259
2769,43.8241405
2770,40.9320227
2771,38.9226447
2772,37.7358257
2773,37.2191281
2774,36.9281612
2775,37.208398
2776,38.311426
2777,38.3976043
2778,38.7925459
2779,38.7740953
2780,36.7502959
2781,31.6040615
2782,26.4447615
2783,24.1813178
2784,26.8395758
2785,28.0772732
2786,30.3740702
2787,34.8954696
2788,41.4383813
2789,51.0356295
2790,56.1886495
2791,55.8672361
2792,51.1757294
2793,47.4957412
2794,44.3607358
2795,42.1829376
2796,40.8965049
2797,40.3366018
2798,40.0211224
2799,40.3245609
2800,41.5195869
2801,41.6121033
2802,42.0394274
2803,42.018811
2804,39.8245996
2805,34.2465975
2806,28.6559413
2807,26.206388
2808,25.4860032
2809,26.6611681
2810,28.8423359
2811,33.1356746
2812,39.3476852
2813,48.4569652
2814,53.3438106
2815,53.0405044
2816,48.5869297
2817,45.093414
2818,42.1172547
2819,40.049787
2820,38.8279719
2821,38.2962948
2822,37.996062
2823,38.2834424
2824,39.4171334
2825,39.5034053
2826,39.9088341
2827,39.8890627
2828,37.8059091
2829,32.5104148
2830,27.20689
2831,24.8839845
2832,21.8045249
2833,22.7119224
2834,24.1832482
2835,27.5575183
2836,32.7381236
2837,42.2639717
2838,46.9200511
2839,46.6965921
2840,42.8788981
2841,39.8344085
2842,37.1827873
2843,35.2015248
2844,34.023215
2845,33.5601212
2846,33.2464823
2847,33.2676169
2848,34.1478339
2849,34.8974676
2850,35.1394705
2851,34.9500915
2852,33.3182946
2853,28.7635728
2854,24.0358433
2855,21.4263681
2856,21.2044122
2857,21.5214736
2858,23.8492444
2859,27.6086772
2860,33.1790381
2861,41.668701
2862,45.0981865
2863,43.6166914
2864,40.2551674
2865,37.2924223
2866,35.4868173
2867,33.485085
2868,30.042022
2869,29.4897545
2870,30.0427456
2871,30.9209047
2872,32.1783208
2873,33.650795
2874,33.0673076
2875,33.625661
2876,32.4083773
2877,29.4486697
2878,23.7708509
2879,21.5672331
2880,21.2131231
2881,22.54119
2882,27.6244752
2883,36.0736709
2884,43.4967793
2885,38.866816
2886,45.0305515
2887,40.9291909
2888,35.7240198
2889,33.9477406
2890,31.8862989
2891,29.9158753
2892,27.9247506
2893,28.0008868
2894,27.3634357
2895,27.7842198
2896,28.3711669
2897,30.2291339
2898,32.3144582
2899,33.239182
2900,33.2177926
2901,29.9385514
2902,23.9905842
2903,19.7720554
2904,19.0829002
2905,20.4824453
2906,22.5249023
2907,26.4084784
2908,33.288356
2909,43.8474112
2910,47.3108207
2911,43.5633127
2912,39.6961044
2913,36.1221202
2914,33.1765962
2915,30.5383965
2916,28.8198035
2917,27.6140873
2918,27.6422311
2919,26.8007213
2920,27.8304891
2921,28.9205289
2922,31.252781
2923,32.1054444
2924,31.4511897
2925,27.9047137
2926,21.5315599
2927,18.1326077
2928,14.9747128
2929,16.0886567
2930,17.4117985
2931,20.8024123
2932,26.416669
2933,35.2854753
2934,38.0256356
2935,35.9095181
2936,32.4742835
2937,29.4544489
2938,27.0632635
2939,24.8296971
2940,23.5029109
2941,22.24333
2942,21.7917489
2943,21.5547016
2944,21.9062602
2945,22.6932451
2946,24.4251651
2947,24.8133035
2948,24.4643451
2949,21.6810933
2950,16.631072
2951,14.4484855
2952,12.9449965
2953,13.9081018
2954,15.0508404
2955,17.980907
2956,22.8410301
2957,30.5341138
2958,32.9230561
2959,31.0993585
2960,28.1191898
2961,25.5060818
2962,23.4360184
2963,21.5014881
2964,20.3530249
2965,19.2649178
2966,18.8737678
2967,18.6711336
2968,18.9787277
2969,19.6631417
2970,21.163734
2971,21.5069436
2972,21.204912
2973,18.7959827
2974,14.4147068
2975,12.501078
2976,11.7784708
2977,12.6541869
2978,13.6938057
2979,16.3598466
2980,20.778399
2981,27.7628664
2982,29.9253504
2983,28.2628166
2984,25.5584353
2985,23.1829764
2986,21.3017477
2987,19.543948
2988,18.5001724
2989,17.5098697
2990,17.1540717
2991,16.9682713
2992,17.2458608
2993,17.8661751
2994,19.2295714
2995,19.5383599
2996,19.2646131
2997,17.0756253
2998,13.0990207
2999,11.3706145
3000,12.7498606
3001,13.0737899
3002,14.031701
3003,16.4976436
3004,20.7206026
3005,28.8926814
3006,31.6684457
3007,30.2712445
3008,27.2872821
3009,24.733405
3010,22.4536078
3011,21.4760398
3012,19.8717001
3013,18.682249
3014,18.163104
3015,18.0050763
3016,18.4459118
3017,19.1077864
3018,20.8392847
3019,20.9260386
3020,20.7767044
3021,18.3480045
3022,14.0114278
3023,12.1868976
3024,12.934296
3025,13.4464519
3026,14.3722752
3027,17.3066846
3028,20.8132274
3029,28.1320199
3030,31.5143406
3031,30.3845537
3032,26.9399429
3033,25.4152958
3034,23.0762856
3035,21.5691717
3036,18.9347981
3037,19.0833469
3038,18.4558486
3039,17.9579798
3040,18.314181
3041,19.6701073
3042,20.6138554
3043,20.707023
3044,21.2882668
3045,19.041358
3046,15.3031638
3047,14.1097474
3048,13.3057723
3049,14.1394753
3050,17.3132262
3051,22.5969774
3052,27.2698374
3053,24.4841778
3054,28.385066
3055,25.8281941
3056,22.5433742
3057,21.415229
3058,20.1115922
3059,18.86377
3060,17.6123938
3061,17.6550941
3062,17.2532946
3063,17.5192211
3064,17.8947093
3065,19.0660281
3066,20.3826274
3067,20.9783458
3068,20.9631972
3069,18.8987692
3070,15.1309482
3071,12.4298614
3072,11.0498206
3073,11.8595254
3074,13.0387594
3075,15.2865654
3076,19.2793924
3077,25.4251707
3078,27.4544313
3079,25.2935187
3080,23.0429518
3081,20.9709843
3082,19.2627358
3083,17.7308369
3084,16.734619
3085,16.0365915
3086,16.0498651
3087,15.5663924
3088,16.1650964
3089,16.8006156
3090,18.1546652
3091,18.6578054
3092,18.2805488
3093,16.2256803
3094,12.5186262
3095,10.5168933
3096,8.61928394
3097,8.82051658
3098,9.71384659
3099,12.2975603
3100,16.3090385
3101,23.3695969
3102,25.3433792
3103,22.1097173
3104,19.5114563
3105,18.5875732
3106,16.5785482
3107,16.1230823
3108,14.2121808
3109,13.1799345
3110,12.3260567
3111,11.5901555
3112,12.1765979
3113,12.7682918
3114,13.7572427
3115,14.6504239
3116,14.3113168
3117,12.8808018
3118,9.97962617
3119,7.8395654
3120,6.26803585
3121,6.41110789
3122,7.06287037
3123,8.93471586
3124,11.8266937
3125,16.861241
3126,18.2542731
3127,15.8966965
3128,14.0512648
3129,13.3795556
3130,11.9362127
3131,11.617602
3132,10.2342181
3133,9.49405564
3134,8.87555058
3135,8.34503304
3136,8.75978878
3137,9.1825981
3138,9.89981485
3139,10.5320608
3140,10.2807626
3141,9.25964699
3142,7.18197109
3143,5.67907358
3144,5.46597355
3145,5.58732057
3146,6.1588628
3147,7.78499341
3148,10.2807262
3149,14.5704415
3150,15.7420508
3151,13.6766938
3152,12.1123178
3153,11.5263704
3154,10.2850115
3155,10.0206461
3156,8.81949642
3157,8.18501069
3158,7.64762128
3159,7.18985786
3160,7.54001649
3161,7.90111761
3162,8.52453307
3163,9.05819357
3164,8.83338338
3165,7.96124183
3166,6.18171303
3167,4.92761973
3168,6.04381025
3169,6.09097021
3170,6.6285136
3171,8.3241621
3172,11.0759767
3173,15.4744062
3174,17.7242143
3175,15.7418847
3176,13.8181731
3177,12.9527801
3178,11.3437675
3179,11.0185427
3180,10.0116852
3181,8.93517853
3182,8.55674002
3183,7.88192628
3184,8.44486201
3185,9.12462375
3186,9.96135092
3187,10.2984046
3188,10.237665
3189,8.99962881
3190,6.88811737
3191,5.62114027
3192,6.29184575
3193,6.14497886
3194,6.86004238
3195,8.62117466
3196,10.6413986
3197,16.1794502
3198,17.8276067
3199,16.3533608
3200,14.2337148
3201,14.0648921
3202,12.0633136
3203,11.5550668
3204,10.1896105
3205,10.3194882
3206,9.73832387
3207,9.29387654
3208,9.20943536
3209,9.34822833
3210,9.89940058
3211,10.0985235
3212,10.5617412
3213,9.44106409
3214,7.48289833
3215,6.56645227
3216,7.06064713
3217,8.16204318
3218,9.6127014
3219,12.5654541
3220,15.5322809
3221,14.5544116
3222,16.6403839
3223,13.7884747
3224,12.1787963
3225,11.9529665
3226,10.6252046
3227,10.2263305
3228,9.65131037
3229,9.11356668
3230,8.73252399
3231,8.49019375
3232,9.24236831
3233,9.60477672
3234,9.86189699
3235,11.0299143
3236,11.7026703
3237,10.0141582
3238,8.19244807
3239,6.49429684
3240,7.57670052
3241,7.5923439
3242,8.32752043
3243,10.4878623
3244,14.0427114
3245,19.5901791
3246,21.2804048
3247,17.9516934
3248,15.8650139
3249,15.0615623
3250,13.5461512
3251,13.0804231
3252,11.619889
3253,11.1452546
3254,10.3149935
3255,9.84771777
3256,10.4029039
3257,10.9212304
3258,11.8005646
3259,12.7431929
3260,12.3663707
3261,11.1229929
3262,8.72973284
3263,7.03585618
3264,6.71409611
3265,6.86793916
3266,7.56582924
3267,9.57231496
3268,12.6746688
3269,18.086071
3270,19.5860032
3271,17.0613238
3272,15.0764578
3273,14.3568707
3274,12.8074859
3275,12.4639603
3276,10.9808235
